time,gFx,gFy,gFz,ax,ay,az
2022-12-08 18:22:01.6750,-0.048,0.139,-1.246,-0.8,-1.42,1.71
2022-12-08 18:22:01.6850,-0.225,-0.01,-1.358,-0.96,-2.98,2.65
2022-12-08 18:22:01.6940,-0.275,-0.195,-1.342,0.74,-1.7,3.78
2022-12-08 18:22:01.7050,-0.278,-0.28,-1.212,1.16,-0.11,3.69
2022-12-08 18:22:01.7150,-0.299,-0.296,-1.108,1.08,0.49,2.47
2022-12-08 18:22:01.7250,-0.311,-0.305,-1.063,1.19,0.41,1.53
2022-12-08 18:22:01.7350,-0.303,-0.303,-0.986,1.23,0.25,1.18
2022-12-08 18:22:01.7450,-0.32,-0.29,-0.904,1.09,-0.01,0.51
2022-12-08 18:22:01.7550,-0.398,-0.279,-0.838,1.21,-0.38,-0.2
2022-12-08 18:22:01.7650,-0.284,-0.229,-0.817,1.95,-0.71,-0.76
2022-12-08 18:22:01.7750,-0.325,-0.187,-0.706,0.81,-1.39,-0.89
2022-12-08 18:22:01.7850,-0.275,-0.147,-0.663,1.22,-1.99,-1.9
2022-12-08 18:22:01.7950,-0.169,-0.107,-0.65,0.77,-2.54,-2.25
2022-12-08 18:22:01.8050,-0.165,-0.116,-0.545,-0.22,-3.07,-2.33
2022-12-08 18:22:01.8150,-0.138,-0.167,-0.524,-0.19,-3.1,-3.33
2022-12-08 18:22:01.8250,-0.107,-0.214,-0.529,-0.39,-2.7,-3.49
2022-12-08 18:22:01.8350,-0.099,-0.252,-0.518,-0.62,-2.31,-3.42
2022-12-08 18:22:01.8450,-0.086,-0.292,-0.488,-0.65,-2.0,-3.5
2022-12-08 18:22:01.8550,-0.021,-0.333,-0.451,-0.75,-1.65,-3.78
2022-12-08 18:22:01.8670,0.077,-0.338,-0.445,-1.38,-1.27,-4.14
2022-12-08 18:22:01.8750,0.172,-0.349,-0.47,-2.38,-1.21,-4.19
2022-12-08 18:22:01.8850,0.167,-0.369,-0.507,-3.36,-1.08,-3.95
2022-12-08 18:22:01.8950,0.186,-0.425,-0.545,-3.4,-0.86,-3.58
2022-12-08 18:22:01.9050,0.268,-0.493,-0.575,-3.7,-0.28,-3.2
2022-12-08 18:22:01.9150,0.342,-0.553,-0.57,-4.66,0.42,-2.89
2022-12-08 18:22:01.9250,0.371,-0.576,-0.541,-5.56,1.05,-2.91
2022-12-08 18:22:01.9350,0.319,-0.463,-0.511,-6.01,1.31,-3.17
2022-12-08 18:22:01.9450,0.164,-0.232,-0.485,-5.68,0.24,-3.44
2022-12-08 18:22:01.9550,0.022,-0.101,-0.454,-4.34,-1.99,-3.65
2022-12-08 18:22:01.9650,-0.017,-0.112,-0.411,-3.13,-3.24,-3.91
2022-12-08 18:22:01.9750,-0.031,-0.17,-0.391,-2.96,-3.1,-4.28
2022-12-08 18:22:01.9850,-0.092,-0.206,-0.41,-3.05,-2.5,-4.4
2022-12-08 18:22:01.9950,-0.168,-0.205,-0.414,-2.7,-2.12,-4.12
2022-12-08 18:22:02.0050,-0.259,-0.182,-0.37,-2.23,-2.11,-3.96
2022-12-08 18:22:02.0150,-0.225,-0.116,-0.305,-1.64,-2.3,-4.26
2022-12-08 18:22:02.0250,-0.02,-0.025,-0.259,-2.31,-2.89,-4.74
2022-12-08 18:22:02.0350,-0.138,0.05,-0.271,-4.68,-3.66,-5.03
2022-12-08 18:22:02.0450,-0.311,0.089,-0.318,-3.9,-4.22,-4.75
2022-12-08 18:22:02.0550,-0.47,0.105,-0.371,-2.58,-4.37,-4.13
2022-12-08 18:22:02.0650,-0.641,0.135,-0.343,-1.4,-4.24,-3.43
2022-12-08 18:22:02.0750,-0.827,0.099,-0.474,-0.11,-4.21,-3.5
2022-12-08 18:22:02.0860,-0.949,0.157,-0.575,1.35,-3.51,-2.01
2022-12-08 18:22:02.0950,-0.992,0.258,-0.708,2.23,-3.71,-0.81
2022-12-08 18:22:02.1060,-0.99,0.371,-0.703,2.39,-4.33,0.68
2022-12-08 18:22:02.1160,-0.985,0.477,-0.694,2.15,-5.06,0.8
2022-12-08 18:22:02.1260,-0.968,0.605,-0.7,1.92,-5.72,0.86
2022-12-08 18:22:02.1360,-0.946,0.737,-0.699,1.6,-6.6,1.06
2022-12-08 18:22:02.1460,-1.004,0.856,-0.567,1.26,-7.51,1.2
2022-12-08 18:22:02.1560,-1.041,0.979,-0.508,1.72,-8.28,0.05
2022-12-08 18:22:02.1660,-1.115,1.09,-0.477,2.0,-9.08,-0.36
2022-12-08 18:22:02.1760,-1.14,1.154,-0.441,2.66,-9.74,-0.5
2022-12-08 18:22:02.1860,-1.133,1.157,-0.433,2.85,-9.92,-0.66
2022-12-08 18:22:02.1960,-1.143,1.165,-0.465,2.75,-9.48,-0.53
2022-12-08 18:22:02.2060,-1.152,1.18,-0.523,2.82,-9.1,0.03
2022-12-08 18:22:02.2160,-1.152,1.197,-0.602,2.92,-8.79,0.86
2022-12-08 18:22:02.2260,-1.149,1.213,-0.672,2.94,-8.51,1.91
2022-12-08 18:22:02.2360,-1.174,1.231,-0.718,2.96,-8.23,2.88
2022-12-08 18:22:02.2460,-1.215,1.252,-0.74,3.28,-7.99,3.63
2022-12-08 18:22:02.2560,-1.272,1.28,-0.743,3.77,-7.8,4.12
2022-12-08 18:22:02.2660,-1.314,1.313,-0.734,4.45,-7.7,4.41
2022-12-08 18:22:02.2760,-1.334,1.322,-0.724,4.99,-7.68,4.57
2022-12-08 18:22:02.2860,-1.331,1.31,-0.716,5.35,-7.45,4.68
2022-12-08 18:22:02.2960,-1.316,1.266,-0.701,5.49,-7.02,4.79
2022-12-08 18:22:02.3060,-1.316,1.195,-0.662,5.54,-6.29,4.79
2022-12-08 18:22:02.3160,-1.319,1.11,-0.618,5.75,-5.31,4.54
2022-12-08 18:22:02.3260,-1.316,1.016,-0.581,5.99,-4.22,4.21
2022-12-08 18:22:02.3360,-1.312,0.922,-0.544,6.18,-3.05,3.93
2022-12-08 18:22:02.3460,-1.293,0.833,-0.516,6.36,-1.91,3.63
2022-12-08 18:22:02.3560,-1.255,0.755,-0.505,6.38,-0.84,3.41
2022-12-08 18:22:02.3660,-1.203,0.688,-0.505,6.2,0.1,3.35
2022-12-08 18:22:02.3760,-1.147,0.631,-0.506,5.87,0.9,3.37
2022-12-08 18:22:02.3860,-1.09,0.583,-0.499,5.49,1.6,3.39
2022-12-08 18:22:02.3960,-1.029,0.534,-0.49,5.08,2.18,3.32
2022-12-08 18:22:02.4060,-0.979,0.486,-0.474,4.64,2.76,3.22
2022-12-08 18:22:02.4160,-0.934,0.443,-0.448,4.29,3.31,3.02
2022-12-08 18:22:02.4260,-0.894,0.403,-0.415,3.98,3.81,2.71
2022-12-08 18:22:02.4360,-0.858,0.37,-0.374,3.7,4.26,2.33
2022-12-08 18:22:02.4460,-0.825,0.348,-0.332,3.47,4.65,1.86
2022-12-08 18:22:02.4560,-0.791,0.327,-0.29,3.25,4.9,1.36
2022-12-08 18:22:02.4660,-0.776,0.306,-0.248,3.02,5.14,0.86
2022-12-08 18:22:02.4760,-0.793,0.263,-0.204,2.97,5.38,0.37
2022-12-08 18:22:02.4860,-0.799,0.24,-0.15,3.21,5.84,-0.14
2022-12-08 18:22:02.4970,-0.782,0.246,-0.1,3.34,6.07,-0.76
2022-12-08 18:22:02.5060,-0.757,0.252,-0.066,3.23,6.02,-1.32
2022-12-08 18:22:02.5170,-0.745,0.255,-0.045,3.02,5.97,-1.71
2022-12-08 18:22:02.5270,-0.746,0.264,-0.042,2.94,5.95,-1.97
2022-12-08 18:22:02.5370,-0.71,0.299,-0.048,2.97,5.85,-2.04
2022-12-08 18:22:02.5470,-0.693,0.322,-0.055,2.65,5.52,-2.01
2022-12-08 18:22:02.5570,-0.69,0.327,-0.073,2.5,5.3,-1.97
2022-12-08 18:22:02.5670,-0.689,0.341,-0.09,2.49,5.25,-1.81
2022-12-08 18:22:02.5770,-0.693,0.356,-0.093,2.49,5.12,-1.65
2022-12-08 18:22:02.5870,-0.706,0.382,-0.098,2.54,4.97,-1.62
2022-12-08 18:22:02.5970,-0.729,0.42,-0.103,2.67,4.72,-1.58
2022-12-08 18:22:02.6070,-0.762,0.472,-0.11,2.9,4.34,-1.53
2022-12-08 18:22:02.6190,-0.797,0.526,-0.118,3.22,3.84,-1.45
2022-12-08 18:22:02.6270,-0.837,0.575,-0.125,3.55,3.31,-1.36
2022-12-08 18:22:02.6370,-0.887,0.619,-0.13,3.93,2.82,-1.27
2022-12-08 18:22:02.6470,-0.946,0.667,-0.142,4.4,2.39,-1.19
2022-12-08 18:22:02.6570,-0.995,0.704,-0.17,4.95,1.92,-1.03
2022-12-08 18:22:02.6670,-1.03,0.722,-0.203,5.41,1.56,-0.7
2022-12-08 18:22:02.6770,-1.052,0.716,-0.25,5.72,1.39,-0.3
2022-12-08 18:22:02.6870,-1.095,0.719,-0.303,5.89,1.44,0.24
2022-12-08 18:22:02.6970,-1.179,0.756,-0.344,6.26,1.41,0.84
2022-12-08 18:22:02.7070,-1.231,0.798,-0.384,7.02,1.02,1.32
2022-12-08 18:22:02.7170,-1.211,0.821,-0.434,7.44,0.58,1.81
2022-12-08 18:22:02.7290,-1.153,0.831,-0.495,7.14,0.32,2.38
2022-12-08 18:22:02.7370,-1.1,0.847,-0.551,6.45,0.18,3.05
2022-12-08 18:22:02.7470,-1.043,0.862,-0.593,5.82,-0.04,3.64
2022-12-08 18:22:02.7570,-0.994,0.866,-0.608,5.16,-0.25,4.07
2022-12-08 18:22:02.7690,-0.973,0.867,-0.597,4.58,-0.35,4.2
2022-12-08 18:22:02.7770,-0.985,0.87,-0.565,4.28,-0.43,4.04
2022-12-08 18:22:02.7870,-1.021,0.883,-0.512,4.3,-0.54,3.65
2022-12-08 18:22:02.7970,-1.059,0.903,-0.453,4.56,-0.75,3.04
2022-12-08 18:22:02.8070,-1.095,0.921,-0.4,4.81,-1.06,2.36
2022-12-08 18:22:02.8170,-1.14,0.941,-0.35,5.05,-1.35,1.74
2022-12-08 18:22:02.8270,-1.166,0.961,-0.303,5.34,-1.68,1.17
2022-12-08 18:22:02.8370,-1.164,0.967,-0.267,5.44,-2.01,0.64
2022-12-08 18:22:02.8470,-1.147,0.966,-0.253,5.25,-2.23,0.26
2022-12-08 18:22:02.8570,-1.118,0.968,-0.273,4.9,-2.39,0.11
2022-12-08 18:22:02.8670,-1.075,0.965,-0.316,4.42,-2.58,0.31
2022-12-08 18:22:02.8780,-1.018,0.951,-0.354,3.8,-2.75,0.77
2022-12-08 18:22:02.8880,-0.951,0.924,-0.379,3.03,-2.81,1.17
2022-12-08 18:22:02.8980,-0.877,0.892,-0.401,2.17,-2.75,1.46
2022-12-08 18:22:02.9080,-0.811,0.862,-0.411,1.25,-2.64,1.71
2022-12-08 18:22:02.9180,-0.753,0.833,-0.422,0.42,-2.57,1.85
2022-12-08 18:22:02.9280,-0.702,0.816,-0.438,-0.32,-2.51,1.98
2022-12-08 18:22:02.9380,-0.648,0.807,-0.44,-0.98,-2.56,2.14
2022-12-08 18:22:02.9480,-0.584,0.797,-0.427,-1.65,-2.69,2.14
2022-12-08 18:22:02.9580,-0.518,0.769,-0.414,-2.41,-2.79,1.98
2022-12-08 18:22:02.9680,-0.474,0.736,-0.391,-3.16,-2.72,1.8
2022-12-08 18:22:02.9780,-0.453,0.713,-0.356,-3.68,-2.59,1.5
2022-12-08 18:22:02.9880,-0.44,0.696,-0.317,-3.97,-2.55,1.07
2022-12-08 18:22:02.9980,-0.423,0.673,-0.276,-4.16,-2.56,0.61
2022-12-08 18:22:03.0080,-0.405,0.644,-0.235,-4.39,-2.51,0.14
2022-12-08 18:22:03.0180,-0.388,0.628,-0.192,-4.63,-2.38,-0.33
2022-12-08 18:22:03.0280,-0.371,0.613,-0.154,-4.84,-2.38,-0.81
2022-12-08 18:22:03.0380,-0.355,0.59,-0.129,-5.06,-2.39,-1.22
2022-12-08 18:22:03.0480,-0.343,0.573,-0.111,-5.26,-2.3,-1.51
2022-12-08 18:22:03.0580,-0.339,0.567,-0.094,-5.43,-2.26,-1.71
2022-12-08 18:22:03.0680,-0.33,0.562,-0.071,-5.51,-2.32,-1.88
2022-12-08 18:22:03.0780,-0.329,0.549,-0.058,-5.63,-2.39,-2.1
2022-12-08 18:22:03.0880,-0.34,0.547,-0.058,-5.69,-2.36,-2.2
2022-12-08 18:22:03.0980,-0.353,0.552,-0.062,-5.62,-2.43,-2.17
2022-12-08 18:22:03.1080,-0.356,0.564,-0.067,-5.54,-2.57,-2.09
2022-12-08 18:22:03.1180,-0.364,0.588,-0.077,-5.54,-2.76,-1.99
2022-12-08 18:22:03.1280,-0.369,0.623,-0.087,-5.5,-3.05,-1.84
2022-12-08 18:22:03.1380,-0.382,0.664,-0.097,-5.48,-3.45,-1.69
2022-12-08 18:22:03.1480,-0.411,0.723,-0.101,-5.38,-3.89,-1.54
2022-12-08 18:22:03.1580,-0.44,0.794,-0.099,-5.11,-4.5,-1.45
2022-12-08 18:22:03.1680,-0.459,0.855,-0.105,-4.84,-5.22,-1.42
2022-12-08 18:22:03.1780,-0.474,0.908,-0.122,-4.67,-5.81,-1.32
2022-12-08 18:22:03.1880,-0.47,0.944,-0.153,-4.53,-6.3,-1.11
2022-12-08 18:22:03.1980,-0.466,0.961,-0.189,-4.56,-6.6,-0.77
2022-12-08 18:22:03.2080,-0.504,0.995,-0.214,-4.58,-6.69,-0.38
2022-12-08 18:22:03.2180,-0.582,1.051,-0.223,-4.19,-6.92,-0.11
2022-12-08 18:22:03.2280,-0.63,1.085,-0.219,-3.39,-7.34,0.02
2022-12-08 18:22:03.2380,-0.628,1.08,-0.215,-2.88,-7.53,0.01
2022-12-08 18:22:03.2480,-0.614,1.053,-0.228,-2.84,-7.32,-0.02
2022-12-08 18:22:03.2580,-0.631,1.029,-0.254,-2.91,-6.86,0.14
2022-12-08 18:22:03.2690,-0.646,1.003,-0.287,-2.67,-6.43,0.42
2022-12-08 18:22:03.2780,-0.67,0.966,-0.323,-2.43,-5.95,0.75
2022-12-08 18:22:03.2880,-0.725,0.947,-0.349,-2.1,-5.36,1.12
2022-12-08 18:22:03.2980,-0.797,0.957,-0.352,-1.44,-4.93,1.39
2022-12-08 18:22:03.3080,-0.868,0.98,-0.336,-0.62,-4.81,1.43
2022-12-08 18:22:03.3190,-0.937,1.01,-0.304,0.2,-4.81,1.28
2022-12-08 18:22:03.3290,-0.996,1.044,-0.256,1.0,-4.9,0.97
2022-12-08 18:22:03.3390,-1.035,1.061,-0.202,1.71,-5.03,0.5
2022-12-08 18:22:03.3490,-1.06,1.056,-0.149,2.22,-5.0,-0.02
2022-12-08 18:22:03.3590,-1.055,1.012,-0.102,2.58,-4.77,-0.52
2022-12-08 18:22:03.3690,-1.048,0.937,-0.07,2.66,-4.15,-0.96
2022-12-08 18:22:03.3790,-1.048,0.859,-0.067,2.72,-3.24,-1.23
2022-12-08 18:22:03.3890,-1.033,0.785,-0.1,2.84,-2.3,-1.21
2022-12-08 18:22:03.3990,-1.004,0.717,-0.159,2.82,-1.42,-0.83
2022-12-08 18:22:03.4090,-0.964,0.659,-0.225,2.65,-0.61,-0.18
2022-12-08 18:22:03.4190,-0.913,0.617,-0.282,2.36,0.09,0.52
2022-12-08 18:22:03.4290,-0.845,0.588,-0.326,1.96,0.63,1.13
2022-12-08 18:22:03.4390,-0.771,0.563,-0.351,1.39,1.01,1.59
2022-12-08 18:22:03.4490,-0.707,0.538,-0.348,0.76,1.36,1.85
2022-12-08 18:22:03.4590,-0.662,0.507,-0.325,0.23,1.7,1.83
2022-12-08 18:22:03.4690,-0.639,0.469,-0.287,-0.11,2.1,1.59
2022-12-08 18:22:03.4790,-0.627,0.43,-0.246,-0.23,2.56,1.19
2022-12-08 18:22:03.4890,-0.626,0.396,-0.213,-0.25,3.03,0.76
2022-12-08 18:22:03.4990,-0.634,0.368,-0.181,-0.16,3.45,0.41
2022-12-08 18:22:03.5090,-0.642,0.344,-0.158,0.02,3.8,0.07
2022-12-08 18:22:03.5190,-0.625,0.348,-0.124,0.18,4.1,-0.18
2022-12-08 18:22:03.5290,-0.628,0.358,-0.089,0.09,4.12,-0.53
2022-12-08 18:22:03.5390,-0.632,0.36,-0.074,0.2,4.08,-0.88
2022-12-08 18:22:03.5490,-0.634,0.369,-0.077,0.3,4.11,-1.02
2022-12-08 18:22:03.5590,-0.643,0.382,-0.086,0.38,4.07,-0.99
2022-12-08 18:22:03.5690,-0.64,0.39,-0.108,0.53,3.99,-0.9
2022-12-08 18:22:03.5790,-0.643,0.397,-0.136,0.56,3.96,-0.67
2022-12-08 18:22:03.5890,-0.654,0.412,-0.133,0.65,3.94,-0.38
2022-12-08 18:22:03.5990,-0.684,0.431,-0.097,0.82,3.83,-0.41
2022-12-08 18:22:03.6090,-0.701,0.436,-0.126,1.17,3.69,-0.76
2022-12-08 18:22:03.6190,-0.703,0.433,-0.156,1.4,3.68,-0.47
2022-12-08 18:22:03.6290,-0.721,0.456,-0.167,1.48,3.75,-0.19
2022-12-08 18:22:03.6390,-0.758,0.489,-0.157,1.72,3.56,-0.1
2022-12-08 18:22:03.6490,-0.812,0.539,-0.135,2.14,3.28,-0.21
2022-12-08 18:22:03.6590,-0.865,0.588,-0.115,2.72,2.82,-0.43
2022-12-08 18:22:03.6690,-0.935,0.643,-0.112,3.3,2.36,-0.66
2022-12-08 18:22:03.6790,-0.997,0.71,-0.124,4.02,1.84,-0.69
2022-12-08 18:22:03.6890,-1.023,0.749,-0.152,4.66,1.21,-0.58
2022-12-08 18:22:03.6990,-1.013,0.786,-0.179,4.94,0.84,-0.3
2022-12-08 18:22:03.7090,-0.966,0.799,-0.204,4.86,0.5,-0.01
2022-12-08 18:22:03.7200,-0.937,0.795,-0.234,4.43,0.39,0.26
2022-12-08 18:22:03.7300,-0.997,0.818,-0.28,4.16,0.45,0.6
2022-12-08 18:22:03.7400,-1.137,0.889,-0.367,4.78,0.25,1.1
2022-12-08 18:22:03.7500,-1.244,0.959,-0.481,6.17,-0.43,2.02
2022-12-08 18:22:03.7600,-1.236,0.963,-0.507,7.22,-1.1,3.19
2022-12-08 18:22:03.7700,-1.135,0.91,-0.569,7.13,-1.13,3.49
2022-12-08 18:22:03.7800,-1.046,0.862,-0.599,6.14,-0.62,4.11
2022-12-08 18:22:03.7900,-0.982,0.82,-0.588,5.25,-0.15,4.41
2022-12-08 18:22:03.8000,-0.969,0.774,-0.548,4.62,0.26,4.28
2022-12-08 18:22:03.8100,-1.034,0.78,-0.49,4.49,0.7,3.83
2022-12-08 18:22:03.8200,-1.132,0.823,-0.444,5.12,0.63,3.22
2022-12-08 18:22:03.8300,-1.2,0.872,-0.392,6.06,0.17,2.72
2022-12-08 18:22:03.8400,-1.227,0.891,-0.341,6.68,-0.34,2.15
2022-12-08 18:22:03.8500,-1.229,0.895,-0.31,6.86,-0.59,1.63
2022-12-08 18:22:03.8600,-1.217,0.912,-0.301,6.78,-0.69,1.31
2022-12-08 18:22:03.8700,-1.191,0.927,-0.317,6.53,-0.95,1.24
2022-12-08 18:22:03.8800,-1.135,0.919,-0.345,6.12,-1.19,1.42
2022-12-08 18:22:03.8900,-1.066,0.895,-0.366,5.41,-1.22,1.73
2022-12-08 18:22:03.9000,-1.0,0.882,-0.381,4.55,-1.11,1.97
2022-12-08 18:22:03.9100,-0.942,0.879,-0.388,3.72,-1.13,2.15
2022-12-08 18:22:03.9200,-0.876,0.867,-0.394,2.96,-1.25,2.24
2022-12-08 18:22:03.9300,-0.803,0.846,-0.403,2.13,-1.29,2.32
2022-12-08 18:22:03.9400,-0.728,0.814,-0.413,1.22,-1.26,2.4
2022-12-08 18:22:03.9500,-0.661,0.775,-0.411,0.31,-1.12,2.48
2022-12-08 18:22:03.9600,-0.605,0.732,-0.395,-0.5,-0.92,2.41
2022-12-08 18:22:03.9700,-0.56,0.685,-0.368,-1.21,-0.67,2.18
2022-12-08 18:22:03.9800,-0.533,0.639,-0.326,-1.8,-0.4,1.85
2022-12-08 18:22:03.9900,-0.524,0.603,-0.277,-2.2,-0.12,1.34
2022-12-08 18:22:04.0000,-0.525,0.588,-0.221,-2.41,0.05,0.77
2022-12-08 18:22:04.0100,-0.525,0.585,-0.169,-2.52,0.0,0.14
2022-12-08 18:22:04.0200,-0.522,0.578,-0.13,-2.64,-0.16,-0.44
2022-12-08 18:22:04.0300,-0.516,0.57,-0.098,-2.79,-0.29,-0.88
2022-12-08 18:22:04.0400,-0.506,0.566,-0.065,-2.97,-0.41,-1.25
2022-12-08 18:22:04.0500,-0.492,0.567,-0.039,-3.19,-0.58,-1.61
2022-12-08 18:22:04.0600,-0.473,0.571,-0.026,-3.44,-0.8,-1.89
2022-12-08 18:22:04.0700,-0.454,0.573,-0.019,-3.74,-1.04,-2.03
2022-12-08 18:22:04.0800,-0.438,0.581,-0.023,-4.02,-1.26,-2.1
