time,gFx,gFy,gFz,ax,ay,az
2022-12-08 18:24:02.4160,-0.874,0.198,-0.56,0.2,0.49,1.21
2022-12-08 18:24:02.4260,-0.743,0.171,-0.632,-0.75,-0.14,3.01
2022-12-08 18:24:02.4360,-0.438,0.153,-0.389,-5.19,-0.46,1.52
2022-12-08 18:24:02.4470,-0.39,0.104,-0.193,-5.19,-0.46,1.52
2022-12-08 18:24:02.4560,-0.329,0.042,-0.127,-5.72,-0.31,-0.29
2022-12-08 18:24:02.4660,-0.366,-0.05,-0.209,-6.36,-0.02,-0.83
2022-12-08 18:24:02.4760,-0.372,-0.155,-0.303,-6.03,0.59,0.08
2022-12-08 18:24:02.4860,-0.257,-0.173,-0.313,-5.99,1.34,1.09
2022-12-08 18:24:02.4960,-0.147,-0.199,-0.356,-7.12,1.24,1.31
2022-12-08 18:24:02.5060,-0.267,-0.354,-0.338,-8.21,1.27,1.84
2022-12-08 18:24:02.5160,-0.354,-0.454,-0.034,-7.04,2.56,1.8
2022-12-08 18:24:02.5260,-0.369,-0.451,0.114,-6.18,3.32,-1.06
2022-12-08 18:24:02.5360,-0.349,-0.272,0.325,-6.19,1.1,-4.32
2022-12-08 18:24:02.5480,-0.265,-0.11,0.405,-6.19,1.1,-4.32
2022-12-08 18:24:02.5560,-0.4,-0.288,0.487,-7.0,-0.69,-4.99
2022-12-08 18:24:02.5660,-0.281,0.441,0.37,-5.65,0.84,-5.68
2022-12-08 18:24:02.5760,-0.238,0.164,-0.004,-6.8,-6.46,-4.44
2022-12-08 18:24:02.5860,-0.3,0.224,-0.02,-7.19,-3.85,-0.69
2022-12-08 18:24:02.5960,-0.717,-0.824,0.275,-6.57,-4.53,-0.47
2022-12-08 18:24:02.6060,-1.156,-1.204,0.393,-2.44,5.57,-3.27
2022-12-08 18:24:02.6160,-1.073,-0.102,0.106,1.94,9.02,-4.32
2022-12-08 18:24:02.6260,-0.798,-0.43,-0.141,1.2,-2.05,-1.38
2022-12-08 18:24:02.6360,-0.779,-0.42,0.08,-1.51,0.59,-0.76
2022-12-08 18:24:02.6480,-0.728,-0.072,0.122,-1.51,0.59,-0.76
2022-12-08 18:24:02.6580,-0.607,-0.198,0.232,-1.93,-3.03,-0.97
2022-12-08 18:24:02.6670,-0.64,-0.661,0.275,-3.03,-2.0,-1.86
2022-12-08 18:24:02.6760,-0.893,-0.29,0.446,-2.6,2.34,-2.17
2022-12-08 18:24:02.6870,-0.979,-0.154,0.626,-0.05,-1.46,-3.84
2022-12-08 18:24:02.6970,-0.881,-0.591,0.312,0.85,-2.9,-5.64
2022-12-08 18:24:02.7070,-0.721,-0.567,0.123,-0.06,1.28,-2.65
2022-12-08 18:24:02.7170,-1.002,-0.375,0.096,-1.56,0.91,-0.87
2022-12-08 18:24:02.7260,-1.023,0.051,0.019,1.26,-1.1,-0.63
2022-12-08 18:24:02.7370,-0.98,0.127,-0.124,1.52,-5.39,0.11
2022-12-08 18:24:02.7470,-0.79,0.056,-0.367,1.18,-6.26,1.46
2022-12-08 18:24:02.7570,-0.725,0.189,-0.459,-0.59,-5.73,3.73
2022-12-08 18:24:02.7670,-0.729,0.222,-0.291,-1.14,-7.18,4.49
2022-12-08 18:24:02.7770,-0.649,-0.031,-0.175,-1.03,-7.6,2.7
2022-12-08 18:24:02.7870,-0.652,-0.273,-0.314,-1.76,-5.2,1.44
2022-12-08 18:24:02.7970,-0.652,-0.405,-0.083,-1.62,-1.68,0.34
2022-12-08 18:24:02.8080,-0.574,-0.327,0.186,-1.62,-1.68,0.34
2022-12-08 18:24:02.8170,-0.57,-0.4,0.219,-2.34,-2.49,-2.41
2022-12-08 18:24:02.8270,-0.55,-0.562,0.233,-2.37,-1.78,-2.84
2022-12-08 18:24:02.8370,-0.365,-0.297,0.302,-2.59,-0.15,-3.09
2022-12-08 18:24:02.8470,-0.319,-0.45,0.301,-4.44,-2.66,-3.86
2022-12-08 18:24:02.8570,-0.331,-0.635,0.208,-4.96,-1.07,-3.9
2022-12-08 18:24:02.8670,-0.372,-0.554,0.082,-4.89,0.82,-3.0
2022-12-08 18:24:02.8770,-0.358,-0.62,-0.179,-4.55,0.12,-1.73
2022-12-08 18:24:02.8870,-0.611,-0.76,-0.288,-4.78,0.89,0.95
2022-12-08 18:24:02.8970,-0.972,-0.721,-0.273,-2.39,2.39,2.2
2022-12-08 18:24:02.9070,-1.245,-0.688,-0.326,1.07,2.11,2.27
2022-12-08 18:24:02.9170,-1.557,-0.649,-0.314,3.72,1.83,2.95
2022-12-08 18:24:02.9270,-1.596,-0.608,-0.16,6.79,1.43,2.93
2022-12-08 18:24:02.9370,-1.633,-0.428,0.119,7.22,0.95,1.46
2022-12-08 18:24:02.9470,-1.667,-0.195,0.128,7.67,-0.95,-1.3
2022-12-08 18:24:02.9570,-1.898,0.23,0.171,8.14,-3.45,-1.47
2022-12-08 18:24:02.9670,-1.607,0.469,0.064,10.62,-7.95,-2.02
2022-12-08 18:24:02.9770,-0.408,0.179,-0.156,8.06,-10.66,-1.13
2022-12-08 18:24:02.9870,-0.572,-0.14,-0.362,-3.41,-8.15,0.88
2022-12-08 18:24:02.9970,-0.858,-0.382,-0.391,-1.52,-5.33,2.79
2022-12-08 18:24:03.0070,-0.954,-0.587,-0.298,1.58,-3.25,3.01
2022-12-08 18:24:03.0170,-1.002,-0.474,-0.299,2.81,-1.51,2.07
2022-12-08 18:24:03.0270,-1.069,-0.552,-0.199,3.57,-2.86,2.08
2022-12-08 18:24:03.0370,-1.111,-0.749,-0.136,4.53,-2.34,1.06
2022-12-08 18:24:03.0470,-0.939,-0.648,-0.037,5.29,-0.64,0.37
2022-12-08 18:24:03.0570,-0.801,-0.96,0.065,3.98,-1.87,-0.73
2022-12-08 18:24:03.0670,-0.725,-1.364,-0.003,2.98,0.99,-1.9
2022-12-08 18:24:03.0780,-0.851,-2.144,-0.27,2.51,4.83,-1.38
2022-12-08 18:24:03.0880,-0.976,-2.725,-0.59,3.93,12.38,1.23
2022-12-08 18:24:03.0970,-0.442,-1.819,-0.398,5.24,18.02,4.48
2022-12-08 18:24:03.1090,-0.277,-1.091,-0.052,0.06,9.09,2.71
2022-12-08 18:24:03.1180,-0.302,-0.753,-0.073,-1.5,1.91,-0.64
2022-12-08 18:24:03.1280,-0.241,-0.555,-0.171,-1.16,-1.44,-0.46
2022-12-08 18:24:03.1380,-0.181,-0.454,-0.132,-1.67,-3.42,0.44
2022-12-08 18:24:03.1480,-0.137,-0.417,-0.079,-2.16,-4.45,-0.02
2022-12-08 18:24:03.1580,-0.124,-0.406,-0.09,-2.5,-4.83,-0.66
2022-12-08 18:24:03.1680,-0.169,-0.433,-0.196,-2.57,-4.95,-0.68
2022-12-08 18:24:03.1780,-0.206,-0.466,-0.22,-2.06,-4.69,0.25
2022-12-08 18:24:03.1880,-0.207,-0.509,-0.141,-1.64,-4.37,0.41
2022-12-08 18:24:03.1980,-0.212,-0.568,-0.15,-1.58,-3.96,-0.42
2022-12-08 18:24:03.2100,-0.201,-0.631,-0.119,-1.48,-3.39,-0.38
2022-12-08 18:24:03.2180,-0.191,-0.69,-0.128,-1.55,-2.77,-0.72
2022-12-08 18:24:03.2300,-0.162,-0.74,-0.079,-1.62,-2.2,-0.66
2022-12-08 18:24:03.2380,-0.126,-0.806,0.067,-1.89,-1.71,-1.18
2022-12-08 18:24:03.2480,-0.162,-0.85,-0.006,-2.22,-1.06,-2.68
2022-12-08 18:24:03.2580,-0.185,-0.881,-0.052,-1.85,-0.62,-2.03
2022-12-08 18:24:03.2680,-0.199,-0.915,-0.108,-1.62,-0.3,-1.65
2022-12-08 18:24:03.2780,-0.215,-0.939,-0.177,-1.32,0.3,-0.53
2022-12-08 18:24:03.2900,-0.209,-0.955,-0.199,-1.32,0.3,-0.53
2022-12-08 18:24:03.2980,-0.202,-0.995,-0.15,-1.44,0.86,-0.87
2022-12-08 18:24:03.3100,-0.229,-1.047,-0.169,-1.44,0.86,-0.87
2022-12-08 18:24:03.3180,-0.279,-1.097,-0.175,-1.17,1.38,-0.74
2022-12-08 18:24:03.3280,-0.346,-1.148,-0.214,-0.65,1.88,-0.72
2022-12-08 18:24:03.3380,-0.39,-1.212,-0.181,0.01,2.37,-0.36
2022-12-08 18:24:03.3480,-0.48,-1.256,-0.187,0.47,3.0,-0.69
2022-12-08 18:24:03.3580,-0.435,-1.287,-0.106,1.39,3.41,-0.62
2022-12-08 18:24:03.3680,-0.395,-1.328,-0.11,1.02,3.69,-1.41
2022-12-08 18:24:03.3780,-0.309,-1.36,-0.114,0.72,4.06,-1.37
2022-12-08 18:24:03.3880,-0.235,-1.371,-0.127,-0.01,4.35,-1.35
2022-12-08 18:24:03.3980,-0.206,-1.389,-0.176,-0.63,4.41,-1.26
2022-12-08 18:24:03.4100,-0.177,-1.404,-0.223,-0.79,4.57,-0.81
2022-12-08 18:24:03.4180,-0.167,-1.392,-0.286,-0.98,4.56,0.2
2022-12-08 18:24:03.4300,-0.166,-1.352,-0.378,-0.98,4.56,0.2
2022-12-08 18:24:03.4380,-0.132,-1.29,-0.426,-0.91,4.15,1.1
2022-12-08 18:24:03.4480,-0.116,-1.216,-0.4,-1.29,2.78,1.35
2022-12-08 18:24:03.4600,-0.113,-1.128,-0.433,-1.29,2.78,1.35
2022-12-08 18:24:03.4680,-0.149,-1.032,-0.476,-1.3,1.9,1.69
2022-12-08 18:24:03.4800,-0.206,-0.932,-0.501,-0.93,0.94,2.15
2022-12-08 18:24:03.4890,-0.244,-0.825,-0.542,-0.37,-0.04,2.42
2022-12-08 18:24:03.4980,-0.27,-0.732,-0.592,0.25,-2.02,3.34
2022-12-08 18:24:03.5110,-0.279,-0.665,-0.631,0.25,-2.02,3.34
2022-12-08 18:24:03.5190,-0.322,-0.649,-0.674,0.35,-2.68,3.74
2022-12-08 18:24:03.5280,-0.374,-0.66,-0.683,0.76,-2.84,4.19
2022-12-08 18:24:03.5390,-0.415,-0.693,-0.656,1.26,-2.74,4.33
2022-12-08 18:24:03.5490,-0.437,-0.761,-0.586,1.65,-2.43,4.13
2022-12-08 18:24:03.5590,-0.445,-0.831,-0.473,1.83,-1.78,3.52
2022-12-08 18:24:03.5690,-0.448,-0.879,-0.306,1.85,-1.09,2.51
2022-12-08 18:24:03.5790,-0.455,-0.911,-0.137,1.81,-0.63,0.97
2022-12-08 18:24:03.5890,-0.461,-0.928,-0.016,1.79,-0.31,-0.58
2022-12-08 18:24:03.5990,-0.472,-0.967,0.066,1.74,0.27,-2.42
2022-12-08 18:24:03.6110,-0.485,-1.01,0.103,1.74,0.27,-2.42
2022-12-08 18:24:03.6190,-0.479,-0.989,0.074,1.77,0.72,-2.74
2022-12-08 18:24:03.6290,-0.426,-0.933,0.017,1.61,0.55,-2.45
2022-12-08 18:24:03.6390,-0.357,-0.932,-0.065,1.0,0.03,-1.91
2022-12-08 18:24:03.6490,-0.287,-0.961,-0.139,0.24,0.05,-1.12
2022-12-08 18:24:03.6590,-0.2,-0.953,-0.177,-0.5,0.36,-0.42
2022-12-08 18:24:03.6690,-0.115,-0.953,-0.173,-1.43,0.31,-0.07
2022-12-08 18:24:03.6790,-0.06,-0.89,-0.154,-2.35,0.35,-0.11
2022-12-08 18:24:03.6890,-0.141,-0.758,-0.12,-2.99,-0.23,-0.3
2022-12-08 18:24:03.6990,-0.314,-0.652,-0.122,-2.3,-1.48,-0.63
2022-12-08 18:24:03.7090,-0.386,-0.587,-0.138,-0.7,-2.48,-0.63
2022-12-08 18:24:03.7190,-0.422,-0.482,-0.151,-0.08,-3.08,-0.49
2022-12-08 18:24:03.7290,-0.444,-0.392,-0.156,0.19,-4.07,-0.38
2022-12-08 18:24:03.7390,-0.435,-0.332,-0.143,0.33,-4.91,-0.34
2022-12-08 18:24:03.7490,-0.439,-0.292,-0.119,0.18,-5.47,-0.49
2022-12-08 18:24:03.7590,-0.46,-0.301,-0.092,0.18,-5.83,-0.75
2022-12-08 18:24:03.7690,-0.485,-0.36,-0.061,0.35,-5.73,-1.04
2022-12-08 18:24:03.7790,-0.474,-0.465,-0.058,0.6,-5.14,-1.37
2022-12-08 18:24:03.7890,-0.414,-0.54,-0.066,0.5,-4.11,-1.42
2022-12-08 18:24:03.7990,-0.379,-0.607,-0.061,-0.39,-2.72,-1.44
2022-12-08 18:24:03.8110,-0.366,-0.689,-0.049,-0.39,-2.72,-1.44
2022-12-08 18:24:03.8190,-0.35,-0.773,-0.031,-0.49,-1.93,-1.58
2022-12-08 18:24:03.8290,-0.348,-0.866,-0.012,-0.6,-1.12,-1.77
2022-12-08 18:24:03.8390,-0.353,-0.974,0.0,-0.58,-0.23,-1.95
2022-12-08 18:24:03.8490,-0.367,-1.093,0.004,-0.5,0.82,-2.06
2022-12-08 18:24:03.8590,-0.386,-1.226,-0.008,-0.34,1.96,-2.07
2022-12-08 18:24:03.8690,-0.404,-1.363,-0.019,-0.13,3.24,-1.91
2022-12-08 18:24:03.8790,-0.402,-1.491,-0.021,0.05,4.58,-1.76
2022-12-08 18:24:03.8890,-0.392,-1.577,-0.031,0.01,5.84,-1.7
2022-12-08 18:24:03.8990,-0.416,-1.546,-0.073,-0.13,6.69,-1.59
2022-12-08 18:24:03.9100,-0.486,-1.414,-0.125,0.02,6.44,-1.18
2022-12-08 18:24:03.9200,-0.605,-1.288,-0.138,0.59,5.2,-0.68
2022-12-08 18:24:03.9290,-0.851,-1.216,-0.076,1.63,4.03,-0.57
2022-12-08 18:24:03.9400,-0.982,-1.217,-0.032,3.93,3.37,-1.18
2022-12-08 18:24:03.9500,-1.059,-1.306,-0.027,5.1,3.43,-1.56
2022-12-08 18:24:03.9600,-1.079,-1.386,-0.002,5.76,4.34,-1.52
2022-12-08 18:24:03.9700,-0.954,-1.426,0.02,5.91,5.13,-1.65
2022-12-08 18:24:03.9800,-0.852,-1.42,0.008,4.66,5.51,-1.74
2022-12-08 18:24:03.9900,-0.828,-1.275,-0.05,3.65,5.44,-1.54
2022-12-08 18:24:04.0000,-0.836,-0.931,-0.11,3.4,4.02,-0.93
2022-12-08 18:24:04.0100,-0.807,-0.48,-0.18,3.46,0.66,-0.36
2022-12-08 18:24:04.0200,-0.717,-0.073,-0.224,3.17,-3.76,0.27
2022-12-08 18:24:04.0300,-0.576,0.163,-0.262,2.31,-7.75,0.66
2022-12-08 18:24:04.0400,-0.476,0.153,-0.318,0.96,-10.08,0.98
2022-12-08 18:24:04.0500,-0.435,0.003,-0.367,0.03,-10.0,1.49
2022-12-08 18:24:04.0600,-0.369,-0.195,-0.401,-0.31,-8.55,1.93
2022-12-08 18:24:04.0700,-0.309,-0.448,-0.424,-0.9,-6.63,2.22
2022-12-08 18:24:04.0800,-0.331,-0.787,-0.432,-1.44,-4.17,2.4
