time,gFx,gFy,gFz,ax,ay,az
2022-12-08 18:25:03.7610,0.032,-0.366,-0.907,-0.08,0.15,-0.2
2022-12-08 18:26:01.0910,0.034,-0.373,-0.914,-0.21,0.13,-0.29
2022-12-08 18:26:01.1000,0.028,-0.374,-0.906,-0.18,0.2,-0.3
2022-12-08 18:26:01.1100,0.021,-0.369,-0.897,-0.18,0.2,-0.3
2022-12-08 18:26:01.1200,0.01,-0.361,-0.896,-0.11,0.16,-0.38
2022-12-08 18:26:01.1280,0.02,-0.365,-0.888,-0.01,0.09,-0.4
2022-12-08 18:26:01.1380,0.021,-0.361,-0.886,-0.12,0.1,-0.51
2022-12-08 18:26:01.1500,0.015,-0.354,-0.9,-0.12,0.1,-0.51
2022-12-08 18:26:01.1580,0.014,-0.355,-0.912,-0.07,0.06,-0.38
2022-12-08 18:26:01.1680,0.021,-0.361,-0.915,-0.06,0.08,-0.26
2022-12-08 18:26:01.1780,0.024,-0.359,-0.91,-0.13,0.14,-0.24
2022-12-08 18:26:01.1880,0.026,-0.357,-0.907,-0.16,0.13,-0.29
2022-12-08 18:26:01.1980,0.027,-0.358,-0.906,-0.18,0.12,-0.32
2022-12-08 18:26:01.2080,0.026,-0.359,-0.9,-0.19,0.15,-0.34
2022-12-08 18:26:01.2180,0.027,-0.36,-0.898,-0.19,0.17,-0.39
2022-12-08 18:26:01.2280,0.023,-0.362,-0.897,-0.19,0.19,-0.43
2022-12-08 18:26:01.2380,0.019,-0.368,-0.903,-0.16,0.24,-0.44
2022-12-08 18:26:01.2480,0.017,-0.37,-0.911,-0.12,0.31,-0.39
2022-12-08 18:26:01.2580,0.019,-0.368,-0.921,-0.11,0.35,-0.31
2022-12-08 18:26:01.2680,0.028,-0.363,-0.928,-0.12,0.36,-0.22
2022-12-08 18:26:01.2800,0.036,-0.356,-0.926,-0.22,0.32,-0.16
2022-12-08 18:26:01.2880,0.032,-0.354,-0.917,-0.3,0.27,-0.19
2022-12-08 18:26:01.2980,0.025,-0.362,-0.908,-0.19,0.36,-0.37
2022-12-08 18:26:01.3100,0.022,-0.366,-0.904,-0.19,0.36,-0.37
2022-12-08 18:26:01.3180,0.022,-0.364,-0.898,-0.17,0.41,-0.42
2022-12-08 18:26:01.3280,0.02,-0.366,-0.894,-0.17,0.41,-0.48
2022-12-08 18:26:01.3380,0.014,-0.367,-0.894,-0.15,0.44,-0.53
2022-12-08 18:26:01.3480,0.009,-0.374,-0.892,-0.09,0.47,-0.53
2022-12-08 18:26:01.3580,-0.017,-0.374,-0.889,-0.05,0.57,-0.56
2022-12-08 18:26:01.3680,-0.045,-0.361,-0.892,0.2,0.59,-0.6
2022-12-08 18:26:01.3780,-0.052,-0.368,-0.913,0.5,0.58,-0.38
2022-12-08 18:26:01.3900,-0.063,-0.374,-0.931,0.5,0.58,-0.38
2022-12-08 18:26:01.3980,-0.081,-0.356,-0.929,0.59,0.67,-0.21
2022-12-08 18:26:01.4080,-0.087,-0.342,-0.916,0.74,0.52,-0.24
2022-12-08 18:26:01.4180,-0.092,-0.336,-0.898,0.79,0.41,-0.38
2022-12-08 18:26:01.4280,-0.096,-0.334,-0.869,0.83,0.37,-0.56
2022-12-08 18:26:01.4380,-0.113,-0.334,-0.847,0.88,0.38,-0.85
2022-12-08 18:26:01.4480,-0.112,-0.357,-0.827,1.04,0.4,-1.08
2022-12-08 18:26:01.4580,-0.116,-0.382,-0.81,1.04,0.65,-1.28
2022-12-08 18:26:01.4680,-0.127,-0.384,-0.794,1.06,0.92,-1.46
2022-12-08 18:26:01.4780,-0.127,-0.384,-0.802,1.16,0.97,-1.62
2022-12-08 18:26:01.4880,-0.128,-0.377,-0.842,1.13,1.0,-1.55
2022-12-08 18:26:01.4980,-0.137,-0.369,-0.893,1.11,0.97,-1.17
2022-12-08 18:26:01.5080,-0.139,-0.356,-0.935,1.15,0.95,-0.68
2022-12-08 18:26:01.5190,-0.133,-0.34,-0.97,1.14,0.89,-0.29
2022-12-08 18:26:01.5280,-0.12,-0.319,-1.001,1.05,0.79,0.03
2022-12-08 18:26:01.5390,-0.119,-0.328,-1.035,0.89,0.66,0.32
2022-12-08 18:26:01.5490,-0.123,-0.343,-1.053,0.85,0.81,0.64
2022-12-08 18:26:01.5590,-0.132,-0.336,-1.038,0.84,1.01,0.8
2022-12-08 18:26:01.5690,-0.126,-0.316,-1.016,0.89,0.98,0.65
2022-12-08 18:26:01.5790,-0.121,-0.307,-0.977,0.79,0.82,0.43
2022-12-08 18:26:01.5890,-0.137,-0.252,-0.916,0.67,0.77,0.04
2022-12-08 18:26:01.5990,-0.153,-0.165,-0.878,0.73,0.26,-0.56
2022-12-08 18:26:01.6090,-0.224,-0.28,-0.902,0.81,-0.55,-0.94
2022-12-08 18:26:01.6190,-0.241,-0.316,-0.875,1.45,0.62,-0.7
2022-12-08 18:26:01.6290,-0.199,-0.262,-0.838,1.57,1.04,-0.98
2022-12-08 18:26:01.6390,-0.212,-0.239,-0.825,1.17,0.42,-1.49
2022-12-08 18:26:01.6510,-0.227,-0.24,-0.828,1.17,0.42,-1.49
2022-12-08 18:26:01.6590,-0.224,-0.218,-0.821,1.27,0.49,-1.47
2022-12-08 18:26:01.6690,-0.201,-0.229,-0.802,1.18,0.34,-1.54
2022-12-08 18:26:01.6810,-0.163,-0.256,-0.787,0.89,0.5,-1.73
2022-12-08 18:26:01.6890,-0.151,-0.329,-0.782,0.28,1.56,-1.93
2022-12-08 18:26:01.7010,-0.174,-0.417,-0.787,0.28,1.56,-1.93
2022-12-08 18:26:01.7090,-0.14,-0.419,-0.812,0.46,2.46,-1.88
2022-12-08 18:26:01.7190,-0.121,-0.363,-0.868,0.13,2.53,-1.64
2022-12-08 18:26:01.7290,-0.18,-0.313,-0.902,-0.03,2.02,-1.1
2022-12-08 18:26:01.7390,-0.226,-0.275,-0.926,0.61,1.59,-0.79
2022-12-08 18:26:01.7490,-0.202,-0.23,-0.989,1.13,1.29,-0.56
2022-12-08 18:26:01.7590,-0.16,-0.201,-0.973,0.99,0.9,0.03
2022-12-08 18:26:01.7690,-0.113,-0.205,-0.935,0.71,0.7,-0.15
2022-12-08 18:26:01.7790,-0.101,-0.226,-0.934,0.4,0.81,-0.55
2022-12-08 18:26:01.7890,-0.092,-0.254,-0.941,0.42,1.1,-0.58
2022-12-08 18:26:01.7990,-0.064,-0.248,-0.958,0.43,1.45,-0.52
2022-12-08 18:26:01.8090,-0.009,-0.103,-1.002,0.2,1.44,-0.36
2022-12-08 18:26:01.8190,-0.153,-0.131,-1.109,-0.36,0.05,0.08
2022-12-08 18:26:01.8290,-0.219,-0.255,-1.181,0.99,0.3,1.12
2022-12-08 18:26:01.8390,-0.18,-0.157,-1.109,1.55,1.46,1.85
2022-12-08 18:26:01.8490,-0.176,-0.03,-1.077,1.07,0.44,1.15
2022-12-08 18:26:01.8590,-0.076,-0.068,-1.139,0.94,-0.88,0.85
2022-12-08 18:26:01.8690,-0.113,-0.159,-1.123,-0.13,-0.59,1.48
2022-12-08 18:26:01.8790,-0.214,-0.187,-1.077,0.16,0.2,1.34
2022-12-08 18:26:01.8890,-0.176,-0.202,-1.118,1.06,0.35,0.92
2022-12-08 18:26:01.8990,-0.149,-0.255,-1.118,0.59,0.37,1.35
2022-12-08 18:26:01.9090,-0.005,-0.362,-1.033,0.21,0.73,1.4
2022-12-08 18:26:01.9190,0.143,-0.572,-0.984,-1.31,1.6,0.61
2022-12-08 18:26:01.9290,0.09,-0.744,-0.935,-2.86,3.48,0.18
2022-12-08 18:26:01.9390,-0.011,-0.755,-0.925,-2.42,5.0,-0.25
2022-12-08 18:26:01.9500,-0.176,-0.643,-0.975,-1.47,4.98,-0.31
2022-12-08 18:26:01.9600,-0.343,-0.539,-1.032,0.12,3.8,0.21
2022-12-08 18:26:01.9690,-0.506,-0.377,-1.145,1.72,2.73,0.79
2022-12-08 18:26:01.9800,-0.562,-0.296,-1.269,3.3,1.08,1.92
2022-12-08 18:26:01.9900,-0.473,-0.288,-1.315,3.87,0.21,3.15
2022-12-08 18:26:02.0000,-0.387,-0.314,-1.306,3.01,0.05,3.62
2022-12-08 18:26:02.0100,-0.313,-0.343,-1.288,2.16,0.21,3.57
2022-12-08 18:26:02.0200,-0.277,-0.368,-1.251,1.41,0.37,3.43
2022-12-08 18:26:02.0300,-0.282,-0.378,-1.203,1.03,0.48,3.13
2022-12-08 18:26:02.0400,-0.252,-0.333,-1.169,1.05,0.44,2.7
2022-12-08 18:26:02.0500,-0.247,-0.27,-1.152,0.73,-0.15,2.44
2022-12-08 18:26:02.0600,-0.238,-0.229,-1.12,0.65,-0.94,2.33
2022-12-08 18:26:02.0700,-0.155,-0.126,-1.068,0.55,-1.5,2.09
2022-12-08 18:26:02.0800,-0.144,0.051,-0.946,-0.29,-2.68,1.66
2022-12-08 18:26:02.0900,-0.346,-0.203,-0.934,-0.42,-4.58,0.54
2022-12-08 18:26:02.1000,-0.198,-0.334,-0.921,1.54,-2.26,0.51
2022-12-08 18:26:02.1100,0.032,-0.369,-0.84,0.04,-1.14,0.48
2022-12-08 18:26:02.1200,0.088,-0.392,-0.73,-2.3,-0.95,-0.21
2022-12-08 18:26:02.1300,0.02,-0.419,-0.647,-2.96,-0.88,-1.19
2022-12-08 18:26:02.1400,-0.026,-0.405,-0.622,-2.43,-0.73,-1.89
2022-12-08 18:26:02.1500,-0.048,-0.357,-0.637,-2.14,-0.98,-2.03
2022-12-08 18:26:02.1600,-0.124,-0.317,-0.689,-2.1,-1.54,-1.77
2022-12-08 18:26:02.1700,-0.35,-0.299,-0.652,-1.54,-2.01,-1.15
2022-12-08 18:26:02.1800,-0.334,-0.269,-0.621,0.5,-2.26,-1.41
2022-12-08 18:26:02.1900,-0.284,-0.255,-0.638,0.17,-2.62,-1.6
2022-12-08 18:26:02.2000,-0.305,-0.189,-0.637,-0.51,-2.81,-1.31
2022-12-08 18:26:02.2100,-0.347,-0.141,-0.624,-0.5,-3.48,-1.21
2022-12-08 18:26:02.2200,-0.339,-0.109,-0.625,-0.31,-3.98,-1.22
2022-12-08 18:26:02.2300,-0.339,-0.102,-0.614,-0.61,-4.3,-1.08
2022-12-08 18:26:02.2400,-0.39,-0.116,-0.569,-0.85,-4.37,-1.06
2022-12-08 18:26:02.2500,-0.41,-0.151,-0.519,-0.6,-4.21,-1.35
2022-12-08 18:26:02.2600,-0.439,-0.172,-0.475,-0.67,-3.85,-1.7
2022-12-08 18:26:02.2700,-0.448,-0.195,-0.444,-0.65,-3.6,-1.96
2022-12-08 18:26:02.2800,-0.417,-0.221,-0.434,-0.84,-3.32,-2.1
2022-12-08 18:26:02.2900,-0.399,-0.225,-0.4,-1.4,-3.0,-2.03
2022-12-08 18:26:02.3000,-0.417,-0.186,-0.345,-1.85,-2.87,-2.19
2022-12-08 18:26:02.3100,-0.441,-0.117,-0.314,-1.94,-3.14,-2.56
2022-12-08 18:26:02.3200,-0.489,-0.042,-0.328,-1.98,-3.66,-2.7
2022-12-08 18:26:02.3300,-0.562,-0.01,-0.361,-1.8,-4.21,-2.4
2022-12-08 18:26:02.3400,-0.614,-0.035,-0.389,-1.37,-4.3,-1.91
2022-12-08 18:26:02.3510,-0.703,-0.047,-0.397,-1.14,-3.83,-1.44
2022-12-08 18:26:02.3600,-0.83,-0.039,-0.408,-0.55,-3.46,-1.16
2022-12-08 18:26:02.3700,-0.899,-0.038,-0.424,0.41,-3.27,-0.82
2022-12-08 18:26:02.3810,-0.95,-0.041,-0.421,0.8,-3.01,-0.39
2022-12-08 18:26:02.3910,-0.98,-0.046,-0.391,1.05,-2.71,-0.14
2022-12-08 18:26:02.4010,-0.994,-0.05,-0.325,1.1,-2.37,-0.14
2022-12-08 18:26:02.4100,-1.054,-0.062,-0.244,1.0,-2.02,-0.5
2022-12-08 18:26:02.4210,-1.141,-0.075,-0.163,1.4,-1.58,-1.03
2022-12-08 18:26:02.4310,-1.24,-0.084,-0.114,2.08,-1.1,-1.58
2022-12-08 18:26:02.4410,-1.356,-0.097,-0.122,2.93,-0.64,-1.86
2022-12-08 18:26:02.4510,-1.457,-0.113,-0.172,3.96,-0.14,-1.62
2022-12-08 18:26:02.4610,-1.473,-0.12,-0.241,4.87,0.37,-0.99
2022-12-08 18:26:02.4710,-1.452,-0.105,-0.284,4.99,0.79,-0.21
2022-12-08 18:26:02.4810,-1.41,-0.062,-0.306,4.75,0.99,0.28
2022-12-08 18:26:02.4910,-1.347,-0.008,-0.302,4.33,0.73,0.55
2022-12-08 18:26:02.5030,-1.317,0.019,-0.227,3.73,0.73,0.55
2022-12-08 18:26:02.5110,-1.343,0.038,-0.189,3.74,1.0,-0.45
2022-12-08 18:26:02.5220,-1.383,0.06,-0.199,3.74,1.0,-0.45
2022-12-08 18:26:02.5310,-1.399,0.103,-0.198,4.16,1.16,-0.26
2022-12-08 18:26:02.5410,-1.387,0.202,-0.17,4.38,1.13,-0.16
2022-12-08 18:26:02.5510,-1.357,0.368,-0.139,4.33,0.57,-0.3
2022-12-08 18:26:02.5610,-1.433,0.479,-0.192,4.15,-0.63,-0.48
2022-12-08 18:26:02.5710,-1.479,0.49,-0.204,5.03,-1.27,0.15
2022-12-08 18:26:02.5810,-1.567,0.502,0.007,6.71,-0.62,-1.71
2022-12-08 18:26:02.5930,-1.748,0.448,-0.262,8.7,0.3,0.92
2022-12-08 18:26:02.6030,-1.848,0.388,-0.515,8.7,0.3,0.92
2022-12-08 18:26:02.6110,-1.877,0.297,-0.76,9.88,1.23,3.34
2022-12-08 18:26:02.6210,-1.89,0.133,-0.673,10.36,2.39,5.65
2022-12-08 18:26:02.6310,-1.877,-0.036,-0.34,10.62,5.97,1.29
2022-12-08 18:26:02.6430,-1.819,-0.178,-0.035,10.62,5.97,1.29
2022-12-08 18:26:02.6530,-1.755,-0.219,0.157,9.53,7.82,-3.8
2022-12-08 18:26:02.6630,-1.681,-0.174,0.199,9.53,7.82,-3.8
2022-12-08 18:26:02.6710,-1.542,-0.114,0.186,8.8,7.33,-4.31
2022-12-08 18:26:02.6810,-1.319,-0.015,0.155,7.41,6.66,-4.27
2022-12-08 18:26:02.6930,-1.14,0.096,0.093,3.34,4.34,-3.53
2022-12-08 18:26:02.7030,-1.027,0.111,0.057,2.14,4.02,-3.25
2022-12-08 18:26:02.7130,-0.945,0.069,0.103,2.14,4.02,-3.25
2022-12-08 18:26:02.7210,-0.987,-0.033,0.139,1.23,4.23,-3.74
2022-12-08 18:26:02.7310,-1.055,-0.16,0.215,1.99,5.94,-4.82
2022-12-08 18:26:02.7440,-1.142,-0.235,0.236,1.99,5.94,-4.82
2022-12-08 18:26:02.7510,-1.226,-0.224,0.248,2.63,6.31,-4.93
2022-12-08 18:26:02.7630,-1.379,-0.077,0.218,3.22,5.76,-4.9
2022-12-08 18:26:02.7710,-1.477,0.129,0.044,4.49,3.83,-4.41
2022-12-08 18:26:02.7820,-1.211,0.353,-0.215,2.44,-1.48,0.3
2022-12-08 18:26:02.7940,-0.918,0.545,-0.38,2.44,-1.48,0.3
2022-12-08 18:26:02.8020,-0.843,0.295,-0.579,-0.57,-3.9,2.12
2022-12-08 18:26:02.8120,-0.879,0.403,-0.576,-1.4,-1.97,4.24
2022-12-08 18:26:02.8210,-0.718,0.355,-0.532,-1.1,-3.53,4.37
2022-12-08 18:26:02.8320,-0.524,0.365,-0.433,-4.61,-4.07,3.27
2022-12-08 18:26:02.8440,-0.394,0.467,-0.348,-4.61,-4.07,3.27
2022-12-08 18:26:02.8520,-0.305,0.638,-0.227,-6.73,-7.44,1.52
2022-12-08 18:26:02.8640,-0.342,0.501,-0.015,-6.73,-7.44,1.52
2022-12-08 18:26:02.8720,-0.449,0.317,0.203,-6.34,-6.37,-0.45
2022-12-08 18:26:02.8820,-0.627,0.194,0.359,-3.45,-3.86,-4.05
2022-12-08 18:26:02.8940,-0.696,0.003,0.381,-3.45,-3.86,-4.05
2022-12-08 18:26:02.9020,-0.781,-0.184,0.275,-2.72,-2.24,-4.28
2022-12-08 18:26:02.9140,-0.68,0.045,0.167,-1.83,-0.65,-3.23
2022-12-08 18:26:02.9240,-0.683,-0.031,0.069,-2.76,-3.12,-2.15
2022-12-08 18:26:02.9320,-0.621,0.156,0.008,-2.68,-2.57,-1.16
2022-12-08 18:26:02.9420,-0.604,0.241,-0.015,-3.25,-4.54,-0.54
2022-12-08 18:26:02.9520,-0.619,0.016,0.064,-3.22,-3.31,-1.02
2022-12-08 18:26:02.9640,-0.68,-0.477,0.127,-2.57,1.39,-1.61
2022-12-08 18:26:02.9740,-0.688,-0.369,0.065,-2.43,0.16,-0.97
2022-12-08 18:26:02.9840,-0.681,0.107,0.102,-2.43,0.16,-0.97
2022-12-08 18:26:02.9940,-0.628,-0.105,0.026,-2.47,-4.61,-1.27
2022-12-08 18:26:03.0020,-0.576,-0.314,0.098,-2.95,-2.61,-0.45
2022-12-08 18:26:03.0140,-0.664,-0.322,0.157,-3.42,-0.67,-1.09
2022-12-08 18:26:03.0240,-0.755,-0.215,0.112,-1.58,-1.85,-1.15
2022-12-08 18:26:03.0340,-0.784,-0.131,0.03,-1.28,-2.7,-0.33
2022-12-08 18:26:03.0440,-0.756,-0.214,0.028,-1.55,-1.91,-0.3
2022-12-08 18:26:03.0540,-0.731,-0.309,0.042,-1.55,-1.91,-0.3
2022-12-08 18:26:03.0620,-0.845,-0.449,0.003,-0.65,0.35,-0.06
2022-12-08 18:26:03.0740,-0.935,-0.536,-0.017,-0.65,0.35,-0.06
2022-12-08 18:26:03.0830,-0.945,-0.533,0.026,0.25,1.16,0.1
2022-12-08 18:26:03.0920,-0.973,-0.508,0.104,0.37,1.1,-0.35
2022-12-08 18:26:03.1020,-1.019,-0.514,0.181,0.65,0.82,-1.14
2022-12-08 18:26:03.1120,-1.008,-0.492,0.204,1.12,0.85,-1.9
2022-12-08 18:26:03.1220,-1.044,-0.523,0.169,1.36,0.95,-1.79
2022-12-08 18:26:03.1340,-1.087,-0.564,0.118,1.36,0.95,-1.79
2022-12-08 18:26:03.1420,-1.159,-0.693,-0.031,1.77,1.38,-1.32
2022-12-08 18:26:03.1520,-1.15,-0.748,-0.133,2.46,2.69,0.1
2022-12-08 18:26:03.1620,-1.194,-0.876,-0.258,2.33,3.3,1.08
2022-12-08 18:26:03.1720,-1.384,-1.103,-0.312,2.72,4.66,2.35
2022-12-08 18:26:03.1820,-1.501,-1.08,-0.225,4.55,6.95,2.97
2022-12-08 18:26:03.1930,-1.483,-0.458,-0.306,5.73,6.66,2.24
2022-12-08 18:26:03.2020,-1.454,-0.034,-0.117,5.62,0.41,3.14
2022-12-08 18:26:03.2130,-1.212,-0.176,-0.131,5.42,-3.92,1.38
2022-12-08 18:26:03.2220,-0.868,-0.342,-0.219,-0.16,-1.22,2.44
2022-12-08 18:26:03.2350,-0.741,-0.308,-0.216,-0.16,-1.22,2.44
2022-12-08 18:26:03.2450,-0.727,-0.28,-0.178,-1.36,-1.65,2.37
2022-12-08 18:26:03.2530,-0.805,-0.236,-0.164,-1.48,-1.96,1.94
2022-12-08 18:26:03.2650,-0.932,-0.251,-0.143,-0.71,-2.41,1.73
2022-12-08 18:26:03.2730,-0.974,-0.317,-0.105,0.53,-2.26,1.44
2022-12-08 18:26:03.2830,-1.012,-0.347,-0.117,0.95,-1.62,0.96
2022-12-08 18:26:03.2930,-1.025,-0.357,-0.193,1.33,-1.32,0.98
2022-12-08 18:26:03.3030,-0.932,-0.387,-0.239,1.46,-1.24,1.66
2022-12-08 18:26:03.3130,-0.891,-0.321,-0.253,0.58,-0.98,2.03
2022-12-08 18:26:03.3230,-0.801,-0.283,-0.284,0.21,-1.68,2.09
2022-12-08 18:26:03.3330,-0.828,-0.215,-0.267,-0.64,-2.12,2.3
2022-12-08 18:26:03.3430,-0.938,-0.092,-0.23,-0.33,-2.85,2.05
2022-12-08 18:26:03.3530,-0.886,-0.106,-0.279,0.79,-4.11,1.58
2022-12-08 18:26:03.3630,-0.916,-0.235,-0.298,0.31,-4.02,1.94
2022-12-08 18:26:03.3730,-0.892,-0.295,-0.253,0.64,-2.8,2.0
2022-12-08 18:26:03.3830,-0.857,-0.245,-0.141,0.45,-2.24,1.47
2022-12-08 18:26:03.3930,-0.853,-0.209,-0.0,0.14,-2.77,0.28
2022-12-08 18:26:03.4030,-0.881,-0.224,0.059,0.14,-3.16,-1.17
2022-12-08 18:26:03.4130,-0.899,-0.262,0.041,0.44,-3.06,-1.81
2022-12-08 18:26:03.4230,-0.816,-0.269,0.018,0.66,-2.74,-1.69
2022-12-08 18:26:03.4330,-0.73,-0.231,-0.003,-0.1,-2.74,-1.51
2022-12-08 18:26:03.4430,-0.652,-0.197,-0.027,-0.87,-3.2,-1.36
2022-12-08 18:26:03.4530,-0.538,-0.211,-0.069,-1.55,-3.65,-1.2
2022-12-08 18:26:03.4630,-0.478,-0.238,-0.104,-2.56,-3.64,-0.85
2022-12-08 18:26:03.4730,-0.445,-0.26,-0.137,-3.04,-3.51,-0.59
2022-12-08 18:26:03.4830,-0.406,-0.236,-0.167,-3.24,-3.43,-0.34
2022-12-08 18:26:03.4930,-0.43,-0.243,-0.175,-3.49,-3.81,-0.11
2022-12-08 18:26:03.5030,-0.46,-0.277,-0.176,-3.11,-3.89,-0.09
2022-12-08 18:26:03.5130,-0.504,-0.323,-0.173,-2.69,-3.7,-0.12
2022-12-08 18:26:03.5230,-0.516,-0.379,-0.174,-2.12,-3.38,-0.19
2022-12-08 18:26:03.5330,-0.557,-0.444,-0.141,-1.88,-2.96,-0.2
2022-12-08 18:26:03.5430,-0.587,-0.513,-0.13,-1.37,-2.42,-0.55
2022-12-08 18:26:03.5530,-0.593,-0.618,-0.097,-1.0,-1.82,-0.67
2022-12-08 18:26:03.5630,-0.646,-0.714,-0.028,-0.9,-0.82,-1.01
2022-12-08 18:26:03.5730,-0.748,-0.811,0.058,-0.36,0.12,-1.75
2022-12-08 18:26:03.5830,-0.878,-0.936,0.106,0.65,1.08,-2.66
2022-12-08 18:26:03.5930,-0.931,-1.046,0.112,1.93,2.32,-3.18
2022-12-08 18:26:03.6030,-0.923,-1.109,0.085,2.44,3.41,-3.26
2022-12-08 18:26:03.6130,-0.91,-1.114,-0.011,2.36,4.05,-3.01
2022-12-08 18:26:03.6230,-0.861,-1.066,-0.141,2.21,4.1,-2.08
2022-12-08 18:26:03.6330,-0.756,-1.027,-0.208,1.74,3.64,-0.82
2022-12-08 18:26:03.6430,-0.681,-1.001,-0.168,0.71,3.26,-0.17
2022-12-08 18:26:03.6540,-0.649,-0.973,-0.113,-0.35,2.73,-1.1
2022-12-08 18:26:03.6660,-0.613,-0.942,-0.107,-0.35,2.73,-1.1
2022-12-08 18:26:03.6740,-0.641,-0.891,-0.185,-0.71,2.44,-1.16
2022-12-08 18:26:03.6840,-0.671,-0.851,-0.296,-0.44,1.94,-0.39
2022-12-08 18:26:03.6940,-0.654,-0.859,-0.413,-0.15,1.56,0.69
2022-12-08 18:26:03.7040,-0.694,-0.879,-0.529,-0.32,1.64,1.83
2022-12-08 18:26:03.7140,-0.769,-0.909,-0.589,0.07,1.84,2.97
2022-12-08 18:26:03.7240,-0.779,-0.902,-0.579,0.8,2.12,3.58
2022-12-08 18:26:03.7340,-0.802,-0.882,-0.539,0.91,2.04,3.51
2022-12-08 18:26:03.7440,-0.844,-0.869,-0.507,1.13,1.83,3.14
2022-12-08 18:26:03.7540,-0.847,-0.786,-0.438,1.55,1.69,2.85
2022-12-08 18:26:03.7640,-0.807,-0.655,-0.359,1.59,0.86,2.21
2022-12-08 18:26:03.7740,-0.776,-0.553,-0.346,1.21,-0.44,1.46
2022-12-08 18:26:03.7840,-0.755,-0.527,-0.392,0.91,-1.45,1.34
2022-12-08 18:26:03.7940,-0.75,-0.527,-0.429,0.72,-1.71,1.78
2022-12-08 18:26:03.8040,-0.748,-0.54,-0.482,0.7,-1.74,2.1
2022-12-08 18:26:03.8140,-0.728,-0.57,-0.514,0.72,-1.62,2.57
2022-12-08 18:26:03.8240,-0.836,-0.603,-0.434,0.57,-1.35,2.83
2022-12-08 18:26:03.8340,-0.97,-0.806,-0.348,1.65,-1.05,2.0
2022-12-08 18:26:03.8440,-1.05,-1.006,-0.29,2.96,0.96,1.14
2022-12-08 18:26:03.8540,-1.184,-1.127,-0.195,3.72,2.95,0.57
2022-12-08 18:26:03.8640,-1.282,-1.095,-0.101,4.98,4.17,-0.31
2022-12-08 18:26:03.8740,-1.205,-0.978,-0.095,5.89,3.88,-1.17
2022-12-08 18:26:03.8840,-1.015,-0.93,-0.144,5.1,2.75,-1.16
2022-12-08 18:26:03.8940,-0.826,-0.897,-0.173,3.2,2.29,-0.59
2022-12-08 18:26:03.9040,-0.754,-0.833,-0.19,1.31,1.98,-0.22
2022-12-08 18:26:03.9140,-0.685,-0.737,-0.186,0.56,1.36,0.05
2022-12-08 18:26:03.9240,-0.648,-0.658,-0.184,-0.14,0.42,0.11
2022-12-08 18:26:03.9340,-0.626,-0.594,-0.181,-0.52,-0.36,0.18
2022-12-08 18:26:03.9440,-0.603,-0.548,-0.197,-0.76,-0.98,0.23
2022-12-08 18:26:03.9540,-0.566,-0.493,-0.22,-1.0,-1.44,0.45
2022-12-08 18:26:03.9640,-0.53,-0.428,-0.234,-1.38,-1.97,0.71
2022-12-08 18:26:03.9740,-0.491,-0.37,-0.234,-1.74,-2.6,0.87
2022-12-08 18:26:03.9840,-0.434,-0.314,-0.211,-2.12,-3.17,0.87
2022-12-08 18:26:03.9940,-0.355,-0.271,-0.193,-2.68,-3.72,0.64
2022-12-08 18:26:04.0040,-0.291,-0.255,-0.174,-3.46,-4.14,0.46
2022-12-08 18:26:04.0140,-0.316,-0.266,-0.106,-4.08,-4.29,0.26
2022-12-08 18:26:04.0240,-0.367,-0.293,-0.071,-3.84,-4.19,-0.42
2022-12-08 18:26:04.0340,-0.386,-0.308,-0.054,-3.33,-3.93,-0.77
2022-12-08 18:26:04.0440,-0.393,-0.311,-0.028,-3.13,-3.79,-0.95
2022-12-08 18:26:04.0540,-0.397,-0.314,0.0,-3.06,-3.77,-1.22
2022-12-08 18:26:04.0640,-0.414,-0.342,0.025,-3.0,-3.75,-1.49
2022-12-08 18:26:04.0750,-0.446,-0.417,0.04,-2.81,-3.5,-1.72
2022-12-08 18:26:04.0840,-0.519,-0.498,0.052,-2.48,-2.79,-1.85
2022-12-08 18:26:04.0950,-0.547,-0.574,0.071,-1.74,-2.03,-1.93
2022-12-08 18:26:04.1050,-0.542,-0.658,0.085,-1.44,-1.31,-2.06
2022-12-08 18:26:04.1150,-0.538,-0.744,0.069,-1.46,-0.52,-2.15
2022-12-08 18:26:04.1250,-0.575,-0.823,0.023,-1.49,0.3,-1.97
2022-12-08 18:26:04.1350,-0.635,-0.884,-0.019,-1.11,1.07,-1.51
2022-12-08 18:26:04.1450,-0.702,-0.896,-0.041,-0.52,1.67,-1.14
2022-12-08 18:26:04.1550,-0.793,-0.897,-0.072,0.13,1.8,-0.98
2022-12-08 18:26:04.1650,-0.909,-0.92,-0.077,1.01,1.84,-0.71
2022-12-08 18:26:04.1750,-0.96,-0.921,-0.001,2.11,2.08,-0.64
2022-12-08 18:26:04.1850,-0.881,-0.905,0.154,2.6,2.09,-1.26
2022-12-08 18:26:04.1950,-0.89,-0.947,0.254,1.81,1.92,-2.58
2022-12-08 18:26:04.2050,-1.031,-1.114,0.197,1.88,2.3,-3.28
2022-12-08 18:26:04.2150,-1.078,-1.192,0.248,3.26,3.92,-2.42
2022-12-08 18:26:04.2250,-1.028,-1.011,0.218,3.72,4.67,-2.7
2022-12-08 18:26:04.2350,-0.984,-0.982,-0.019,3.23,2.89,-2.31
