time,gFx,gFy,gFz,ax,ay,az
2022-12-08 18:32:01.8290,-0.374,0.158,-0.869,2.65,-3.13,-1.32
2022-12-08 18:32:01.8390,-0.333,0.098,-0.84,2.28,-3.27,-1.04
2022-12-08 18:32:01.8490,-0.274,-0.137,-0.815,1.76,-2.92,-1.26
2022-12-08 18:32:01.8590,-0.166,-0.385,-0.842,1.09,-0.86,-1.44
2022-12-08 18:32:01.8690,-0.133,-0.525,-0.79,-0.03,1.33,-1.1
2022-12-08 18:32:01.8790,-0.22,-0.565,-0.743,-0.42,2.5,-1.55
2022-12-08 18:32:01.8890,-0.378,-0.461,-0.731,0.38,2.74,-1.95
2022-12-08 18:32:01.8990,-0.44,-0.245,-0.739,1.87,1.62,-2.02
2022-12-08 18:32:01.9090,-0.423,-0.158,-0.698,2.45,-0.5,-1.94
2022-12-08 18:32:01.9190,-0.346,-0.191,-0.691,2.28,-1.26,-2.37
2022-12-08 18:32:01.9290,-0.316,-0.229,-0.71,1.54,-0.8,-2.49
2022-12-08 18:32:01.9390,-0.317,-0.213,-0.747,1.25,-0.28,-2.34
2022-12-08 18:32:01.9490,-0.303,-0.205,-0.709,1.22,-0.3,-2.0
2022-12-08 18:32:01.9590,-0.276,-0.2,-0.64,1.01,-0.28,-2.39
2022-12-08 18:32:01.9690,-0.277,-0.245,-0.592,0.64,-0.25,-3.06
2022-12-08 18:32:01.9790,-0.57,-0.325,-0.499,0.52,0.22,-3.5
2022-12-08 18:32:01.9890,-0.578,-0.136,-0.339,3.23,0.99,-4.38
2022-12-08 18:32:01.9990,-0.346,-0.042,-0.264,3.08,-0.91,-5.88
2022-12-08 18:32:02.0090,-0.232,0.017,-0.256,0.49,-1.89,-6.5
2022-12-08 18:32:02.0190,-0.321,0.123,-0.261,-1.02,-2.56,-6.42
2022-12-08 18:32:02.0290,-0.436,0.175,-0.241,-0.6,-3.68,-6.17
2022-12-08 18:32:02.0390,-0.42,0.153,-0.229,0.04,-4.3,-6.11
2022-12-08 18:32:02.0490,-0.387,0.155,-0.238,-0.63,-4.17,-5.92
2022-12-08 18:32:02.0600,-0.381,0.207,-0.269,-1.47,-4.28,-5.48
2022-12-08 18:32:02.0690,-0.408,0.263,-0.317,-2.03,-4.84,-4.79
2022-12-08 18:32:02.0800,-0.441,0.313,-0.358,-2.24,-5.43,-3.91
2022-12-08 18:32:02.0900,-0.432,0.34,-0.408,-2.34,-5.93,-3.11
2022-12-08 18:32:02.1000,-0.417,0.364,-0.43,-2.82,-6.16,-2.22
2022-12-08 18:32:02.1100,-0.411,0.397,-0.439,-3.3,-6.34,-1.62
2022-12-08 18:32:02.1200,-0.431,0.411,-0.463,-3.67,-6.56,-1.18
2022-12-08 18:32:02.1300,-0.442,0.414,-0.492,-3.74,-6.57,-0.61
2022-12-08 18:32:02.1400,-0.456,0.404,-0.555,-3.88,-6.43,0.0
2022-12-08 18:32:02.1500,-0.505,0.369,-0.627,-3.97,-6.13,0.93
2022-12-08 18:32:02.1600,-0.602,0.355,-0.676,-3.69,-5.56,1.92
2022-12-08 18:32:02.1700,-0.705,0.354,-0.722,-2.93,-5.17,2.68
2022-12-08 18:32:02.1800,-0.822,0.329,-0.806,-2.07,-4.88,3.41
2022-12-08 18:32:02.1900,-0.929,0.323,-0.885,-1.07,-4.35,4.49
2022-12-08 18:32:02.2000,-1.03,0.325,-0.916,-0.14,-3.98,5.5
2022-12-08 18:32:02.2100,-1.094,0.306,-0.904,0.76,-3.68,6.02
2022-12-08 18:32:02.2200,-1.169,0.28,-0.833,1.32,-3.15,6.08
2022-12-08 18:32:02.2300,-1.267,0.25,-0.751,2.02,-2.55,5.55
2022-12-08 18:32:02.2400,-1.347,0.204,-0.66,2.95,-1.91,4.87
2022-12-08 18:32:02.2500,-1.449,0.168,-0.605,3.73,-1.11,4.1
2022-12-08 18:32:02.2600,-1.554,0.137,-0.595,4.75,-0.42,3.66
2022-12-08 18:32:02.2700,-1.681,0.129,-0.576,5.8,0.22,3.65
2022-12-08 18:32:02.2800,-1.808,0.101,-0.585,7.09,0.61,3.52
2022-12-08 18:32:02.2900,-1.875,0.085,-0.557,8.4,1.18,3.64
2022-12-08 18:32:02.3000,-1.905,0.084,-0.506,9.13,1.62,3.36
2022-12-08 18:32:02.3100,-1.9,0.072,-0.466,9.49,1.87,2.83
2022-12-08 18:32:02.3200,-1.85,0.057,-0.438,9.53,2.21,2.38
2022-12-08 18:32:02.3300,-1.796,0.068,-0.412,9.13,2.56,2.03
2022-12-08 18:32:02.3400,-1.761,0.075,-0.383,8.69,2.64,1.68
2022-12-08 18:32:02.3500,-1.722,0.068,-0.396,8.43,2.74,1.29
2022-12-08 18:32:02.3600,-1.75,0.047,-0.43,8.14,2.96,1.3
2022-12-08 18:32:02.3700,-1.793,-0.008,-0.465,8.51,3.28,1.51
2022-12-08 18:32:02.3800,-1.813,-0.053,-0.488,9.01,3.9,1.72
2022-12-08 18:32:02.3900,-1.816,-0.07,-0.325,9.26,4.36,1.81
2022-12-08 18:32:02.4000,-1.779,-0.124,-0.169,9.32,4.5,0.08
2022-12-08 18:32:02.4100,-1.726,-0.197,-0.041,8.97,4.96,-1.58
2022-12-08 18:32:02.4200,-1.65,-0.264,0.18,8.46,5.57,-2.95
2022-12-08 18:32:02.4310,-1.576,-0.33,0.383,7.7,6.09,-5.23
2022-12-08 18:32:02.4400,-1.485,-0.348,0.501,6.95,6.59,-7.32
2022-12-08 18:32:02.4500,-1.351,-0.299,0.448,6.04,6.6,-8.56
2022-12-08 18:32:02.4610,-1.139,-0.14,0.368,4.69,5.96,-8.1
2022-12-08 18:32:02.4700,-0.874,-0.033,0.268,2.56,4.24,-7.34
2022-12-08 18:32:02.4800,-0.665,0.117,0.102,-0.1,3.03,-6.34
2022-12-08 18:32:02.4910,-0.585,0.247,-0.1,-2.21,1.43,-4.66
2022-12-08 18:32:02.5010,-0.61,0.242,-0.265,-3.05,0.05,-2.61
2022-12-08 18:32:02.5100,-0.75,0.158,-0.381,-2.86,0.01,-0.92
2022-12-08 18:32:02.5210,-0.838,0.137,-0.443,-1.55,0.75,0.31
2022-12-08 18:32:02.5310,-0.806,0.224,-0.395,-0.75,0.84,1.01
2022-12-08 18:32:02.5410,-0.769,0.19,-0.3,-1.13,-0.14,0.64
2022-12-08 18:32:02.5510,-0.853,0.034,-0.311,-1.56,0.06,-0.18
2022-12-08 18:32:02.5610,-0.799,0.071,-0.363,-0.8,1.41,0.01
2022-12-08 18:32:02.5710,-0.497,0.287,-0.365,-1.39,0.88,0.62
2022-12-08 18:32:02.5810,-0.516,0.269,-0.302,-4.41,-1.4,0.72
2022-12-08 18:32:02.5910,-0.674,0.021,-0.49,-4.26,-1.32,0.16
2022-12-08 18:32:02.6010,-0.776,0.254,-0.467,-2.73,1.04,2.07
2022-12-08 18:32:02.6110,-0.682,0.192,-0.456,-1.76,-1.33,1.9
2022-12-08 18:32:02.6210,-0.631,0.176,-0.507,-2.7,-0.79,1.84
2022-12-08 18:32:02.6310,-0.61,0.263,-0.404,-3.22,-0.69,2.37
2022-12-08 18:32:02.6410,-0.588,0.265,-0.372,-3.43,-1.59,1.37
2022-12-08 18:32:02.6510,-0.565,0.327,-0.398,-3.64,-1.62,1.04
2022-12-08 18:32:02.6610,-0.552,0.389,-0.388,-3.86,-2.22,1.26
2022-12-08 18:32:02.6710,-0.513,0.455,-0.358,-3.97,-2.8,1.11
2022-12-08 18:32:02.6810,-0.465,0.511,-0.34,-4.33,-3.38,0.77
2022-12-08 18:32:02.6910,-0.416,0.545,-0.264,-4.77,-3.83,0.54
2022-12-08 18:32:02.7010,-0.383,0.538,-0.155,-5.21,-4.02,-0.26
2022-12-08 18:32:02.7110,-0.423,0.532,-0.028,-5.5,-3.76,-1.36
2022-12-08 18:32:02.7210,-0.495,0.567,-0.02,-5.06,-3.48,-2.63
2022-12-08 18:32:02.7310,-0.592,0.744,-0.329,-4.29,-3.54,-2.75
2022-12-08 18:32:02.7410,-0.975,0.348,-0.335,-3.22,-4.93,0.18
2022-12-08 18:32:02.7510,-1.192,0.289,-0.103,0.68,-0.69,0.13
2022-12-08 18:32:02.7610,-1.23,0.344,0.022,2.95,0.24,-2.22
2022-12-08 18:32:02.7710,-1.253,0.29,-0.133,3.44,0.0,-3.45
2022-12-08 18:32:02.7810,-1.277,0.316,-0.216,3.76,0.82,-1.89
2022-12-08 18:32:02.7910,-1.37,0.359,-0.288,4.12,0.86,-1.01
2022-12-08 18:32:02.8010,-1.547,0.236,-0.367,5.13,0.71,-0.23
2022-12-08 18:32:02.8110,-1.58,0.204,-0.328,6.96,2.18,0.66
2022-12-08 18:32:02.8210,-1.573,0.168,-0.218,7.37,2.71,0.4
2022-12-08 18:32:02.8310,-1.523,0.057,-0.135,7.38,3.26,-0.57
2022-12-08 18:32:02.8410,-1.463,0.011,-0.061,6.97,4.52,-1.31
2022-12-08 18:32:02.8510,-1.392,0.061,-0.018,6.46,5.11,-1.99
2022-12-08 18:32:02.8620,-1.299,0.175,0.007,5.83,4.75,-2.37
2022-12-08 18:32:02.8710,-1.225,0.297,0.024,5.0,3.76,-2.58
2022-12-08 18:32:02.8810,-1.123,0.381,0.017,4.35,2.7,-2.7
2022-12-08 18:32:02.8920,-1.037,0.429,0.021,3.45,2.03,-2.58
2022-12-08 18:32:02.9020,-0.97,0.453,-0.007,2.73,1.74,-2.57
2022-12-08 18:32:02.9110,-0.94,0.468,-0.014,2.22,1.7,-2.26
2022-12-08 18:32:02.9210,-0.927,0.492,-0.04,2.1,1.76,-2.14
2022-12-08 18:32:02.9310,-0.946,0.538,-0.059,2.15,1.74,-1.82
2022-12-08 18:32:02.9410,-0.968,0.599,-0.089,2.51,1.49,-1.55
2022-12-08 18:32:02.9520,-1.045,0.588,-0.11,2.89,1.09,-1.14
2022-12-08 18:32:02.9620,-1.038,0.672,-0.105,3.76,1.35,-0.78
2022-12-08 18:32:02.9720,-1.008,0.767,-0.152,3.74,0.62,-0.64
2022-12-08 18:32:02.9820,-0.953,0.816,-0.219,3.42,-0.29,0.06
2022-12-08 18:32:02.9920,-0.872,0.861,-0.22,2.81,-0.79,0.95
2022-12-08 18:32:03.0020,-0.794,0.922,-0.198,1.91,-1.29,1.19
2022-12-08 18:32:03.0120,-0.725,0.991,-0.077,1.03,-1.97,1.2
2022-12-08 18:32:03.0220,-0.69,1.126,0.321,0.25,-2.74,0.22
2022-12-08 18:32:03.0320,-0.656,1.207,0.417,-0.2,-4.15,-3.45
2022-12-08 18:32:03.0420,-0.578,1.227,0.174,-0.61,-5.02,-4.17
2022-12-08 18:32:03.0520,-0.487,1.22,-0.02,-1.43,-5.26,-1.59
2022-12-08 18:32:03.0620,-0.41,1.184,-0.115,-2.33,-5.21,0.45
2022-12-08 18:32:03.0720,-0.321,1.083,-0.126,-3.06,-4.83,1.47
2022-12-08 18:32:03.0820,-0.255,0.987,-0.109,-3.87,-3.78,1.61
2022-12-08 18:32:03.0920,-0.269,0.952,-0.08,-4.44,-2.76,1.45
2022-12-08 18:32:03.1020,-0.292,0.928,-0.088,-4.26,-2.38,1.18
2022-12-08 18:32:03.1120,-0.262,0.894,-0.121,-4.01,-2.12,1.29
2022-12-08 18:32:03.1220,-0.229,0.866,-0.141,-4.3,-1.78,1.65
2022-12-08 18:32:03.1320,-0.218,0.862,-0.132,-4.69,-1.44,1.76
2022-12-08 18:32:03.1430,-0.205,0.861,-0.112,-4.69,-1.44,1.76
2022-12-08 18:32:03.1520,-0.194,0.849,-0.066,-4.8,-1.41,1.55
2022-12-08 18:32:03.1620,-0.195,0.814,-0.019,-4.89,-1.26,1.05
2022-12-08 18:32:03.1720,-0.199,0.777,-0.002,-4.85,-0.88,0.54
2022-12-08 18:32:03.1820,-0.187,0.763,-0.016,-4.77,-0.48,0.3
2022-12-08 18:32:03.1920,-0.157,0.769,-0.026,-4.84,-0.29,0.34
2022-12-08 18:32:03.2020,-0.107,0.779,-0.041,-5.07,-0.3,0.33
2022-12-08 18:32:03.2120,-0.055,0.778,-0.051,-5.5,-0.33,0.38
2022-12-08 18:32:03.2220,-0.005,0.773,-0.08,-5.93,-0.26,0.38
2022-12-08 18:32:03.2320,0.034,0.743,-0.119,-6.33,-0.13,0.6
2022-12-08 18:32:03.2420,0.043,0.7,-0.183,-6.61,0.24,0.95
2022-12-08 18:32:03.2520,0.031,0.665,-0.247,-6.6,0.75,1.55
2022-12-08 18:32:03.2620,0.018,0.656,-0.226,-6.36,1.19,2.16
2022-12-08 18:32:03.2720,0.019,0.676,-0.062,-6.1,1.38,1.91
2022-12-08 18:32:03.2820,-0.034,0.73,0.245,-5.94,1.3,0.25
2022-12-08 18:32:03.2920,-0.213,0.754,0.457,-5.23,0.92,-2.77
2022-12-08 18:32:03.3020,-0.489,0.712,0.384,-3.25,0.83,-4.8
2022-12-08 18:32:03.3120,-0.728,0.616,0.126,-0.28,1.4,-4.0
2022-12-08 18:32:03.3230,-0.837,0.53,-0.09,2.34,2.5,-1.36
2022-12-08 18:32:03.3320,-0.86,0.485,-0.074,3.71,3.51,0.82
2022-12-08 18:32:03.3420,-0.945,0.457,0.016,4.27,4.12,0.66
2022-12-08 18:32:03.3530,-1.069,0.447,-0.044,5.45,4.55,-0.32
2022-12-08 18:32:03.3630,-1.367,0.513,-0.089,7.01,4.79,0.11
2022-12-08 18:32:03.3730,-1.492,0.623,-0.184,10.25,4.24,0.35
2022-12-08 18:32:03.3830,-1.475,0.717,-0.292,11.73,3.23,1.08
2022-12-08 18:32:03.3930,-1.441,0.771,-0.286,11.73,2.34,1.93
2022-12-08 18:32:03.4030,-1.247,0.805,-0.196,11.48,1.81,1.69
2022-12-08 18:32:03.4130,-1.037,1.148,-0.095,9.6,1.47,0.66
2022-12-08 18:32:03.4230,-0.735,1.382,0.039,7.52,-1.92,-0.43
2022-12-08 18:32:03.4330,-0.49,1.618,0.104,4.52,-4.23,-1.76
2022-12-08 18:32:03.4430,-0.272,1.988,0.161,2.06,-6.55,-2.36
2022-12-08 18:32:03.4530,-0.083,2.434,0.329,-0.12,-10.18,-2.82
2022-12-08 18:32:03.4630,0.096,2.676,0.292,-1.98,-14.55,-4.43
2022-12-08 18:32:03.4740,0.263,2.447,0.232,-3.71,-16.93,-4.15
2022-12-08 18:32:03.4830,0.339,1.984,0.18,-5.28,-14.68,-3.67
2022-12-08 18:32:03.4930,0.362,1.511,0.054,-5.92,-10.11,-3.21
2022-12-08 18:32:03.5030,0.385,1.159,-0.061,-6.01,-5.44,-1.99
2022-12-08 18:32:03.5130,0.426,0.901,-0.096,-6.09,-1.95,-0.85
2022-12-08 18:32:03.5230,0.436,0.74,-0.066,-6.33,0.63,-0.48
2022-12-08 18:32:03.5330,0.424,0.658,-0.039,-6.24,2.25,-0.74
2022-12-08 18:32:03.5430,0.405,0.633,-0.022,-5.94,3.1,-0.94
2022-12-08 18:32:03.5530,0.345,0.661,-0.017,-5.59,3.38,-1.03
2022-12-08 18:32:03.5630,0.314,0.749,-0.056,-4.85,3.14,-0.99
2022-12-08 18:32:03.5730,0.354,0.857,-0.05,-4.44,2.31,-0.51
2022-12-08 18:32:03.5830,0.362,0.967,-0.044,-4.74,1.28,-0.46
2022-12-08 18:32:03.5930,0.376,1.065,-0.063,-4.74,0.21,-0.4
2022-12-08 18:32:03.6030,0.398,1.129,-0.106,-4.8,-0.73,-0.08
2022-12-08 18:32:03.6130,0.393,1.151,-0.165,-4.94,-1.34,0.47
2022-12-08 18:32:03.6230,0.373,1.132,-0.242,-4.8,-1.54,1.18
2022-12-08 18:32:03.6330,0.353,1.094,-0.319,-4.48,-1.34,2.04
2022-12-08 18:32:03.6430,0.323,1.062,-0.355,-4.14,-0.95,2.88
2022-12-08 18:32:03.6530,0.274,1.022,-0.38,-3.67,-0.63,3.32
2022-12-08 18:32:03.6630,0.213,0.995,-0.417,-2.99,-0.23,3.64
2022-12-08 18:32:03.6730,0.144,0.983,-0.444,-2.18,0.05,4.06
2022-12-08 18:32:03.6830,0.072,0.986,-0.412,-1.31,0.16,4.34
2022-12-08 18:32:03.6930,0.018,0.996,-0.328,-0.42,0.13,4.01
2022-12-08 18:32:03.7030,-0.005,0.985,-0.283,0.27,0.02,3.11
2022-12-08 18:32:03.7130,-0.041,0.948,-0.263,0.66,0.12,2.56
2022-12-08 18:32:03.7230,-0.067,0.907,-0.236,1.16,0.47,2.23
2022-12-08 18:32:03.7340,-0.079,0.877,-0.212,1.57,0.86,1.8
2022-12-08 18:32:03.7430,-0.07,0.884,-0.181,1.82,1.12,1.4
2022-12-08 18:32:03.7530,-0.059,0.93,-0.152,1.85,1.03,0.91
2022-12-08 18:32:03.7640,-0.052,0.978,-0.124,1.86,0.55,0.46
2022-12-08 18:32:03.7740,-0.019,1.01,-0.101,1.89,0.04,0.01
2022-12-08 18:32:03.7840,0.005,1.002,-0.077,1.67,-0.32,-0.38
2022-12-08 18:32:03.7940,0.022,0.974,-0.047,1.54,-0.28,-0.8
2022-12-08 18:32:03.8040,0.038,0.966,-0.012,1.47,-0.06,-1.27
2022-12-08 18:32:03.8140,0.052,0.961,0.028,1.41,-0.03,-1.82
2022-12-08 18:32:03.8240,0.054,0.956,0.078,1.36,-0.04,-2.41
2022-12-08 18:32:03.8340,0.044,0.955,0.131,1.43,-0.06,-3.09
2022-12-08 18:32:03.8440,0.024,0.963,0.197,1.61,-0.11,-3.8
2022-12-08 18:32:03.8540,-0.05,0.979,0.411,1.89,-0.26,-4.59
2022-12-08 18:32:03.8640,-0.216,1.029,0.81,2.69,-0.45,-6.79
2022-12-08 18:32:03.8740,-0.207,1.066,0.495,4.39,-0.97,-10.71
2022-12-08 18:32:03.8840,-0.109,1.064,0.096,4.38,-1.33,-7.57
2022-12-08 18:32:03.8940,-0.096,1.078,-0.013,3.52,-1.31,-3.56
2022-12-08 18:32:03.9040,-0.127,1.047,-0.04,3.49,-1.44,-2.36
2022-12-08 18:32:03.9140,-0.178,0.981,-0.052,3.89,-1.13,-1.97
2022-12-08 18:32:03.9240,-0.19,1.035,-0.066,4.49,-0.47,-1.68
2022-12-08 18:32:03.9340,-0.208,1.074,-0.113,4.69,-0.98,-1.37
2022-12-08 18:32:03.9440,-0.232,1.1,-0.166,4.91,-1.35,-0.74
2022-12-08 18:32:03.9540,-0.242,1.166,-0.198,5.19,-1.59,-0.07
2022-12-08 18:32:03.9640,-0.222,1.317,-0.224,5.29,-2.21,0.4
2022-12-08 18:32:03.9740,-0.24,1.373,-0.239,5.09,-3.66,0.78
2022-12-08 18:32:03.9840,-0.302,1.309,-0.198,5.23,-4.19,1.01
2022-12-08 18:32:03.9940,-0.367,1.268,-0.123,5.79,-3.55,0.65
2022-12-08 18:32:04.0040,-0.424,1.245,-0.012,6.34,-3.11,-0.06
2022-12-08 18:32:04.0140,-0.44,1.224,0.103,6.78,-2.85,-1.11
2022-12-08 18:32:04.0240,-0.431,1.195,0.205,6.79,-2.59,-2.2
2022-12-08 18:32:04.0340,-0.405,1.172,0.342,6.53,-2.26,-3.11
2022-12-08 18:32:04.0440,-0.366,1.191,0.553,6.09,-1.98,-4.34
2022-12-08 18:32:04.0540,-0.363,1.305,0.407,5.52,-2.1,-6.26
2022-12-08 18:32:04.0640,-0.338,1.361,0.295,5.26,-3.16,-4.65
2022-12-08 18:32:04.0740,-0.288,1.4,0.226,4.77,-3.67,-3.34
2022-12-08 18:32:04.0840,-0.223,1.492,0.096,4.0,-4.0,-2.42
2022-12-08 18:32:04.0940,-0.129,1.592,-0.049,3.06,-4.87,-0.88
2022-12-08 18:32:04.1040,-0.001,1.684,-0.203,1.85,-5.84,0.81
2022-12-08 18:32:04.1140,0.141,1.748,-0.374,0.3,-6.74,2.59
2022-12-08 18:32:04.1240,0.324,1.784,-0.506,-1.37,-7.38,4.49
2022-12-08 18:32:04.1340,0.511,1.782,-0.597,-3.41,-7.75,5.95
2022-12-08 18:32:04.1440,0.59,1.744,-0.563,-5.47,-7.74,6.93
2022-12-08 18:32:04.1540,0.611,1.626,-0.467,-6.44,-7.38,6.6
2022-12-08 18:32:04.1650,0.624,1.462,-0.331,-6.84,-6.24,5.61
2022-12-08 18:32:04.1750,0.626,1.272,-0.203,-7.16,-4.64,4.18
2022-12-08 18:32:04.1850,0.604,1.085,-0.095,-7.36,-2.78,2.78
2022-12-08 18:32:04.1950,0.614,0.907,-0.005,-7.33,-0.96,1.56
2022-12-08 18:32:04.2050,0.623,0.754,0.051,-7.62,0.77,0.52
2022-12-08 18:32:04.2150,0.657,0.651,0.08,-7.89,2.24,-0.19
2022-12-08 18:32:04.2250,0.688,0.578,0.095,-8.4,3.22,-0.62
2022-12-08 18:32:04.2350,0.689,0.545,0.101,-8.85,3.9,-0.87
2022-12-08 18:32:04.2450,0.646,0.532,0.087,-8.99,4.2,-1.01
2022-12-08 18:32:04.2550,0.596,0.502,0.043,-8.68,4.3,-0.9
2022-12-08 18:32:04.2650,0.547,0.481,-0.005,-8.28,4.58,-0.48
2022-12-08 18:32:04.2750,0.486,0.475,-0.052,-7.86,4.76,-0.01
2022-12-08 18:32:04.2850,0.431,0.485,-0.082,-7.31,4.81,0.44
2022-12-08 18:32:04.2950,0.383,0.515,-0.067,-6.8,4.71,0.7
2022-12-08 18:32:04.3050,0.362,0.536,-0.043,-6.34,4.41,0.51
2022-12-08 18:32:04.3150,0.398,0.533,-0.0,-6.13,4.2,0.19
2022-12-08 18:32:04.3250,0.454,0.539,0.064,-6.46,4.24,-0.33
2022-12-08 18:32:04.3350,0.496,0.548,0.154,-6.96,4.18,-1.07
2022-12-08 18:32:04.3450,0.519,0.56,0.233,-7.31,4.11,-2.05
2022-12-08 18:32:04.3550,0.5,0.588,0.291,-7.43,4.01,-2.89
2022-12-08 18:32:04.3650,0.442,0.665,0.346,-7.1,3.77,-3.47
2022-12-08 18:32:04.3750,0.339,0.77,0.445,-6.37,3.05,-3.96
2022-12-08 18:32:04.3850,0.132,0.879,0.579,-5.15,2.07,-4.84
2022-12-08 18:32:04.3950,-0.206,1.023,0.499,-2.92,1.05,-6.0
2022-12-08 18:32:04.4050,-0.541,1.169,0.108,0.6,-0.33,-5.06
2022-12-08 18:32:04.4150,-0.723,1.319,-0.35,4.1,-1.74,-1.12
2022-12-08 18:32:04.4250,-0.844,1.525,-0.554,6.1,-3.18,3.42
2022-12-08 18:32:04.4350,-0.977,1.657,-0.548,7.49,-5.19,5.39
2022-12-08 18:32:04.4450,-1.089,1.68,-0.476,8.96,-6.47,5.25
2022-12-08 18:32:04.4550,-1.197,1.608,-0.383,10.19,-6.69,4.43
2022-12-08 18:32:04.4650,-1.253,1.464,-0.252,11.32,-5.99,3.36
2022-12-08 18:32:04.4770,-1.201,1.319,-0.157,11.91,-4.58,1.89
2022-12-08 18:32:04.4850,-1.077,1.194,-0.117,11.4,-3.18,0.76
2022-12-08 18:32:04.4950,-0.904,1.162,-0.116,10.14,-1.96,0.16
2022-12-08 18:32:04.5050,-0.685,1.285,-0.086,8.38,-1.68,-0.05
2022-12-08 18:32:04.5150,-0.469,1.496,0.031,6.14,-2.91,-0.52
2022-12-08 18:32:04.5250,-0.334,1.616,0.105,3.87,-5.01,-1.8
2022-12-08 18:32:04.5350,-0.233,1.608,-0.015,2.36,-6.21,-2.54
