time,gFx,gFy,gFz,ax,ay,az
2022-12-08 18:28:50.7070,0.006,-0.161,-1.015,-0.66,-0.3,1.03
2022-12-08 18:30:01.1360,0.019,-0.175,-0.979,-0.93,-0.35,0.37
2022-12-08 18:30:01.1430,0.04,-0.189,-0.952,-1.03,-0.26,0.03
2022-12-08 18:30:01.1530,0.046,-0.201,-0.926,-1.21,-0.18,-0.23
2022-12-08 18:30:01.1630,0.047,-0.222,-0.898,-1.26,-0.13,-0.47
2022-12-08 18:30:01.1730,0.053,-0.241,-0.873,-1.27,0.0,-0.73
2022-12-08 18:30:01.1830,0.058,-0.25,-0.854,-1.34,0.12,-0.96
2022-12-08 18:30:01.1930,0.057,-0.249,-0.84,-1.39,0.13,-1.13
2022-12-08 18:30:01.2030,0.048,-0.238,-0.83,-1.4,0.07,-1.25
2022-12-08 18:30:01.2140,0.044,-0.228,-0.817,-1.34,-0.08,-1.33
2022-12-08 18:30:01.2230,0.064,-0.236,-0.828,-1.33,-0.21,-1.45
2022-12-08 18:30:01.2340,0.06,-0.24,-0.867,-1.57,-0.15,-1.33
2022-12-08 18:30:01.2430,0.025,-0.22,-0.876,-1.57,-0.13,-0.94
2022-12-08 18:30:01.2530,-0.001,-0.191,-0.85,-1.05,-0.64,-1.09
2022-12-08 18:30:01.2650,-0.004,-0.158,-0.816,-1.05,-0.64,-1.09
2022-12-08 18:30:01.2730,0.019,-0.126,-0.761,-1.04,-0.97,-1.43
2022-12-08 18:30:01.2840,0.042,-0.107,-0.705,-1.26,-1.27,-1.96
2022-12-08 18:30:01.2940,0.05,-0.142,-0.698,-1.46,-1.42,-2.52
2022-12-08 18:30:01.3030,0.068,-0.168,-0.701,-1.5,-1.0,-2.61
2022-12-08 18:30:01.3140,0.051,-0.19,-0.714,-1.65,-0.66,-2.62
2022-12-08 18:30:01.3240,0.015,-0.221,-0.741,-1.48,-0.32,-2.51
2022-12-08 18:30:01.3340,-0.038,-0.196,-0.759,-1.13,0.13,-2.29
2022-12-08 18:30:01.3440,-0.083,-0.162,-0.786,-0.64,0.05,-2.14
2022-12-08 18:30:01.3540,-0.133,-0.226,-0.84,-0.24,-0.12,-1.9
2022-12-08 18:30:01.3640,-0.166,-0.24,-0.866,0.17,0.67,-1.39
2022-12-08 18:30:01.3740,-0.173,-0.186,-0.838,0.41,0.95,-1.14
2022-12-08 18:30:01.3840,-0.157,-0.155,-0.834,0.39,0.56,-1.42
2022-12-08 18:30:01.3940,-0.125,-0.152,-0.871,0.15,0.38,-1.47
2022-12-08 18:30:01.4040,-0.113,-0.147,-0.894,-0.23,0.45,-1.11
2022-12-08 18:30:01.4140,-0.098,-0.138,-0.903,-0.39,0.48,-0.88
2022-12-08 18:30:01.4240,-0.092,-0.14,-0.933,-0.56,0.46,-0.8
2022-12-08 18:30:01.4340,-0.112,-0.141,-1.016,-0.6,0.52,-0.51
2022-12-08 18:30:01.4440,-0.149,-0.163,-0.933,-0.36,0.54,0.3
2022-12-08 18:30:01.4540,-0.156,-0.155,-0.898,0.03,0.76,-0.52
2022-12-08 18:30:01.4660,-0.164,-0.194,-0.929,0.15,0.68,-0.87
2022-12-08 18:30:01.4760,-0.077,0.023,-0.958,0.23,1.04,-0.57
2022-12-08 18:30:01.4840,-0.132,0.117,-1.033,-0.69,-1.14,-0.27
2022-12-08 18:30:01.4940,-0.12,-0.038,-1.19,-0.27,-2.15,0.49
2022-12-08 18:30:01.5040,-0.095,-0.073,-1.237,-0.58,-0.76,2.08
2022-12-08 18:30:01.5140,-0.205,-0.074,-1.245,-1.04,-0.58,2.61
2022-12-08 18:30:01.5240,-0.397,-0.115,-1.243,-0.19,-0.76,2.77
2022-12-08 18:30:01.5340,-0.344,-0.091,-1.143,1.48,-0.59,2.83
2022-12-08 18:30:01.5440,-0.238,-0.028,-0.949,0.75,-1.07,1.95
2022-12-08 18:30:01.5540,-0.465,-0.088,-0.863,-0.48,-1.93,0.16
2022-12-08 18:30:01.5640,-0.396,-0.067,-1.02,1.58,-1.6,-0.55
2022-12-08 18:30:01.5740,-0.327,-0.01,-0.962,0.75,-2.07,1.12
2022-12-08 18:30:01.5840,-0.381,0.025,-0.875,-0.08,-2.91,0.69
2022-12-08 18:30:01.5940,-0.474,-0.024,-0.808,0.32,-3.53,-0.02
2022-12-08 18:30:01.6040,-0.565,-0.149,-0.68,1.14,-3.27,-0.55
2022-12-08 18:30:01.6140,-0.605,-0.258,-0.677,1.97,-2.19,-1.71
2022-12-08 18:30:01.6240,-0.609,-0.395,-0.693,2.33,-1.22,-1.68
2022-12-08 18:30:01.6340,-0.594,-0.527,-0.728,2.36,0.07,-1.5
2022-12-08 18:30:01.6450,-0.6,-0.539,-0.773,2.25,1.33,-1.16
2022-12-08 18:30:01.6540,-0.574,-0.412,-0.78,2.38,1.44,-0.74
2022-12-08 18:30:01.6650,-0.54,-0.237,-0.759,2.2,0.19,-0.7
2022-12-08 18:30:01.6750,-0.462,-0.104,-0.728,1.92,-1.52,-0.93
2022-12-08 18:30:01.6850,-0.374,-0.026,-0.699,1.16,-2.83,-1.24
2022-12-08 18:30:01.6950,-0.33,0.003,-0.681,0.22,-3.6,-1.49
2022-12-08 18:30:01.7050,-0.311,-0.022,-0.671,-0.4,-3.88,-1.59
2022-12-08 18:30:01.7150,-0.323,-0.09,-0.666,-0.88,-3.64,-1.54
2022-12-08 18:30:01.7250,-0.344,-0.149,-0.617,-1.35,-2.42,-1.62
2022-12-08 18:30:01.7370,-0.398,-0.166,-0.528,-1.35,-2.42,-1.62
2022-12-08 18:30:01.7450,-0.568,-0.077,-0.405,-1.26,-2.26,-2.21
2022-12-08 18:30:01.7550,-0.766,0.096,-0.298,-0.03,-3.12,-3.1
2022-12-08 18:30:01.7650,-0.875,0.187,-0.277,1.47,-4.76,-3.8
2022-12-08 18:30:01.7750,-0.899,0.185,-0.37,2.1,-5.57,-3.63
2022-12-08 18:30:01.7850,-0.865,0.186,-0.498,1.93,-5.46,-2.34
2022-12-08 18:30:01.7950,-0.676,0.21,-0.527,1.22,-5.34,-0.7
2022-12-08 18:30:01.8050,-0.557,0.216,-0.498,-0.99,-5.42,-0.03
2022-12-08 18:30:01.8150,-0.637,0.268,-0.449,-2.47,-5.28,0.05
2022-12-08 18:30:01.8250,-0.696,0.303,-0.399,-1.99,-5.55,-0.06
2022-12-08 18:30:01.8350,-0.803,0.279,-0.393,-1.69,-5.62,-0.19
2022-12-08 18:30:01.8450,-0.92,0.236,-0.424,-0.89,-5.1,0.12
2022-12-08 18:30:01.8550,-1.026,0.201,-0.464,0.89,-3.75,1.54
2022-12-08 18:30:01.8670,-1.082,0.165,-0.488,1.28,-3.12,2.12
2022-12-08 18:30:01.8770,-1.084,0.166,-0.481,1.18,-2.85,2.36
2022-12-08 18:30:01.8870,-1.081,0.185,-0.421,1.18,-2.85,2.36
2022-12-08 18:30:01.8950,-1.082,0.184,-0.381,1.06,-2.75,2.04
2022-12-08 18:30:01.9050,-1.093,0.151,-0.38,1.0,-2.44,1.88
2022-12-08 18:30:01.9150,-1.118,0.125,-0.376,1.05,-1.82,2.07
2022-12-08 18:30:01.9250,-1.193,0.102,-0.378,1.26,-1.26,2.22
2022-12-08 18:30:01.9350,-1.296,0.056,-0.41,1.98,-0.72,2.39
2022-12-08 18:30:01.9450,-1.376,-0.002,-0.423,2.99,0.04,2.83
2022-12-08 18:30:01.9550,-1.423,-0.063,-0.415,3.78,0.89,3.07
2022-12-08 18:30:01.9650,-1.447,-0.121,-0.371,4.27,1.76,3.06
2022-12-08 18:30:01.9750,-1.448,-0.163,-0.334,4.53,2.59,2.69
2022-12-08 18:30:01.9850,-1.466,-0.192,-0.324,4.57,3.24,2.37
2022-12-08 18:30:01.9950,-1.486,-0.221,-0.333,4.79,3.75,2.3
2022-12-08 18:30:02.0050,-1.514,-0.262,-0.314,5.02,4.23,2.38
2022-12-08 18:30:02.0150,-1.523,-0.313,-0.267,5.34,4.81,2.17
2022-12-08 18:30:02.0250,-1.501,-0.358,-0.213,5.47,5.47,1.67
2022-12-08 18:30:02.0350,-1.509,-0.407,-0.16,5.29,6.02,1.09
2022-12-08 18:30:02.0460,-1.529,-0.464,-0.089,5.4,6.59,0.51
2022-12-08 18:30:02.0560,-1.56,-0.513,-0.081,5.62,7.21,-0.28
2022-12-08 18:30:02.0660,-1.567,-0.54,-0.063,5.95,7.72,-0.47
2022-12-08 18:30:02.0760,-1.567,-0.564,-0.007,6.03,7.98,-0.76
2022-12-08 18:30:02.0860,-1.522,-0.578,0.087,6.04,8.17,-1.44
2022-12-08 18:30:02.0960,-1.452,-0.575,0.204,5.6,8.23,-2.51
2022-12-08 18:30:02.1060,-1.359,-0.567,0.377,4.91,8.08,-3.8
2022-12-08 18:30:02.1160,-1.249,-0.556,0.544,3.99,7.88,-5.65
2022-12-08 18:30:02.1260,-1.154,-0.53,0.627,2.91,7.64,-7.42
2022-12-08 18:30:02.1360,-1.104,-0.482,0.58,1.97,7.25,-8.34
2022-12-08 18:30:02.1460,-1.107,-0.419,0.37,1.48,6.64,-7.97
2022-12-08 18:30:02.1560,-1.113,-0.35,0.17,1.5,5.88,-5.98
2022-12-08 18:30:02.1660,-1.19,-0.309,0.032,1.54,5.05,-4.08
2022-12-08 18:30:02.1760,-1.22,-0.212,-0.01,2.27,4.47,-2.75
2022-12-08 18:30:02.1860,-1.283,-0.015,0.036,2.54,3.3,-2.33
2022-12-08 18:30:02.1960,-1.171,0.126,-0.002,3.12,1.12,-2.77
2022-12-08 18:30:02.2060,-0.916,0.139,-0.06,1.99,-0.52,-2.36
2022-12-08 18:30:02.2160,-0.809,0.149,-0.185,-0.53,-0.89,-1.76
2022-12-08 18:30:02.2260,-0.808,0.111,-0.253,-1.6,-1.19,-0.49
2022-12-08 18:30:02.2360,-0.967,0.181,-0.3,-1.62,-0.99,0.2
2022-12-08 18:30:02.2460,-1.075,0.407,-0.228,-0.06,-1.82,0.68
2022-12-08 18:30:02.2560,-0.962,0.495,-0.173,0.99,-4.17,0.01
2022-12-08 18:30:02.2660,-0.911,0.532,-0.126,-0.13,-5.14,-0.48
2022-12-08 18:30:02.2760,-0.972,0.46,-0.191,-0.64,-5.6,-0.89
2022-12-08 18:30:02.2860,-1.096,0.349,-0.293,-0.05,-4.98,-0.19
2022-12-08 18:30:02.2960,-1.235,0.183,-0.427,1.16,-3.98,0.87
2022-12-08 18:30:02.3060,-1.222,0.247,-0.509,2.52,-2.46,2.25
2022-12-08 18:30:02.3160,-1.025,0.381,-0.506,2.39,-3.2,3.1
2022-12-08 18:30:02.3260,-0.91,0.416,-0.494,0.45,-4.62,3.14
2022-12-08 18:30:02.3360,-0.901,0.437,-0.469,-0.68,-5.04,3.06
2022-12-08 18:30:02.3460,-0.936,0.413,-0.438,-0.76,-5.31,2.84
2022-12-08 18:30:02.3560,-0.934,0.362,-0.327,-0.42,-5.09,2.55
2022-12-08 18:30:02.3660,-0.926,0.272,-0.303,-0.44,-4.6,1.47
2022-12-08 18:30:02.3760,-0.896,0.278,-0.273,-0.52,-3.71,1.22
2022-12-08 18:30:02.3860,-0.873,0.241,-0.282,-0.81,-3.74,0.91
2022-12-08 18:30:02.3960,-0.858,0.181,-0.283,-1.04,-3.34,0.97
2022-12-08 18:30:02.4060,-0.835,0.103,-0.259,-1.18,-2.69,0.95
2022-12-08 18:30:02.4160,-0.771,0.046,-0.214,-1.41,-1.83,0.68
2022-12-08 18:30:02.4260,-0.727,-0.006,-0.206,-2.04,-1.13,0.18
2022-12-08 18:30:02.4360,-0.695,0.05,-0.194,-2.47,-0.46,0.05
2022-12-08 18:30:02.4470,-0.671,0.016,-0.2,-2.78,-0.8,-0.12
2022-12-08 18:30:02.4560,-1.12,-0.278,-0.173,-3.02,-0.24,-0.11
2022-12-08 18:30:02.4660,-1.025,-0.13,-0.067,1.4,2.83,-0.41
2022-12-08 18:30:02.4770,-0.892,-0.015,-0.133,0.48,1.54,-1.5
2022-12-08 18:30:02.4870,-0.712,0.117,-0.196,-0.81,0.58,-0.9
2022-12-08 18:30:02.4970,-0.527,0.286,-0.249,-2.55,-0.53,-0.33
2022-12-08 18:30:02.5070,-0.434,0.419,-0.331,-4.33,-1.97,0.12
2022-12-08 18:30:02.5170,-0.372,0.535,-0.374,-5.19,-3.0,0.82
2022-12-08 18:30:02.5270,-0.414,0.578,-0.399,-5.72,-3.83,1.13
2022-12-08 18:30:02.5370,-0.621,0.61,-0.443,-5.24,-3.93,1.28
2022-12-08 18:30:02.5470,-0.843,0.576,-0.538,-3.11,-3.91,1.66
2022-12-08 18:30:02.5570,-1.089,0.518,-0.711,-0.85,-3.26,2.56
2022-12-08 18:30:02.5670,-1.288,0.546,-0.898,1.65,-2.42,4.23
2022-12-08 18:30:02.5770,-1.301,0.581,-0.85,3.68,-2.46,5.99
2022-12-08 18:30:02.5870,-1.2,0.655,-0.595,3.91,-2.61,5.42
2022-12-08 18:30:02.5970,-1.168,0.622,-0.355,3.03,-3.17,2.78
2022-12-08 18:30:02.6070,-1.237,0.464,-0.203,2.85,-2.68,0.25
2022-12-08 18:30:02.6170,-1.306,0.365,-0.416,3.66,-0.99,-1.46
2022-12-08 18:30:02.6270,-1.464,0.27,-0.699,4.46,0.06,0.42
2022-12-08 18:30:02.6370,-1.555,0.131,0.178,6.12,1.0,2.99
2022-12-08 18:30:02.6470,-1.426,-0.033,0.378,7.09,2.32,-5.82
2022-12-08 18:30:02.6570,-1.186,-0.044,0.251,3.54,3.95,-6.77
2022-12-08 18:30:02.6680,-1.08,-0.04,-0.032,3.54,3.95,-6.77
2022-12-08 18:30:02.6780,-1.008,-0.082,-0.12,2.5,3.84,-4.03
2022-12-08 18:30:02.6870,-0.993,-0.133,-0.063,1.63,4.66,-3.77
2022-12-08 18:30:02.6980,-1.026,-0.18,-0.058,1.63,4.66,-3.77
2022-12-08 18:30:02.7070,-0.933,-0.201,-0.021,1.96,5.09,-3.85
2022-12-08 18:30:02.7170,-0.759,-0.195,0.117,1.06,5.27,-4.26
2022-12-08 18:30:02.7270,-0.697,-0.257,0.213,-0.65,5.17,-5.63
2022-12-08 18:30:02.7370,-0.757,-0.367,0.214,-1.3,5.72,-6.56
2022-12-08 18:30:02.7470,-0.886,-0.471,0.13,-0.76,6.73,-6.52
2022-12-08 18:30:02.7570,-0.967,-0.611,-0.037,0.43,7.64,-5.61
2022-12-08 18:30:02.7670,-0.883,-0.778,-0.315,1.11,8.88,-3.86
2022-12-08 18:30:02.7770,-0.859,-0.706,-0.478,0.17,10.37,-1.01
2022-12-08 18:30:02.7870,-0.842,-0.741,-0.532,-0.18,9.5,0.73
2022-12-08 18:30:02.7970,-0.834,-0.605,-0.549,-0.45,9.69,1.39
2022-12-08 18:30:02.8070,-0.76,-0.408,-0.573,-0.62,8.22,1.68
2022-12-08 18:30:02.8170,-0.704,-0.277,-0.44,-1.41,6.19,2.03
2022-12-08 18:30:02.8270,-0.738,0.004,-0.184,-2.02,4.83,0.81
2022-12-08 18:30:02.8370,-0.729,0.609,-0.14,-1.72,2.04,-1.62
2022-12-08 18:30:02.8470,-0.7,0.972,-0.209,-1.82,-3.86,-1.99
2022-12-08 18:30:02.8580,-0.66,1.168,-0.209,-2.11,-7.34,-1.24
2022-12-08 18:30:02.8680,-0.682,1.148,-0.118,-2.49,-9.1,-1.17
2022-12-08 18:30:02.8770,-0.714,1.059,-0.16,-2.25,-8.67,-1.96
2022-12-08 18:30:02.8870,-0.691,1.034,-0.282,-1.9,-7.52,-1.41
2022-12-08 18:30:02.8970,-0.683,0.846,-0.304,-2.06,-6.95,-0.04
2022-12-08 18:30:02.9070,-0.671,0.596,-0.292,-2.06,-4.7,0.38
2022-12-08 18:30:02.9180,-0.686,0.501,-0.323,-2.02,-1.78,0.46
2022-12-08 18:30:02.9280,-0.602,0.58,-0.274,-1.67,-0.34,0.97
2022-12-08 18:30:02.9380,-0.519,0.679,-0.04,-2.2,-0.56,0.65
2022-12-08 18:30:02.9480,-0.528,0.744,0.342,-2.67,-0.96,-1.47
2022-12-08 18:30:02.9580,-0.696,0.925,1.091,-2.2,-1.04,-4.99
2022-12-08 18:30:02.9680,-0.808,1.104,1.168,-0.13,-2.28,-12.03
2022-12-08 18:30:02.9780,-0.955,0.781,0.442,1.42,-3.55,-12.41
2022-12-08 18:30:02.9880,-1.126,0.601,0.013,3.3,0.03,-4.9
2022-12-08 18:30:02.9980,-1.24,0.696,-0.254,5.41,2.13,-0.34
2022-12-08 18:30:03.0080,-1.237,0.771,-0.399,6.98,1.49,2.57
2022-12-08 18:30:03.0180,-1.077,0.766,-0.344,7.42,1.03,4.18
2022-12-08 18:30:03.0280,-0.79,0.68,-0.241,6.36,1.33,3.72
2022-12-08 18:30:03.0380,-0.509,0.617,-0.103,4.07,2.42,2.71
2022-12-08 18:30:03.0480,-0.599,0.549,-0.117,1.87,3.24,1.31
2022-12-08 18:30:03.0580,-0.735,0.496,-0.216,3.3,4.07,1.37
2022-12-08 18:30:03.0680,-0.777,0.628,-0.183,5.12,4.71,2.26
2022-12-08 18:30:03.0780,-0.746,1.022,0.047,5.95,3.51,1.87
2022-12-08 18:30:03.0880,-0.595,1.51,0.167,6.03,-0.3,-0.42
2022-12-08 18:30:03.0980,-0.376,1.919,0.193,4.89,-5.05,-1.57
2022-12-08 18:30:03.1080,-0.141,2.422,0.143,3.08,-9.04,-1.73
2022-12-08 18:30:03.1180,0.14,3.046,0.091,-1.38,-20.09,-0.53
2022-12-08 18:30:03.1310,0.26,3.068,0.056,-1.38,-20.09,-0.53
2022-12-08 18:30:03.1390,0.22,2.44,-0.02,-2.4,-20.3,-0.2
2022-12-08 18:30:03.1480,0.34,1.727,-0.036,-2.01,-14.13,0.41
2022-12-08 18:30:03.1580,0.487,1.283,0.018,-3.29,-7.13,0.35
2022-12-08 18:30:03.1680,0.575,0.794,-0.021,-4.91,-2.79,-0.4
2022-12-08 18:30:03.1780,0.646,0.452,-0.038,-6.02,2.0,-0.21
2022-12-08 18:30:03.1880,0.7,0.209,-0.06,-7.02,5.33,-0.18
2022-12-08 18:30:03.1980,0.792,0.018,0.043,-7.87,7.69,-0.05
2022-12-08 18:30:03.2080,0.906,-0.057,0.192,-9.09,9.52,-1.11
2022-12-08 18:30:03.2180,1.019,-0.025,0.211,-10.52,10.2,-2.58
2022-12-08 18:30:03.2280,1.093,0.071,0.129,-11.89,9.84,-2.76
2022-12-08 18:30:03.2380,1.123,0.194,0.028,-12.81,8.86,-1.92
2022-12-08 18:30:03.2480,1.118,0.324,-0.04,-13.18,7.64,-0.91
2022-12-08 18:30:03.2580,1.058,0.446,-0.046,-13.11,6.37,-0.22
2022-12-08 18:30:03.2680,0.876,0.559,0.055,-12.4,5.21,-0.12
2022-12-08 18:30:03.2780,0.636,0.665,0.285,-10.42,4.14,-1.08
2022-12-08 18:30:03.2880,0.344,0.816,0.728,-7.84,3.14,-3.27
2022-12-08 18:30:03.2980,-0.118,1.019,1.023,-4.76,1.7,-7.48
2022-12-08 18:30:03.3080,-0.6,1.187,0.488,-0.02,-0.26,-10.2
2022-12-08 18:30:03.3190,-0.881,1.307,-0.447,4.92,-1.89,-4.82
2022-12-08 18:30:03.3290,-1.127,1.472,-0.937,7.89,-3.05,4.36
2022-12-08 18:30:03.3390,-1.332,1.619,-0.925,10.5,-4.65,9.06
2022-12-08 18:30:03.3490,-1.408,1.688,-0.612,12.67,-6.09,8.74
2022-12-08 18:30:03.3590,-1.493,1.721,-0.316,13.5,-6.78,5.44
2022-12-08 18:30:03.3690,-1.562,1.673,-0.179,14.36,-7.12,2.3
2022-12-08 18:30:03.3790,-1.554,1.537,-0.164,14.96,-6.67,0.72
2022-12-08 18:30:03.3890,-1.35,1.3,-0.245,14.71,-5.37,0.32
2022-12-08 18:30:03.3990,-0.876,1.132,-0.285,12.45,-3.1,0.87
2022-12-08 18:30:03.4090,-0.311,1.107,-0.219,7.49,-1.51,1.08
2022-12-08 18:30:03.4190,0.05,1.147,-0.119,1.65,-1.32,0.33
2022-12-08 18:30:03.4290,0.25,1.294,0.052,-2.14,-1.76,-0.67
2022-12-08 18:30:03.4390,0.318,1.591,0.322,-4.26,-3.22,-2.27
2022-12-08 18:30:03.4490,0.099,1.869,0.468,-5.01,-6.12,-4.78
2022-12-08 18:30:03.4590,-0.033,1.882,0.586,-2.88,-8.83,-6.07
2022-12-08 18:30:03.4690,0.15,1.511,0.543,-1.59,-8.95,-7.16
2022-12-08 18:30:03.4790,0.313,1.088,0.28,-3.38,-5.3,-6.7
2022-12-08 18:30:03.4890,0.279,0.833,-0.017,-4.94,-1.14,-4.05
2022-12-08 18:30:03.4990,0.287,0.692,-0.183,-4.56,1.39,-1.06
2022-12-08 18:30:03.5090,0.353,0.639,-0.183,-4.56,2.79,0.64
2022-12-08 18:30:03.5190,0.391,0.632,-0.17,-5.08,3.35,0.73
2022-12-08 18:30:03.5310,0.415,0.665,-0.169,-5.3,3.45,0.69
2022-12-08 18:30:03.5390,0.418,0.736,-0.167,-5.33,3.16,0.77
2022-12-08 18:30:03.5490,0.426,0.821,-0.16,-5.16,2.5,0.82
2022-12-08 18:30:03.5590,0.417,0.928,-0.105,-5.04,1.69,0.82
2022-12-08 18:30:03.5690,0.428,1.042,-0.071,-4.79,0.65,0.35
2022-12-08 18:30:03.5790,0.473,1.115,-0.06,-4.78,-0.46,0.06
2022-12-08 18:30:03.5890,0.52,1.128,-0.049,-5.13,-1.16,-0.02
2022-12-08 18:30:03.5990,0.555,1.112,-0.043,-5.51,-1.29,-0.11
2022-12-08 18:30:03.6090,0.555,1.073,-0.046,-5.76,-1.12,-0.16
2022-12-08 18:30:03.6190,0.533,1.032,-0.048,-5.64,-0.74,-0.11
2022-12-08 18:30:03.6290,0.537,0.993,-0.038,-5.3,-0.33,-0.08
2022-12-08 18:30:03.6390,0.58,0.948,-0.073,-5.19,0.05,-0.13
2022-12-08 18:30:03.6490,0.556,0.915,-0.118,-5.44,0.49,0.28
2022-12-08 18:30:03.6590,0.484,0.904,-0.147,-5.04,0.81,0.83
2022-12-08 18:30:03.6690,0.423,0.943,-0.192,-4.17,0.92,1.24
2022-12-08 18:30:03.6790,0.364,0.986,-0.269,-3.39,0.53,1.8
2022-12-08 18:30:03.6890,0.264,0.987,-0.337,-2.61,0.08,2.63
2022-12-08 18:30:03.6990,0.137,0.977,-0.379,-1.42,0.05,3.31
2022-12-08 18:30:03.7090,0.063,0.958,-0.406,0.03,0.12,3.69
2022-12-08 18:30:03.7190,-0.005,0.878,-0.396,0.94,0.28,3.87
2022-12-08 18:30:03.7290,-0.048,0.858,-0.356,1.79,1.04,3.66
2022-12-08 18:30:03.7390,-0.035,0.919,-0.292,2.36,1.19,3.12
2022-12-08 18:30:03.7490,0.012,0.999,-0.208,2.4,0.56,2.32
2022-12-08 18:30:03.7600,0.053,1.038,-0.13,2.07,-0.27,1.31
2022-12-08 18:30:03.7700,0.075,1.029,-0.067,1.8,-0.7,0.36
2022-12-08 18:30:03.7800,0.092,0.99,-0.013,1.71,-0.67,-0.45
2022-12-08 18:30:03.7900,0.123,0.957,0.029,1.66,-0.34,-1.15
2022-12-08 18:30:03.8000,0.169,0.944,0.062,1.46,-0.07,-1.73
2022-12-08 18:30:03.8100,0.239,0.938,0.09,1.12,0.0,-2.22
2022-12-08 18:30:03.8200,0.302,0.907,0.113,0.54,0.0,-2.64
2022-12-08 18:30:03.8300,0.337,0.869,0.128,0.03,0.25,-3.0
2022-12-08 18:30:03.8400,0.367,0.87,0.138,-0.22,0.55,-3.29
2022-12-08 18:30:03.8500,0.347,0.911,0.138,-0.41,0.48,-3.54
2022-12-08 18:30:03.8600,0.266,1.022,0.157,-0.12,-0.01,-3.71
2022-12-08 18:30:03.8700,0.082,1.122,0.323,0.77,-1.17,-4.05
2022-12-08 18:30:03.8800,-0.11,1.174,0.461,2.66,-2.22,-5.79
2022-12-08 18:30:03.8900,-0.14,1.189,0.238,4.62,-2.77,-7.17
2022-12-08 18:30:03.9000,-0.106,1.181,-0.041,5.0,-2.93,-4.93
2022-12-08 18:30:03.9100,-0.103,1.152,-0.193,4.75,-2.87,-2.11
2022-12-08 18:30:03.9200,-0.136,1.142,-0.232,4.8,-2.59,-0.53
2022-12-08 18:30:03.9300,-0.157,1.18,-0.22,5.21,-2.51,-0.07
2022-12-08 18:30:03.9400,-0.167,1.208,-0.2,5.46,-2.89,-0.14
2022-12-08 18:30:03.9500,-0.175,1.227,-0.183,5.6,-3.17,-0.29
2022-12-08 18:30:03.9600,-0.194,1.252,-0.162,5.71,-3.36,-0.41
2022-12-08 18:30:03.9700,-0.205,1.256,-0.14,5.9,-3.59,-0.57
2022-12-08 18:30:03.9800,-0.225,1.22,-0.12,6.0,-3.62,-0.73
2022-12-08 18:30:03.9900,-0.264,1.176,-0.099,6.17,-3.24,-0.88
2022-12-08 18:30:04.0000,-0.294,1.145,-0.054,6.5,-2.77,-1.01
2022-12-08 18:30:04.0100,-0.434,1.177,0.274,6.73,-2.42,-1.38
2022-12-08 18:30:04.0200,-0.73,1.274,0.776,8.03,-2.67,-4.44
2022-12-08 18:30:04.0300,-0.641,1.318,0.365,9.81,-3.88,-4.92
2022-12-08 18:30:04.0420,-0.443,1.361,0.088,9.81,-3.88,-4.92
2022-12-08 18:30:04.0500,-0.322,1.417,0.068,7.67,-4.21,-2.05
2022-12-08 18:30:04.0600,-0.158,1.403,0.034,6.25,-4.65,-1.72
2022-12-08 18:30:04.0700,-0.007,1.368,-0.026,4.38,-4.42,-1.25
2022-12-08 18:30:04.0800,0.097,1.363,-0.093,2.64,-3.99,-0.5
2022-12-08 18:30:04.0900,0.181,1.38,-0.162,1.37,-3.86,0.36
2022-12-08 18:30:04.1000,0.276,1.447,-0.233,0.29,-3.96,1.25
2022-12-08 18:30:04.1100,0.401,1.53,-0.308,-0.89,-4.56,2.19
2022-12-08 18:30:04.1200,0.518,1.588,-0.4,-3.72,-5.88,4.34
2022-12-08 18:30:04.1330,0.593,1.62,-0.483,-3.72,-5.88,4.34
2022-12-08 18:30:04.1400,0.624,1.657,-0.536,-4.69,-6.17,5.35
2022-12-08 18:30:04.1500,0.631,1.586,-0.521,-5.25,-6.52,5.97
2022-12-08 18:30:04.1610,0.682,1.562,-0.437,-5.6,-5.8,5.83
2022-12-08 18:30:04.1710,0.742,1.463,-0.345,-6.41,-5.54,4.93
2022-12-08 18:30:04.1810,0.775,1.273,-0.292,-7.29,-4.56,3.9
2022-12-08 18:30:04.1910,0.789,1.119,-0.263,-7.88,-2.7,3.24
2022-12-08 18:30:04.2010,0.79,0.972,-0.231,-8.27,-1.19,2.82
2022-12-08 18:30:04.2110,0.789,0.845,-0.223,-8.49,0.24,2.37
2022-12-08 18:30:04.2220,0.771,0.73,-0.27,-8.68,1.47,2.18
2022-12-08 18:30:04.2330,0.688,0.605,-0.3,-8.66,2.58,2.53
2022-12-08 18:30:04.2410,0.601,0.538,-0.245,-7.97,3.79,2.7
2022-12-08 18:30:04.2510,0.52,0.524,-0.198,-7.23,4.43,2.03
2022-12-08 18:30:04.2610,0.431,0.531,-0.114,-6.53,4.55,1.41
2022-12-08 18:30:04.2710,0.252,0.553,0.234,-5.74,4.46,0.41
2022-12-08 18:30:04.2810,-0.052,0.568,0.821,-4.06,4.21,-3.15
2022-12-08 18:30:04.2910,0.057,0.597,0.368,-1.17,4.04,-8.99
2022-12-08 18:30:04.3010,0.22,0.603,0.142,-2.32,3.74,-4.6
2022-12-08 18:30:04.3110,0.344,0.599,0.058,-3.99,3.66,-2.43
2022-12-08 18:30:04.3210,0.472,0.588,0.036,-5.26,3.69,-1.65
2022-12-08 18:30:04.3310,0.568,0.574,0.055,-6.56,3.78,-1.48
