time,ax,ay,az,wx,wy,wz
2022-12-08 20:10:31.7360,-0.61,2.95,0.64,-1.56,-0.79,0.42
2022-12-08 20:10:31.7460,-0.27,2.59,0.38,-1.67,-0.47,0.58
2022-12-08 20:10:31.7560,0.25,1.88,0.59,-1.71,-0.17,0.76
2022-12-08 20:10:31.7660,0.53,0.95,1.19,-1.65,0.12,0.92
2022-12-08 20:10:31.7760,0.68,0.47,1.89,-1.56,0.5,1.07
2022-12-08 20:10:31.7860,1.09,-0.18,2.39,-1.4,0.88,1.19
2022-12-08 20:10:31.7960,1.43,-0.62,2.84,-1.13,1.13,1.26
2022-12-08 20:10:31.8060,1.49,-0.97,3.54,-0.79,1.17,1.31
2022-12-08 20:10:31.8160,1.33,-1.13,4.15,-0.39,1.11,1.28
2022-12-08 20:10:31.8260,1.25,-1.42,4.16,-0.0,0.99,1.21
2022-12-08 20:10:31.8360,1.36,-1.87,3.5,0.31,0.75,1.17
2022-12-08 20:10:31.8460,1.41,-2.09,2.64,0.48,0.39,1.15
2022-12-08 20:10:31.8560,1.35,-2.07,2.13,0.55,-0.03,1.1
2022-12-08 20:10:31.8660,1.39,-1.92,2.32,0.59,-0.33,0.98
2022-12-08 20:10:31.8760,1.73,-1.66,2.34,0.58,-0.34,0.78
2022-12-08 20:10:31.8860,2.04,-1.21,1.85,0.55,-0.31,0.56
2022-12-08 20:10:31.8960,2.29,-1.02,2.2,0.5,-0.22,0.39
2022-12-08 20:10:31.9050,2.37,-0.54,2.9,0.44,-0.02,0.32
2022-12-08 20:10:31.9150,2.55,0.04,2.66,0.41,0.24,0.34
2022-12-08 20:10:31.9250,2.95,-0.1,2.42,0.42,0.43,0.41
2022-12-08 20:10:31.9360,2.95,-0.1,2.42,0.44,0.56,0.46
2022-12-08 20:10:31.9450,2.65,-0.79,2.56,0.46,0.58,0.43
2022-12-08 20:10:31.9550,2.05,-1.64,2.53,0.45,0.42,0.35
2022-12-08 20:10:31.9650,1.28,-2.27,2.52,0.45,0.11,0.26
2022-12-08 20:10:31.9750,0.75,-2.41,2.85,0.46,-0.16,0.16
2022-12-08 20:10:31.9850,0.55,-2.34,2.93,0.52,-0.3,0.05
2022-12-08 20:10:31.9950,0.49,-1.91,2.55,0.6,-0.27,-0.07
2022-12-08 20:10:32.0050,0.38,-1.33,1.61,0.68,-0.22,-0.18
2022-12-08 20:10:32.0150,0.33,-0.73,0.54,0.7,-0.16,-0.27
2022-12-08 20:10:32.0250,0.19,-0.33,-0.51,0.63,-0.06,-0.34
2022-12-08 20:10:32.0350,-0.03,0.01,-1.57,0.54,0.0,-0.36
2022-12-08 20:10:32.0450,-0.27,0.24,-2.01,0.47,0.03,-0.3
2022-12-08 20:10:32.0550,-0.54,0.4,-2.61,0.39,0.1,-0.22
2022-12-08 20:10:32.0650,-0.74,0.61,-3.11,0.3,0.16,-0.17
2022-12-08 20:10:32.0750,-1.04,0.65,-3.0,0.21,0.19,-0.17
2022-12-08 20:10:32.0850,-1.49,0.52,-2.51,0.12,0.14,-0.15
2022-12-08 20:10:32.0940,-1.99,0.5,-1.97,0.06,0.04,-0.14
2022-12-08 20:10:32.1050,-2.27,0.48,-1.53,0.01,-0.05,-0.15
2022-12-08 20:10:32.1140,-2.39,0.45,-1.36,-0.03,-0.07,-0.19
2022-12-08 20:10:32.1240,-2.1,0.39,-1.32,-0.09,-0.04,-0.25
2022-12-08 20:10:32.1340,-1.71,0.51,-0.97,-0.11,0.09,-0.25
2022-12-08 20:10:32.1440,-1.83,0.97,0.54,0.06,0.26,-0.08
2022-12-08 20:10:32.1540,-1.83,0.97,0.54,0.26,0.51,0.07
2022-12-08 20:10:32.1640,-1.09,1.11,0.16,0.34,0.61,0.13
2022-12-08 20:10:32.1740,-0.59,0.59,0.06,0.31,0.59,0.24
2022-12-08 20:10:32.1840,-0.61,0.85,-0.13,0.2,0.44,0.28
2022-12-08 20:10:32.1940,-0.21,0.81,-0.6,0.05,0.28,0.29
2022-12-08 20:10:32.2040,0.1,0.67,-0.83,-0.09,0.14,0.29
2022-12-08 20:10:32.2140,0.28,1.58,0.07,-0.15,0.06,0.32
2022-12-08 20:10:32.2240,0.28,1.58,0.07,-0.19,-0.1,0.26
2022-12-08 20:10:32.2340,0.97,1.64,0.67,-0.21,-0.09,0.13
2022-12-08 20:10:32.2440,0.78,1.4,0.74,-0.18,0.0,0.04
2022-12-08 20:10:32.2540,0.54,1.82,0.79,-0.09,0.11,0.01
2022-12-08 20:10:32.2640,0.47,2.1,0.77,-0.0,0.2,0.01
2022-12-08 20:10:32.2740,0.34,2.1,0.65,0.07,0.3,0.02
2022-12-08 20:10:32.2830,0.32,2.03,0.47,0.1,0.4,0.02
2022-12-08 20:10:32.2940,0.39,2.01,0.17,0.09,0.45,0.03
2022-12-08 20:10:32.3040,0.38,2.01,0.2,-0.02,0.4,-0.02
2022-12-08 20:10:32.3130,0.32,1.89,0.49,-0.17,0.27,-0.09
2022-12-08 20:10:32.3240,0.37,1.77,0.89,-0.29,0.15,-0.15
2022-12-08 20:10:32.3340,0.44,1.7,1.26,-0.3,0.07,-0.19
2022-12-08 20:10:32.3440,0.58,1.96,1.62,-0.24,0.02,-0.19
2022-12-08 20:10:32.3530,0.58,1.96,1.62,-0.13,-0.0,-0.19
2022-12-08 20:10:32.3630,0.63,2.06,1.67,-0.03,0.05,-0.21
2022-12-08 20:10:32.3730,0.82,2.02,1.33,0.07,0.11,-0.24
2022-12-08 20:10:32.3830,0.9,2.06,1.12,0.18,0.16,-0.28
2022-12-08 20:10:32.3930,0.86,2.04,1.15,0.33,0.17,-0.29
2022-12-08 20:10:32.4030,0.7,2.03,1.28,0.47,0.12,-0.34
2022-12-08 20:10:32.4130,0.5,1.67,1.6,0.49,0.16,-0.39
2022-12-08 20:10:32.4230,0.4,0.96,1.33,0.43,0.19,-0.41
2022-12-08 20:10:32.4330,0.32,0.51,1.63,0.38,0.21,-0.39
2022-12-08 20:10:32.4430,0.07,0.2,2.0,0.36,0.24,-0.38
2022-12-08 20:10:32.4530,-0.12,-0.12,2.27,0.36,0.28,-0.39
2022-12-08 20:10:32.4630,-0.11,-0.28,2.4,0.39,0.32,-0.44
2022-12-08 20:10:32.4730,-0.11,-0.31,2.43,0.48,0.4,-0.5
2022-12-08 20:10:32.4830,-0.12,-0.54,2.27,0.68,0.5,-0.53
2022-12-08 20:10:32.4930,-0.42,-1.37,2.24,0.97,0.55,-0.44
2022-12-08 20:10:32.5030,-1.1,-2.07,2.38,1.19,0.58,-0.24
2022-12-08 20:10:32.5120,-1.61,-2.43,2.2,1.3,0.55,-0.12
2022-12-08 20:10:32.5230,-1.55,-3.53,2.23,1.22,0.54,-0.07
2022-12-08 20:10:32.5320,-1.33,-3.74,1.55,0.97,0.49,-0.07
2022-12-08 20:10:32.5430,-0.89,-3.53,1.16,0.62,0.34,-0.14
2022-12-08 20:10:32.5520,-0.6,-2.99,1.06,0.34,0.15,-0.26
2022-12-08 20:10:32.5630,-0.42,-2.69,0.93,0.23,0.11,-0.33
2022-12-08 20:10:32.5720,-0.38,-2.19,0.03,0.26,0.23,-0.31
2022-12-08 20:10:32.5830,-0.38,-2.05,-0.99,0.39,0.38,-0.22
2022-12-08 20:10:32.5920,-0.32,-2.07,-1.23,0.5,0.5,-0.09
2022-12-08 20:10:32.6020,-0.3254832127690315,-2.04,-1.2,0.54,0.53,0.07
2022-12-08 20:10:32.6120,-0.33,-2.04,-1.2,0.54,0.39,0.19
2022-12-08 20:10:32.6220,-0.31,-2.24,-0.86,0.45,0.33,0.26
2022-12-08 20:10:32.6320,-0.05,-2.66,-1.03,0.33,0.25,0.33
2022-12-08 20:10:32.6420,0.19,-2.19,-1.09,0.2,0.2,0.36
2022-12-08 20:10:32.6520,0.38,-1.86,-1.02,0.09,0.16,0.38
2022-12-08 20:10:32.6620,0.59,-1.55,-0.91,0.0,0.18,0.35
2022-12-08 20:10:32.6720,0.76,-1.21,-1.02,-0.05,0.2,0.31
2022-12-08 20:10:32.6820,0.84,-0.85,-0.96,-0.08,0.22,0.26
2022-12-08 20:10:32.6920,0.87,-0.37,-0.77,-0.1,0.23,0.19
2022-12-08 20:10:32.7020,0.87,0.17,-0.65,-0.11,0.23,0.09
2022-12-08 20:10:32.7110,0.85,0.64,-0.69,-0.09,0.21,-0.01
2022-12-08 20:10:32.7220,0.86,1.2,-0.82,-0.07,0.21,-0.09
2022-12-08 20:10:32.7320,0.98,1.86,-1.18,-0.04,0.22,-0.13
2022-12-08 20:10:32.7420,1.18,2.42,-1.4,-0.02,0.23,-0.16
2022-12-08 20:10:32.7520,1.34,2.89,-1.59,-0.03,0.22,-0.19
2022-12-08 20:10:32.7610,1.39,3.15,-1.89,-0.05,0.2,-0.22
2022-12-08 20:10:32.7710,1.42,3.2,-2.11,-0.06,0.18,-0.21
2022-12-08 20:10:32.7810,1.44,3.22,-2.12,-0.05,0.17,-0.18
2022-12-08 20:10:32.7910,1.32,3.24,-1.94,-0.04,0.14,-0.16
2022-12-08 20:10:32.8010,1.06,3.13,-1.67,-0.0,0.11,-0.12
2022-12-08 20:10:32.8110,0.72,2.95,-1.39,0.04,0.11,-0.08
2022-12-08 20:10:32.8210,0.41,2.87,-1.11,0.06,0.13,-0.07
2022-12-08 20:10:32.8310,0.26,2.72,-1.01,0.05,0.14,-0.06
2022-12-08 20:10:32.8410,0.2,2.7,-0.91,0.03,0.17,-0.05
2022-12-08 20:10:32.8510,0.21,2.72,-0.85,0.02,0.19,-0.02
2022-12-08 20:10:32.8610,0.1,2.55,-0.98,0.01,0.17,0.0
2022-12-08 20:10:32.8710,-0.12,2.47,-0.97,-0.04,0.13,-0.0
2022-12-08 20:10:32.8810,-0.28,2.33,-0.93,-0.04,0.07,0.02
2022-12-08 20:10:32.8910,-0.4,2.18,-0.81,0.01,0.02,0.08
2022-12-08 20:10:32.9010,-0.57,1.97,-0.45,0.03,-0.03,0.08
2022-12-08 20:10:32.9110,-0.56,1.66,-0.29,-0.01,-0.06,0.02
2022-12-08 20:10:32.9200,-0.32,1.38,-0.08,-0.04,-0.07,-0.06
2022-12-08 20:10:32.9300,0.01,0.94,0.33,-0.05,-0.1,-0.13
2022-12-08 20:10:32.9400,0.23,0.63,0.79,-0.03,-0.14,-0.17
2022-12-08 20:10:32.9510,0.26,0.33,1.12,0.0,-0.17,-0.19
2022-12-08 20:10:32.9600,0.25,0.04,1.32,-0.01,-0.22,-0.2
2022-12-08 20:10:32.9700,0.37,-0.22,1.58,-0.1,-0.21,-0.19
2022-12-08 20:10:32.9800,0.6,-0.22,1.33,-0.17,-0.23,-0.14
2022-12-08 20:10:32.9900,0.97,-0.4,1.48,-0.21,-0.22,-0.06
2022-12-08 20:10:33.0000,1.3,-0.53,1.49,-0.2,-0.09,0.05
2022-12-08 20:10:33.0100,1.76,-0.94,1.27,-0.07,0.07,0.16
2022-12-08 20:10:33.0200,2.05,-1.57,1.99,0.2,0.28,0.34
2022-12-08 20:10:33.0300,1.82,-2.13,2.61,0.49,0.36,0.44
2022-12-08 20:10:33.0400,1.26,-3.66,3.49,0.6,0.36,0.38
2022-12-08 20:10:33.0500,0.69,-4.82,3.61,0.56,0.27,0.2
2022-12-08 20:10:33.0600,0.6,-5.31,3.22,0.35,0.15,-0.02
2022-12-08 20:10:33.0700,0.56,-5.07,2.47,0.16,-0.02,-0.22
2022-12-08 20:10:33.0800,0.29,-4.92,2.05,0.1,-0.07,-0.36
2022-12-08 20:10:33.0900,-0.27,-4.43,0.96,0.1,-0.02,-0.43
2022-12-08 20:10:33.1000,-0.57,-3.7,-0.25,0.13,0.06,-0.44
2022-12-08 20:10:33.1090,-0.48,-2.96,-0.87,0.18,0.16,-0.41
2022-12-08 20:10:33.1190,-0.41,-2.54,-1.28,0.22,0.26,-0.36
2022-12-08 20:10:33.1290,-0.44,-2.49,-1.47,0.19,0.26,-0.31
2022-12-08 20:10:33.1390,-0.64,-2.54,-0.82,0.12,0.19,-0.3
2022-12-08 20:10:33.1500,-0.64,-2.54,-0.82,0.06,0.08,-0.29
2022-12-08 20:10:33.1590,-0.65,-2.53,-0.6,-0.01,0.03,-0.27
2022-12-08 20:10:33.1690,-0.65,-2.14,-0.74,-0.08,-0.04,-0.21
2022-12-08 20:10:33.1790,-0.76,-1.64,-0.78,-0.12,-0.15,-0.22
2022-12-08 20:10:33.1890,-0.84,-1.5,-0.64,-0.09,-0.14,-0.21
2022-12-08 20:10:33.1990,-0.88,-1.05,-0.82,-0.1,-0.01,-0.2
2022-12-08 20:10:33.2090,-0.93,-0.22,-1.29,-0.17,0.15,-0.2
2022-12-08 20:10:33.2190,-0.85,0.42,-1.54,-0.28,0.33,-0.21
2022-12-08 20:10:33.2290,-0.62,1.11,-1.78,-0.39,0.48,-0.11
2022-12-08 20:10:33.2390,-0.52,2.02,-2.07,-0.42,0.5,-0.15
2022-12-08 20:10:33.2490,-0.15,1.89,-2.0,-0.41,0.48,-0.23
2022-12-08 20:10:33.2590,0.1,1.94,-2.43,-0.36,0.33,-0.27
2022-12-08 20:10:33.2690,0.09,2.53,-2.34,-0.32,0.16,-0.28
2022-12-08 20:10:33.2790,0.2,2.74,-2.14,-0.25,0.08,-0.26
2022-12-08 20:10:33.2890,0.22,3.01,-2.24,-0.19,0.07,-0.23
2022-12-08 20:10:33.2990,0.14,3.25,-2.28,-0.16,0.09,-0.19
2022-12-08 20:10:33.3080,-0.01,3.33,-1.96,-0.15,0.17,-0.17
2022-12-08 20:10:33.3180,-0.15,3.26,-1.88,-0.14,0.25,-0.16
2022-12-08 20:10:33.3280,-0.26,3.16,-1.68,-0.11,0.29,-0.14
2022-12-08 20:10:33.3380,-0.33,3.14,-1.41,-0.09,0.3,-0.14
2022-12-08 20:10:33.3480,-0.33,2.88,-1.21,-0.1,0.25,-0.14
2022-12-08 20:10:33.3580,-0.48,2.77,-0.92,-0.08,0.16,-0.12
2022-12-08 20:10:33.3690,-0.48,2.77,-0.92,-0.05,0.07,-0.11
2022-12-08 20:10:33.3780,-0.62,2.57,-0.91,-0.04,-0.0,-0.1
2022-12-08 20:10:33.3880,-0.69,2.54,-0.67,-0.05,-0.03,-0.1
2022-12-08 20:10:33.3980,-0.67,2.57,-0.38,-0.05,-0.01,-0.12
2022-12-08 20:10:33.4080,-0.57,2.53,-0.18,-0.03,0.06,-0.13
2022-12-08 20:10:33.4180,-0.46,2.36,0.1,-0.01,0.09,-0.13
2022-12-08 20:10:33.4280,-0.41,2.13,0.52,0.05,0.13,-0.12
2022-12-08 20:10:33.4380,-0.51,1.88,0.85,0.09,0.16,-0.12
2022-12-08 20:10:33.4480,-0.59,1.42,1.02,0.12,0.15,-0.12
2022-12-08 20:10:33.4580,-0.6,0.94,1.28,0.13,0.12,-0.12
2022-12-08 20:10:33.4680,-0.41,0.12,1.69,0.12,0.1,-0.14
2022-12-08 20:10:33.4780,-0.41,0.12,1.69,0.13,0.09,-0.16
2022-12-08 20:10:33.4880,-0.19,-0.14,1.75,0.14,0.1,-0.22
2022-12-08 20:10:33.4980,0.16,-0.21,1.66,0.13,0.13,-0.31
2022-12-08 20:10:33.5080,0.53,-0.09,1.38,0.15,0.13,-0.36
2022-12-08 20:10:33.5180,0.7,0.03,1.17,0.21,0.17,-0.35
2022-12-08 20:10:33.5280,0.14,-1.29,1.55,0.41,0.25,-0.26
2022-12-08 20:10:33.5370,0.14,-1.29,1.55,0.75,0.22,-0.04
2022-12-08 20:10:33.5470,-1.7554250630736352,-3.27,3.01,1.04,0.09,0.1
2022-12-08 20:10:33.5570,-1.76,-3.27,3.01,1.09,0.05,0.12
2022-12-08 20:10:33.5670,-1.52,-4.32,2.9,0.8,0.23,0.14
2022-12-08 20:10:33.5770,-0.77,-4.15,1.93,0.33,0.4,0.08
2022-12-08 20:10:33.5870,-0.23,-4.29,1.9,0.01,0.49,0.01
2022-12-08 20:10:33.5970,-0.2,-4.28,2.17,-0.0,0.56,-0.01
2022-12-08 20:10:33.6070,-0.4,-3.91,2.16,0.19,0.61,0.01
2022-12-08 20:10:33.6170,-0.39,-3.73,1.92,0.4,0.61,0.05
2022-12-08 20:10:33.6270,-0.09,-3.7,1.77,0.51,0.57,0.1
2022-12-08 20:10:33.6370,0.2,-3.77,1.58,0.48,0.47,0.26
2022-12-08 20:10:33.6470,0.19,-3.38,1.18,0.39,0.4,0.22
2022-12-08 20:10:33.6570,0.57,-4.38,0.78,0.27,0.35,0.21
2022-12-08 20:10:33.6670,0.75,-3.48,-0.06,0.14,0.19,0.18
2022-12-08 20:10:33.6770,1.0,-2.92,0.03,0.05,-0.01,0.11
2022-12-08 20:10:33.6870,1.2,-2.65,0.11,0.03,-0.12,0.04
2022-12-08 20:10:33.6970,1.17,-1.87,-0.36,0.05,-0.12,0.01
2022-12-08 20:10:33.7070,1.14,-1.2,-1.0,0.08,-0.11,0.02
2022-12-08 20:10:33.7160,1.17,-0.89,-1.13,0.09,-0.13,0.03
2022-12-08 20:10:33.7260,1.18,-0.44,-1.22,0.09,-0.17,0.03
2022-12-08 20:10:33.7360,1.2,-0.01,-1.35,0.07,-0.2,0.03
2022-12-08 20:10:33.7460,1.28,0.59,-1.62,0.04,-0.23,0.01
2022-12-08 20:10:33.7560,1.39,1.03,-1.9,0.01,-0.25,-0.01
2022-12-08 20:10:33.7660,1.39,1.45,-2.12,-0.01,-0.27,-0.03
2022-12-08 20:10:33.7760,1.04,2.23,-2.35,-0.02,-0.25,-0.04
2022-12-08 20:10:33.7860,1.04,2.23,-2.35,-0.02,-0.23,-0.03
2022-12-08 20:10:33.7960,0.79,2.4,-2.52,-0.03,-0.22,-0.01
2022-12-08 20:10:33.8060,0.45,2.56,-2.65,-0.06,-0.2,-0.0
2022-12-08 20:10:33.8160,0.2,2.62,-2.73,-0.08,-0.2,0.03
2022-12-08 20:10:33.8260,-0.09,2.65,-2.69,-0.06,-0.21,0.06
2022-12-08 20:10:33.8360,-0.38,2.59,-2.53,-0.05,-0.2,0.11
2022-12-08 20:10:33.8460,-0.61,2.47,-2.25,-0.04,-0.17,0.16
2022-12-08 20:10:33.8560,-0.76,2.37,-1.98,-0.06,-0.12,0.2
2022-12-08 20:10:33.8660,-0.77,2.35,-1.81,-0.11,-0.09,0.22
2022-12-08 20:10:33.8760,-0.64,2.25,-1.64,-0.16,-0.08,0.24
2022-12-08 20:10:33.8860,-0.5,2.21,-1.44,-0.19,-0.08,0.25
2022-12-08 20:10:33.8950,-0.37,2.11,-1.29,-0.2,-0.13,0.25
2022-12-08 20:10:33.9060,-0.23,1.96,-0.99,-0.2,-0.14,0.25
2022-12-08 20:10:33.9160,0.01,1.82,-0.81,-0.19,-0.16,0.26
2022-12-08 20:10:33.9250,0.2,1.74,-0.56,-0.17,-0.21,0.27
2022-12-08 20:10:33.9350,0.38,1.57,-0.16,-0.15,-0.25,0.31
2022-12-08 20:10:33.9450,0.5,1.62,0.1,-0.12,-0.28,0.32
2022-12-08 20:10:33.9550,0.66,1.45,0.04,-0.09,-0.23,0.28
2022-12-08 20:10:33.9660,0.98,1.11,-0.07,-0.06,-0.25,0.22
2022-12-08 20:10:33.9750,1.07,1.51,0.18,-0.01,-0.24,0.15
2022-12-08 20:10:33.9850,1.2,1.19,0.47,0.08,-0.22,0.11
2022-12-08 20:10:33.9950,0.88,0.73,0.64,0.14,-0.2,0.09
2022-12-08 20:10:34.0050,0.88,0.73,0.53,0.12,-0.17,0.09
2022-12-08 20:10:34.0150,0.78,0.36,0.5405797648429871,0.06,-0.12,0.09
2022-12-08 20:10:34.0250,0.8533297884464265,0.1,0.64,-0.0,-0.06,0.1
2022-12-08 20:10:34.0350,0.85,0.1,0.64,-0.04,0.01,0.09
2022-12-08 20:10:34.0450,0.94,0.03,0.83,-0.04,0.09,0.1
2022-12-08 20:10:34.0550,0.99,-0.02,1.37,-0.02,0.16,0.14
2022-12-08 20:10:34.0650,0.99,-0.02,1.37,0.02,0.16,0.17
2022-12-08 20:10:34.0750,0.46,-0.85,2.08,0.16,0.12,0.19
2022-12-08 20:10:34.0850,0.46,-0.85,2.7805568647384646,0.42,-0.01,0.34
2022-12-08 20:10:34.0950,-0.8,-2.34,2.81,0.62,-0.14,0.48
2022-12-08 20:10:34.1050,-0.8,-2.34,2.81,0.57,-0.23,0.48
2022-12-08 20:10:34.1150,-0.64,-3.41,2.44,0.4,-0.36,0.41
2022-12-08 20:10:34.1240,-0.5555948299169541,-4.15,2.47,0.27,-0.43,0.26
2022-12-08 20:10:34.1350,-0.64,-4.04,1.62,0.18,-0.42,0.11
2022-12-08 20:10:34.1450,-0.82,-3.58,0.96,0.09,-0.33,-0.02
2022-12-08 20:10:34.1550,-0.82,-3.58,0.96,0.07,-0.2,-0.12
2022-12-08 20:10:34.1640,-1.19,-2.75,0.0,0.11,-0.06,-0.15
2022-12-08 20:10:34.1740,-1.36,-2.51,-0.35,0.17,0.05,-0.11
2022-12-08 20:10:34.1840,-1.64,-2.42,-0.53,0.23,0.08,-0.05
2022-12-08 20:10:34.1940,-1.64,-2.42,-0.53,0.26,0.06,0.01
2022-12-08 20:10:34.2040,-1.89,-2.36,-0.9038070470094681,0.23,-0.01,0.06
2022-12-08 20:10:34.2140,-2.09,-2.46,-0.82,0.11,-0.14,0.11
2022-12-08 20:10:34.2240,-2.07,-2.27,-0.45,-0.04,-0.28,0.13
2022-12-08 20:10:34.2340,-2.02,-2.13,-0.24,-0.18,-0.36,0.12
2022-12-08 20:10:34.2440,-2.02,-2.13,-0.10897046506404877,-0.26,-0.37,0.13
2022-12-08 20:10:34.2540,-1.85886727809906,-1.54,0.0,-0.28,-0.32,0.15
2022-12-08 20:10:34.2640,-1.59,-0.98,-0.27,-0.29,-0.21,0.16
2022-12-08 20:10:34.2740,-1.59,-0.98,-0.5573104029893875,-0.31,-0.13,0.15
2022-12-08 20:10:34.2840,-1.27,-0.33,-0.56,-0.33,-0.07,0.15
2022-12-08 20:10:34.2940,-0.81,0.93,-1.35,-0.34,-0.04,0.15
2022-12-08 20:10:34.3040,-0.81,0.93,-1.35,-0.36,-0.03,0.16
2022-12-08 20:10:34.3140,-0.49,1.92,-2.19,-0.39,-0.03,0.17
2022-12-08 20:10:34.3240,-0.32197956115007403,2.22,-2.45,-0.42,-0.05,0.18
2022-12-08 20:10:34.3340,-0.33,2.4778137660026553,-2.56,-0.46,-0.09,0.18
2022-12-08 20:10:34.3440,-0.05,2.61,-2.69,-0.5,-0.13,0.18
2022-12-08 20:10:34.3540,-0.05,2.61,-2.69,-0.53,-0.18,0.17
2022-12-08 20:10:34.3630,0.02,2.78,-2.5,-0.53,-0.19,0.16
2022-12-08 20:10:34.3730,0.18,3.04,-2.16,-0.49,-0.2,0.17
2022-12-08 20:10:34.3830,0.18,3.04,-2.16,-0.39,-0.22,0.19
2022-12-08 20:10:34.3930,0.2,3.04,-1.8699237781763078,-0.32,-0.21,0.2
2022-12-08 20:10:34.4030,0.18,3.03,-1.87,-0.3,-0.22,0.23
2022-12-08 20:10:34.4130,0.21,2.97,-1.67,-0.3,-0.2,0.25
2022-12-08 20:10:34.4230,0.3,2.88,-1.63,-0.31,-0.18,0.24
2022-12-08 20:10:34.4330,0.3,2.88,-1.63,-0.31,-0.19,0.32
2022-12-08 20:10:34.4430,0.26,2.85,-0.91,-0.3,-0.22,0.35
2022-12-08 20:10:34.4530,0.26,2.85,-0.91,-0.28,-0.13,0.28
2022-12-08 20:10:34.4630,0.26,2.39,-0.43,-0.3,-0.07,0.2
2022-12-08 20:10:34.4730,0.26,2.39,-0.43,-0.32,-0.04,0.14
2022-12-08 20:10:34.4830,-0.01854236137121916,2.3,0.89,-0.27,-0.01,0.1
2022-12-08 20:10:34.4930,-0.02,2.3,0.89,-0.15,-0.0,0.07
2022-12-08 20:10:34.5030,-0.37,1.94,1.65,-0.03,-0.05,0.09
2022-12-08 20:10:34.5130,-0.41,1.55,1.7,0.08,-0.1,0.11
2022-12-08 20:10:34.5230,-0.36,0.92,1.59,0.16,-0.13,0.12
2022-12-08 20:10:34.5320,-0.36,0.92,1.59,0.2,-0.15,0.13
2022-12-08 20:10:34.5420,-0.17,0.36,1.68,0.23,-0.13,0.11
2022-12-08 20:10:34.5520,0.1,-0.3,1.83,0.22,-0.09,0.03
2022-12-08 20:10:34.5620,0.37,-1.37,2.48,0.18,-0.07,-0.05
2022-12-08 20:10:34.5720,0.37,-1.37,2.89,0.15,-0.06,-0.11
