time,ax,ay,az,wx,wy,wz
2022-12-08 20:19:32.8280,0.34,-0.1,-0.86,0.08,0.11,-0.09
2022-12-08 20:19:32.8370,0.26,0.24,-1.03,0.1,0.18,-0.13
2022-12-08 20:19:32.8470,0.28,-0.9,-0.73,0.11,0.21,-0.14
2022-12-08 20:19:32.8580,0.28,-0.9,-0.73,0.1,0.16,-0.11
2022-12-08 20:19:32.8670,-0.42,0.01,0.05,0.1,0.03,-0.1
2022-12-08 20:19:32.8770,-0.42,0.01,0.05,0.09,0.01,-0.11
2022-12-08 20:19:32.8870,-0.24,0.57,0.06,0.1,0.1,-0.1
2022-12-08 20:19:32.8970,0.17,0.57,0.06,0.09,0.13,-0.09
2022-12-08 20:19:32.9070,0.43,0.29,0.22,0.07,0.15,-0.06
2022-12-08 20:19:32.9170,0.24,0.09,0.2,0.03,0.12,-0.02
2022-12-08 20:19:32.9270,0.03,0.35,0.34,-0.02,0.09,-0.01
2022-12-08 20:19:32.9370,-0.02,0.25,0.49,-0.07,0.06,0.01
2022-12-08 20:19:32.9470,0.08,0.24,0.43,-0.1,0.08,0.03
2022-12-08 20:19:32.9570,0.27,0.37,0.37,-0.13,0.11,0.06
2022-12-08 20:19:32.9670,0.27,0.37,0.37,-0.14,0.12,0.08
2022-12-08 20:19:32.9770,0.13,0.47,0.6,-0.14,0.1,0.1
2022-12-08 20:19:32.9870,0.07,0.75,0.89,-0.15,0.07,0.07
2022-12-08 20:19:32.9970,-0.21,0.53,0.65,-0.17,0.01,0.04
2022-12-08 20:19:33.0070,-0.62,-0.11,0.2,-0.19,-0.09,0.03
2022-12-08 20:19:33.0170,-0.77,-0.15,0.34,-0.23,-0.15,0.02
2022-12-08 20:19:33.0260,-0.51,0.04,0.28,-0.26,-0.16,0.01
2022-12-08 20:19:33.0370,0.0,0.03,0.22,-0.3,-0.13,0.02
2022-12-08 20:19:33.0470,0.22,0.09,0.29,-0.36,-0.14,0.03
2022-12-08 20:19:33.0560,0.09,0.24,0.43,-0.46,-0.2,0.04
2022-12-08 20:19:33.0660,0.03,0.26,0.68,-0.57,-0.25,0.1
2022-12-08 20:19:33.0770,0.13,0.0,0.72,-0.68,-0.28,0.22
2022-12-08 20:19:33.0860,0.44,-0.02,1.23,-0.8,-0.32,0.36
2022-12-08 20:19:33.0960,0.74,0.59,2.14,-0.91,-0.31,0.46
2022-12-08 20:19:33.1060,1.02,1.1229215133190156,1.87,-1.0,-0.24,0.57
2022-12-08 20:19:33.1170,1.06,1.12,1.87,-1.1,-0.33,0.74
2022-12-08 20:19:33.1260,0.73,1.18,2.06,-1.24,-0.53,0.89
2022-12-08 20:19:33.1360,0.08679782330989838,0.7,2.46,-1.35,-0.64,0.98
2022-12-08 20:19:33.1460,0.08,0.7,2.46,-1.43,-0.7,1.06
2022-12-08 20:19:33.1560,-0.34,-0.18,1.98,-1.48,-0.84,1.13
2022-12-08 20:19:33.1660,-0.61,-1.02,2.05,-1.54,-1.01,1.2
2022-12-08 20:19:33.1760,-0.67,-1.56,2.3,-1.58,-1.05,1.23
2022-12-08 20:19:33.1860,-0.43,-1.48,1.99,-1.55,-1.06,1.19
2022-12-08 20:19:33.1960,0.08,-0.93,1.87,-1.48,-1.02,1.14
2022-12-08 20:19:33.2060,0.39,-0.43,2.43,-1.32,-0.8,1.13
2022-12-08 20:19:33.2160,0.3,-0.37,4.27,-1.17,-0.57,1.08
2022-12-08 20:19:33.2260,0.58,-0.49,6.38,-0.93,-0.45,1.0
2022-12-08 20:19:33.2360,1.15,-0.6,6.26,-0.67,-0.41,0.94
2022-12-08 20:19:33.2450,1.63,-0.41,6.31,-0.47,-0.44,0.86
2022-12-08 20:19:33.2550,2.52,-0.18,6.67,-0.28,-0.41,0.79
2022-12-08 20:19:33.2650,2.87,0.29,5.85,-0.1,-0.47,0.67
2022-12-08 20:19:33.2750,3.06,0.63,5.74,0.04,-0.55,0.57
2022-12-08 20:19:33.2850,3.2,0.85,5.94,0.17,-0.6,0.46
2022-12-08 20:19:33.2950,3.0,1.0,5.31,0.26,-0.65,0.34
2022-12-08 20:19:33.3050,2.96,0.85,4.551181472539902,0.36,-0.72,0.28
2022-12-08 20:19:33.3150,3.09,1.04,4.55,0.46,-0.77,0.17
2022-12-08 20:19:33.3250,3.43,1.1,4.06,0.56,-0.75,-0.0
2022-12-08 20:19:33.3350,4.29,1.02,2.69,0.65,-0.7,-0.16
2022-12-08 20:19:33.3450,4.29,1.02,2.69,0.73,-0.66,-0.28
2022-12-08 20:19:33.3550,4.35,1.12,2.27,0.8,-0.6,-0.41
2022-12-08 20:19:33.3650,4.22,1.06,1.87,0.84,-0.54,-0.53
2022-12-08 20:19:33.3750,3.94,1.05,1.49,0.87,-0.49,-0.65
2022-12-08 20:19:33.3850,3.58,1.06,1.15,0.88,-0.47,-0.74
2022-12-08 20:19:33.3950,3.22,1.07,0.87,0.88,-0.46,-0.83
2022-12-08 20:19:33.4050,2.91,0.98,0.65,0.89,-0.47,-0.9
2022-12-08 20:19:33.4150,2.57,0.8,0.5907041439414025,0.91,-0.51,-0.96
2022-12-08 20:19:33.4250,2.15,0.46,0.59,0.94,-0.54,-1.02
2022-12-08 20:19:33.4350,1.91,-0.02,0.5,0.96,-0.54,-1.06
2022-12-08 20:19:33.4440,1.8,-0.27,0.2,0.98,-0.54,-1.08
2022-12-08 20:19:33.4540,1.65,-0.09,-0.02,0.99,-0.56,-1.1
2022-12-08 20:19:33.4640,1.5,0.08,-0.27,0.99,-0.55,-1.14
2022-12-08 20:19:33.4740,1.33,0.01,-0.65,0.97,-0.56,-1.17
2022-12-08 20:19:33.4840,1.07,-0.15,-0.99,0.94,-0.57,-1.18
2022-12-08 20:19:33.4940,0.71,-0.4,-1.24,0.92,-0.59,-1.18
2022-12-08 20:19:33.5040,0.2,-0.66,-1.49,0.9,-0.66,-1.13
2022-12-08 20:19:33.5140,-0.44,-0.71,-1.48,0.86,-0.78,-1.07
2022-12-08 20:19:33.5240,-1.15,-0.69,-1.47,0.76,-0.9,-0.99
2022-12-08 20:19:33.5340,-1.93,-1.16,-3.21,0.67,-0.89,-0.95
2022-12-08 20:19:33.5440,-1.93,-1.16,-3.21,0.58,-0.7,-0.95
2022-12-08 20:19:33.5540,-1.86,-0.55,-4.37,0.49,-0.48,-0.86
2022-12-08 20:19:33.5640,-1.98,1.09,-4.61,0.39,-0.29,-0.71
2022-12-08 20:19:33.5740,-2.64,1.64,-4.73,0.28,-0.11,-0.64
2022-12-08 20:19:33.5840,-3.21,0.31,-4.76,0.18,0.08,-0.54
2022-12-08 20:19:33.5940,-3.45,-1.08,-5.25,0.09,0.25,-0.38
2022-12-08 20:19:33.6040,-3.63,-0.77,-5.85,-0.04,0.4,-0.19
2022-12-08 20:19:33.6140,-4.18,0.45,-6.23,-0.2,0.49,-0.01
2022-12-08 20:19:33.6240,-5.23,1.35,-6.47,-0.39,0.43,0.18
2022-12-08 20:19:33.6330,-7.97,1.22,-6.07,-0.56,0.2,0.4
2022-12-08 20:19:33.6430,-7.97,1.22,-6.07,-0.7,-0.22,0.62
2022-12-08 20:19:33.6530,-9.01,0.84,-5.34,-0.85,-0.71,0.83
2022-12-08 20:19:33.6630,-8.79,0.26,-4.89,-0.99,-1.12,0.96
2022-12-08 20:19:33.6730,-7.08,0.48,-5.44,-1.1,-1.29,1.05
2022-12-08 20:19:33.6830,-5.0,1.33,-6.95,-1.07,-1.2,1.15
2022-12-08 20:19:33.6930,-3.76,1.9,-7.52,-1.07,-1.2,1.3
2022-12-08 20:19:33.7030,-3.4,2.31,-5.31,-0.91,-1.38,1.16
2022-12-08 20:19:33.7130,-2.84,2.24,-2.47,-0.35,-2.17,0.44
2022-12-08 20:19:33.7230,3.32,0.3,6.71,-0.36,-3.59,-0.94
2022-12-08 20:19:33.7330,16.49,-6.41,24.41,-0.12,-0.11,-0.68
2022-12-08 20:19:33.7430,18.29,-7.53,6.43,-0.27,4.78,1.65
2022-12-08 20:19:33.7530,-2.1,-1.98,-18.07,-0.73,2.5,3.26
2022-12-08 20:19:33.7630,-17.73,-3.28,-11.23,-1.11,-0.76,2.31
2022-12-08 20:19:33.7730,-18.27,-16.46,5.22,-1.24,-1.41,0.7
2022-12-08 20:19:33.7830,2.51,3.73,-2.4,-1.15,-1.02,0.97
2022-12-08 20:19:33.7930,6.46,6.49,-4.42,-0.87,-0.16,1.84
2022-12-08 20:19:33.8030,4.46,1.25,-6.28,-0.58,0.85,1.77
2022-12-08 20:19:33.8130,4.46,1.25,-6.28,-0.6,0.73,1.34
2022-12-08 20:19:33.8230,-3.35,-1.41,-1.07,-0.6,-0.05,0.99
2022-12-08 20:19:33.8330,-8.07,-1.73,0.53,-0.65,-0.7,0.6
2022-12-08 20:19:33.8420,-5.64,-2.97,0.64,-0.6,-0.5,0.53
2022-12-08 20:19:33.8520,2.66,0.48,-1.97,-0.5,0.11,0.65
2022-12-08 20:19:33.8630,2.18,0.76,-0.98,-0.44,0.53,0.65
2022-12-08 20:19:33.8720,2.18,0.76,-0.98,-0.45,0.41,0.57
2022-12-08 20:19:33.8820,-2.27,-0.72,1.44,-0.49,0.05,0.49
2022-12-08 20:19:33.8920,-2.27,-0.72,1.44,-0.5,-0.12,0.4
2022-12-08 20:19:33.9020,-1.48,-0.9,0.04,-0.5,-0.16,0.38
2022-12-08 20:19:33.9120,-0.2,-0.18,-0.44,-0.5,-0.09,0.39
2022-12-08 20:19:33.9220,0.32,0.35,-0.23,-0.5,-0.01,0.39
2022-12-08 20:19:33.9320,0.15,0.19,-0.11,-0.51,0.01,0.38
2022-12-08 20:19:33.9420,-0.44,0.11,0.23,-0.52,-0.04,0.33
2022-12-08 20:19:33.9520,-0.66,0.46,0.23,-0.52,-0.08,0.29
2022-12-08 20:19:33.9620,-0.66,0.46,0.23,-0.52,-0.08,0.29
2022-12-08 20:19:33.9720,-0.24,0.28,0.22,-0.51,-0.05,0.27
2022-12-08 20:19:33.9820,0.07,-0.12,-0.02,-0.48,0.0,0.26
2022-12-08 20:19:33.9920,0.07,-0.33,-0.47,-0.44,-0.01,0.28
2022-12-08 20:19:34.0020,0.07,-0.09,-0.59,-0.4,-0.02,0.3
2022-12-08 20:19:34.0110,0.07,-0.09,-0.59,-0.38,-0.03,0.3
2022-12-08 20:19:34.0210,0.02,-0.06,-0.75,-0.39,-0.05,0.3
2022-12-08 20:19:34.0320,0.25,0.02,-0.06,-0.42,-0.01,0.3
2022-12-08 20:19:34.0410,0.25,0.02,-0.06,-0.44,0.05,0.31
2022-12-08 20:19:34.0510,0.58,0.03,0.02,-0.46,0.08,0.37
2022-12-08 20:19:34.0610,0.66,0.15,0.17,-0.49,0.06,0.43
2022-12-08 20:19:34.0710,0.41,0.24,0.41,-0.54,0.04,0.45
2022-12-08 20:19:34.0810,0.3,0.03,0.33,-0.57,0.06,0.48
2022-12-08 20:19:34.0910,0.52,-0.12,0.19,-0.61,0.09,0.58
2022-12-08 20:19:34.1010,1.39,0.03,0.52,-0.67,0.13,0.69
2022-12-08 20:19:34.1110,1.39,0.03,0.52,-0.76,0.16,0.81
2022-12-08 20:19:34.1210,1.08,0.2,1.65,-0.89,0.09,0.91
2022-12-08 20:19:34.1310,1.08,0.2,1.65,-1.02,0.06,0.99
2022-12-08 20:19:34.1410,0.99,0.01,1.41,-1.13,0.06,1.07
2022-12-08 20:19:34.1510,1.09,-0.15,0.83,-1.25,0.11,1.16
2022-12-08 20:19:34.1610,1.64,-0.43,0.15,-1.33,0.14,1.31
2022-12-08 20:19:34.1710,1.64,-0.43,0.15,-1.44,0.07,1.44
2022-12-08 20:19:34.1810,1.05,-0.83,0.33,-1.53,-0.05,1.52
2022-12-08 20:19:34.1910,0.78,-1.6,0.5,-1.62,-0.06,1.61
2022-12-08 20:19:34.2010,2.4,-2.56,0.3,-1.75,0.02,1.72
2022-12-08 20:19:34.2110,2.4,-2.56,0.3,-1.82,0.19,1.84
2022-12-08 20:19:34.2210,3.17,-2.96,-0.05,-1.88,0.45,1.97
2022-12-08 20:19:34.2310,2.92,-4.07,0.67,-1.94,0.65,2.14
2022-12-08 20:19:34.2410,2.68,-4.97,1.95,-2.04,0.83,2.29
2022-12-08 20:19:34.2510,2.79,-5.49,2.57,-2.17,0.96,2.4
2022-12-08 20:19:34.2600,3.09,-6.16,2.99,-2.31,1.06,2.52
2022-12-08 20:19:34.2700,3.81,-7.27,3.6,-2.5,1.04,2.61
2022-12-08 20:19:34.2800,5.11,-11.96,6.06,-2.71,0.93,2.63
2022-12-08 20:19:34.2900,5.35,-14.75,7.73,-2.89,0.96,2.68
2022-12-08 20:19:34.3010,5.35,-14.75,7.73,-3.05,1.13,2.72
2022-12-08 20:19:34.3110,6.33,-15.82,7.65,-3.07,1.36,2.68
2022-12-08 20:19:34.3200,7.09,-14.75,7.64,-2.92,2.1,2.82
2022-12-08 20:19:34.3300,5.44,-8.88,7.63,-2.84,1.94,2.8
2022-12-08 20:19:34.3400,5.44,-8.88,7.63,-2.64,1.72,2.58
2022-12-08 20:19:34.3500,2.82,-8.56,9.41,-2.37,1.64,2.32
2022-12-08 20:19:34.3600,2.82,-8.56,9.41,-2.05,1.34,2.02
2022-12-08 20:19:34.3700,1.54,-7.34,10.95,-1.81,0.93,1.73
2022-12-08 20:19:34.3800,0.42,-6.13,11.56,-1.66,0.5,1.11
2022-12-08 20:19:34.3900,0.42,-6.13,11.56,-1.31,0.33,0.33
2022-12-08 20:19:34.3990,3.38,-2.66,8.99,-1.1,0.15,0.12
2022-12-08 20:19:34.4100,4.24,-1.3,6.33,-0.68,0.17,-0.18
2022-12-08 20:19:34.4190,4.24,-1.3,6.33,-0.36,-0.18,-0.54
2022-12-08 20:19:34.4290,6.97,-0.67,8.23,-0.13,-0.88,-0.69
2022-12-08 20:19:34.4390,7.83,1.31,10.25,0.13,-1.13,-0.81
2022-12-08 20:19:34.4490,7.38,1.98,7.57,0.37,-1.31,-1.11
2022-12-08 20:19:34.4590,6.96,1.48,6.16,0.61,-1.62,-1.47
2022-12-08 20:19:34.4690,6.32,0.97,6.68,0.82,-1.94,-1.76
2022-12-08 20:19:34.4790,5.11,1.08,7.16,1.04,-2.22,-2.01
2022-12-08 20:19:34.4890,3.62,1.65,7.0,1.25,-2.45,-2.28
2022-12-08 20:19:34.4990,3.62,1.65,7.0,1.45,-2.63,-2.57
2022-12-08 20:19:34.5090,3.48,1.67,6.83,1.64,-2.67,-2.86
2022-12-08 20:19:34.5190,3.51,1.6,6.2,1.83,-2.6,-3.14
2022-12-08 20:19:34.5290,3.7,1.34,5.17,2.01,-2.43,-3.4
2022-12-08 20:19:34.5390,3.7,1.34,5.17,2.18,-2.19,-3.62
2022-12-08 20:19:34.5490,3.67,1.31,4.56,2.35,-1.93,-3.83
2022-12-08 20:19:34.5590,3.07,0.7,3.38,2.53,-1.64,-4.03
2022-12-08 20:19:34.5690,3.07,0.7,3.38,2.73,-1.39,-4.2
2022-12-08 20:19:34.5790,2.28,0.12,2.91,2.93,-1.21,-4.32
2022-12-08 20:19:34.5890,1.06,-0.56,2.61,3.12,-1.15,-4.35
2022-12-08 20:19:34.5990,-0.5,-1.1,2.37,3.28,-1.24,-4.33
2022-12-08 20:19:34.6090,-3.17,-2.13,2.15,3.41,-1.41,-4.33
2022-12-08 20:19:34.6180,-3.96,-2.76,1.82,3.51,-1.58,-4.36
2022-12-08 20:19:34.6280,-3.96,-2.76,1.82,3.59,-1.72,-4.41
2022-12-08 20:19:34.6380,-5.17,-4.31,0.8,3.64,-1.79,-4.49
2022-12-08 20:19:34.6490,-5.17,-4.31,0.8,3.67,-1.73,-4.59
2022-12-08 20:19:34.6580,-5.86,-5.48,-1.5188095879554748,3.69,-1.59,-4.63
2022-12-08 20:19:34.6680,-6.8,-6.43,-1.52,3.64,-1.46,-4.58
2022-12-08 20:19:34.6780,-7.72,-7.21,-2.48,3.55,-1.29,-4.49
2022-12-08 20:19:34.6880,-8.91,-8.72,-5.51,3.42,-1.03,-4.33
2022-12-08 20:19:34.6980,-8.91,-8.72,-5.51,3.2,-0.69,-4.07
2022-12-08 20:19:34.7080,-9.56,-9.07,-6.84,2.91,-0.29,-3.71
2022-12-08 20:19:34.7180,-10.36,-8.9,-7.87,2.59,0.16,-3.3
2022-12-08 20:19:34.7280,-11.45,-7.99,-8.63,2.31,0.58,-2.86
2022-12-08 20:19:34.7380,-14.41,-4.94,-8.44,2.03,0.96,-2.37
2022-12-08 20:19:34.7480,-14.41,-4.94,-8.44,1.71,1.26,-1.84
2022-12-08 20:19:34.7580,-15.41,-3.37,-9.11,1.31,1.41,-1.3
2022-12-08 20:19:34.7680,-15.65,-1.64,-10.74,0.84,1.3,-0.79
2022-12-08 20:19:34.7770,-15.28,-0.12,-12.29,0.33,0.96,-0.28
2022-12-08 20:19:34.7880,-14.33,0.96,-12.75,-0.11,0.61,0.23
2022-12-08 20:19:34.7980,-14.33,0.96,-12.75,-0.43,0.17,0.73
2022-12-08 20:19:34.8070,-14.0,0.48,-11.01,-0.79,-0.41,1.36
2022-12-08 20:19:34.8170,-14.0,0.57,-9.18,-1.09,-0.65,1.75
2022-12-08 20:19:34.8270,-13.16,-0.26,-10.62,-1.34,-0.99,2.2
2022-12-08 20:19:34.8370,-10.4,-1.72,-11.33,-1.11,-1.68,2.29
2022-12-08 20:19:34.8470,-10.4,-1.72,-11.33,-0.36,-2.69,1.45
2022-12-08 20:19:34.8570,5.8,-5.26,8.75,-1.29,-3.23,-0.54
2022-12-08 20:19:34.8680,24.98,-11.16,15.08,-0.84,1.29,-1.04
2022-12-08 20:19:34.8770,12.3,-13.01,-22.87,0.11,2.08,2.05
2022-12-08 20:19:34.8870,-6.28,-6.71,-12.06,-0.81,-0.5,5.02
2022-12-08 20:19:34.8970,-19.3,-8.7,11.81,-0.97,-1.19,4.01
2022-12-08 20:19:34.9070,-11.72,-7.66,6.36,-0.85,-0.72,2.24
2022-12-08 20:19:34.9170,-0.4,1.44,-2.08,-0.77,0.03,1.76
2022-12-08 20:19:34.9270,-0.36,6.95,-3.61,-0.87,0.46,1.97
2022-12-08 20:19:34.9370,-3.17,4.72,-3.01,-0.74,0.39,1.69
2022-12-08 20:19:34.9470,-3.2,-3.34,-3.86,-0.72,-0.08,1.46
2022-12-08 20:19:34.9570,-3.24,-6.66,-0.86,-0.7,-0.18,1.35
2022-12-08 20:19:34.9670,-3.88,-5.21,-2.48,-0.55,-0.24,1.15
2022-12-08 20:19:34.9770,-0.63,-0.62,-0.94,-0.5,-0.36,0.98
2022-12-08 20:19:34.9870,-0.63,-0.62,-0.94,-0.37,-0.28,0.89
2022-12-08 20:19:34.9970,-0.11,0.46,-1.73,-0.31,-0.29,0.79
2022-12-08 20:19:35.0070,-0.16,-0.32,-1.35,-0.28,-0.21,0.66
2022-12-08 20:19:35.0160,-1.03,-1.45,-0.52,-0.26,-0.13,0.55
2022-12-08 20:19:35.0260,-1.03,-1.45,-0.52,-0.24,-0.07,0.51
2022-12-08 20:19:35.0360,-0.49,-0.49,-0.24,-0.23,0.09,0.51
2022-12-08 20:19:35.0460,0.41,0.26,0.04,-0.21,0.28,0.53
2022-12-08 20:19:35.0560,1.03,0.22,0.0,-0.18,0.35,0.56
2022-12-08 20:19:35.0660,0.68,-0.15,-0.37,-0.16,0.27,0.53
2022-12-08 20:19:35.0760,-0.47,-0.36,-0.32,-0.15,0.15,0.44
2022-12-08 20:19:35.0860,-1.36,-0.34,-0.18,-0.14,0.03,0.36
2022-12-08 20:19:35.0960,-1.15,0.08,-0.42,-0.13,0.0,0.34
2022-12-08 20:19:35.1060,-0.3,0.08,-0.42,-0.14,0.08,0.35
2022-12-08 20:19:35.1160,0.37,0.11,-0.3,-0.15,0.19,0.37
2022-12-08 20:19:35.1260,0.63,0.13,-0.12,-0.16,0.3,0.4
2022-12-08 20:19:35.1360,0.49,0.14,0.022746692150831225,-0.19,0.29,0.42
2022-12-08 20:19:35.1460,0.15,0.09,0.02,-0.2,0.26,0.42
2022-12-08 20:19:35.1560,-0.05,0.0,0.11,-0.21,0.25,0.42
2022-12-08 20:19:35.1650,-0.07,0.04,0.2,-0.23,0.22,0.43
2022-12-08 20:19:35.1760,0.06,0.21,0.05,-0.24,0.22,0.46
2022-12-08 20:19:35.1860,0.19,0.28,-0.17,-0.27,0.19,0.49
2022-12-08 20:19:35.1950,0.24,0.29,0.04,-0.29,0.2,0.53
2022-12-08 20:19:35.2060,0.35,0.3,0.26,-0.32,0.21,0.57
2022-12-08 20:19:35.2160,0.54,0.18,0.07,-0.37,0.22,0.63
2022-12-08 20:19:35.2260,0.75,0.02,-0.23,-0.41,0.25,0.68
2022-12-08 20:19:35.2350,0.98,-0.1,-0.3,-0.43,0.27,0.77
2022-12-08 20:19:35.2450,1.05,-0.13,-0.06,-0.48,0.26,0.88
2022-12-08 20:19:35.2550,0.97,-0.04,0.16,-0.53,0.2,0.99
2022-12-08 20:19:35.2650,0.79,0.14,0.28,-0.61,0.1,1.08
2022-12-08 20:19:35.2750,0.67,0.29,0.62,-0.67,0.02,1.17
2022-12-08 20:19:35.2850,1.17,-0.24,0.57,-0.74,-0.03,1.27
2022-12-08 20:19:35.2950,1.17,-0.24,0.57,-0.81,-0.02,1.35
2022-12-08 20:19:35.3050,1.46,-0.87,0.42,-0.88,0.01,1.44
2022-12-08 20:19:35.3150,1.63,-1.48,0.41,-0.95,0.07,1.53
2022-12-08 20:19:35.3250,1.68,-1.91,0.51,-1.0,0.18,1.62
2022-12-08 20:19:35.3350,2.01,-2.23,0.44,-1.05,0.29,1.76
2022-12-08 20:19:35.3450,2.01,-2.23,0.44,-1.11,0.37,1.91
2022-12-08 20:19:35.3550,2.49,-2.21,0.52,-1.19,0.4,2.06
2022-12-08 20:19:35.3650,2.64,-2.54,0.85,-1.26,0.41,2.18
2022-12-08 20:19:35.3750,2.59,-3.89,2.69,-1.34,0.45,2.32
2022-12-08 20:19:35.3850,2.59,-3.89,2.69,-1.42,0.62,2.46
2022-12-08 20:19:35.3950,3.02,-4.41,3.07,-1.51,0.86,2.61
2022-12-08 20:19:35.4050,3.96,-4.89,3.38,-1.59,1.12,2.78
2022-12-08 20:19:35.4150,6.19,-6.6,3.55,-1.71,1.32,2.9
2022-12-08 20:19:35.4240,6.19,-6.6,3.55,-1.83,1.3,2.98
2022-12-08 20:19:35.4340,6.53,-12.17,5.84,-1.98,1.38,3.1
2022-12-08 20:19:35.4440,6.53,-12.17,5.84,-2.07,1.67,3.3
2022-12-08 20:19:35.4550,7.95,-14.02,4.76,-2.13,2.0,3.52
2022-12-08 20:19:35.4650,7.95,-14.02,4.76,-2.26,2.25,3.56
2022-12-08 20:19:35.4750,8.24,-13.96,4.773303161859513,-2.42,2.32,3.45
2022-12-08 20:19:35.4840,9.28,-13.11,4.77,-2.4,2.54,3.19
2022-12-08 20:19:35.4940,11.78,-8.95,7.08,-2.01,3.23,2.88
2022-12-08 20:19:35.5040,10.37,-6.99,8.26,-1.69,3.12,2.57
2022-12-08 20:19:35.5140,7.57,-5.88,9.55,-1.42,2.85,2.22
2022-12-08 20:19:35.5240,4.69,-4.9,9.22,-1.22,2.66,1.79
2022-12-08 20:19:35.5340,2.73,-4.26,8.57,-0.96,2.26,1.26
2022-12-08 20:19:35.5440,2.73,-4.26,8.57,-0.75,1.85,0.45
2022-12-08 20:19:35.5540,2.7,-4.12,8.07,-0.35,1.39,0.0
2022-12-08 20:19:35.5640,2.92,-3.0,8.72,-0.2,1.03,-0.07
2022-12-08 20:19:35.5740,0.79,-0.65,7.98,0.15,0.72,-0.4
2022-12-08 20:19:35.5840,3.32,-0.67,4.79,0.41,0.02,-0.92
2022-12-08 20:19:35.5930,12.0,1.58,7.21,0.67,-0.36,-1.27
2022-12-08 20:19:35.6030,12.0,1.58,7.21,0.94,-0.14,-1.4
2022-12-08 20:19:35.6130,12.46,2.92,3.84,1.2,0.14,-1.59
2022-12-08 20:19:35.6230,8.79,1.88,3.52,1.44,-0.01,-1.91
2022-12-08 20:19:35.6330,8.79,1.88,4.683694874346257,1.68,-0.58,-2.21
2022-12-08 20:19:35.6430,6.3,1.49,4.68,1.91,-1.2,-2.47
2022-12-08 20:19:35.6530,4.43,1.73,4.95,2.12,-1.68,-2.71
2022-12-08 20:19:35.6630,4.43,1.73,4.95,2.3,-1.93,-2.99
2022-12-08 20:19:35.6730,4.67,2.01,4.08,2.45,-2.04,-3.32
2022-12-08 20:19:35.6830,4.85,1.89,3.71,2.58,-2.01,-3.65
2022-12-08 20:19:35.6930,4.85,1.89,3.71,2.69,-1.79,-3.96
2022-12-08 20:19:35.7030,5.18,1.61,3.05,2.78,-1.48,-4.25
2022-12-08 20:19:35.7130,5.57,1.15,2.4,2.88,-1.04,-4.54
2022-12-08 20:19:35.7230,5.69,0.41,1.61,3.0,-0.58,-4.79
2022-12-08 20:19:35.7330,5.11,-0.56,0.74,3.13,-0.29,-4.97
2022-12-08 20:19:35.7430,3.78,-1.58,0.19,3.27,-0.21,-5.06
2022-12-08 20:19:35.7530,1.91,-2.33,-0.38,3.39,-0.29,-5.07
2022-12-08 20:19:35.7630,0.06,-3.0,-0.69,3.49,-0.46,-5.07
2022-12-08 20:19:35.7730,-1.37,-3.87,-0.89,3.55,-0.63,-5.08
2022-12-08 20:19:35.7830,-2.45,-4.73,-1.14,3.58,-0.8,-5.09
2022-12-08 20:19:35.7920,-3.15,-5.86,-1.0,3.56,-0.85,-5.12
2022-12-08 20:19:35.8020,-3.76,-7.37,-1.34,3.53,-0.67,-5.13
2022-12-08 20:19:35.8130,-5.3,-9.12,-2.44,3.56,-0.52,-5.06
2022-12-08 20:19:35.8240,-11.35,-11.83,-2.26,3.55,-0.59,-4.88
2022-12-08 20:19:35.8330,-11.35,-11.83,-2.26,3.43,-0.76,-4.67
2022-12-08 20:19:35.8430,-13.79,-12.09,-3.01,3.2,-0.84,-4.52
2022-12-08 20:19:35.8530,-14.54,-12.2,-5.6,2.9,-0.71,-4.29
2022-12-08 20:19:35.8620,-14.09,-11.59,-8.32,2.51,-0.43,-3.79
2022-12-08 20:19:35.8720,-13.77,-9.76,-9.68,2.14,-0.04,-3.02
2022-12-08 20:19:35.8820,-14.53,-7.61,-10.16,1.74,0.38,-2.21
2022-12-08 20:19:35.8920,-16.29,-5.62,-10.18,1.3,0.71,-1.55
2022-12-08 20:19:35.9020,-18.75,-2.39,-11.67,0.78,0.92,-1.0
2022-12-08 20:19:35.9120,-18.58,-0.47,-12.51,0.25,0.92,-0.36
2022-12-08 20:19:35.9220,-18.58,-0.47,-12.51,-0.23,0.64,0.32
2022-12-08 20:19:35.9320,-17.84,0.93,-11.66,-0.61,0.37,0.89
2022-12-08 20:19:35.9420,-16.91,0.64,-10.39,-0.91,0.04,1.34
2022-12-08 20:19:35.9520,-15.73,-0.73,-8.68,-1.18,-0.28,1.9
2022-12-08 20:19:35.9620,-15.37,-1.29,-8.22,-1.37,-0.54,2.28
2022-12-08 20:19:35.9720,-14.31,-3.11,-8.58,-1.21,-0.92,2.41
2022-12-08 20:19:35.9810,-11.4,-4.8,-6.08,-0.54,-2.09,2.05
2022-12-08 20:19:35.9920,-0.65,-5.08,7.72,-1.08,-4.35,0.49
2022-12-08 20:19:36.0020,21.3,-7.36,19.12,-1.12,-0.82,-0.95
2022-12-08 20:19:36.0110,24.42,-13.83,-16.77,-0.77,1.33,1.23
2022-12-08 20:19:36.0210,6.12,-5.54,-21.2,-0.46,0.6,4.4
2022-12-08 20:19:36.0310,-7.82,-7.97,1.07,-0.93,-0.07,4.97
2022-12-08 20:19:36.0410,-11.19,-6.73,4.37,-0.62,0.09,3.42
2022-12-08 20:19:36.0510,-4.47,-0.05,0.05,-0.41,0.06,2.09
