time,ax,ay,az,wx,wy,wz
2022-12-08 20:13:33.7890,1.81,1.31,4.66,0.03,0.04,0.45
2022-12-08 20:13:33.8000,1.03,0.54,3.81,0.15,0.09,0.35
2022-12-08 20:13:33.8090,1.02,-0.31,4.38,0.27,-0.14,0.27
2022-12-08 20:13:33.8190,0.68,-0.38,5.32,0.38,-0.38,0.21
2022-12-08 20:13:33.8290,-0.4,-0.17,4.98,0.46,-0.65,0.13
2022-12-08 20:13:33.8390,-0.64,-0.3,4.52,0.55,-0.82,0.06
2022-12-08 20:13:33.8490,0.11,-0.13,3.9,0.63,-0.77,0.01
2022-12-08 20:13:33.8590,0.96,0.18,2.95,0.72,-0.65,-0.02
2022-12-08 20:13:33.8690,1.63,0.45,2.22,0.79,-0.55,-0.06
2022-12-08 20:13:33.8790,1.87,0.49,1.72,0.83,-0.49,-0.07
2022-12-08 20:13:33.8890,1.62,0.61,1.22,0.88,-0.52,-0.08
2022-12-08 20:13:33.8990,1.23,0.76,1.03,0.89,-0.55,-0.09
2022-12-08 20:13:33.9090,0.94,0.86,0.73,0.9,-0.56,-0.12
2022-12-08 20:13:33.9190,0.8,0.93,0.53,0.92,-0.5,-0.14
2022-12-08 20:13:33.9290,0.8,0.85,0.48,0.96,-0.39,-0.14
2022-12-08 20:13:33.9390,0.79,0.68,0.37,1.01,-0.31,-0.15
2022-12-08 20:13:33.9490,0.61,0.64,0.34,1.05,-0.27,-0.15
2022-12-08 20:13:33.9580,0.16,0.76,-0.05,1.07,-0.23,-0.14
2022-12-08 20:13:33.9690,0.16,0.76,-0.05,1.08,-0.17,-0.14
2022-12-08 20:13:33.9780,0.23,0.78,-0.34,1.08,-0.07,-0.14
2022-12-08 20:13:33.9890,0.44,0.77,-0.77,1.06,0.04,-0.15
2022-12-08 20:13:33.9980,0.6,0.68,-1.08,1.06,0.14,-0.15
2022-12-08 20:13:34.0090,0.63,0.56,-1.33,1.06,0.23,-0.15
2022-12-08 20:13:34.0180,0.59,0.39,-1.48,1.05,0.3,-0.17
2022-12-08 20:13:34.0280,0.49,0.22,-1.5,1.0,0.37,-0.18
2022-12-08 20:13:34.0380,0.14,0.22,-1.73,0.94,0.41,-0.16
2022-12-08 20:13:34.0480,-0.4,0.46,-2.04,0.89,0.38,-0.13
2022-12-08 20:13:34.0580,-0.77,0.71,-1.91,0.86,0.34,-0.12
2022-12-08 20:13:34.0680,-0.77,0.86,-1.94,0.83,0.31,-0.1
2022-12-08 20:13:34.0780,-0.65,0.77,-2.0,0.79,0.29,-0.08
2022-12-08 20:13:34.0880,-0.54,0.56,-2.29,0.76,0.25,-0.05
2022-12-08 20:13:34.0980,-0.44,0.36,-2.39,0.71,0.2,-0.01
2022-12-08 20:13:34.1080,-0.42,0.25,-2.52,0.6,0.19,0.03
2022-12-08 20:13:34.1180,-0.42,0.33,-3.06,0.46,0.14,0.06
2022-12-08 20:13:34.1280,-0.5,0.68,-3.39,0.32,0.06,0.07
2022-12-08 20:13:34.1380,-0.57,0.92,-3.32,0.21,-0.02,0.11
2022-12-08 20:13:34.1480,-0.41,0.62,-2.98,0.11,-0.11,0.11
2022-12-08 20:13:34.1580,-0.41,0.62,-2.98,0.02,-0.2,0.13
2022-12-08 20:13:34.1680,-0.15,0.35,-2.9,-0.11,-0.19,0.17
2022-12-08 20:13:34.1780,-0.04,0.24,-3.42,-0.32,-0.06,0.23
2022-12-08 20:13:34.1880,0.09,0.23,-4.53,-0.51,0.02,0.28
2022-12-08 20:13:34.1970,0.16,0.57,-5.0,-0.71,0.13,0.37
2022-12-08 20:13:34.2070,-0.16,1.54,-5.38,-0.9,0.1,0.42
2022-12-08 20:13:34.2170,-0.18,2.28,-5.9,-1.04,-0.14,0.44
2022-12-08 20:13:34.2270,0.17,2.53,-5.16,-1.1,-0.42,0.45
2022-12-08 20:13:34.2370,0.37,2.44,-4.57,-1.2,-0.28,0.56
2022-12-08 20:13:34.2470,0.35,2.54,-6.0,-1.43,-0.06,0.54
2022-12-08 20:13:34.2570,0.35,3.09,-9.62,-1.42,-0.59,0.31
2022-12-08 20:13:34.2670,1.56,2.83,-5.95,-0.49,-2.86,0.13
2022-12-08 20:13:34.2770,2.08,1.11,10.06,0.5,-4.96,0.77
2022-12-08 20:13:34.2870,-4.26,-5.83,48.27,-0.43,1.41,1.22
2022-12-08 20:13:34.2970,-4.12,-7.44,-7.91,-1.74,5.23,0.16
2022-12-08 20:13:34.3080,-3.98,-17.47,-4.87,-2.78,0.55,-0.16
2022-12-08 20:13:34.3170,-3.98,-17.47,-4.87,-2.76,-5.61,1.18
2022-12-08 20:13:34.3270,-0.94,-5.65,20.58,-2.51,-4.33,1.64
2022-12-08 20:13:34.3370,3.22,4.29,0.84,-2.07,0.04,1.09
2022-12-08 20:13:34.3470,6.34,3.15,-14.18,-1.64,2.24,0.83
2022-12-08 20:13:34.3570,4.44,4.41,-9.21,-1.45,1.53,1.01
2022-12-08 20:13:34.3670,-1.25,3.4,-2.75,-1.35,-0.03,1.01
2022-12-08 20:13:34.3760,-5.74,-0.58,0.55,-1.22,-0.4,0.54
2022-12-08 20:13:34.3860,-7.06,-3.99,-1.73,-1.06,0.11,0.08
2022-12-08 20:13:34.3960,-4.65,-3.67,-4.42,-0.92,0.38,0.09
2022-12-08 20:13:34.4070,2.94,0.44,-2.29,-0.79,0.31,0.4
2022-12-08 20:13:34.4160,2.94,0.44,-2.29,-0.69,0.44,0.33
2022-12-08 20:13:34.4260,2.16,-0.59,-2.63,-0.61,0.31,0.12
2022-12-08 20:13:34.4360,-1.07,-1.27,-1.49,-0.59,-0.16,0.04
2022-12-08 20:13:34.4460,-2.02,-0.95,0.75,-0.62,-0.22,0.03
2022-12-08 20:13:34.4560,-1.03,-0.93,0.53,-0.62,0.07,0.05
2022-12-08 20:13:34.4660,0.41,-0.79,-0.26,-0.6,0.46,0.11
2022-12-08 20:13:34.4760,0.91,-0.3,-0.17,-0.61,0.67,0.13
2022-12-08 20:13:34.4860,-0.05,-0.01,0.51,-0.63,0.62,0.14
2022-12-08 20:13:34.4960,-0.05,-0.01,0.51,-0.64,0.54,0.13
2022-12-08 20:13:34.5060,-0.48,0.02,0.3,-0.66,0.44,0.09
2022-12-08 20:13:34.5160,-0.55,0.1,-0.09,-0.68,0.35,0.07
2022-12-08 20:13:34.5260,-0.3,0.29,-0.26,-0.69,0.34,0.07
2022-12-08 20:13:34.5360,-0.01,0.36,-0.32,-0.69,0.43,0.08
2022-12-08 20:13:34.5460,0.06,0.31,-0.25,-0.7,0.55,0.1
2022-12-08 20:13:34.5560,-0.17,0.4,-0.06,-0.7,0.56,0.15
2022-12-08 20:13:34.5660,-0.46,0.58,0.59,-0.71,0.53,0.19
2022-12-08 20:13:34.5760,-0.8,0.77,1.1,-0.73,0.51,0.2
2022-12-08 20:13:34.5860,-1.15,0.89,0.87,-0.75,0.45,0.14
2022-12-08 20:13:34.5950,-0.94,0.95,0.52,-0.76,0.36,0.09
2022-12-08 20:13:34.6050,-0.22,0.93,0.48,-0.77,0.28,0.14
2022-12-08 20:13:34.6150,0.29,0.8,0.68,-0.82,0.27,0.21
2022-12-08 20:13:34.6250,0.57,0.37,0.63,-0.86,0.27,0.26
2022-12-08 20:13:34.6350,0.54,0.2,0.67,-0.92,0.22,0.3
2022-12-08 20:13:34.6450,0.33,0.47,0.92,-1.0,0.08,0.33
2022-12-08 20:13:34.6550,0.18,0.7,1.19,-1.06,-0.09,0.35
2022-12-08 20:13:34.6650,-0.06,0.78,1.42,-1.08,-0.17,0.33
2022-12-08 20:13:34.6750,-0.47,0.69,1.06,-1.08,-0.21,0.26
2022-12-08 20:13:34.6850,-0.64,0.15,0.33,-1.07,-0.23,0.21
2022-12-08 20:13:34.6950,-0.25,-0.56,-0.11,-1.07,-0.1,0.23
2022-12-08 20:13:34.7050,0.65,-0.97,-0.57,-1.09,0.14,0.3
2022-12-08 20:13:34.7150,1.53,-0.93,-0.79,-1.12,0.34,0.35
2022-12-08 20:13:34.7250,2.0,-0.86,-0.38,-1.18,0.45,0.35
2022-12-08 20:13:34.7350,1.44,-0.85,0.08,-1.27,0.34,0.32
2022-12-08 20:13:34.7450,0.5,-1.1,0.91,-1.38,0.13,0.3
2022-12-08 20:13:34.7550,-0.25,-1.46,1.85,-1.5,-0.06,0.31
2022-12-08 20:13:34.7650,-0.37,-1.55,2.16,-1.64,-0.11,0.32
2022-12-08 20:13:34.7750,0.06,-1.62,2.11,-1.78,-0.02,0.38
2022-12-08 20:13:34.7850,0.63,-1.74,2.21,-1.95,0.16,0.44
2022-12-08 20:13:34.7950,0.87,-2.18,2.29,-2.12,0.37,0.49
2022-12-08 20:13:34.8050,0.67,-2.73,2.55,-2.29,0.57,0.55
2022-12-08 20:13:34.8150,0.32,-3.02,3.0,-2.48,0.77,0.65
2022-12-08 20:13:34.8250,0.33,-3.3,3.7,-2.69,1.03,0.76
2022-12-08 20:13:34.8340,0.7,-3.81,4.21,-2.9,1.38,0.82
2022-12-08 20:13:34.8450,0.92,-4.98,4.88,-3.01,1.81,0.82
2022-12-08 20:13:34.8540,0.49,-7.26,5.74,-3.13,2.34,0.82
2022-12-08 20:13:34.8660,-0.92,-10.56,4.95,-3.31,2.73,0.85
2022-12-08 20:13:34.8750,-2.31,-13.91,5.16,-3.43,2.65,0.79
2022-12-08 20:13:34.8850,-2.35,-16.24,6.93,-3.36,1.48,0.4
2022-12-08 20:13:34.8950,-1.32,-18.12,10.87,-3.32,0.41,0.33
2022-12-08 20:13:34.9040,-2.99,-12.78,7.63,-3.32,0.69,0.58
2022-12-08 20:13:34.9140,-2.99,-12.78,7.63,-3.38,1.12,0.51
2022-12-08 20:13:34.9240,-0.36,-10.6,7.48,-3.02,1.11,0.58
2022-12-08 20:13:34.9340,1.43,-7.77,10.52,-2.71,1.33,0.84
2022-12-08 20:13:34.9440,-1.41,-4.46,9.19,-2.38,0.86,0.7
2022-12-08 20:13:34.9540,-3.81,-4.6,7.68,-1.9,0.26,0.6
2022-12-08 20:13:34.9640,-5.49,-4.38,9.31,-1.53,0.21,0.37
2022-12-08 20:13:34.9740,-4.71,-3.94,5.5,-1.39,0.16,0.1
2022-12-08 20:13:34.9840,-2.22,-2.9,2.5,-0.83,-0.41,-0.31
2022-12-08 20:13:34.9940,1.69,-3.81,12.6,-0.33,0.01,-0.21
2022-12-08 20:13:35.0030,7.03,0.83,10.66,0.21,-0.19,-0.02
2022-12-08 20:13:35.0130,7.03,0.83,10.66,0.59,-0.1,-0.17
2022-12-08 20:13:35.0230,4.23,0.69,7.91,0.94,-0.17,-0.5
2022-12-08 20:13:35.0330,1.26,0.46,6.87,1.33,-0.77,-0.66
2022-12-08 20:13:35.0430,0.24,1.5,8.76,1.73,-1.5,-0.78
2022-12-08 20:13:35.0530,-0.03,1.45,9.54,2.05,-1.87,-0.97
2022-12-08 20:13:35.0630,-0.27,0.61,8.2,2.35,-2.01,-1.15
2022-12-08 20:13:35.0730,0.03,0.57,6.67,2.64,-2.06,-1.27
2022-12-08 20:13:35.0830,0.7,0.96,6.0,2.94,-1.96,-1.4
2022-12-08 20:13:35.0930,1.16,0.97,5.33,3.25,-1.77,-1.53
2022-12-08 20:13:35.1030,1.57,0.69,5.02,3.54,-1.57,-1.65
2022-12-08 20:13:35.1130,1.84,0.37,4.3,3.8,-1.33,-1.74
2022-12-08 20:13:35.1230,1.64,-0.02,3.41,4.03,-1.09,-1.75
2022-12-08 20:13:35.1330,1.39,-0.1,2.5,4.23,-0.87,-1.71
2022-12-08 20:13:35.1430,1.14,-0.05,1.77,4.42,-0.68,-1.66
2022-12-08 20:13:35.1530,-0.1,-0.19,1.15,4.63,-0.58,-1.63
2022-12-08 20:13:35.1630,-0.1,-0.19,1.15,4.83,-0.5,-1.61
2022-12-08 20:13:35.1730,-0.68,-0.73,0.62,5.02,-0.51,-1.62
2022-12-08 20:13:35.1820,-1.19,-1.35,0.0,5.22,-0.58,-1.61
2022-12-08 20:13:35.1930,-1.86,-1.86,-0.45,5.36,-0.62,-1.57
2022-12-08 20:13:35.2030,-2.84,-2.29,-1.47,5.44,-0.78,-1.57
2022-12-08 20:13:35.2120,-3.85,-2.78,-2.69,5.46,-1.03,-1.59
2022-12-08 20:13:35.2220,-4.53,-3.41,-3.27,5.46,-1.18,-1.59
2022-12-08 20:13:35.2320,-4.83,-3.93,-4.36,5.4,-1.09,-1.62
2022-12-08 20:13:35.2420,-4.44,-4.38,-6.19,5.28,-0.82,-1.66
2022-12-08 20:13:35.2520,-3.33,-4.58,-8.0,5.11,-0.39,-1.62
2022-12-08 20:13:35.2620,-2.22,-4.47,-9.37,4.92,0.13,-1.48
2022-12-08 20:13:35.2720,-1.79,-4.36,-9.96,4.7,0.59,-1.32
2022-12-08 20:13:35.2820,-1.88,-4.83,-9.88,4.42,0.92,-1.17
2022-12-08 20:13:35.2920,-2.26,-5.55,-9.57,4.08,1.16,-1.04
2022-12-08 20:13:35.3020,-3.78,-5.14,-10.24,3.71,1.23,-0.92
2022-12-08 20:13:35.3120,-3.78,-5.14,-10.24,3.31,1.14,-0.79
2022-12-08 20:13:35.3220,-4.4,-4.03,-10.69,2.83,0.92,-0.65
2022-12-08 20:13:35.3320,-4.37,-2.7,-11.16,2.28,0.73,-0.45
2022-12-08 20:13:35.3420,-3.54,-1.36,-11.82,1.65,0.61,-0.23
2022-12-08 20:13:35.3520,-2.52,0.04,-13.0,1.05,0.49,-0.04
2022-12-08 20:13:35.3620,-2.02,0.94,-13.08,0.46,0.4,0.18
2022-12-08 20:13:35.3720,-2.01,1.58,-12.95,-0.1,0.29,0.38
2022-12-08 20:13:35.3820,-2.12,1.7,-12.52,-0.58,0.17,0.57
2022-12-08 20:13:35.3920,-2.14,1.66,-11.68,-0.99,0.0,0.73
2022-12-08 20:13:35.4010,-2.51,1.2,-9.69,-1.31,-0.3,0.82
2022-12-08 20:13:35.4110,-2.51,1.2,-9.69,-1.71,-0.67,0.96
2022-12-08 20:13:35.4210,-2.76,1.06,-10.36,-2.16,-1.4,0.88
2022-12-08 20:13:35.4310,-2.26,0.52,-10.5,-2.39,-2.01,0.9
2022-12-08 20:13:35.4410,-1.79,0.65,-10.68,-2.37,-3.17,0.77
2022-12-08 20:13:35.4510,-0.35,-0.15,-7.55,-1.46,-7.83,0.05
2022-12-08 20:13:35.4610,2.47,-6.33,27.07,-1.33,-5.65,0.3
2022-12-08 20:13:35.4710,3.48,-7.82,25.02,-1.78,0.8,-0.46
2022-12-08 20:13:35.4810,5.06,-7.8,-29.71,-2.4,1.37,-0.35
2022-12-08 20:13:35.4910,1.99,-7.14,-17.84,-2.62,-1.56,1.72
2022-12-08 20:13:35.5010,-4.86,-3.33,-0.25,-2.76,-3.36,2.18
2022-12-08 20:13:35.5110,-4.96,-6.36,0.28,-2.59,-1.52,1.25
2022-12-08 20:13:35.5210,2.13,-5.37,-6.39,-2.31,1.57,1.62
2022-12-08 20:13:35.5310,4.22,2.95,-11.58,-2.01,1.71,1.67
2022-12-08 20:13:35.5410,0.97,3.63,-6.12,-1.78,1.11,1.39
2022-12-08 20:13:35.5510,-2.48,-0.62,-2.82,-1.61,0.89,1.24
2022-12-08 20:13:35.5610,-5.48,-1.16,-4.7,-1.51,0.16,0.82
2022-12-08 20:13:35.5700,-4.42,-3.1,-2.41,-1.39,-0.2,0.66
2022-12-08 20:13:35.5810,-3.48,-2.09,-1.57,-1.27,-0.28,0.49
2022-12-08 20:13:35.5910,-2.09,-0.57,-1.71,-1.1,-0.16,0.44
2022-12-08 20:13:35.6000,-0.23125167801976204,0.3,-1.62,-0.93,0.05,0.41
2022-12-08 20:13:35.6110,-0.24,0.3,-1.62,-0.81,0.22,0.31
2022-12-08 20:13:35.6200,-0.38,-1.03,-2.02,-0.75,0.09,0.28
2022-12-08 20:13:35.6300,-0.1,-1.7,-1.48,-0.72,-0.06,0.33
2022-12-08 20:13:35.6400,0.62,-1.52,-0.67,-0.69,0.1,0.37
2022-12-08 20:13:35.6500,0.6,-0.92,-1.03,-0.68,0.28,0.31
2022-12-08 20:13:35.6600,-0.34,-0.43,-1.19,-0.65,0.11,0.22
2022-12-08 20:13:35.6700,-1.59,0.17,-0.4,-0.63,-0.16,0.1
2022-12-08 20:13:35.6800,-1.8,0.17,0.26,-0.62,-0.21,0.0
2022-12-08 20:13:35.6900,-0.6,-0.08,0.04,-0.63,-0.08,0.01
2022-12-08 20:13:35.7000,0.77,-0.56,0.24,-0.65,0.14,0.09
2022-12-08 20:13:35.7100,0.77,-0.56,0.24,-0.69,0.41,0.22
2022-12-08 20:13:35.7200,1.41,-0.55,-0.29,-0.71,0.53,0.31
2022-12-08 20:13:35.7300,1.33,-0.12,-0.25,-0.73,0.54,0.35
2022-12-08 20:13:35.7400,0.91,0.37,-0.21,-0.74,0.46,0.36
2022-12-08 20:13:35.7500,0.51,0.51,0.17,-0.74,0.43,0.35
2022-12-08 20:13:35.7600,0.04,0.31,0.35,-0.74,0.4,0.31
2022-12-08 20:13:35.7700,-0.2,0.03,0.46,-0.75,0.35,0.29
2022-12-08 20:13:35.7800,-0.17,0.03,0.67,-0.75,0.33,0.31
2022-12-08 20:13:35.7900,-0.16,0.34,0.6,-0.75,0.36,0.32
2022-12-08 20:13:35.7990,-0.06,0.52,0.23,-0.75,0.37,0.29
2022-12-08 20:13:35.8090,0.03,0.54,-0.31,-0.76,0.29,0.26
2022-12-08 20:13:35.8190,-0.03,0.45,-0.19,-0.78,0.14,0.26
2022-12-08 20:13:35.8290,0.03,0.42,0.32,-0.83,0.05,0.29
2022-12-08 20:13:35.8390,0.38,0.35,0.67,-0.88,0.07,0.34
2022-12-08 20:13:35.8490,0.83,0.31,0.79,-0.97,0.15,0.41
2022-12-08 20:13:35.8590,1.1,0.32,0.82,-1.06,0.2,0.45
2022-12-08 20:13:35.8690,1.05,0.21,1.07,-1.16,0.24,0.48
2022-12-08 20:13:35.8790,0.73,0.07,1.39,-1.29,0.27,0.52
2022-12-08 20:13:35.8890,0.52,-0.08,1.73,-1.45,0.27,0.53
2022-12-08 20:13:35.8990,0.61,-0.96,2.51,-1.6,0.22,0.56
2022-12-08 20:13:35.9090,0.61,-0.96,2.51,-1.77,0.18,0.62
2022-12-08 20:13:35.9190,0.37,-1.68,2.72,-1.96,0.1,0.69
2022-12-08 20:13:35.9290,0.52,-2.23,2.59,-2.17,-0.03,0.76
2022-12-08 20:13:35.9390,1.1,-2.51,2.61,-2.4,-0.09,0.85
2022-12-08 20:13:35.9490,1.59,-2.5,2.93,-2.64,0.01,0.99
2022-12-08 20:13:35.9590,1.81,-2.66,3.36,-2.86,0.25,1.17
2022-12-08 20:13:35.9690,1.86,-3.25,4.15,-3.03,0.68,1.34
2022-12-08 20:13:35.9790,1.68,-4.3,4.74,-3.2,1.22,1.41
2022-12-08 20:13:35.9890,1.13,-6.16,4.32,-3.35,1.77,1.33
2022-12-08 20:13:35.9980,0.23,-9.3,4.82,-3.48,2.32,1.26
2022-12-08 20:13:36.0080,-0.99,-13.35,5.43,-3.61,2.54,1.2
2022-12-08 20:13:36.0180,-2.12,-18.11,6.58,-3.57,1.73,0.84
2022-12-08 20:13:36.0290,-2.2,-21.92,10.05,-3.44,0.37,0.35
2022-12-08 20:13:36.0380,-1.64,-21.75,13.46,-3.62,0.82,0.94
2022-12-08 20:13:36.0480,-3.81,-13.1,8.05,-3.52,1.04,1.1
2022-12-08 20:13:36.0580,-0.58,-7.89,8.35,-3.09,1.55,1.09
2022-12-08 20:13:36.0680,4.38,-6.53,10.17,-2.62,2.14,1.3
2022-12-08 20:13:36.0780,2.88,-4.11,8.84,-2.08,2.01,1.21
2022-12-08 20:13:36.0880,-0.82,-4.39,9.19,-1.67,2.11,1.09
2022-12-08 20:13:36.0980,-2.86,-2.13,0.43,-1.27,2.2,0.88
2022-12-08 20:13:36.1080,-2.86,-2.13,0.43,-0.67,0.97,0.39
2022-12-08 20:13:36.1180,0.55,-3.59,15.13,-0.09,0.77,0.36
2022-12-08 20:13:36.1280,6.08,-1.08,13.5,0.38,0.71,0.32
2022-12-08 20:13:36.1380,7.44,-0.35,9.96,0.75,0.84,0.08
2022-12-08 20:13:36.1480,5.31,-0.08,8.28,1.21,0.58,-0.16
2022-12-08 20:13:36.1580,2.49,0.94,8.79,1.66,-0.13,-0.36
2022-12-08 20:13:36.1680,0.97,1.35,10.58,2.07,-0.7,-0.6
2022-12-08 20:13:36.1780,0.67,0.85,9.01,2.41,-1.06,-0.9
2022-12-08 20:13:36.1880,1.53,0.11,7.2,2.74,-1.14,-1.09
2022-12-08 20:13:36.1980,3.42,0.12,5.11,3.04,-1.07,-1.19
2022-12-08 20:13:36.2080,3.42,0.12,5.11,3.34,-0.98,-1.28
2022-12-08 20:13:36.2170,3.46,0.02,4.48,3.6,-0.92,-1.38
2022-12-08 20:13:36.2270,2.91,-0.23,3.58,3.83,-0.81,-1.49
2022-12-08 20:13:36.2370,2.17,-0.48,2.61,4.05,-0.65,-1.57
2022-12-08 20:13:36.2470,1.62,-0.64,1.86,4.26,-0.48,-1.62
2022-12-08 20:13:36.2570,1.56,-0.87,1.58,4.45,-0.19,-1.61
2022-12-08 20:13:36.2670,1.32,-0.87,0.89,4.63,0.1,-1.58
2022-12-08 20:13:36.2770,0.68,-0.95,0.26,4.81,0.25,-1.51
2022-12-08 20:13:36.2870,-0.22,-1.17,-0.1,4.95,0.26,-1.42
2022-12-08 20:13:36.2970,-1.21,-1.47,-0.58,5.05,0.11,-1.34
2022-12-08 20:13:36.3070,-1.97,-1.85,-1.07,5.13,-0.16,-1.31
2022-12-08 20:13:36.3170,-2.43,-2.26,-1.46,5.16,-0.41,-1.31
2022-12-08 20:13:36.3270,-2.78,-2.72,-2.09,5.18,-0.6,-1.32
2022-12-08 20:13:36.3370,-3.05,-3.04,-3.0,5.16,-0.65,-1.33
2022-12-08 20:13:36.3470,-3.12,-3.26,-3.91,5.12,-0.59,-1.36
2022-12-08 20:13:36.3560,-2.89,-3.39,-5.04,5.03,-0.33,-1.4
2022-12-08 20:13:36.3670,-2.19,-3.58,-6.3,4.93,0.07,-1.38
2022-12-08 20:13:36.3770,-1.32,-3.73,-7.37,4.79,0.54,-1.29
2022-12-08 20:13:36.3870,-0.6,-3.83,-8.2,4.62,1.03,-1.17
2022-12-08 20:13:36.3970,-0.43,-4.01,-8.93,4.4,1.52,-1.02
2022-12-08 20:13:36.4070,-0.68,-4.24,-9.3,4.18,1.95,-0.9
2022-12-08 20:13:36.4160,-1.25,-4.28,-9.45,3.95,2.2,-0.81
2022-12-08 20:13:36.4270,-1.88,-4.27,-9.3,3.6,2.33,-0.68
2022-12-08 20:13:36.4360,-2.43,-3.65,-10.06,3.21,2.2,-0.55
2022-12-08 20:13:36.4460,-2.93,-2.79,-10.12,2.82,1.85,-0.46
2022-12-08 20:13:36.4560,-2.93,-2.04,-9.93,2.4,1.39,-0.43
2022-12-08 20:13:36.4660,-2.26,-1.59,-10.36,1.92,1.05,-0.39
2022-12-08 20:13:36.4760,-1.17,-1.27,-10.88,1.43,0.93,-0.24
2022-12-08 20:13:36.4860,-0.3,-0.54,-11.53,0.94,0.87,-0.04
2022-12-08 20:13:36.4960,-0.2,1.12,-11.77,0.44,0.79,0.17
2022-12-08 20:13:36.5070,-0.77,1.55,-11.09,-0.01,0.57,0.37
