time,ax,ay,az,wx,wy,wz
2022-12-08 20:11:45.2450,0.33,-0.12,-0.51,0.01,-0.27,-0.04
Time,0.61,0.35,-0.38,0.08,-0.1,-0.06
2022-12-08 20:11:55.8830,0.62,0.42,-0.31,0.15,0.07,-0.06
2022-12-08 20:11:55.8920,0.4,0.33,-0.58,0.18,0.17,-0.05
2022-12-08 20:11:55.9020,0.4,0.33,-0.58,0.16,0.19,-0.03
2022-12-08 20:11:55.9120,0.11,0.22,-0.75,0.09,0.11,0.01
2022-12-08 20:11:55.9220,-0.18,0.04,-0.64,-0.01,-0.0,0.06
2022-12-08 20:11:55.9320,-0.32,0.05,-0.3,-0.11,-0.09,0.07
2022-12-08 20:11:55.9420,-0.24,0.18,0.42,-0.14,-0.16,0.05
2022-12-08 20:11:55.9520,-0.01,0.31,0.42,-0.09,-0.17,0.01
2022-12-08 20:11:55.9620,0.24,0.33,0.53,-0.01,-0.1,-0.03
2022-12-08 20:11:55.9720,0.4,0.26,0.41,0.04,0.01,-0.03
2022-12-08 20:11:55.9820,0.55,0.38,0.02,0.07,0.07,-0.03
2022-12-08 20:11:55.9920,0.52,0.51,0.03,0.09,0.05,-0.05
2022-12-08 20:11:56.0020,0.52,0.51,0.03,0.1,-0.0,-0.06
2022-12-08 20:11:56.0120,0.35,0.63,0.09,0.1,-0.02,-0.06
2022-12-08 20:11:56.0220,0.09,0.57,0.09,0.1,0.0,-0.04
2022-12-08 20:11:56.0320,-0.11,0.41,-0.01,0.08,0.05,-0.0
2022-12-08 20:11:56.0410,-0.21,0.07,0.12,0.04,0.1,0.03
2022-12-08 20:11:56.0520,-0.21,0.07,0.12,-0.02,0.14,0.06
2022-12-08 20:11:56.0610,-0.14,-0.02,0.31,-0.06,0.15,0.08
2022-12-08 20:11:56.0710,0.0,-0.02,0.55,-0.06,0.11,0.05
2022-12-08 20:11:56.0810,0.17,-0.18,0.77,-0.03,0.0,0.0
2022-12-08 20:11:56.0910,0.27,-0.24,1.03,-0.01,-0.12,-0.05
2022-12-08 20:11:56.1010,0.49,-0.24,1.24,0.01,-0.23,-0.08
2022-12-08 20:11:56.1110,0.58,-0.12,1.32,0.03,-0.31,-0.09
2022-12-08 20:11:56.1210,0.63,-0.03,1.23,0.03,-0.28,-0.07
2022-12-08 20:11:56.1310,0.67,0.13,0.57,0.01,-0.15,-0.04
2022-12-08 20:11:56.1410,0.75,0.27,-0.15,-0.01,0.0,-0.0
2022-12-08 20:11:56.1510,0.69,0.25,-0.38,-0.02,0.13,0.02
2022-12-08 20:11:56.1610,0.46,0.01,-0.24,-0.04,0.2,0.02
2022-12-08 20:11:56.1710,0.18,-0.15,0.01,-0.08,0.17,0.05
2022-12-08 20:11:56.1810,0.07,-0.12,0.2,-0.12,0.03,0.04
2022-12-08 20:11:56.1910,0.1,0.1,0.21,-0.16,-0.1,0.01
2022-12-08 20:11:56.2010,0.24,0.45,-0.08,-0.2,-0.09,-0.0
2022-12-08 20:11:56.2110,0.2,0.87,-0.73,-0.22,-0.03,-0.01
2022-12-08 20:11:56.2210,0.27,1.25,-0.9,-0.2,0.01,0.01
2022-12-08 20:11:56.2310,0.4,1.69,-0.84,-0.18,0.11,0.07
2022-12-08 20:11:56.2410,0.45,2.07,-1.07,-0.16,0.26,0.16
2022-12-08 20:11:56.2510,0.52,2.14,-1.23,-0.16,0.46,0.26
2022-12-08 20:11:56.2610,0.69,1.99,-1.21,-0.17,0.7,0.37
2022-12-08 20:11:56.2700,0.84,1.74,-0.99,-0.15,0.92,0.44
2022-12-08 20:11:56.2810,0.81,1.34,-0.5,-0.12,1.12,0.53
2022-12-08 20:11:56.2900,0.69,1.15,0.06,0.04,1.19,0.58
2022-12-08 20:11:56.3000,0.34,1.33,0.72,0.14,1.3,0.63
2022-12-08 20:11:56.3110,0.37,0.6,0.89,0.26,1.37,0.61
2022-12-08 20:11:56.3200,0.63,0.0,0.92,0.42,1.39,0.54
2022-12-08 20:11:56.3300,0.62,-0.16,1.28,0.63,1.39,0.5
2022-12-08 20:11:56.3400,0.24,0.23,1.4,0.76,1.53,0.47
2022-12-08 20:11:56.3500,-0.05,0.2,1.08,0.9,1.57,0.41
2022-12-08 20:11:56.3600,-0.31,-0.11,1.28,1.06,1.44,0.43
2022-12-08 20:11:56.3700,-0.57,0.7,1.71,1.16,1.22,0.5
2022-12-08 20:11:56.3800,-0.68,1.51,1.89,1.15,0.83,0.5
2022-12-08 20:11:56.3900,-1.07,1.22,2.11,1.02,0.3,0.42
2022-12-08 20:11:56.4000,-1.76,0.5,2.74,0.81,-0.11,0.33
2022-12-08 20:11:56.4100,-2.29,0.18,2.8,0.61,-0.26,0.29
2022-12-08 20:11:56.4200,-2.41,0.21,2.14,0.48,-0.18,0.31
2022-12-08 20:11:56.4300,-2.45,0.11,1.73,0.38,-0.08,0.36
2022-12-08 20:11:56.4400,-2.51,-0.08,1.88,0.27,-0.03,0.42
2022-12-08 20:11:56.4500,-2.52,-0.15,2.26,0.17,-0.05,0.47
2022-12-08 20:11:56.4600,-2.44,-0.01,2.39,0.09,-0.08,0.52
2022-12-08 20:11:56.4700,-2.31,0.34,2.22,0.03,-0.07,0.55
2022-12-08 20:11:56.4800,-2.11,0.69,1.91,-0.03,-0.04,0.56
2022-12-08 20:11:56.4890,-1.87,0.93,1.58,-0.07,-0.04,0.53
2022-12-08 20:11:56.4990,-1.6,1.11,1.35,-0.11,-0.07,0.49
2022-12-08 20:11:56.5090,-0.86,1.5,1.03,-0.14,-0.06,0.43
2022-12-08 20:11:56.5200,-0.86,1.5,1.03,-0.18,0.01,0.38
2022-12-08 20:11:56.5290,-0.44,1.63,0.65,-0.21,0.09,0.34
2022-12-08 20:11:56.5390,-0.29,1.91,0.61,-0.23,0.14,0.29
2022-12-08 20:11:56.5490,-0.18,2.15,0.76,-0.26,0.15,0.23
2022-12-08 20:11:56.5590,-0.06,2.16,0.75,-0.28,0.1,0.19
2022-12-08 20:11:56.5690,-0.04,2.08,0.91,-0.28,0.03,0.19
2022-12-08 20:11:56.5790,-0.07,2.04,1.09,-0.28,-0.04,0.24
2022-12-08 20:11:56.5890,-0.03,1.98,1.15,-0.24,-0.12,0.31
2022-12-08 20:11:56.5990,-0.1,1.85,1.34,-0.19,-0.18,0.35
2022-12-08 20:11:56.6090,-0.27,1.56,1.42,-0.18,-0.2,0.38
2022-12-08 20:11:56.6190,-0.42,1.4,1.39,-0.19,-0.25,0.4
2022-12-08 20:11:56.6290,-0.42,1.47,1.64,-0.19,-0.31,0.4
2022-12-08 20:11:56.6390,-0.32,1.67,1.82,-0.2,-0.33,0.39
2022-12-08 20:11:56.6490,-0.53,1.73,1.8,-0.2,-0.38,0.37
2022-12-08 20:11:56.6590,-0.73,1.65,2.1,-0.18,-0.43,0.33
2022-12-08 20:11:56.6690,-0.79,1.54,2.25,-0.14,-0.45,0.3
2022-12-08 20:11:56.6790,-0.9,1.36,2.36,-0.08,-0.45,0.3
2022-12-08 20:11:56.6890,-1.3,1.12,2.66,-0.02,-0.43,0.3
2022-12-08 20:11:56.7040,-1.34,1.05,2.67,0.03,-0.39,0.27
2022-12-08 20:11:56.7130,-1.43,1.05,2.72,0.08,-0.36,0.23
2022-12-08 20:11:56.7180,-1.64,1.07,2.55,0.08,-0.33,0.2
2022-12-08 20:11:56.7280,-1.64,1.07,2.55,0.06,-0.33,0.21
2022-12-08 20:11:56.7380,-1.64,0.91,2.54,0.03,-0.37,0.29
2022-12-08 20:11:56.7480,-1.54,0.74,2.79,0.0,-0.46,0.38
2022-12-08 20:11:56.7580,-1.67,0.65,2.95,-0.02,-0.47,0.45
2022-12-08 20:11:56.7680,-1.41,0.35,2.69,-0.05,-0.54,0.51
2022-12-08 20:11:56.7780,-1.26,0.26,2.76,-0.06,-0.59,0.54
2022-12-08 20:11:56.7880,-1.1,0.19,3.01,-0.05,-0.6,0.53
2022-12-08 20:11:56.7980,-0.85,0.02,3.22,-0.03,-0.54,0.47
2022-12-08 20:11:56.8080,-0.23,-0.09,3.37,0.03,-0.37,0.42
2022-12-08 20:11:56.8180,0.14,-0.08,3.58,0.07,-0.21,0.36
2022-12-08 20:11:56.8280,0.14,-0.08,3.58,0.1,-0.07,0.27
2022-12-08 20:11:56.8370,0.41,-0.2,3.65,0.16,0.03,0.17
2022-12-08 20:11:56.8480,0.55,-0.35,3.61,0.22,0.07,0.06
2022-12-08 20:11:56.8580,0.69,-0.25,3.67,0.3,0.07,-0.04
2022-12-08 20:11:56.8670,0.72,-0.25,3.65,0.42,0.02,-0.12
2022-12-08 20:11:56.8780,0.59,-0.56,3.81,0.56,-0.04,-0.17
2022-12-08 20:11:56.8880,0.37,-0.85,3.68,0.66,-0.13,-0.17
2022-12-08 20:11:56.8980,0.22,-0.92,3.14,0.71,-0.21,-0.16
2022-12-08 20:11:56.9080,-0.03,-0.88,2.54,0.74,-0.29,-0.22
2022-12-08 20:11:56.9180,-0.28,-0.8,1.94,0.75,-0.27,-0.31
2022-12-08 20:11:56.9280,-0.38,-0.41,1.22,0.75,-0.22,-0.36
2022-12-08 20:11:56.9370,-0.43,0.04,0.13,0.79,-0.14,-0.39
2022-12-08 20:11:56.9470,-0.42,-0.16,-0.48,0.84,-0.02,-0.42
2022-12-08 20:11:56.9570,-0.42,-0.16,-0.48,0.84,0.09,-0.39
2022-12-08 20:11:56.9670,-0.36,-0.15,-0.82,0.81,0.18,-0.28
2022-12-08 20:11:56.9770,-0.34,-0.43,-0.84,0.77,0.29,-0.19
2022-12-08 20:11:56.9870,-0.36,-1.06,-1.04,0.74,0.36,-0.11
2022-12-08 20:11:56.9970,-0.42,-1.59,-0.93,0.7,0.34,-0.06
2022-12-08 20:11:57.0070,-0.24,-2.23,-0.5,0.64,0.33,-0.06
2022-12-08 20:11:57.0170,0.28,-2.81,-0.41,0.55,0.38,0.04
2022-12-08 20:11:57.0270,0.55,-2.3,-0.6,0.48,0.3,0.1
2022-12-08 20:11:57.0370,0.66,-1.97,-0.17,0.41,0.23,-0.01
2022-12-08 20:11:57.0470,1.17,-3.0,-0.08,0.4,0.2,-0.14
2022-12-08 20:11:57.0570,1.39,-3.11,-0.12,0.46,0.26,-0.21
2022-12-08 20:11:57.0670,1.39,-2.24,-0.41,0.52,0.3,-0.25
2022-12-08 20:11:57.0770,1.33,-1.6,-0.6,0.54,0.32,-0.3
2022-12-08 20:11:57.0870,1.3,-1.25,-0.78,0.51,0.35,-0.34
2022-12-08 20:11:57.0970,1.34,-0.86,-1.39,0.45,0.38,-0.37
2022-12-08 20:11:57.1060,1.42,0.16,-2.17,0.36,0.4,-0.37
2022-12-08 20:11:57.1170,1.42,0.16,-2.17,0.26,0.34,-0.4
2022-12-08 20:11:57.1270,1.42,0.28,-2.03,0.19,0.23,-0.43
2022-12-08 20:11:57.1370,1.32,0.43,-1.9,0.14,0.13,-0.43
2022-12-08 20:11:57.1460,1.21,0.87,-2.15,0.13,0.09,-0.39
2022-12-08 20:11:57.1560,1.14,1.32,-2.49,0.13,0.1,-0.36
2022-12-08 20:11:57.1650,1.21,1.56,-2.89,0.11,0.04,-0.35
2022-12-08 20:11:57.1760,1.18,1.7,-2.93,0.12,-0.03,-0.31
2022-12-08 20:11:57.1860,1.02,2.05,-2.75,0.12,-0.05,-0.26
2022-12-08 20:11:57.1960,0.69,2.3,-2.82,0.12,-0.04,-0.21
2022-12-08 20:11:57.2060,0.69,2.3,-2.82,0.11,-0.05,-0.14
2022-12-08 20:11:57.2160,0.47,2.43,-2.57,0.11,-0.08,-0.11
2022-12-08 20:11:57.2260,0.29,2.37,-2.2,0.09,-0.06,-0.11
2022-12-08 20:11:57.2360,0.21,2.35,-1.93,0.05,-0.07,-0.11
2022-12-08 20:11:57.2460,0.16,2.38,-1.65,0.01,-0.08,-0.11
2022-12-08 20:11:57.2560,0.08,2.36,-1.36,-0.04,-0.09,-0.09
2022-12-08 20:11:57.2660,0.05,2.28,-1.25,-0.06,-0.11,-0.04
2022-12-08 20:11:57.2760,-0.01,2.21,-1.0,-0.06,-0.15,0.02
2022-12-08 20:11:57.2860,-0.13,2.14,-0.59,-0.02,-0.19,0.07
2022-12-08 20:11:57.2950,-0.16,2.09,-0.1,0.05,-0.22,0.13
2022-12-08 20:11:57.3060,-0.26,1.99,0.24,0.13,-0.23,0.14
2022-12-08 20:11:57.3160,-0.15,1.85,0.6,0.21,-0.18,0.13
2022-12-08 20:11:57.3250,-0.02,1.76,0.65,0.24,-0.16,0.11
2022-12-08 20:11:57.3350,0.06,1.28,0.85,0.23,-0.2,0.08
2022-12-08 20:11:57.3450,0.09,0.8,1.21,0.21,-0.28,0.04
2022-12-08 20:11:57.3550,0.08,0.46,1.41,0.18,-0.38,0.01
2022-12-08 20:11:57.3650,-0.04,0.26,1.65,0.16,-0.46,0.02
2022-12-08 20:11:57.3750,-0.24,0.14,1.99,0.15,-0.49,0.03
2022-12-08 20:11:57.3850,-0.26,0.16,2.24,0.15,-0.43,0.07
2022-12-08 20:11:57.3950,-0.23,0.25,2.48,0.18,-0.32,0.11
2022-12-08 20:11:57.4050,-0.11,0.08,2.62,0.23,-0.19,0.16
2022-12-08 20:11:57.4150,0.02,-0.02,2.73,0.27,-0.06,0.18
2022-12-08 20:11:57.4260,0.35,0.03,2.67,0.3,0.1,0.19
2022-12-08 20:11:57.4350,0.76,-0.12,2.3,0.36,0.24,0.22
2022-12-08 20:11:57.4450,1.01,-0.19,2.08,0.43,0.33,0.24
2022-12-08 20:11:57.4550,1.03,-0.36,1.84,0.55,0.35,0.27
2022-12-08 20:11:57.4650,0.59,-0.81,1.75,0.7,0.28,0.29
2022-12-08 20:11:57.4740,-0.16,-1.35,1.93,0.8,0.12,0.27
2022-12-08 20:11:57.4850,-0.69,-2.01,2.09,0.79,-0.03,0.24
2022-12-08 20:11:57.4940,-0.9,-2.55,1.85,0.74,-0.05,0.21
2022-12-08 20:11:57.5040,-1.04,-2.88,1.48,0.69,-0.07,0.16
2022-12-08 20:11:57.5150,-1.08,-2.89,1.12,0.56,-0.07,0.05
2022-12-08 20:11:57.5240,-0.84,-2.65,0.46,0.38,0.01,-0.06
2022-12-08 20:11:57.5340,-0.38,-2.38,-0.39,0.22,0.11,-0.13
2022-12-08 20:11:57.5440,-0.03,-2.27,-1.05,0.14,0.17,-0.13
2022-12-08 20:11:57.5540,0.05,-2.15,-1.21,0.16,0.19,-0.1
2022-12-08 20:11:57.5640,-0.18,-1.98,-1.42,0.2,0.13,-0.02
2022-12-08 20:11:57.5740,-0.5,-1.93,-1.41,0.25,-0.0,0.07
2022-12-08 20:11:57.5840,-0.81,-1.78,-1.32,0.25,-0.16,0.11
2022-12-08 20:11:57.5940,-1.01,-1.76,-1.34,0.19,-0.25,0.11
2022-12-08 20:11:57.6040,-0.9,-1.72,-1.61,0.12,-0.24,0.1
2022-12-08 20:11:57.6140,-0.77,-1.46,-1.79,0.04,-0.18,0.07
2022-12-08 20:11:57.6240,-0.73,-1.11,-1.81,-0.03,-0.08,0.01
2022-12-08 20:11:57.6340,-0.62,-0.68,-1.71,-0.06,0.06,-0.04
2022-12-08 20:11:57.6440,-0.51,-0.15,-1.79,-0.09,0.17,-0.1
2022-12-08 20:11:57.6540,-0.4,0.2,-1.98,-0.09,0.22,-0.11
2022-12-08 20:11:57.6640,-0.44,0.56,-2.06,-0.08,0.22,-0.11
2022-12-08 20:11:57.6740,-0.53,0.95,-2.05,-0.06,0.2,-0.11
2022-12-08 20:11:57.6840,-0.44,1.27,-2.29,-0.06,0.17,-0.08
2022-12-08 20:11:57.6940,-0.34,1.59,-2.48,-0.07,0.1,-0.04
2022-12-08 20:11:57.7040,-0.25,1.71,-2.52,-0.07,0.03,0.02
2022-12-08 20:11:57.7140,-0.21,1.7,-2.48,-0.1,-0.05,0.06
2022-12-08 20:11:57.7230,-0.18,1.72,-2.4,-0.15,-0.13,0.08
2022-12-08 20:11:57.7330,-0.18,1.72,-2.4,-0.16,-0.19,0.1
2022-12-08 20:11:57.7430,-0.24,1.9,-1.77,-0.14,-0.22,0.1
2022-12-08 20:11:57.7530,-0.24,1.9,-1.77,-0.17,-0.2,0.08
2022-12-08 20:11:57.7630,-0.36,1.95,-1.53,-0.18,-0.18,0.06
2022-12-08 20:11:57.7730,-0.36,1.95,-1.53,-0.17,-0.13,0.07
2022-12-08 20:11:57.7830,-0.49,2.16,-1.5,-0.17,-0.11,0.09
2022-12-08 20:11:57.7930,-0.54,2.16,-1.39,-0.15,-0.11,0.1
2022-12-08 20:11:57.8030,-0.57,2.18,-1.29,-0.12,-0.11,0.1
2022-12-08 20:11:57.8130,-0.46,2.3,-1.27,-0.11,-0.12,0.1
2022-12-08 20:11:57.8230,-0.26,2.29,-1.23,-0.12,-0.12,0.09
2022-12-08 20:11:57.8330,-0.07,2.24,-1.11,-0.13,-0.12,0.08
2022-12-08 20:11:57.8430,0.04,2.12,-0.97,-0.13,-0.14,0.07
2022-12-08 20:11:57.8530,0.06,2.04,-0.6,-0.08,-0.15,0.05
2022-12-08 20:11:57.8630,-0.15,2.04,-0.15,-0.05,-0.14,0.06
2022-12-08 20:11:57.8730,-0.19,1.74,0.15,-0.01,-0.14,0.1
2022-12-08 20:11:57.8830,-0.33,1.37,0.53,0.05,-0.17,0.12
2022-12-08 20:11:57.8930,-0.54,1.01,0.85,0.12,-0.22,0.12
2022-12-08 20:11:57.9030,-0.66,0.48,1.22,0.2,-0.28,0.15
2022-12-08 20:11:57.9130,-0.79,0.12,1.67,0.28,-0.35,0.18
2022-12-08 20:11:57.9230,-0.96,-0.29,2.24,0.3,-0.39,0.16
2022-12-08 20:11:57.9330,-1.09,-0.75,2.55,0.26,-0.38,0.12
2022-12-08 20:11:57.9420,-1.13,-0.86,2.59,0.15,-0.33,0.03
2022-12-08 20:11:57.9520,-0.97,-0.95,2.49,0.07,-0.25,-0.06
2022-12-08 20:11:57.9630,-0.72,-0.74,2.48,0.03,-0.14,-0.12
2022-12-08 20:11:57.9720,-0.33,-0.53,2.39,0.03,-0.07,-0.16
2022-12-08 20:11:57.9830,-0.06,-0.39,2.3,0.07,-0.04,-0.18
2022-12-08 20:11:57.9920,0.13,-0.33,2.18,0.2,-0.02,-0.12
2022-12-08 20:11:58.0020,0.11,-0.57,2.17,0.36,-0.05,-0.04
2022-12-08 20:11:58.0120,-0.03,-1.01,2.43,0.48,-0.12,-0.0
2022-12-08 20:11:58.0220,-0.06,-1.28,2.44,0.53,-0.14,-0.0
2022-12-08 20:11:58.0320,0.18,-1.51,2.05,0.54,-0.07,-0.01
2022-12-08 20:11:58.0420,0.47,-1.78,1.63,0.5,0.02,-0.06
2022-12-08 20:11:58.0520,0.68,-1.73,1.26,0.43,0.13,-0.19
2022-12-08 20:11:58.0620,0.96,-1.43,0.51,0.33,0.29,-0.29
2022-12-08 20:11:58.0720,1.29,-0.45,-0.65,0.26,0.32,-0.39
2022-12-08 20:11:58.0820,1.29,-0.77,-0.96,0.23,0.38,-0.44
2022-12-08 20:11:58.0970,0.91,-0.41,-1.5,0.25,0.46,-0.37
2022-12-08 20:11:58.1060,0.38,-0.82,-1.23,0.23,0.47,-0.22
2022-12-08 20:11:58.1110,0.38,-0.82,-1.23,0.22,0.46,-0.08
2022-12-08 20:11:58.1210,-0.37,-1.63,-0.88,0.23,0.41,0.04
2022-12-08 20:11:58.1320,-1.0,-2.31,-0.38,0.19,0.39,0.11
2022-12-08 20:11:58.1410,-1.25,-2.84,-0.09,0.08,0.33,0.12
2022-12-08 20:11:58.1520,-1.13,-3.03,0.15,-0.06,0.25,0.1
2022-12-08 20:11:58.1610,-1.15,-2.96,0.47,-0.13,0.16,0.04
2022-12-08 20:11:58.1710,-1.13,-2.7,0.74,-0.16,0.16,-0.02
2022-12-08 20:11:58.1810,-0.95,-2.23,0.66,-0.17,0.23,-0.05
2022-12-08 20:11:58.1910,-0.7,-1.54,0.37,-0.16,0.23,-0.13
2022-12-08 20:11:58.2010,-0.25,-1.32,0.25,-0.16,0.31,-0.16
2022-12-08 20:11:58.2110,0.6,0.15,-1.13,-0.17,0.27,-0.15
2022-12-08 20:11:58.2210,0.86,0.8,-1.61,-0.21,0.21,-0.12
2022-12-08 20:11:58.2310,0.86,0.8,-1.61,-0.23,0.15,-0.1
2022-12-08 20:11:58.2410,1.06,1.37,-2.3,-0.25,0.08,-0.08
2022-12-08 20:11:58.2510,1.21,1.94,-2.59,-0.31,0.03,-0.08
2022-12-08 20:11:58.2610,1.41,2.5,-2.89,-0.36,-0.02,-0.08
2022-12-08 20:11:58.2710,1.49,3.01,-3.13,-0.39,-0.07,-0.05
2022-12-08 20:11:58.2810,1.49,3.01,-3.13,-0.4,-0.1,-0.01
2022-12-08 20:11:58.2910,1.34,3.14,-3.23,-0.38,-0.14,0.05
2022-12-08 20:11:58.3010,0.79,3.09,-2.8,-0.32,-0.17,0.14
2022-12-08 20:11:58.3110,0.79,3.09,-2.8,-0.25,-0.2,0.22
2022-12-08 20:11:58.3200,0.52,2.96,-2.6,-0.19,-0.23,0.27
2022-12-08 20:11:58.3300,0.35,2.79,-2.31,-0.16,-0.22,0.3
2022-12-08 20:11:58.3410,0.31,2.63,-2.11,-0.17,-0.2,0.3
2022-12-08 20:11:58.3500,0.43,2.43,-1.99,-0.2,-0.17,0.32
2022-12-08 20:11:58.3600,0.53,2.29,-1.81,-0.24,-0.17,0.32
2022-12-08 20:11:58.3710,0.72,1.96,-1.35,-0.26,-0.13,0.28
2022-12-08 20:11:58.3800,0.91,1.8,-1.07,-0.25,-0.05,0.22
2022-12-08 20:11:58.3900,1.0,1.7,-0.94,-0.22,0.06,0.14
2022-12-08 20:11:58.4000,0.91,1.52,-0.72,-0.19,0.18,0.07
2022-12-08 20:11:58.4100,0.75,1.33,-0.52,-0.19,0.26,-0.01
2022-12-08 20:11:58.4200,0.57,1.04,-0.18,-0.19,0.28,-0.04
2022-12-08 20:11:58.4300,0.35,0.8,0.24,-0.17,0.26,-0.01
2022-12-08 20:11:58.4400,0.1,0.67,0.6,-0.12,0.21,0.03
2022-12-08 20:11:58.4500,-0.09,0.36,0.83,-0.09,0.16,0.07
2022-12-08 20:11:58.4600,-0.21,0.0,1.07,-0.09,0.15,0.13
2022-12-08 20:11:58.4700,-0.22,-0.35,1.4,-0.1,0.12,0.17
2022-12-08 20:11:58.4800,-0.23,-0.75,1.92,-0.15,0.12,0.16
2022-12-08 20:11:58.4900,-0.16,-1.1,2.27,-0.23,0.11,0.15
2022-12-08 20:11:58.5000,0.05,-1.51,2.7,-0.32,0.15,0.22
2022-12-08 20:11:58.5100,0.26,-1.42,2.97,-0.33,0.13,0.24
2022-12-08 20:11:58.5190,0.41,-1.9,3.48,-0.19,0.07,0.32
2022-12-08 20:11:58.5290,0.41,-2.72,4.16,-0.06,-0.06,0.43
2022-12-08 20:11:58.5390,0.18,-2.96,4.59,-0.03,-0.21,0.47
2022-12-08 20:11:58.5490,0.04,-3.69,4.53,-0.09,-0.34,0.42
2022-12-08 20:11:58.5590,0.1,-4.21,4.16,-0.14,-0.46,0.3
2022-12-08 20:11:58.5690,0.24,-4.04,3.68,-0.17,-0.59,0.16
2022-12-08 20:11:58.5790,0.41,-3.85,3.12,-0.2,-0.64,0.02
2022-12-08 20:11:58.5890,0.63,-2.99,2.25,-0.18,-0.63,-0.12
2022-12-08 20:11:58.5990,0.84,-2.06,1.37,-0.06,-0.53,-0.21
2022-12-08 20:11:58.6090,0.7,-1.22,0.38,0.08,-0.48,-0.25
2022-12-08 20:11:58.6190,0.22,-0.65,-0.49,0.17,-0.44,-0.2
2022-12-08 20:11:58.6290,-0.2,-0.62,-1.07,0.23,-0.39,-0.09
2022-12-08 20:11:58.6390,-0.45,-0.84,-1.44,0.28,-0.38,0.06
2022-12-08 20:11:58.6490,-0.74,-1.04,-1.41,0.31,-0.44,0.19
2022-12-08 20:11:58.6590,-1.21,-1.33,-0.83,0.31,-0.48,0.23
2022-12-08 20:11:58.6690,-1.69,-1.96,-0.53,0.24,-0.44,0.21
2022-12-08 20:11:58.6790,-1.9,-2.43,-0.52,0.1,-0.35,0.15
2022-12-08 20:11:58.6890,-1.86,-2.55,-0.37,-0.05,-0.23,0.05
2022-12-08 20:11:58.6990,-1.64,-2.34,-0.12,-0.17,-0.05,-0.05
2022-12-08 20:11:58.7090,-1.59,-1.85,-0.27,-0.23,0.04,-0.15
2022-12-08 20:11:58.7190,-1.8,-1.52,0.01,-0.23,0.11,-0.24
2022-12-08 20:11:58.7280,-1.79,-1.0,0.26,-0.19,0.23,-0.28
2022-12-08 20:11:58.7380,-1.4,-0.3,-0.18,-0.19,0.36,-0.3
2022-12-08 20:11:58.7480,-0.9,0.2,-0.69,-0.22,0.52,-0.32
2022-12-08 20:11:58.7580,-0.53,0.75,-1.22,-0.26,0.63,-0.33
2022-12-08 20:11:58.7680,-0.24,1.29,-1.58,-0.3,0.65,-0.33
2022-12-08 20:11:58.7780,-0.01,1.68,-1.89,-0.3,0.59,-0.3
2022-12-08 20:11:58.7880,0.05,2.08,-2.13,-0.31,0.46,-0.25
2022-12-08 20:11:58.7980,0.08,2.42,-2.27,-0.3,0.31,-0.2
2022-12-08 20:11:58.8080,0.12,2.72,-2.49,-0.27,0.19,-0.14
2022-12-08 20:11:58.8180,0.2,2.99,-2.58,-0.25,0.1,-0.11
2022-12-08 20:11:58.8280,0.33,3.17,-2.69,-0.25,0.05,-0.09
2022-12-08 20:11:58.8380,0.48,3.21,-2.57,-0.23,0.02,-0.04
2022-12-08 20:11:58.8480,0.39,3.16,-2.35,-0.17,0.02,0.02
2022-12-08 20:11:58.8580,0.07,3.01,-2.2,-0.12,0.04,0.05
2022-12-08 20:11:58.8680,-0.25,2.82,-1.91,-0.1,0.03,0.07
2022-12-08 20:11:58.8780,-0.54,2.63,-1.51,-0.12,0.05,0.09
2022-12-08 20:11:58.8880,-0.7,2.43,-1.35,-0.16,0.07,0.1
2022-12-08 20:11:58.8980,-0.82,2.14,-1.18,-0.2,0.05,0.11
2022-12-08 20:11:58.9080,-1.03,1.79,-0.65,-0.23,0.01,0.12
2022-12-08 20:11:58.9180,-1.11,1.6,-0.14,-0.25,-0.02,0.1
2022-12-08 20:11:58.9280,-1.12,1.53,0.26,-0.26,-0.05,0.06
2022-12-08 20:11:58.9380,-0.98,1.48,0.61,-0.23,-0.06,0.02
2022-12-08 20:11:58.9480,-0.74,1.48,0.88,-0.18,-0.07,-0.01
2022-12-08 20:11:58.9570,-0.51,1.51,1.06,-0.14,-0.06,-0.02
2022-12-08 20:11:58.9680,-0.38,1.57,1.07,-0.09,-0.05,-0.0
2022-12-08 20:11:58.9770,-0.38,1.6,1.16,-0.03,-0.03,0.02
2022-12-08 20:11:58.9870,-0.45,1.46,1.25,0.02,-0.02,0.05
2022-12-08 20:11:58.9970,-0.58,1.09,1.45,0.04,0.01,0.07
2022-12-08 20:11:59.0070,-0.86,-0.25,2.16,0.05,0.01,0.06
2022-12-08 20:11:59.0170,-0.92,-0.77,2.43,0.04,0.09,0.06
2022-12-08 20:11:59.0270,-0.93,-0.92,2.62,0.02,0.17,0.07
2022-12-08 20:11:59.0370,-0.93,-0.92,2.62,0.01,0.2,0.04
2022-12-08 20:11:59.0470,-1.04,-1.12,3.11,0.05,0.18,-0.04
2022-12-08 20:11:59.0570,-1.15,-1.28,3.41,0.08,0.23,-0.12
2022-12-08 20:11:59.0670,-1.1,-1.4,3.24,0.17,0.28,-0.16
2022-12-08 20:11:59.0770,-1.12,-2.24,3.28,0.25,0.33,-0.08
2022-12-08 20:11:59.0870,-1.56,-2.79,3.44,0.27,0.28,-0.01
2022-12-08 20:11:59.0970,-1.85,-2.93,3.46,0.23,0.25,0.0
