time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.416510,1.5511,-0.3593,0.6951,1.737
1.420175,1.6522,-0.4973,-0.0586,1.726
1.425182,1.6971,-0.6831,-0.0354,1.830
1.435616,1.4687,-0.8479,-0.0344,1.696
1.436957,1.2569,-0.8352,-0.1581,1.517
1.441907,1.1335,-0.7530,-0.4588,1.436
1.455601,2.2416,-1.5911,-1.4481,3.107
1.465630,2.6742,-1.5247,-2.3206,3.855
1.467377,2.7298,-1.4701,-2.6498,4.079
1.468573,2.4394,-1.4028,-2.5942,3.827
1.469647,1.9993,-1.3971,-2.4893,3.485
1.486747,1.6177,-1.1833,-2.1576,2.945
1.488443,0.9195,0.0922,-0.8720,1.271
1.488946,-0.0952,0.8498,-0.4560,0.969
1.490132,-0.2859,0.6409,-0.5983,0.922
1.495732,-0.2685,0.8495,-1.1274,1.437
1.497162,0.0318,0.3603,-0.2378,0.433
1.501335,0.3554,-0.0011,-0.3498,0.499
1.504917,0.5858,-0.4386,-0.2378,0.769
1.511503,0.6795,-0.8770,-0.2515,1.138
1.513858,0.6790,-0.7322,-0.2465,1.029
1.520240,0.5990,-1.4118,0.4906,1.610
1.525043,0.4075,-2.1004,0.6450,2.235
1.529533,0.4741,-2.2663,0.3556,2.343
1.534014,0.3092,-2.2605,0.2047,2.291
1.538607,0.1788,-2.2258,-0.4071,2.270
1.545809,0.0064,-2.2570,-1.0338,2.483
1.549647,-0.1568,-2.3382,-1.6578,2.871
1.553745,-0.3884,-2.3439,-2.3056,3.311
1.560260,-0.6840,-2.1921,-3.0635,3.829
1.568389,-0.9005,-2.0093,-3.7092,4.313
1.569488,-1.1400,-1.8153,-3.5984,4.188
1.573524,-1.3638,-1.5696,-3.4321,4.013
1.585183,-1.5256,-1.2594,-3.1724,3.739
1.590642,-1.4964,-1.0550,-2.8769,3.410
1.595312,-1.3619,-0.9259,-2.3974,2.908
1.596820,-1.0691,-0.8376,-2.0006,2.418
1.608485,-0.5896,-0.6239,-1.6308,1.843
1.609602,-0.1721,-0.4103,-1.5163,1.580
1.610366,0.1007,-0.3200,-1.5148,1.552
1.614371,0.2954,-0.3996,-1.4944,1.575
1.618923,0.3591,-0.6026,-1.5093,1.664
1.623510,0.2260,-0.7999,-1.5552,1.763
1.628591,-0.3688,-0.8280,-1.2515,1.545
1.633582,-0.8222,-0.9478,-0.2063,1.272
1.638206,-1.5455,-1.2076,0.9689,2.188
1.648653,-2.0437,-1.5235,2.0207,3.253
1.650124,-2.3715,-1.6499,2.2258,3.647
1.652831,-2.6405,-1.5269,1.5979,3.443
1.657894,-2.8104,-1.4549,1.0255,3.327
1.665473,-3.0159,-1.3564,0.5042,3.345
1.667843,-3.3057,-1.2008,0.0644,3.518
1.673324,-3.3652,-1.0024,-0.3669,3.530
1.694737,-3.2890,-0.7688,-0.8768,3.490
1.696353,-3.0954,-0.4915,-1.3538,3.414
1.697526,-2.6245,-0.2055,-1.5248,3.042
1.698202,-2.3277,-0.0013,-1.5138,2.777
1.701064,-2.0398,-0.0094,-1.1617,2.347
1.703860,-1.8682,-0.1541,-0.5659,1.958
1.711228,-1.3279,-0.4850,0.3487,1.456
1.713927,-1.1350,-0.8095,1.0847,1.766
1.717644,-1.0872,-1.1191,1.5936,2.230
1.723281,-0.8412,-1.4214,2.3341,2.859
1.727704,-1.2069,-1.5124,2.7979,3.402
1.733753,-2.1183,-1.3210,2.7258,3.696
1.738052,-2.8562,-1.0636,2.1553,3.733
1.744155,-3.0307,-0.9870,1.5975,3.565
1.749421,-2.8831,-1.0596,1.0960,3.261
1.752581,-3.5547,-0.8873,-0.3739,3.683
1.758245,-3.7567,-0.5250,-1.5479,4.097
1.762819,-3.6947,-0.5158,-1.8830,4.179
1.768363,-3.7565,-0.8917,-0.8605,3.956
1.772675,-4.0248,-1.1465,-0.3205,4.197
1.778582,-3.8988,-1.1927,-0.7844,4.152
1.782315,-3.7108,-1.0044,-1.6311,4.176
1.787451,-3.6412,-0.7588,-2.1075,4.275
1.791783,-3.6947,-0.5515,-2.0213,4.247
1.797140,-3.7796,-0.3680,-1.7299,4.173
1.803179,-3.8271,-0.1417,-1.2488,4.028
1.807131,-3.7611,0.0288,-0.7648,3.838
1.824606,-3.6487,0.1285,-0.1845,3.656
1.826390,-3.7247,0.1663,0.2112,3.734
1.827229,-3.7371,0.0748,0.5533,3.779
1.828929,-3.7642,-0.1512,0.8576,3.864
1.832106,-3.9299,-0.3920,0.8971,4.050
1.837229,-4.0719,-0.6304,0.9340,4.225
1.842001,-4.1469,-0.8350,0.8380,4.312
1.848118,-4.2844,-0.9858,0.7400,4.458
1.852048,-4.6351,-0.8812,0.2203,4.723
1.858432,-4.4196,-0.7957,0.1218,4.492
1.861837,-3.0815,-1.2183,0.9395,3.444
1.867266,-2.7245,-0.8988,1.1498,3.091
1.872351,-2.5289,-0.3666,0.4143,2.589
1.878916,-1.5257,0.0332,0.4228,1.584
1.881692,-1.5325,0.6258,-0.4254,1.709
1.886219,-0.4987,1.0683,-0.3433,1.228
1.891047,0.5452,1.4291,-0.0533,1.530
1.896924,1.2537,1.9150,-0.0438,2.289
1.901534,1.9442,2.1157,0.2978,2.889
1.906654,3.1286,1.9650,1.1219,3.861
1.914180,3.7347,1.7344,1.6376,4.431
1.917619,3.6826,1.3543,2.0469,4.426
1.922016,3.8612,0.5948,2.7756,4.792
1.925912,3.4448,-0.2799,3.0935,4.638
1.931275,2.9424,-1.3047,3.3867,4.672
1.935917,2.3622,-2.2891,3.6530,4.916
1.941000,1.5704,-3.0280,3.8081,5.112
1.946780,0.2314,-3.3330,3.8500,5.098
1.951758,-1.0318,-3.2102,3.8839,5.143
1.956630,-2.3696,-2.4474,3.5753,4.938
1.962491,-3.2903,-1.5217,3.3118,4.910
1.966745,-3.8326,-0.6833,3.1203,4.989
1.971525,-4.2190,0.1236,3.0064,5.182
1.976801,-4.5141,0.9010,2.9771,5.482
1.984335,-4.5920,1.5343,3.0776,5.737
1.988168,-4.4076,2.0161,3.1095,5.759
1.992591,-3.9750,2.2075,3.0778,5.491
1.998669,-3.4513,2.1562,2.8046,4.942
2.002133,-2.8151,1.9209,2.2827,4.102
2.005616,-2.4434,1.5900,1.5942,3.323
2.012271,-2.0974,1.2178,1.0733,2.652
2.016277,-2.5795,1.1322,0.2186,2.825
2.020451,-2.2309,0.4982,-0.1344,2.290
2.025685,-0.8295,-0.1532,0.4989,0.980
2.033236,-1.4777,0.8046,-0.3143,1.712
2.039446,-2.4152,2.5197,-2.1094,4.078
2.041458,-1.7714,3.2389,-2.5306,4.476
2.051922,-0.7223,3.5708,-2.2389,4.276
2.053877,0.1782,3.5607,-2.7232,4.486
2.056335,1.3777,3.2057,-2.4962,4.290
2.061459,2.6977,2.7154,-1.8397,4.247
2.068053,3.4873,2.6747,-2.2602,4.942
2.071283,4.2848,2.8074,-3.1624,6.020
2.075326,4.1313,3.1989,-4.2670,6.746
2.080946,3.9557,3.4547,-3.6222,6.380
2.085410,4.3378,3.2832,-3.6369,6.544
2.090135,4.5437,3.0099,-4.0782,6.807
2.095106,3.5829,2.7913,-2.0870,4.998
2.100306,4.6221,2.0580,2.1548,5.499
2.105530,5.9550,1.0751,2.1213,6.412
2.111487,6.2314,0.9086,2.0144,6.612
2.115756,6.3678,1.4023,1.7965,6.763
2.120490,6.1629,2.0845,1.7448,6.736
2.125135,6.0472,2.7909,1.5325,6.834
2.130951,5.9923,3.3882,1.1420,6.978
2.135679,5.8118,4.0256,0.9678,7.136
2.140320,5.6146,4.7797,0.9610,7.436
2.153135,5.3606,5.5841,1.0731,7.815
2.155857,5.0867,6.1808,1.1072,8.081
2.157093,4.7942,6.4890,0.8276,8.110
2.161719,4.4810,6.5808,0.4627,7.975
2.176261,4.2227,6.5690,0.0672,7.809
2.177819,4.2036,6.4657,-0.5726,7.733
2.178700,4.2652,6.3546,-1.4677,7.793
2.180851,4.4795,6.1162,-2.1577,7.882
2.185809,4.9468,5.6621,-2.4783,7.917
2.189545,5.3184,5.1909,-2.9855,8.009
2.195341,5.4271,4.9226,-3.2270,8.006
2.200597,5.4088,4.9982,-3.3421,8.087
2.205763,5.1579,5.4874,-3.6066,8.350
2.210309,5.1514,5.7232,-4.2709,8.805
2.214116,4.8882,5.6967,-3.2461,8.178
2.220395,4.8545,5.5303,-2.6380,7.817
2.224290,5.0609,5.3221,-2.5921,7.788
2.229585,5.3914,5.2107,-2.5695,7.926
2.235213,5.6577,5.1721,-2.1372,7.958
2.241653,5.9578,4.9737,-1.8533,7.979
2.245779,5.5557,4.8809,-0.7698,7.435
2.250799,5.0863,4.6446,0.1304,6.889
2.255487,5.0344,4.1205,0.4226,6.519
2.259966,5.3334,2.9560,-1.3887,6.254
2.266643,5.6688,1.3258,-3.3691,6.726
2.271047,6.4099,-0.7444,-4.0970,7.644
2.274649,6.8293,-2.9207,-3.5599,8.237
2.281457,5.7762,-3.6328,-1.1861,6.926
2.285067,3.5356,-2.7462,0.6107,4.518
2.289135,1.3604,-1.8902,0.7057,2.433
2.293523,-0.4966,-1.3650,-0.3623,1.497
2.312923,-1.7932,-0.7755,-2.4965,3.170
2.314549,-2.7541,-0.0817,-4.7942,5.530
2.315198,-3.5661,0.7518,-7.0448,7.932
2.317822,-3.9366,1.6307,-8.3883,9.408
2.320938,-4.3521,2.1395,-9.1601,10.365
2.324426,-3.9165,1.9628,-9.5673,10.523
2.337349,-3.0812,1.6079,-8.9588,9.609
2.338615,-2.3045,1.2443,-7.9827,8.401
2.340651,-1.8077,1.1272,-6.7111,7.041
2.343463,-1.5921,1.1796,-5.5929,5.934
2.354267,-1.4841,1.0891,-5.2186,5.534
2.355226,-0.9603,0.9796,-4.3754,4.585
2.359670,-0.4184,0.8068,-2.6081,2.762
2.376501,0.3595,0.2453,-0.3727,0.573
2.377227,0.9982,-0.1195,1.5787,1.872
2.377674,1.1725,-0.4244,2.7437,3.014
2.378155,1.2077,-0.4971,3.2868,3.537
2.383375,1.0989,-0.7419,3.0742,3.348
2.388105,0.8587,-0.6758,2.9555,3.151
2.392749,0.8673,-0.5548,2.5585,2.758
2.397940,0.6382,-0.4047,2.4896,2.602
2.402769,0.6287,-0.2936,1.9992,2.116
2.407832,0.9943,-0.2304,1.3428,1.687
2.414511,1.5918,-0.2269,0.6560,1.737
2.421518,2.3024,-0.2770,-0.3876,2.351
2.423069,2.9879,-0.7405,-0.7009,3.157
2.427826,3.8082,-0.9369,-0.0245,3.922
2.433438,4.5311,-1.5040,-0.1283,4.776
2.438226,4.6297,-2.0624,0.5382,5.097
2.443126,3.5404,-2.2551,1.4838,4.452
2.447632,2.0561,-2.9819,2.0265,4.150
2.452739,0.2359,-2.7132,3.2694,4.255
2.457580,-0.3425,-2.8209,1.9473,3.445
2.462558,-0.8760,-3.2812,0.2759,3.407
2.467650,-1.5197,-3.2956,0.2391,3.637
2.472432,-3.2062,-2.9197,1.2403,4.510
2.477727,-3.8818,-2.5990,1.5459,4.921
2.482670,-3.4286,-2.0265,1.8706,4.400
2.488475,-1.6060,-2.2712,0.6181,2.849
2.493368,-1.3150,-2.9795,0.1249,3.259
2.506062,-1.0641,-3.7835,2.3816,4.596
2.507976,-1.7247,-3.4194,3.0420,4.891
2.534999,-2.1943,-2.5392,2.6714,4.289
2.536313,-2.0624,-2.1733,0.6649,3.069
2.536666,-2.8569,-1.6509,-1.3232,3.555
2.537209,-3.8703,-1.2433,-2.1326,4.591
2.537635,-4.5101,-1.0785,-3.1752,5.620
2.538193,-4.7260,-1.0256,-3.8253,6.166
2.538686,-4.0776,-1.9123,-3.5630,5.743
2.544291,-5.1906,-1.4671,-4.6922,7.149
2.550005,-4.4425,-2.1485,-3.6103,6.114
2.552468,-2.7573,-2.8341,-2.1250,4.489
2.557944,-1.7521,-2.7927,-0.5563,3.343
2.564401,-2.1754,-2.4705,0.6893,3.363
2.567347,-3.5048,-2.0748,1.8455,4.472
2.573057,-4.5738,-2.1310,2.3377,5.561
2.577413,-3.4699,-2.6416,2.4860,5.020
2.582690,-1.9797,-2.3260,2.9322,4.234
2.588760,-1.8423,-1.8869,1.9508,3.280
2.591901,-1.5799,-0.8655,-0.0407,1.802
2.599023,-0.7034,0.5533,-3.5403,3.652
2.602745,0.1039,1.2414,-5.3652,5.508
2.608638,0.1000,2.0181,-5.8963,6.233
2.612485,-0.2856,2.0213,-5.5976,5.958
2.618853,-0.6265,1.0998,-4.7189,4.886
2.624380,-0.3094,0.1354,-3.4490,3.465
2.628129,-0.1887,-0.3274,-1.7607,1.801
2.638957,0.1044,-0.6078,-0.5523,0.828
2.640449,-0.4023,-0.0742,0.1181,0.426
2.645477,-0.3083,0.0261,0.7037,0.769
2.668099,-0.7990,0.2325,1.1123,1.389
2.669450,-0.6392,-0.0372,1.4048,1.544
2.669910,-0.8007,-0.3803,1.4327,1.685
2.670355,-0.7071,-0.9520,1.4140,1.845
2.670721,-0.7927,-0.9280,1.2726,1.763
2.671550,-1.0274,-0.6711,1.1301,1.668
2.676869,-1.2494,-0.5436,1.0507,1.721
2.681320,-1.2629,-0.8250,0.9565,1.786
2.686336,-0.9366,-1.3207,0.8377,1.823
