time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.010167,-0.3291,0.0111,-0.1721,0.372
1.012261,-0.5768,0.0998,-0.3365,0.675
1.017487,-0.6764,0.2842,-0.3384,0.808
1.023802,-0.6930,0.3201,-0.2399,0.800
1.029137,-0.4189,0.2652,-0.0887,0.504
1.032228,-0.0714,0.2366,0.0147,0.248
1.038210,0.1272,0.2081,-0.0494,0.249
1.042024,0.3667,0.0147,-0.2187,0.427
1.048899,0.4442,-0.1523,-0.2831,0.548
1.051762,0.4150,-0.1589,-0.2160,0.494
1.058338,0.3628,-0.0938,-0.1827,0.417
1.063041,0.2564,-0.0910,-0.1090,0.293
1.067528,0.1841,-0.1934,0.0147,0.267
1.079938,0.3643,-0.2312,0.0833,0.439
1.081952,0.2223,-0.0634,0.0346,0.234
1.082691,-0.2070,0.1329,-0.0907,0.262
1.101629,-0.3020,0.2263,-0.1275,0.398
1.102852,-0.2426,0.3005,-0.0879,0.396
1.103234,-0.2943,0.3842,0.0237,0.485
1.103533,-0.2659,0.3316,0.1451,0.449
1.113757,-0.1377,0.2432,0.1543,0.319
1.114946,-0.0602,0.1525,0.0608,0.175
1.116963,-0.1310,0.0094,-0.0850,0.156
1.123930,-0.1490,-0.2030,-0.2307,0.342
1.126126,-0.1526,-0.3241,-0.3168,0.478
1.131497,-0.0409,-0.2802,-0.4200,0.507
1.136531,0.1239,-0.1502,-0.4712,0.510
1.142383,0.3226,-0.0585,-0.3889,0.509
1.147007,0.6871,-0.1177,-0.2523,0.741
1.151105,0.6700,-0.2343,-0.0347,0.711
1.158241,0.2926,-0.2887,0.1946,0.455
1.161062,-0.1006,-0.4315,0.4216,0.612
1.167295,-0.1632,-0.2872,0.4622,0.568
1.170943,-0.1926,0.1199,0.4891,0.539
1.175811,-0.1390,0.4092,0.6056,0.744
1.180968,-0.0739,0.4614,0.6708,0.818
1.185901,-0.2100,0.2791,0.6440,0.733
1.197280,-0.2049,0.0204,0.4145,0.463
1.198469,-0.0175,-0.1663,0.1566,0.229
1.200789,0.1773,-0.3025,0.0468,0.354
1.216566,0.8113,-0.4793,-0.0252,0.943
1.218510,1.2675,-0.5292,-0.0356,1.374
1.218957,1.3381,-0.3927,-0.0033,1.395
1.220651,0.9463,-0.1752,-0.0118,0.962
1.226362,0.4915,0.0254,-0.1736,0.522
1.232920,-0.5905,0.5128,-1.0110,1.278
1.235404,-1.3638,0.8182,-0.9758,1.866
1.241010,-0.7345,0.3081,-0.3052,0.853
1.245983,0.2487,-0.2278,0.5804,0.671
1.249930,0.6062,-0.3161,1.2177,1.396
1.255640,0.5272,0.0210,1.0213,1.150
1.260903,0.1259,0.3433,0.0817,0.375
1.265630,-0.4219,0.6511,-1.0779,1.328
1.270325,-0.3348,0.1505,-1.0564,1.118
1.277020,0.2085,-0.4832,-0.4839,0.715
1.280595,-0.0908,-0.2742,-0.7744,0.827
1.285346,-1.1044,0.7361,-2.2490,2.611
1.292393,-0.7460,0.6838,-2.2381,2.456
1.295572,-0.2695,0.3641,-1.1485,1.235
1.299828,-1.2359,0.9921,-1.0685,1.911
1.305481,-2.8151,2.3301,-1.7913,4.070
1.312658,-3.9957,3.7031,-1.9858,5.798
1.316942,-3.2417,3.6520,0.8606,4.958
1.320210,0.9379,1.0177,4.7649,4.962
1.334908,5.2428,-2.1073,4.2864,7.092
1.337045,5.0740,-3.9054,2.5584,6.895
1.339572,-2.8666,-2.5453,2.1711,4.406
1.341005,-7.7783,-1.4541,1.7029,8.094
1.360953,-3.4285,-1.4421,-0.5934,3.766
1.362583,0.1685,-0.7985,-0.5954,1.010
1.363053,3.0472,0.2435,-0.7037,3.137
1.364207,3.6155,0.9251,-0.8604,3.830
1.364812,3.2504,0.6084,-0.8740,3.420
1.369660,2.9538,-0.5520,-1.1382,3.213
1.375071,1.9088,-1.3856,-0.7512,2.475
1.380929,0.6192,-1.2325,-0.6438,1.522
1.385309,-0.8471,-0.2688,-0.8351,1.220
1.390591,-1.8275,0.4812,-0.1731,1.898
1.394844,-2.2015,0.5965,0.8773,2.444
1.399840,-1.7394,0.2907,1.2932,2.187
1.404541,0.0810,0.3673,0.6896,0.786
1.410154,0.4680,0.0250,0.3435,0.581
1.415374,0.4960,-0.4031,0.2613,0.691
1.419257,1.1192,-0.4647,0.0572,1.213
1.425779,1.1917,-0.2441,0.1641,1.227
1.429778,0.5370,0.3110,0.3814,0.728
1.435090,0.3081,0.2984,0.4080,0.592
1.440566,0.3127,-0.2669,0.4232,0.590
1.445941,-0.9390,0.2778,0.2738,1.017
1.449637,-1.5608,0.7884,-0.0376,1.749
1.453932,-1.4392,0.8967,-0.0976,1.699
1.459339,-1.2318,0.6701,0.0722,1.404
1.464229,-0.4529,0.0038,-0.0956,0.463
1.469067,0.6307,-0.5802,-0.2592,0.895
1.485792,0.7762,-0.3551,-0.2562,0.891
1.487467,0.9291,-0.2925,-0.3137,1.023
1.489259,0.3593,0.1528,-0.3477,0.523
1.489874,2.0646,-1.1959,0.0144,2.386
1.508178,1.3078,-0.8599,0.6657,1.701
1.509838,-0.2985,0.2312,0.0997,0.391
1.510310,-1.2050,0.6347,0.0656,1.363
1.510785,-0.4668,0.0287,0.2260,0.519
1.514055,-0.0128,-0.0529,-0.3193,0.324
1.518865,0.4716,-0.1844,-0.5585,0.754
1.525235,-0.2464,0.2989,-0.4777,0.615
1.528894,-0.6322,1.0570,-0.8662,1.506
1.534168,0.5131,0.0878,-0.5113,0.730
1.538439,0.8990,-0.6342,-0.0759,1.103
1.543245,1.3440,-1.4321,0.2150,1.976
1.548364,0.2898,-0.8639,0.3502,0.976
1.553091,-1.4325,0.6435,0.0217,1.571
1.560669,-1.5684,1.0518,-0.3279,1.917
1.564242,-1.9288,1.3452,-0.4542,2.395
1.568301,-0.3589,0.0551,-0.0735,0.370
1.573336,-0.6085,0.1895,0.1183,0.648
1.578385,0.2284,-0.3627,0.2243,0.484
1.584240,0.7736,-0.7637,0.0287,1.087
1.588378,0.5902,-0.6286,-0.0545,0.864
1.594157,-0.1457,0.1521,-0.2792,0.350
1.598528,-0.4153,0.5898,-0.1064,0.729
1.603219,0.1223,0.0705,-0.1659,0.218
1.611132,-0.1129,-0.0345,-0.0604,0.133
1.614140,0.0395,-0.2135,-0.1107,0.244
1.618910,-0.5417,0.3397,-0.4032,0.756
1.622953,-0.0523,0.0483,-0.1603,0.175
1.634209,-0.0328,0.2236,-0.0807,0.240
1.635702,-0.0739,0.2721,0.1949,0.343
1.639172,0.2029,0.2918,0.4709,0.590
1.655866,0.7342,0.0266,0.6037,0.951
1.658016,0.9226,-0.3460,0.6296,1.169
1.658807,0.7055,-0.1206,0.5724,0.916
1.659527,0.4436,-0.0510,0.4009,0.600
1.662689,0.4768,-0.1131,0.3282,0.590
1.667767,0.4962,-0.0748,0.1601,0.527
1.672120,0.5214,0.0161,-0.1179,0.535
1.678088,0.4618,0.1712,-0.1687,0.521
1.683165,0.5163,0.2830,-0.1167,0.600
1.687747,0.3062,0.2774,0.0835,0.422
1.692646,0.2298,-0.0343,0.1665,0.286
1.697466,0.2341,-0.5057,0.2109,0.596
1.702021,0.2211,-0.3428,0.3032,0.508
1.709952,0.2821,0.0160,0.2354,0.368
1.712494,0.3770,0.0777,0.1774,0.424
1.717999,0.3813,-0.0089,0.2848,0.476
1.722784,0.1805,0.0263,0.4382,0.475
1.729479,0.0085,0.0687,0.3003,0.308
1.733222,0.1218,0.0464,0.0385,0.136
1.738267,0.1520,-0.0382,-0.2207,0.271
1.752168,-0.0710,0.1644,-0.2719,0.326
1.753874,-0.5719,0.3811,-0.2299,0.725
1.762151,-0.7119,0.2820,-0.2719,0.813
1.763266,-0.8095,0.1664,-0.0391,0.827
1.763916,-0.6161,0.0008,0.2582,0.668
1.773110,-0.1249,0.0841,0.3139,0.348
1.774825,0.2845,0.0645,0.2693,0.397
1.778805,0.2313,0.1834,0.2276,0.373
1.781839,0.1174,0.4426,0.3157,0.556
1.787289,-1.0926,0.0175,0.9360,1.439
1.793415,-1.7594,-0.0046,0.1525,1.766
1.796897,-0.6216,-0.1457,-0.6929,0.942
1.801995,0.4786,-0.0860,-0.6244,0.791
1.806965,0.5759,-0.1485,-0.5733,0.826
1.812000,0.2079,-0.1464,-0.6448,0.693
1.817105,0.2935,-0.2448,-0.7100,0.806
1.821648,0.0476,-0.0896,-0.6829,0.690
1.826971,-0.3039,0.0895,-0.4651,0.563
1.832826,-0.5994,0.3546,-0.3123,0.763
1.837241,-0.3116,0.2297,-0.1453,0.413
1.843335,0.2788,-0.4477,0.1962,0.563
1.846382,0.0400,-0.2802,0.1762,0.333
1.851887,-0.3761,0.5328,0.0321,0.653
1.856109,-0.5114,0.8499,-0.0591,0.994
1.861937,-0.6082,0.6073,0.1180,0.868
1.866649,-0.7289,0.3508,0.2690,0.852
1.871610,-0.6658,0.4225,0.1833,0.810
1.877956,-0.4931,0.5756,0.0145,0.758
1.881341,-0.0797,0.4799,-0.0056,0.486
1.887020,-0.6080,0.8578,-0.1138,1.058
1.894704,0.2900,0.1090,-0.0542,0.315
1.898008,0.4017,-0.2540,-0.0066,0.475
1.901260,0.4189,-0.3465,-0.1385,0.561
1.906238,0.3745,-0.3288,-0.3376,0.602
1.916987,0.4800,-0.2707,-0.3648,0.661
1.918525,0.3741,-0.0836,-0.1652,0.417
1.925145,0.1830,0.1916,-0.0231,0.266
1.926274,0.0450,0.4449,0.0355,0.449
1.931755,-0.0040,0.6692,0.0729,0.673
1.937111,-0.8074,1.3188,0.3743,1.591
1.941054,0.1146,0.9824,-0.1518,1.001
1.945782,0.5735,0.6319,0.0689,0.856
1.950868,0.5977,0.5567,0.1726,0.835
1.955878,0.5858,0.4767,0.1978,0.781
1.962911,0.8051,0.2701,0.1447,0.861
1.970886,0.9422,0.0208,-0.1089,0.949
1.971773,1.0573,-0.1539,-0.3769,1.133
1.978896,1.0628,-0.1707,-0.4133,1.153
1.981952,0.8872,-0.0201,-0.2921,0.934
1.985803,0.6403,0.2308,-0.0875,0.686
1.990255,0.2788,0.5339,0.1606,0.623
1.995953,0.2119,0.5425,0.0858,0.589
2.001757,0.0161,0.6921,0.1716,0.713
2.005994,-0.7287,1.3821,0.1431,1.569
2.012374,-0.8462,1.3254,0.2134,1.587
2.016540,-0.7543,0.7692,0.0066,1.077
2.021378,-0.3013,-0.2192,-0.3914,0.540
2.025273,0.3441,-1.9025,-0.8151,2.098
2.033135,1.0783,-3.4526,-0.0567,3.618
2.037715,0.1502,-2.4589,0.4324,2.501
2.039947,-0.4249,-1.7795,0.2147,1.842
2.061742,-0.8130,-1.3182,0.2071,1.563
2.063258,-0.9177,-0.8525,0.2327,1.274
2.063940,-1.0932,-0.3393,0.3732,1.204
2.064367,-0.9399,0.2211,0.5071,1.091
2.067651,-1.0737,1.0775,0.2973,1.550
2.070562,0.4017,0.7824,0.2413,0.912
2.074435,1.0833,1.1349,0.3371,1.605
2.080234,0.7983,1.5055,0.3644,1.743
2.085522,0.7519,1.8751,0.3714,2.054
2.090025,-0.1020,0.9528,0.4656,1.065
2.095478,-0.9328,-0.0635,0.5775,1.099
2.100693,-0.3566,-0.9516,-0.5024,1.134
2.104678,-0.1521,-1.8622,-0.4273,1.917
2.113667,-0.1839,-2.1761,-0.5210,2.245
2.117686,-0.0925,-1.9776,-0.5874,2.065
2.119610,-0.1797,-1.4707,-0.4876,1.560
2.124670,-0.1006,-0.9379,-0.4223,1.033
2.131460,-0.0224,-0.3315,-0.2811,0.435
2.134541,0.2380,0.0684,-0.2672,0.364
2.139693,0.2766,0.2789,-0.2414,0.461
2.145219,0.1587,0.2928,-0.1559,0.368
2.150161,-0.2149,0.1632,0.0804,0.282
2.155017,-0.1031,-0.2126,-0.0615,0.244
2.163425,-0.3137,-0.5549,0.0237,0.638
2.165112,-0.9616,-0.7150,0.4682,1.287
2.169618,-0.5223,-0.5904,-0.1189,0.797
2.174436,-0.3089,-0.0692,-0.2374,0.396
2.188698,-0.3855,0.2768,0.2975,0.560
2.189967,-0.4073,0.6943,0.4791,0.937
2.190964,-0.4141,1.1643,0.1688,1.247
2.210690,-0.0150,0.9741,-0.1598,0.987
2.212244,0.3226,0.6742,-0.3758,0.837
2.214070,0.5695,0.1809,-0.3621,0.699
2.214782,0.5471,-0.1085,-0.4732,0.731
2.215796,0.2477,-0.0868,-0.5468,0.607
2.219518,-0.0045,0.1073,-0.5325,0.543
2.224029,0.0051,0.1793,-0.4517,0.486
2.229812,0.2273,0.1030,-0.3952,0.467
2.234095,0.2392,0.1034,-0.3870,0.467
2.238617,0.0172,0.2160,-0.3311,0.396
2.245088,-0.1306,0.1995,-0.3807,0.449
2.248771,-0.2089,0.1567,-0.3997,0.477
2.253405,-0.2607,0.1498,-0.3114,0.433
2.258579,-0.2789,0.1788,-0.0847,0.342
2.264340,-0.3332,0.2605,0.0629,0.428
2.268371,-0.3426,0.3109,0.1271,0.480
2.273345,-0.1924,0.2633,0.0697,0.334
2.280230,0.0217,0.1298,-0.1119,0.173
2.285536,0.2046,0.0011,-0.2841,0.350
2.288211,0.3017,-0.0699,-0.5141,0.600
2.295529,0.2631,-0.0812,-0.6442,0.701
2.298827,0.1843,-0.0589,-0.7032,0.729
2.303870,0.1178,0.0805,-0.7270,0.741
2.308091,0.1733,0.2078,-0.6582,0.712
2.323953,0.3154,0.2537,-0.5853,0.712
2.325011,0.3433,0.2635,-0.5659,0.712
2.325444,0.1736,0.2518,-0.5638,0.641
2.335481,-0.0816,0.1612,-0.6532,0.678
2.337030,-0.2769,-0.0201,-0.7746,0.823
2.337928,-0.2551,-0.2082,-0.8753,0.935
2.343152,0.0074,-0.2715,-0.8767,0.918
2.348700,0.3433,-0.2103,-0.6900,0.799
2.355214,0.5140,-0.0559,-0.4874,0.711
2.357960,0.4453,0.0959,-0.4530,0.642
2.363155,0.2667,0.1927,-0.5101,0.607
2.368470,-0.0197,0.2751,-0.5389,0.605
2.373110,-0.2800,0.3264,-0.3362,0.546
2.380372,-0.3394,0.2246,-0.1579,0.437
2.383451,-0.3818,0.1350,-0.2430,0.472
2.388081,-0.4574,0.1124,-0.3907,0.612
2.392529,-0.4398,0.1330,-0.4430,0.638
2.398541,-0.2787,0.1441,-0.4145,0.520
2.403459,-0.0626,0.1313,-0.3624,0.390
2.408648,0.1174,0.0922,-0.3274,0.360
2.425237,0.2111,0.0101,-0.3500,0.409
2.427749,0.2307,-0.1339,-0.3539,0.443
2.428250,0.1740,-0.2395,-0.3295,0.443
2.428633,0.1223,-0.2804,-0.2623,0.403
2.432848,0.0517,-0.2111,-0.0687,0.228
2.437345,-0.0331,-0.0822,0.0939,0.129
2.442223,-0.0915,-0.0037,0.1872,0.208
2.448040,-0.1571,0.0222,0.2447,0.292
2.453152,-0.2081,0.0097,0.3003,0.365
2.458107,-0.1921,-0.0147,0.3133,0.368
2.467268,-0.1473,-0.0631,0.3266,0.364
2.468394,-0.1794,-0.0516,0.4361,0.474
2.474373,-0.2501,-0.0329,0.5916,0.643
2.477173,-0.2897,-0.0836,0.6545,0.721
2.483056,-0.3030,-0.1630,0.7464,0.822
2.487991,-0.2994,-0.1492,0.9013,0.961
2.492033,-0.2576,-0.1091,1.0310,1.068
2.497642,-0.1923,-0.1242,1.0754,1.100
2.502958,-0.1155,-0.1823,1.0970,1.118
2.508242,-0.0199,-0.2524,1.0907,1.120
2.513762,0.0392,-0.2770,1.1067,1.142
2.517603,0.1867,-0.2872,1.1979,1.246
2.522018,0.3676,-0.3048,1.2709,1.358
2.526793,0.4845,-0.3226,1.2852,1.411
2.535371,0.4486,-0.2808,1.2505,1.358
2.537298,0.2936,-0.2296,1.1358,1.195
2.542732,0.0937,-0.1858,1.0078,1.029
2.554082,-0.0912,-0.1590,0.8808,0.900
2.555492,-0.2256,-0.1036,0.7259,0.767
2.560822,-0.3145,-0.0268,0.6149,0.691
2.572311,-0.8235,0.0382,1.4374,1.657
2.573863,-1.6306,0.0898,1.9963,2.579
2.574586,-0.2856,-0.2645,-0.8973,0.978
2.576706,1.1985,-0.5429,-1.6020,2.073
2.584745,1.1200,0.0481,0.2489,1.148
2.586474,0.6619,0.5542,1.3747,1.623
2.591614,0.0603,0.7010,1.4853,1.644
2.598177,0.0641,0.5637,0.9856,1.137
2.601724,0.1904,0.2788,0.2382,0.413
2.606371,0.3984,-0.0125,-0.0180,0.399
2.611210,0.8770,-0.4185,0.4798,1.084
2.616737,0.5939,-0.3483,0.2215,0.723
2.621493,0.0804,-0.0774,0.1620,0.197
2.625899,-0.3008,0.1141,0.1265,0.346
2.632933,-0.3665,0.1979,0.0436,0.419
2.637158,-0.2938,0.2266,0.0445,0.374
2.641869,-0.2161,0.2601,0.0504,0.342
2.653340,-0.1570,0.2480,0.1067,0.312
2.654706,-0.1904,0.2310,0.0797,0.310
2.656962,-0.1392,0.2473,0.0626,0.291
2.661438,-0.1185,0.2467,0.0576,0.280
2.681247,-0.0927,0.1505,-0.0144,0.177
2.682418,-0.1294,0.0569,-0.0362,0.146
2.682914,-0.1668,0.0401,0.0160,0.172
2.683292,-0.1620,0.0138,0.0156,0.163
2.686357,-0.1436,0.0236,0.0680,0.161
2.692729,-0.0826,0.0071,0.0419,0.093
2.697232,-0.0121,-0.0165,-0.2304,0.231
2.700492,-0.0014,0.0628,-0.5957,0.599
