time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.154481,-6.0739,-0.9315,1.8383,6.414
1.162343,-5.9226,-0.7389,1.9855,6.290
1.166131,-5.9378,-0.5755,1.9967,6.291
1.170480,-5.9324,-0.5108,2.1419,6.328
1.175597,-5.8321,-0.4753,2.3150,6.293
1.179586,-5.8023,-0.2679,2.4784,6.315
1.184313,-5.7110,0.1731,2.4933,6.234
1.189324,-5.5587,0.4412,2.6087,6.156
1.195046,-5.4526,0.7541,2.7476,6.152
1.199486,-5.3592,0.9829,2.9385,6.190
1.204160,-5.1394,0.9316,2.9561,6.002
1.209608,-5.0715,1.1822,2.9424,5.981
1.215016,-4.7829,1.5192,2.9675,5.830
1.219600,-4.7992,1.6199,3.1834,5.982
1.224814,-4.8393,1.6538,3.2038,6.035
1.234293,-4.8605,1.6834,3.0913,6.001
1.235755,-4.8766,1.7537,2.9563,5.966
1.239096,-4.8110,1.9100,2.7563,5.864
1.248230,-4.7066,1.9918,2.6307,5.748
1.252026,-4.5850,2.0470,2.4768,5.599
1.270532,-4.4801,2.0425,2.3220,5.444
1.272133,-4.3750,1.9713,2.1380,5.253
1.272692,-4.3131,1.8194,2.0514,5.111
1.275687,-4.2439,1.5796,1.9756,4.941
1.276848,-4.1532,1.2977,1.8539,4.730
1.283410,-3.9290,1.1149,1.7722,4.452
1.285926,-3.6004,1.1197,1.6901,4.132
1.289394,-3.1542,1.3789,1.5845,3.790
1.295241,-2.8536,1.6247,1.6830,3.690
1.299161,-2.7077,1.6875,1.7863,3.657
1.304708,-2.6827,1.6726,1.8394,3.658
1.308773,-2.6875,1.5707,1.9304,3.663
1.314056,-2.6623,1.4273,2.0376,3.644
1.319766,-2.6118,1.3596,2.1344,3.637
1.324924,-2.5696,1.3435,2.2325,3.660
1.329266,-2.5141,1.3191,2.3224,3.668
1.333697,-2.4930,1.3009,2.4037,3.699
1.338486,-2.4872,1.2195,2.4475,3.696
1.344409,-2.4132,1.1468,2.4490,3.624
1.350419,-2.2877,1.1068,2.3987,3.495
1.353679,-2.1016,1.0947,2.2585,3.274
1.364557,-1.9172,1.0747,2.1267,3.058
1.366408,-1.7442,1.0660,1.9963,2.857
1.370161,-1.5848,1.0494,1.8504,2.653
1.389355,-1.4559,0.9914,1.6677,2.426
1.391093,-1.3669,0.8922,1.4917,2.211
1.391912,-1.2606,0.7352,1.3630,1.997
1.392638,-1.1228,0.5612,1.2501,1.772
1.393159,-0.9204,0.4303,1.1795,1.557
1.398647,-0.6683,0.3619,1.1562,1.384
1.402872,-0.4506,0.3345,1.1083,1.242
1.410761,-0.2888,0.3387,1.0411,1.132
1.415122,-0.2046,0.3530,0.9909,1.072
1.420118,-0.2026,0.3869,0.8986,0.999
1.423246,-0.2559,0.4282,0.8382,0.975
1.427896,-0.3335,0.4409,0.7910,0.965
1.433433,-0.3896,0.4489,0.7665,0.970
1.438037,-0.4171,0.4546,0.7598,0.979
1.444813,-0.4206,0.4575,0.7896,1.005
1.448564,-0.4309,0.4650,0.7816,1.006
1.453251,-0.4744,0.4529,0.7717,1.013
1.461873,-0.5267,0.4259,0.8048,1.052
1.464482,-0.5256,0.4031,0.7825,1.025
1.469845,-0.5095,0.3293,0.7240,0.945
1.473605,-0.4903,0.2097,0.6723,0.858
1.479097,-0.4036,0.0490,0.6607,0.776
1.483681,-0.2763,-0.0422,0.7105,0.763
1.488475,-0.0515,-0.0997,0.7643,0.772
1.501207,0.1606,-0.1090,0.8004,0.824
1.505878,0.3238,-0.1223,0.8501,0.918
1.521131,0.4261,-0.1445,0.8801,0.988
1.522240,0.4769,-0.1609,0.8738,1.008
1.522711,0.4933,-0.1693,0.8552,1.002
1.523190,0.4777,-0.1864,0.7839,0.937
1.523564,0.4352,-0.1838,0.7079,0.851
1.528872,0.3444,-0.1951,0.6487,0.760
1.532158,0.2534,-0.1535,0.5319,0.609
1.538274,0.1865,-0.0929,0.4792,0.523
1.542103,0.1867,-0.0300,0.4333,0.473
1.547680,0.2442,-0.0247,0.3988,0.468
1.552785,0.3446,-0.0648,0.3064,0.466
1.557857,0.4183,-0.1214,0.1825,0.472
1.562443,0.5082,-0.1657,0.0992,0.544
1.567593,0.5854,-0.2165,0.0136,0.624
1.572061,0.6642,-0.2404,-0.0789,0.711
1.582876,0.7158,-0.2420,-0.1781,0.776
1.583992,0.7019,-0.2260,-0.2599,0.782
1.603370,0.6490,-0.1832,-0.3000,0.738
1.604854,0.5836,-0.1374,-0.4325,0.739
1.606973,0.4727,-0.0676,-0.5256,0.710
1.608097,0.3642,0.0069,-0.5983,0.701
1.608855,0.2419,0.0738,-0.5813,0.634
1.624398,0.1656,0.1210,-0.5301,0.568
1.626600,0.1115,0.1484,-0.4594,0.495
1.627501,0.0701,0.1584,-0.4147,0.449
1.628255,0.0484,0.1080,-0.4296,0.446
1.632415,0.0538,0.0307,-0.4540,0.458
1.638274,0.1313,-0.0733,-0.5381,0.559
1.648340,0.2185,-0.1821,-0.5553,0.624
1.649994,0.3293,-0.2739,-0.6131,0.748
1.652473,0.3586,-0.3488,-0.6566,0.825
1.657329,0.3637,-0.4018,-0.6712,0.863
1.661864,0.3731,-0.4281,-0.6213,0.842
1.669078,0.3678,-0.4587,-0.5882,0.832
1.671196,0.4145,-0.4720,-0.5699,0.848
1.677590,0.4891,-0.5157,-0.6165,0.941
1.683697,0.5866,-0.4963,-0.6539,1.009
1.686860,0.6474,-0.4451,-0.6512,1.020
1.691581,0.6834,-0.3909,-0.6254,1.005
1.698833,0.6946,-0.3289,-0.7269,1.058
1.702518,0.6981,-0.2688,-0.7783,1.080
1.706710,0.6581,-0.2227,-0.8016,1.061
1.723141,0.6275,-0.2004,-0.9137,1.126
1.724367,0.5728,-0.1445,-1.0256,1.184
1.725411,0.5040,-0.0864,-1.1082,1.220
1.727836,0.4688,-0.0500,-1.1642,1.256
1.731000,0.4650,-0.0162,-1.2123,1.299
1.736119,0.5019,0.0054,-1.2192,1.318
1.744782,0.5148,0.0102,-1.2373,1.340
1.747952,0.5349,0.0006,-1.2596,1.369
1.751232,0.5670,-0.0280,-1.3289,1.445
1.757083,0.5178,-0.0830,-1.2709,1.375
1.761145,0.5379,-0.1474,-1.2890,1.404
1.766000,0.6296,-0.1732,-1.3443,1.494
1.771452,0.7520,-0.1845,-1.3985,1.599
1.776294,0.8619,-0.2192,-1.4563,1.706
1.780890,0.9209,-0.2605,-1.4628,1.748
1.785405,0.9675,-0.2654,-1.4995,1.804
1.790400,1.0254,-0.2793,-1.5063,1.843
1.794947,1.0658,-0.2805,-1.4956,1.858
1.800337,1.1079,-0.2858,-1.4604,1.855
1.805098,1.1468,-0.2758,-1.4795,1.892
1.810403,1.1297,-0.2722,-1.4790,1.881
1.816305,1.1263,-0.2773,-1.4612,1.866
1.820907,1.1075,-0.2671,-1.4620,1.853
1.825160,1.0426,-0.2441,-1.4739,1.822
1.830701,0.9557,-0.1631,-1.4180,1.718
1.835385,0.8709,-0.0866,-1.3470,1.606
1.840592,0.8145,-0.0242,-1.2920,1.528
1.850078,0.7604,0.0122,-1.1980,1.419
1.851119,0.6871,0.0367,-1.1391,1.331
1.857825,0.6067,0.0683,-1.0557,1.220
1.866910,0.5456,0.0855,-0.9477,1.097
1.868087,0.5061,0.1099,-0.8751,1.017
1.870610,0.4574,0.1316,-0.7665,0.902
1.875200,0.4089,0.1554,-0.6603,0.792
1.882247,0.3728,0.1812,-0.5902,0.721
1.886156,0.3610,0.1779,-0.4920,0.636
1.890981,0.3902,0.1360,-0.4516,0.612
1.895014,0.4124,0.0629,-0.4092,0.584
1.900601,0.4608,-0.0149,-0.3671,0.589
1.904626,0.4948,-0.1260,-0.3441,0.616
1.910114,0.5308,-0.2031,-0.3068,0.646
1.914947,0.5496,-0.2870,-0.2243,0.659
1.919757,0.5750,-0.3582,-0.1803,0.701
1.924368,0.6211,-0.4166,-0.1985,0.774
1.929740,0.6329,-0.4456,-0.1739,0.793
1.935347,0.6342,-0.4378,-0.1522,0.785
1.939316,0.6420,-0.3672,-0.1260,0.750
1.944482,0.6394,-0.2673,-0.0787,0.697
1.950836,0.5883,-0.1813,-0.0294,0.616
1.954517,0.5081,-0.0998,-0.0501,0.520
1.962891,0.4565,-0.0087,-0.0208,0.457
1.965729,0.3739,0.0608,-0.0631,0.384
1.972700,0.3176,0.0728,-0.0788,0.335
1.981818,0.3068,0.0441,-0.0560,0.315
1.984495,0.3127,0.0035,-0.0518,0.317
1.986796,0.3113,-0.0153,0.0342,0.314
1.989972,0.3286,-0.0267,0.1396,0.358
1.997994,0.3382,-0.0352,0.2211,0.406
2.003025,0.3638,-0.0384,0.3168,0.484
2.004064,0.3721,-0.0291,0.3883,0.539
2.008924,0.3318,0.0310,0.4807,0.585
2.014729,0.2242,0.1176,0.5221,0.580
2.020079,0.1093,0.2402,0.5512,0.611
2.024338,0.0471,0.3290,0.5439,0.637
2.032752,-0.0007,0.3723,0.5101,0.632
2.033766,-0.0462,0.3486,0.4524,0.573
2.040272,-0.1013,0.3274,0.3804,0.512
2.044224,-0.1684,0.2968,0.3563,0.493
2.050064,-0.2261,0.2280,0.2893,0.432
2.054993,-0.2961,0.1741,0.2584,0.430
2.058491,-0.3428,0.1375,0.2802,0.464
2.064031,-0.3780,0.1420,0.3165,0.513
2.069424,-0.4138,0.2020,0.3171,0.559
2.073787,-0.5218,0.2861,0.3083,0.670
2.078518,-0.6852,0.3945,0.2879,0.841
2.084556,-0.8627,0.5001,0.2441,1.027
2.088944,-1.0087,0.6126,0.2508,1.207
2.094952,-1.1755,0.7029,0.2697,1.396
2.099572,-1.3290,0.7634,0.2840,1.559
2.103997,-1.4313,0.8206,0.3509,1.687
2.108674,-1.4608,0.8721,0.4580,1.762
2.115234,-1.4128,0.8987,0.5978,1.778
2.119232,-1.3832,0.9246,0.6984,1.804
2.123748,-1.3603,0.9381,0.7667,1.822
2.133817,-1.3417,0.9223,0.7957,1.812
2.137881,-1.3323,0.9135,0.7588,1.785
2.140622,-1.3441,0.9042,0.7186,1.772
2.143322,-1.3579,0.9306,0.6512,1.770
2.149494,-1.3809,0.9733,0.6476,1.809
2.153499,-1.4010,1.0537,0.6194,1.859
2.158908,-1.4228,1.1383,0.5835,1.913
2.164099,-1.4726,1.2294,0.5400,1.993
2.168577,-1.5574,1.3101,0.4606,2.087
2.173631,-1.6434,1.3707,0.4077,2.178
2.178741,-1.6901,1.4041,0.3715,2.228
2.183000,-1.7308,1.4294,0.3400,2.270
2.188124,-1.7609,1.4013,0.2539,2.265
2.193018,-1.8449,1.3484,0.2253,2.296
2.197857,-1.9062,1.2900,0.1779,2.309
2.203393,-1.9544,1.2141,0.1809,2.308
2.208274,-1.9703,1.1303,0.2104,2.281
2.213859,-1.9828,1.0815,0.2255,2.270
2.219555,-1.9726,1.0320,0.1954,2.235
2.223350,-1.9901,0.9985,0.1585,2.232
2.236901,-1.9970,0.9546,0.1530,2.219
2.239981,-1.9788,0.8908,0.1098,2.173
2.241501,-1.9668,0.8191,0.1341,2.135
2.243325,-1.9206,0.7564,0.1778,2.072
2.253628,-1.8594,0.7291,0.2290,2.010
2.255339,-1.8024,0.7419,0.2925,1.971
2.259756,-1.7401,0.7733,0.3753,1.941
2.272554,-1.6964,0.8066,0.4769,1.938
2.273688,-1.6523,0.8274,0.5947,1.941
2.274114,-1.6388,0.8262,0.7330,1.976
2.277798,-1.6319,0.8413,0.8482,2.023
2.283599,-1.5697,0.8201,0.8590,1.968
2.288156,-1.4713,0.7699,0.8112,1.848
2.293099,-1.3512,0.6979,0.8316,1.733
2.297917,-1.2407,0.6091,0.8606,1.628
2.303094,-1.0995,0.5134,0.9579,1.546
2.308411,-0.9588,0.4419,0.9873,1.446
2.314718,-0.8356,0.3996,1.0661,1.412
2.317518,-0.7658,0.3890,1.0581,1.363
2.322527,-0.7493,0.3883,1.0734,1.365
2.327426,-0.7859,0.4120,1.0742,1.393
2.332142,-0.8372,0.4358,1.0557,1.416
2.338296,-0.8767,0.4886,0.9084,1.354
2.343433,-0.8805,0.5485,0.8146,1.319
2.347658,-0.9083,0.6133,0.7335,1.319
2.352844,-0.9813,0.6897,0.7201,1.399
2.359088,-1.0900,0.7637,0.6836,1.496
2.369548,-1.1384,0.8515,0.6621,1.568
2.370808,-1.1528,0.9818,0.6959,1.666
2.374757,-1.1523,1.0971,0.7325,1.752
2.391762,-1.1035,1.1808,0.8717,1.836
2.392857,-1.0594,1.2377,1.0272,1.926
2.393288,-1.0125,1.2799,1.1053,1.971
2.393548,-1.0229,1.3146,1.1183,2.006
2.399935,-0.9826,1.3488,1.0876,1.992
2.403178,-0.9613,1.3492,0.9895,1.930
2.407900,-0.9782,1.3829,0.8673,1.903
2.412032,-1.0573,1.4238,0.8050,1.948
2.416332,-1.0932,1.4908,0.7786,2.006
2.422323,-1.1506,1.5529,0.7526,2.074
2.425934,-1.3392,1.5382,0.7244,2.164
2.431773,-2.7682,1.0407,1.0793,3.148
2.436837,-2.1253,1.3095,1.1739,2.759
2.442141,-1.4284,1.7068,0.7125,2.337
2.448800,-1.5835,1.8717,0.6011,2.524
2.451758,-1.6949,1.9305,0.6911,2.660
2.458039,-1.6979,1.9575,0.7596,2.700
2.461446,-1.7763,1.9428,0.8014,2.752
2.469726,-1.9064,1.9032,0.8119,2.813
2.474303,-1.8516,1.9394,0.8147,2.802
2.487785,-1.8491,1.9750,0.8818,2.846
2.489080,-1.8600,2.0215,0.9697,2.913
2.490050,-1.8653,2.0694,1.1259,3.005
2.491065,-1.8652,2.0924,1.1541,3.031
2.499902,-1.8718,2.0979,1.0264,2.993
2.503362,-1.9541,2.0761,1.0350,3.033
2.506399,-1.9566,2.0150,0.9596,2.968
2.510929,-1.9468,1.9415,0.8267,2.871
2.518714,-1.9771,1.9199,0.8368,2.880
2.529837,-1.9832,1.8714,0.8009,2.842
2.530358,-2.0823,1.8511,0.6501,2.861
2.544332,-2.2002,1.8399,0.6091,2.932
2.545333,-2.2503,1.8325,0.4674,2.939
2.545817,-2.3118,1.8266,0.2898,2.961
2.546230,-2.3868,1.8268,0.1462,3.009
2.552515,-2.4228,1.7927,-0.0849,3.015
2.556177,-2.4818,1.7812,-0.1049,3.057
2.561024,-2.5206,1.7421,-0.1294,3.067
2.565114,-2.5275,1.6970,-0.2181,3.052
2.570867,-2.5005,1.6416,-0.2514,3.002
2.575226,-2.5180,1.5536,-0.1800,2.964
2.580387,-2.4895,1.4311,-0.1403,2.875
2.585117,-2.4389,1.2549,-0.2180,2.751
2.590301,-2.3378,1.1355,-0.1381,2.603
2.594915,-2.1979,1.0458,-0.0591,2.435
2.601340,-2.0173,0.9742,0.0377,2.241
2.605358,-1.8441,0.9332,0.0618,2.068
2.610349,-1.6853,0.8599,0.0510,1.893
2.617606,-1.5554,0.7502,0.0942,1.729
2.620502,-1.4306,0.6231,0.0886,1.563
2.625117,-1.2726,0.4956,0.0941,1.369
2.638699,-1.1317,0.3747,0.1322,1.199
2.640699,-1.1323,0.2295,0.1529,1.165
2.641604,-1.2096,0.0481,0.2089,1.228
2.671940,-1.2605,-0.1509,0.2085,1.287
2.676975,-1.1179,-0.2835,0.1377,1.161
2.677723,-0.8372,-0.3949,0.0248,0.926
2.678632,-0.6535,-0.5562,-0.0012,0.858
2.679072,-0.5976,-0.7679,-0.0870,0.977
2.679426,-0.4687,-0.9647,-0.3080,1.116
2.679751,-0.2383,-1.1343,-0.6126,1.311
2.682757,-0.1220,-1.3165,-0.8370,1.565
2.685454,0.0050,-1.4257,-0.9982,1.740
