time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005709,0.3236,-0.1034,-0.4388,0.555
0.006488,0.3898,-0.1670,-0.3837,0.572
0.006971,0.5045,-0.1965,-0.3608,0.651
0.014417,0.6153,-0.1873,-0.3532,0.734
0.014966,0.6704,-0.1995,-0.3012,0.762
0.019095,0.6744,-0.2140,-0.1092,0.716
0.023936,0.6029,-0.3028,0.1465,0.690
0.027760,0.4722,-0.3707,0.5071,0.786
0.033080,0.3085,-0.4348,0.7915,0.954
0.039022,0.0830,-0.4837,0.9482,1.068
0.042670,-0.0728,-0.4483,0.9851,1.085
0.047823,-0.0798,-0.3220,0.8498,0.912
0.052310,-0.1819,-0.1902,0.6046,0.659
0.058003,-0.3605,-0.0524,0.2732,0.455
0.063529,-0.5138,0.1136,0.0557,0.529
0.067856,-0.5660,0.2843,-0.0442,0.635
0.103518,-0.5057,0.3506,-0.0132,0.616
0.105233,-0.3384,0.3319,0.0553,0.477
0.105957,-0.1670,0.2378,0.1495,0.327
0.106637,-0.0916,0.1639,0.1860,0.264
0.107315,-0.1111,0.1050,0.1867,0.241
0.108005,-0.1126,0.0371,0.1469,0.189
0.108644,-0.0480,-0.0327,0.0620,0.085
0.109315,0.0710,-0.0615,-0.0512,0.107
0.130051,0.2213,-0.0427,-0.1283,0.259
0.130885,0.3127,-0.0314,-0.1574,0.352
0.131194,0.2860,0.0150,-0.0932,0.301
0.131511,0.1486,0.0462,0.0141,0.156
0.133379,0.0030,0.0314,0.0617,0.069
0.140466,-0.0533,0.0044,0.0665,0.085
0.148472,-0.0115,-0.0200,0.0307,0.038
0.149182,0.0130,-0.0607,-0.0696,0.093
0.151955,0.0800,-0.1029,-0.1963,0.236
0.158015,0.1912,-0.1464,-0.2614,0.355
0.162866,0.3510,-0.1695,-0.2843,0.482
0.167163,0.5717,-0.2532,-0.2892,0.689
0.174513,0.8938,-0.3502,-0.2091,0.982
0.181069,1.1916,-0.4895,-0.2084,1.305
0.181702,1.3589,-0.5833,-0.1912,1.491
0.186747,1.3038,-0.6658,-0.1140,1.468
0.191870,1.0211,-0.6824,-0.2513,1.254
0.197755,0.7092,-0.6119,-0.1778,0.953
0.202195,0.3938,-0.4594,-0.1086,0.615
0.221208,-0.0718,-0.2463,-0.0272,0.258
0.223502,-0.4626,-0.0295,0.0735,0.469
0.224306,-0.7401,0.1866,0.1101,0.771
0.224938,-0.8393,0.3024,0.1063,0.898
0.229106,-0.7610,0.3783,0.0214,0.850
0.233134,-0.6417,0.3719,-0.0207,0.742
0.237982,-0.5793,0.2595,-0.0821,0.640
0.257059,-0.5202,0.1129,-0.1747,0.560
0.258194,-0.2697,-0.0515,-0.2315,0.359
0.258803,0.0903,-0.1984,-0.2431,0.327
0.259372,0.4391,-0.2881,-0.2212,0.570
0.266543,0.6514,-0.3166,-0.1990,0.751
0.267581,0.7589,-0.3059,-0.1571,0.833
0.286367,0.7811,-0.2491,-0.1430,0.832
0.287357,0.7344,-0.1989,-0.1615,0.778
0.287748,0.5921,-0.1141,-0.1482,0.621
0.288095,0.3133,-0.0638,-0.2062,0.380
0.300633,-0.0590,0.0220,-0.2519,0.260
0.301466,-0.3896,0.0577,-0.2549,0.469
0.303477,-0.5886,0.0440,-0.2322,0.634
0.317424,-0.6759,0.0194,-0.2319,0.715
0.318268,-0.6332,0.0604,-0.1822,0.662
0.318665,-0.5210,0.0928,-0.1597,0.553
0.321087,-0.4591,0.1381,-0.1307,0.497
0.332643,-0.3783,0.1724,-0.1667,0.448
0.333523,-0.2878,0.1907,-0.2700,0.438
0.336175,-0.0292,0.1310,-0.4211,0.442
0.360994,0.2507,0.0648,-0.6128,0.665
0.362554,0.4887,0.0012,-0.7590,0.903
0.362979,0.5452,0.0094,-0.8601,1.018
0.363323,0.3848,-0.0013,-0.8972,0.976
0.363584,0.1346,0.0238,-0.9659,0.976
0.370712,-0.1152,0.0585,-0.9155,0.925
0.371417,-0.2858,0.0668,-0.8513,0.900
0.381939,-0.4253,0.1178,-0.7517,0.872
0.382599,-0.5533,0.1587,-0.6476,0.866
0.386666,-0.5957,0.1349,-0.5678,0.834
0.398759,-0.6707,0.0989,-0.2685,0.729
0.399501,-0.6461,0.0338,0.0498,0.649
0.400922,-0.3574,-0.1320,0.1723,0.418
0.405306,0.0215,-0.3215,0.1327,0.348
0.417257,0.1758,-0.3609,0.2608,0.479
0.418037,0.1277,-0.3194,0.1027,0.359
0.420856,-0.0222,-0.2614,-0.1075,0.284
0.437275,-0.1361,-0.2104,-0.2312,0.341
0.438564,-0.1729,-0.2135,-0.5392,0.605
0.439169,-0.2639,-0.1938,-0.7210,0.792
0.441331,-0.3900,-0.1322,-0.8057,0.905
0.446604,-0.5887,-0.0457,-0.9894,1.152
0.450912,-0.9241,0.0370,-0.9876,1.353
0.467674,-1.3184,0.1252,-0.9460,1.628
0.469178,-1.7317,0.1946,-0.8357,1.933
0.470430,-1.9794,0.2406,-0.9814,2.222
0.474343,-1.7049,0.2845,-1.1152,2.057
0.496015,-1.1200,0.2641,-0.9625,1.500
0.498199,-0.5816,0.2270,-0.8531,1.057
0.499021,-0.1105,0.1878,-0.8205,0.849
0.500866,0.4178,0.1127,-0.6637,0.792
0.501635,1.5435,-0.2986,-0.8895,1.806
0.502457,1.7485,-0.4365,-1.0049,2.063
0.505690,1.3110,-0.3543,-0.8532,1.604
0.510794,0.7371,-0.2527,-0.7049,1.051
0.514963,0.2818,-0.1812,-0.8326,0.897
0.520468,0.1162,-0.2182,-0.9993,1.029
0.527188,-0.1858,-0.1096,-1.0003,1.023
0.530338,-0.5343,0.1058,-1.0195,1.156
0.534619,-0.7093,0.3160,-0.9904,1.259
0.546637,-0.8578,0.4684,-1.0370,1.425
0.549555,-0.7413,0.6163,-0.4889,1.081
0.550094,-0.5268,0.6831,-0.5913,1.046
0.554319,-0.2038,0.6379,-0.6762,0.952
0.559947,-0.0875,0.6860,-0.7504,1.020
0.564817,-0.0735,0.6890,-0.6570,0.955
0.569402,-0.1344,0.6768,-0.3927,0.794
0.590461,-0.2047,0.6149,0.0022,0.648
0.592013,-0.2455,0.5619,0.5810,0.845
0.592544,-0.2920,0.4888,1.0092,1.159
0.592840,-0.3861,0.4233,1.2834,1.405
0.596004,-0.5718,0.3940,1.2416,1.423
0.600142,-0.7606,0.3675,0.9729,1.288
0.605352,-1.0217,0.2995,0.5416,1.195
0.609904,-0.9548,0.4037,-0.1151,1.043
0.613891,-0.7356,0.5354,-0.6824,1.137
0.618979,-0.5445,0.6813,-1.2761,1.546
0.624427,-0.2358,0.7445,-1.7441,1.911
0.628976,-0.0205,0.7372,-2.0725,2.200
0.633930,0.1894,0.6642,-2.1994,2.305
0.639532,0.5539,0.2839,-2.2584,2.343
0.645259,0.7642,-0.4867,-2.2734,2.447
0.649348,0.3594,-0.9121,-2.0574,2.279
0.653812,-0.1405,-1.2713,-1.0923,1.682
0.659084,-0.1079,-1.6018,-0.3409,1.641
0.664553,0.2066,-1.5654,0.2286,1.595
0.669056,0.6163,-1.4961,0.4602,1.682
0.678008,0.8240,-1.2925,0.6754,1.675
0.680302,0.8232,-0.9966,0.9870,1.626
0.684148,0.5746,-0.5911,1.2032,1.459
0.688740,0.3801,-0.2568,0.8268,0.946
0.694798,0.1077,0.1365,0.5489,0.576
0.700090,-0.1491,0.3269,-0.0733,0.367
0.704590,-0.3852,0.4408,-0.4165,0.718
0.725203,-0.3708,0.5149,-0.3893,0.744
0.726578,-0.2655,0.4687,-0.6325,0.831
0.727064,-0.0948,0.4768,-0.3935,0.625
0.727566,0.1006,0.4200,-0.1776,0.467
0.728745,0.2073,0.3527,-0.1203,0.426
0.734080,0.2254,0.2102,-0.0562,0.313
0.739363,0.2143,0.0332,0.0696,0.228
0.747081,0.1502,-0.1953,0.1880,0.310
0.748793,0.1282,-0.4350,0.2777,0.532
0.752929,0.0892,-0.6499,0.4151,0.776
0.758383,0.0447,-0.8385,0.7343,1.115
0.763823,0.0006,-0.9464,1.2157,1.541
0.767924,0.0150,-1.0079,1.7015,1.978
0.773518,0.1117,-1.0171,2.0133,2.258
0.778005,0.2098,-0.8649,2.2330,2.404
0.782815,0.1039,-0.6049,2.2321,2.315
0.787738,-0.0519,-0.2901,2.0926,2.113
0.796556,-0.0875,-0.0157,1.7381,1.740
0.802950,0.0708,0.2170,1.3144,1.334
0.803369,0.2230,0.3591,0.9452,1.035
0.814465,0.3368,0.4307,0.6563,0.854
0.815372,0.2650,0.4187,0.3779,0.623
0.818150,0.0441,0.3472,0.2841,0.451
0.822973,-0.1630,0.2671,0.1307,0.339
0.829166,-0.3559,0.2287,-0.2302,0.482
0.834442,-0.4238,0.2420,-0.6073,0.779
0.838521,-0.4330,0.4266,-0.7809,0.990
0.844302,-0.3101,0.9946,-0.5505,1.178
0.847811,-0.4042,0.9770,-0.1055,1.063
0.852688,-0.8574,0.7943,0.3224,1.212
0.859048,-1.4259,0.5316,0.7624,1.702
0.864218,-1.9251,0.3314,1.0234,2.205
0.867939,-2.1793,0.1070,1.1203,2.453
0.872107,-2.1221,0.0421,0.9790,2.337
0.878232,-1.7133,-0.1309,0.9029,1.941
0.883578,-0.8320,-0.3631,0.7004,1.147
0.887902,-0.0774,-0.5339,0.3666,0.652
0.895077,0.4346,-0.7235,-0.0673,0.847
0.901649,0.6234,-0.8830,-0.4625,1.176
0.904623,0.4679,-0.9479,-0.5922,1.212
0.912544,0.2234,-0.8712,-0.5043,1.031
0.914958,0.1273,-0.7186,-0.2513,0.772
0.917409,0.0118,-0.5250,0.1047,0.535
0.922901,0.0797,-0.3652,0.4827,0.611
0.944941,0.2558,-0.2402,0.8281,0.899
0.947112,0.3915,-0.1839,1.1030,1.185
0.948016,0.5204,-0.3204,1.1715,1.321
0.948608,0.6188,-0.5319,1.0747,1.349
0.949161,0.6889,-0.8099,0.7933,1.327
0.952138,0.6284,-1.0194,0.3582,1.250
0.959415,0.6280,-1.0932,-0.1012,1.265
0.963157,0.7395,-1.1649,-0.5632,1.490
0.967436,0.7324,-1.0975,-1.0209,1.668
0.972515,0.5640,-0.9119,-1.3746,1.743
0.977427,0.2833,-0.6316,-1.5221,1.672
0.983464,0.0541,-0.2979,-1.4665,1.497
0.986990,-0.1702,-0.0264,-1.2366,1.249
0.995024,-0.3979,0.1224,-0.8730,0.967
0.997175,-0.5989,0.1887,-0.5599,0.841
1.003248,-0.6967,0.2150,-0.2369,0.767
1.011355,-0.6128,0.0909,0.0603,0.622
1.017350,-0.3155,-0.1436,0.2467,0.425
1.018521,0.0343,-0.4607,0.3235,0.564
1.023537,0.4023,-0.8085,0.2442,0.936
1.028682,0.6691,-1.1787,0.1060,1.359
1.031129,0.9238,-1.5044,-0.0022,1.765
1.036515,1.2049,-1.8267,-0.1826,2.196
1.043978,1.3704,-2.0234,-0.6160,2.520
1.048235,1.6081,-2.1832,-1.0360,2.903
1.051388,1.9799,-2.2095,-1.7268,3.433
1.055995,2.3230,-2.0878,-2.7154,4.139
1.063171,2.4441,-1.8878,-4.0041,5.057
1.068994,2.4198,-1.7561,-5.1458,5.951
1.074684,2.1684,-1.6638,-6.2277,6.801
1.080975,1.8939,-1.7675,-6.7798,7.258
1.082095,1.5426,-1.8877,-7.3515,7.745
1.087831,1.1502,-1.7570,-7.7722,8.051
1.091834,0.8266,-1.7951,-7.4854,7.742
1.095936,0.5509,-1.6750,-7.8496,8.045
1.101284,0.4136,-1.7295,-7.5417,7.748
1.105781,0.4761,-2.0528,-7.5637,7.852
1.111069,0.6877,-2.3647,-7.5039,7.898
1.116020,0.8683,-2.6150,-6.3425,6.915
1.120618,1.2583,-2.8116,-5.4358,6.248
1.126493,1.7334,-3.1844,-4.4404,5.733
1.132712,2.3515,-3.5860,-5.3280,6.839
1.135618,2.6073,-3.8742,-5.0339,6.866
1.140824,2.7261,-3.9605,-4.3787,6.503
1.149214,2.8942,-4.0443,-3.8745,6.304
1.151895,3.0354,-4.2132,-2.9651,5.980
1.156618,3.4641,-4.5911,-2.9606,6.469
1.161711,3.9223,-4.9755,-2.9310,6.981
1.168023,4.5763,-5.6567,-4.0887,8.346
1.170809,5.1326,-6.1124,-5.5697,9.733
1.186079,5.2974,-6.5122,-5.7317,10.165
1.191863,5.1276,-6.5012,-6.0764,10.270
1.194239,5.1120,-6.4393,-5.8066,10.065
1.196679,5.5536,-6.4383,-7.5074,11.343
1.198889,5.2589,-6.4495,-8.0745,11.595
1.200856,5.0186,-6.3930,-7.4647,11.035
1.211467,4.6166,-6.1587,-6.9500,10.370
1.213124,4.0532,-6.0790,-6.3741,9.696
1.225394,3.6529,-6.0300,-5.2903,8.814
1.226184,3.2977,-6.1170,-4.2958,8.170
1.226791,2.7795,-6.2784,-3.9508,7.922
1.235247,2.5460,-6.4384,-3.5803,7.794
1.236244,2.0818,-6.7407,-2.0525,7.347
1.239517,2.1860,-6.9800,-0.6792,7.346
1.246084,2.2265,-7.0521,0.1110,7.396
1.249769,2.3233,-7.2768,0.7480,7.675
1.256367,2.3538,-7.3427,0.9060,7.764
1.262368,2.2805,-7.4057,1.3842,7.872
1.264963,2.0823,-7.1862,1.5113,7.633
1.270623,1.7716,-6.9960,2.2474,7.559
1.274345,1.0954,-6.5147,2.4274,7.038
1.279828,0.2750,-5.8255,1.7158,6.079
1.284784,-0.4101,-5.2614,0.9927,5.370
1.290039,-0.8561,-4.8878,0.2466,4.968
1.301702,-1.5025,-4.4928,-0.5760,4.772
1.302647,-2.5197,-4.1350,-1.3421,5.025
1.305032,-3.5183,-3.8496,-1.7363,5.497
1.331002,-3.9580,-3.8707,-2.1590,5.942
1.332358,-3.8102,-4.0747,-2.4067,6.076
1.332928,-3.2733,-4.3931,-2.5429,6.040
1.333431,-2.6348,-4.7143,-2.8963,6.128
1.333975,-1.9415,-5.1263,-3.0363,6.266
1.334523,-1.2354,-5.5994,-2.4833,6.249
1.339793,-0.5850,-6.1160,-1.3439,6.289
1.344520,-0.3823,-6.5742,0.3233,6.593
1.351746,-0.8253,-6.7755,1.9619,7.102
1.354092,-1.8452,-6.6295,3.2509,7.611
1.359775,-3.2610,-6.2300,3.7792,7.983
1.364821,-5.5393,-5.4045,3.8904,8.662
1.369598,-8.3454,-4.2232,3.8241,10.105
1.374240,-10.8183,-3.0731,3.6129,11.812
1.384103,-12.6792,-2.0824,3.2536,13.255
1.386209,-13.6875,-1.4328,2.6585,14.017
1.390620,-14.0396,-1.0371,1.9806,14.216
1.402145,-13.6089,-0.9893,1.1549,13.694
1.405181,-12.6181,-1.2098,0.4207,12.683
1.406462,-11.5212,-1.5102,-0.1455,11.621
1.411838,-10.5330,-1.8158,-0.4645,10.698
1.417023,-9.6272,-2.0950,-0.5376,9.867
1.419511,-8.7823,-2.2361,-0.3527,9.069
1.424631,-8.2379,-2.2397,0.0794,8.537
1.429944,-7.9129,-2.0874,0.6588,8.210
1.433566,-7.1938,-1.5873,1.4651,7.511
1.439369,-8.0651,-1.3097,1.9592,8.402
1.444621,-9.0493,-1.1931,2.5820,9.486
1.449195,-9.9191,-1.1792,3.1864,10.485
1.454563,-10.6464,-1.1819,3.6725,11.324
1.458985,-11.2953,-1.0006,3.9388,12.004
1.468944,-11.6982,-0.3309,4.0107,12.371
1.470162,-12.3896,0.1844,4.1930,13.081
1.473389,-12.8619,0.7315,4.3691,13.603
1.495311,-12.9109,1.2692,4.4348,13.710
1.497041,-12.6347,1.5865,4.3399,13.453
1.497746,-12.1714,1.7523,4.1928,12.992
1.498380,-11.6076,1.8906,4.0114,12.426
1.498996,-10.9044,1.9966,3.8209,11.726
1.503495,-10.1958,2.1116,3.5274,10.993
1.509241,-9.4956,2.2835,3.3185,10.315
1.514116,-8.6752,2.5430,3.0048,9.527
1.518134,-7.9235,2.8426,2.7981,8.871
1.523019,-7.2285,3.1021,2.6964,8.315
1.546011,-6.5686,3.2334,2.6307,7.780
1.547450,-6.0636,3.3049,2.6201,7.386
1.548351,-5.5220,3.2620,2.6421,6.936
1.549266,-5.2450,3.3724,2.4340,6.694
1.550019,-4.9258,3.3298,2.2398,6.354
1.566433,-4.7679,3.1706,2.1879,6.130
1.568192,-4.6750,3.0711,2.1548,5.994
1.568791,-4.4986,2.9425,2.0092,5.739
1.569290,-4.3126,2.8966,2.1899,5.638
1.573633,-4.0956,2.8426,2.2086,5.453
1.583641,-3.6543,2.7810,1.9520,4.990
1.585288,-3.0019,2.5466,1.8287,4.341
1.587862,-2.5361,2.4990,1.5870,3.898
1.593138,-2.4659,2.6168,1.6154,3.942
1.598686,-2.2288,2.5841,1.3690,3.677
1.603588,-1.6202,2.6729,0.9111,3.256
1.608837,-1.1527,2.3940,0.7685,2.766
1.612754,-0.7283,2.1574,0.7590,2.400
1.617221,-0.3401,1.8202,0.7723,2.006
1.622728,-0.1481,1.3205,0.5124,1.424
1.636132,0.1131,0.8933,0.3557,0.968
1.636526,0.2257,0.6441,0.0422,0.684
1.637793,0.2568,0.4272,-0.1951,0.535
1.642443,0.1207,0.4023,-0.7461,0.856
1.652953,0.1594,0.4569,-0.7382,0.883
1.654353,0.3340,0.5049,-0.1777,0.631
1.657595,0.5148,0.6018,0.4377,0.905
1.672217,0.5559,0.8122,1.0041,1.406
1.674050,0.3571,0.9732,1.4491,1.782
1.675145,0.1032,1.0605,1.7320,2.033
1.694964,-0.1481,1.0714,1.7694,2.074
1.696120,-0.2844,1.0224,1.6479,1.960
1.696620,-0.3152,0.9564,1.4870,1.796
1.697051,-0.2838,0.9166,1.3474,1.654
1.697385,-0.2286,0.8936,1.3104,1.602
1.702072,-0.1307,0.9856,1.3168,1.650
1.706961,-0.0692,1.1115,1.4052,1.793
1.711788,-0.2086,1.0555,1.5399,1.879
1.716674,-0.2686,0.9585,1.6437,1.922
1.721340,-0.3499,0.8587,1.7660,1.995
1.728114,-0.3401,0.8017,1.9154,2.104
1.743633,-0.3424,0.7089,2.0818,2.226
1.744308,-0.3973,0.5995,2.1885,2.304
1.744640,-0.4569,0.4400,2.2090,2.298
1.748707,-0.4377,0.3382,2.0843,2.156
1.755934,-0.4547,0.3516,1.8392,1.927
1.757535,-0.5267,0.5350,1.5751,1.745
1.764021,-0.6725,0.7680,1.5792,1.880
1.767739,-0.8394,0.9880,1.7907,2.211
1.774523,-0.9745,1.1352,2.0176,2.512
1.776581,-1.0084,1.2379,2.1325,2.664
1.782944,-0.9676,1.2628,2.0948,2.630
1.788460,-0.9143,1.2483,1.9525,2.491
1.791817,-0.8868,1.2325,1.7801,2.340
1.803183,-0.7513,1.1467,1.6166,2.120
1.804573,-0.6683,1.0986,1.5100,1.983
1.823472,-0.5517,1.0715,1.4103,1.855
1.824782,-0.3638,0.9396,1.2871,1.635
1.825272,-0.3556,0.8728,1.2904,1.598
1.825607,-0.4239,0.8371,1.3170,1.617
1.827367,-0.4824,0.8229,1.3545,1.657
1.830994,-0.4808,0.8081,1.3843,1.673
1.836741,-0.5005,0.8336,1.3753,1.684
1.841210,-0.5223,0.8775,1.4231,1.752
1.847570,-0.5340,0.9303,1.4415,1.797
1.852584,-0.4856,0.9773,1.4185,1.790
1.856439,-0.4345,0.9781,1.3302,1.707
1.864291,-0.4666,0.9900,1.2176,1.637
1.867060,-0.4529,0.9220,1.0500,1.469
1.871910,-0.5152,0.8916,0.9283,1.386
1.876490,-0.4696,0.8298,0.8144,1.254
1.880780,-0.4599,0.7106,0.7369,1.122
1.885723,-0.5697,0.6536,0.7119,1.122
1.890636,-0.6552,0.5890,0.6195,1.077
1.895394,-0.6566,0.5314,0.5078,0.986
1.900394,-0.6219,0.4947,0.4367,0.907
1.906301,-0.6060,0.4668,0.4109,0.868
1.910492,-0.5276,0.4215,0.3849,0.777
1.915381,-0.4370,0.4018,0.3519,0.690
1.921048,-0.4371,0.4388,0.3191,0.697
1.925515,-0.0450,0.2771,0.6819,0.737
1.937283,0.2888,0.1495,0.7419,0.810
1.937564,0.2991,0.0225,0.7437,0.802
1.944398,-0.6316,-0.2971,1.1161,1.316
1.944742,-0.0022,-0.1552,0.9276,0.940
1.954223,0.4823,-0.0866,0.8953,1.021
1.955351,0.6235,-0.0816,0.8661,1.070
1.959982,0.9000,-0.1637,0.7566,1.187
1.965854,0.9148,-0.2155,0.6581,1.147
1.971200,0.8691,-0.2564,0.5140,1.042
1.976981,0.7966,-0.3294,0.4155,0.957
1.981969,0.7380,-0.3391,0.2080,0.838
1.986517,0.7770,-0.3407,0.0804,0.852
1.990874,0.7868,-0.3580,-0.0368,0.865
1.998328,0.7388,-0.3243,-0.1771,0.826
2.001114,0.7311,-0.2704,-0.1541,0.795
2.005795,0.7229,-0.2303,-0.1527,0.774
2.009932,0.8314,-0.2250,-0.1916,0.882
2.018897,0.8818,-0.2210,-0.1875,0.928
2.023254,0.7549,-0.2019,-0.2052,0.808
2.024964,0.6231,-0.2038,-0.2566,0.704
2.030670,0.5727,-0.2247,-0.3938,0.730
2.039316,0.4626,-0.2336,-0.4399,0.680
2.042078,0.3981,-0.3023,-0.5240,0.724
2.052773,0.3576,-0.3637,-0.5601,0.758
2.054381,0.3292,-0.4034,-0.5914,0.788
2.061944,0.3391,-0.4146,-0.6224,0.821
2.063643,0.3562,-0.4140,-0.6939,0.883
2.068751,0.4094,-0.4305,-0.7988,0.995
2.073805,0.4578,-0.4353,-0.8818,1.085
2.075074,0.5206,-0.4522,-0.9047,1.137
2.087180,0.5881,-0.4693,-0.9460,1.209
2.088317,0.8130,-0.3373,-0.8883,1.250
2.092517,0.9888,-0.2157,-0.7529,1.261
2.095378,0.8720,-0.4370,-0.6503,1.172
2.105488,0.7265,-0.5332,-0.5449,1.053
2.106544,0.5955,-0.6242,-0.5683,1.033
2.109682,0.5817,-0.6432,-0.5438,1.024
2.116541,0.6083,-0.6998,-0.5145,1.060
2.119278,0.5555,-0.7818,-0.4688,1.067
2.124815,0.4593,-0.8388,-0.3540,1.020
2.129960,0.3391,-0.8572,-0.3136,0.974
2.134255,0.2382,-0.8347,-0.3040,0.920
2.138790,0.1590,-0.8196,-0.3327,0.899
2.143716,0.1114,-0.7646,-0.3903,0.866
2.148621,0.1120,-0.6436,-0.5440,0.850
2.154119,0.0650,-0.5520,-0.6430,0.850
2.159379,0.0184,-0.4945,-0.6202,0.793
2.164910,0.0271,-0.4712,-0.6122,0.773
2.168688,0.1745,-0.5102,-0.6669,0.858
2.174566,0.3933,-0.5491,-0.7678,1.023
2.183384,0.5542,-0.6116,-0.8477,1.183
2.185043,0.6381,-0.6831,-0.9087,1.304
2.195607,0.7407,-0.7275,-1.0742,1.494
2.196173,0.8043,-0.7039,-1.1590,1.577
2.203396,0.8553,-0.6383,-1.1766,1.588
2.205832,0.8555,-0.5451,-1.0881,1.488
2.209101,0.7953,-0.5032,-0.9555,1.341
2.214676,0.7153,-0.5434,-0.8149,1.213
2.219024,0.6992,-0.5892,-0.6173,1.103
2.224458,0.6967,-0.6239,-0.4717,1.047
2.229975,0.6814,-0.6260,-0.3989,1.008
2.233634,0.5556,-0.6418,-0.3235,0.908
2.238883,0.3460,-0.6478,-0.2292,0.769
2.245587,0.1726,-0.6061,-0.2475,0.677
2.248250,0.0210,-0.5387,-0.2567,0.597
2.254196,-0.0608,-0.4601,-0.3164,0.562
2.260364,-0.1206,-0.4064,-0.4597,0.625
2.263751,-0.1637,-0.3816,-0.5142,0.661
2.269188,-0.1710,-0.3975,-0.5872,0.729
2.274171,-0.1378,-0.3559,-0.6543,0.757
2.278752,-0.0689,-0.2808,-0.7320,0.787
2.283788,-0.0387,-0.1624,-0.8244,0.841
2.288695,-0.0397,-0.0250,-0.8810,0.882
2.293898,-0.0121,0.1002,-0.9419,0.947
2.298228,0.0511,0.1993,-1.0042,1.025
2.305988,0.0111,0.2653,-1.0341,1.068
2.309421,-0.1150,0.3600,-1.0720,1.137
2.315867,-0.3243,0.4688,-1.0600,1.204
2.321880,-0.5423,0.5740,-1.0627,1.324
2.324007,-0.7163,0.6923,-1.0347,1.436
2.328565,-0.8197,0.7707,-0.9928,1.501
2.333948,-0.8622,0.8307,-0.9302,1.516
2.338734,-0.8368,0.8437,-0.8999,1.491
2.343595,-0.7748,0.8389,-0.8185,1.405
2.356130,-0.7005,0.8404,-0.7867,1.348
2.358557,-0.6163,0.8436,-0.7452,1.283
2.359443,-0.5558,0.8413,-0.7395,1.250
2.375597,-0.4950,0.8385,-0.6717,1.183
2.376521,-0.4508,0.7969,-0.6210,1.106
2.377102,-0.3920,0.7406,-0.5679,1.012
2.377456,-0.3259,0.6553,-0.5006,0.887
2.385089,-0.2575,0.5581,-0.4144,0.741
2.388668,-0.1463,0.4828,-0.3260,0.601
2.393798,-0.0617,0.4508,-0.2594,0.524
2.397747,-0.0110,0.4457,-0.1522,0.471
2.403463,-0.0061,0.4674,-0.0759,0.474
2.408167,-0.0303,0.5088,0.0247,0.510
2.411902,-0.1859,0.5813,0.1542,0.629
2.416415,-0.3530,0.6387,0.2239,0.763
2.423016,-0.4645,0.6550,0.2242,0.834
2.427106,-0.5467,0.6537,0.2124,0.878
2.432001,-0.6188,0.6874,0.2317,0.953
2.437686,-0.6973,0.7249,0.2269,1.031
2.441914,-0.7368,0.7327,0.2772,1.075
2.453720,-0.7591,0.7205,0.3129,1.092
2.454812,-0.7496,0.6810,0.3435,1.069
2.457749,-0.7085,0.6407,0.3472,1.016
2.474743,-0.6740,0.6066,0.3622,0.976
2.476559,-0.6679,0.6005,0.3408,0.961
2.477146,-0.6469,0.5912,0.3547,0.945
2.479950,-0.5825,0.5762,0.3131,0.877
2.488714,-0.4866,0.5248,0.3089,0.779
2.489919,-0.3738,0.4656,0.3330,0.684
2.492140,-0.2586,0.4110,0.3494,0.598
2.500372,-0.1650,0.3564,0.4109,0.568
2.502548,-0.0789,0.2590,0.4455,0.521
2.507042,-0.0315,0.1528,0.4678,0.493
2.511570,-0.0992,0.0972,0.5231,0.541
2.517734,-0.1884,0.0851,0.4943,0.536
2.521363,-0.2633,0.0659,0.4151,0.496
2.527296,-0.2951,0.0635,0.3911,0.494
2.533577,-0.3244,0.0395,0.3429,0.474
2.537340,-0.3967,0.0299,0.2682,0.480
2.540662,-0.4019,0.0154,0.1214,0.420
2.548768,-0.3665,0.0009,0.0367,0.368
2.551796,-0.2452,-0.0180,-0.0455,0.250
2.556844,-0.2010,0.0186,-0.0608,0.211
2.561575,-0.2405,0.1078,-0.0309,0.265
2.573421,-0.2824,0.2232,-0.0323,0.361
2.576744,-0.3314,0.3216,0.0259,0.463
2.577812,-0.3203,0.4244,0.0597,0.535
2.595710,-0.2780,0.5434,0.0642,0.614
2.596977,-0.3214,0.6663,0.0393,0.741
2.597485,-0.3592,0.7971,-0.0984,0.880
2.601884,-0.3003,0.8235,-0.2334,0.907
2.602839,-0.1955,0.7985,-0.3511,0.894
2.607215,-0.1094,0.7419,-0.4418,0.870
2.611792,-0.0449,0.6659,-0.5151,0.843
2.618371,-0.0042,0.5944,-0.5162,0.787
2.622138,0.0129,0.5251,-0.5387,0.752
2.626120,0.0683,0.4268,-0.5226,0.678
2.631666,0.1834,0.3407,-0.4825,0.618
2.636140,0.3127,0.2762,-0.4425,0.608
2.640918,0.4177,0.2385,-0.4216,0.640
2.645494,0.4959,0.2324,-0.3311,0.640
2.651769,0.5808,0.2486,-0.2668,0.686
2.656170,0.6246,0.2962,-0.2046,0.721
2.660493,0.6799,0.2921,-0.1399,0.753
2.667426,0.6868,0.3461,-0.0842,0.774
2.671241,0.5955,0.4243,0.0244,0.732
2.675757,0.5424,0.4764,0.0521,0.724
2.685462,0.4368,0.4879,0.1352,0.669
2.687368,0.3886,0.4613,0.2234,0.643
2.690815,0.3117,0.4706,0.3138,0.646
2.695482,0.2685,0.4797,0.2864,0.620
