time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006651,-0.0107,0.0096,0.0819,0.083
0.007598,-0.0060,0.0594,0.1267,0.140
0.008039,0.0344,0.0327,0.1928,0.199
0.008366,0.1128,-0.0484,0.1780,0.216
0.012051,-0.0469,-0.0316,0.0830,0.100
0.022715,-0.0322,-0.0148,-0.0301,0.047
0.023102,-0.0248,-0.0125,-0.1377,0.141
0.027625,-0.0866,-0.0125,-0.2043,0.222
0.034300,-0.0723,-0.0244,-0.2810,0.291
0.040712,-0.1301,-0.0004,-0.1887,0.229
0.041513,-0.1592,0.0520,-0.1327,0.214
0.046388,-0.1215,0.1447,-0.2107,0.283
0.052156,-0.1650,0.2441,-0.2289,0.373
0.057249,-0.0560,0.1858,-0.1519,0.246
0.062730,0.0098,0.0587,-0.0015,0.060
0.078520,-0.0436,-0.0320,0.0554,0.077
0.079185,-0.0324,-0.0985,-0.0001,0.104
0.079468,0.0169,-0.1026,-0.0625,0.121
0.085305,0.0658,-0.0782,-0.0819,0.131
0.087645,0.0523,-0.0181,-0.0275,0.062
0.093006,-0.0425,0.0227,-0.0398,0.063
0.096621,-0.0607,0.0346,-0.0331,0.077
0.101796,-0.1505,0.0180,-0.0693,0.167
0.106623,-0.2592,0.0062,-0.1293,0.290
0.111713,-0.2867,0.0159,-0.1679,0.333
0.133446,-0.2690,0.0256,-0.2064,0.340
0.134780,-0.2875,0.0592,-0.2211,0.367
0.135513,-0.2825,0.0831,-0.2168,0.366
0.136218,-0.1633,0.0878,-0.2747,0.331
0.150400,-0.0448,0.1117,-0.2872,0.311
0.151905,0.0901,0.1259,-0.2666,0.308
0.152641,0.2175,0.1281,-0.2653,0.366
0.173905,0.2755,0.1422,-0.2809,0.418
0.175069,0.3312,0.1157,-0.2442,0.427
0.175655,0.3751,0.0775,-0.2602,0.463
0.176187,0.3453,0.0752,-0.1859,0.399
0.176742,0.2824,0.0491,-0.1192,0.310
0.191696,0.1888,-0.0103,-0.0530,0.196
0.192852,0.0885,-0.0789,0.0128,0.119
0.193464,-0.0210,-0.1448,0.0689,0.162
0.194067,-0.1230,-0.1508,0.1057,0.221
0.202968,-0.1627,-0.0997,0.0973,0.214
0.204418,-0.1836,-0.0177,0.1011,0.210
0.217775,-0.1667,0.0591,0.1358,0.223
0.218894,-0.1333,0.0641,0.2111,0.258
0.219310,-0.1672,0.0214,0.2553,0.306
0.229030,-0.1868,-0.0235,0.2185,0.288
0.229878,-0.1611,-0.0516,0.2321,0.287
0.230959,-0.1118,-0.0699,0.1935,0.234
0.235700,-0.0700,-0.0620,0.2027,0.223
0.240960,-0.0237,-0.0661,0.1977,0.210
0.245963,0.0534,-0.0463,0.1978,0.210
0.251331,0.1088,-0.0314,0.2314,0.258
0.259618,0.1473,-0.0357,0.2533,0.295
0.260603,0.1715,-0.0424,0.2896,0.339
0.266200,0.2292,-0.0371,0.3189,0.394
0.271416,0.2895,-0.0391,0.3294,0.440
0.277615,0.3453,-0.0221,0.3234,0.474
0.280051,0.4158,0.0138,0.3155,0.522
0.284841,0.4485,0.0447,0.3295,0.558
0.290296,0.4771,0.0492,0.2987,0.565
0.295573,0.4657,0.0273,0.2711,0.540
0.301869,0.4406,0.0292,0.2394,0.502
0.305510,0.4831,0.0572,0.3302,0.588
0.310399,0.5335,0.1183,0.4787,0.726
0.314981,0.4867,0.1648,0.4819,0.705
0.320756,0.2664,0.1609,0.3046,0.435
0.326574,-0.0723,0.0807,0.0253,0.111
0.329915,-0.2454,-0.0420,-0.1338,0.283
0.335451,-0.3011,-0.1570,-0.1139,0.358
0.343587,-0.3045,-0.2119,0.0487,0.374
0.345310,-0.1437,-0.1830,0.2056,0.310
0.364155,0.1717,-0.1042,0.3928,0.441
0.365250,0.2023,-0.0806,0.3863,0.443
0.365719,0.0036,-0.1883,0.3276,0.378
0.366162,-0.1208,-0.2645,0.3219,0.434
0.371509,-0.0900,-0.2665,0.1495,0.319
0.378901,-0.0260,-0.1755,-0.0197,0.178
0.380236,-0.0217,-0.0348,-0.0999,0.108
0.391294,-0.0364,0.0839,-0.1487,0.175
0.392346,-0.0606,0.1568,-0.1661,0.236
0.396247,-0.0703,0.1556,-0.1954,0.259
0.399945,-0.1278,0.0971,-0.2297,0.280
0.405095,-0.1754,0.0412,-0.2116,0.278
0.409951,-0.2230,-0.0096,-0.1319,0.259
0.414515,-0.1466,-0.0245,-0.0097,0.149
0.420270,-0.0133,-0.0154,0.2412,0.242
0.428081,0.1292,0.0078,0.3939,0.415
0.429214,0.1016,0.0357,0.3772,0.392
0.436710,0.0407,0.0444,0.2751,0.282
0.441657,0.0924,0.0101,0.1236,0.155
0.444142,0.1849,0.0260,0.1230,0.224
0.449021,0.3181,0.0609,0.2492,0.409
0.455016,0.3750,0.1146,0.2706,0.476
0.459940,0.2745,0.1490,0.1159,0.333
0.464008,0.1552,0.1188,-0.1002,0.220
0.469386,0.0529,0.0721,-0.2799,0.294
0.475200,-0.0299,0.0113,-0.3545,0.356
0.479620,-0.0935,-0.0349,-0.3458,0.360
0.487188,-0.1666,-0.0450,-0.3330,0.375
0.491215,-0.2731,-0.0479,-0.3111,0.417
0.494784,-0.3630,-0.0436,-0.2969,0.471
0.499275,-0.4079,-0.0369,-0.2424,0.476
0.518038,-0.4556,-0.0420,-0.1262,0.475
0.519241,-0.4178,-0.0734,0.0112,0.424
0.519767,-0.3591,-0.0903,0.1123,0.387
0.520165,-0.2913,-0.0928,0.0748,0.315
0.527202,-0.2694,-0.0619,-0.0343,0.279
0.528600,-0.2598,-0.0287,-0.0929,0.277
0.533188,-0.2744,-0.0314,-0.1061,0.296
0.540775,-0.2440,-0.0769,-0.1121,0.279
0.543531,-0.2043,-0.1247,-0.0680,0.249
0.549561,-0.0717,-0.1533,-0.0644,0.181
0.553438,0.0103,-0.1029,-0.0873,0.135
0.560026,-0.0394,-0.0170,-0.1344,0.141
0.564019,-0.1130,0.0115,-0.2223,0.250
0.570415,-0.1149,0.0089,-0.2315,0.259
0.574012,0.0503,0.0206,-0.2580,0.264
0.578838,0.2370,0.1111,-0.2778,0.382
0.583421,0.3590,0.2084,-0.1784,0.452
0.588593,0.4139,0.2696,-0.1224,0.509
0.593448,0.3132,0.3044,0.0049,0.437
0.598107,0.2317,0.2389,0.1744,0.376
0.603626,0.0979,0.0997,0.3526,0.379
0.608160,-0.2509,-0.0558,0.7024,0.748
0.613342,-0.7045,-0.2084,0.9974,1.239
0.617980,-0.8231,-0.2794,0.8584,1.222
0.625534,-0.6505,-0.0710,0.2887,0.715
0.628831,-0.5123,0.2632,-0.3554,0.677
0.633564,-0.6379,0.5200,-0.9981,1.294
0.641118,-0.7214,0.5830,-1.4778,1.745
0.644781,-0.3109,0.5146,-1.6525,1.758
0.648534,0.1562,0.4680,-1.2626,1.356
0.654307,0.8956,0.3427,-0.6217,1.143
0.658246,1.1787,0.2225,-0.0375,1.200
0.663605,1.0371,0.0572,0.0155,1.039
0.667660,1.0184,-0.1386,-0.1678,1.041
0.673304,0.7492,-0.1191,-0.2981,0.815
0.678586,0.3681,0.0031,-0.4617,0.590
0.682697,0.0639,0.0749,-0.5777,0.586
0.689627,-0.1607,0.0391,-0.5770,0.600
0.693231,-0.3796,-0.0467,-0.5148,0.641
0.698574,-0.6430,-0.1131,-0.3721,0.751
0.708364,-0.7505,-0.0957,-0.2155,0.787
0.709655,-0.7412,-0.0522,-0.1593,0.760
0.714322,-0.5486,-0.0660,-0.1605,0.575
0.718540,-0.3236,-0.0535,-0.2239,0.397
0.737716,-0.0613,-0.1126,-0.3448,0.368
0.740012,0.0450,-0.1262,-0.4420,0.462
0.741131,0.1748,-0.1635,-0.4894,0.545
0.742288,1.3400,-0.1912,-0.6308,1.493
0.743649,0.1624,-0.1735,-0.4189,0.482
0.748622,-1.1773,0.0187,-0.3604,1.231
0.756458,-0.5302,0.0051,-0.6559,0.843
0.758153,0.2027,0.0033,-0.7074,0.736
0.762766,0.1876,0.0827,-0.3861,0.437
0.767022,0.0917,0.0806,-0.2495,0.278
0.772256,-0.3773,0.1120,-0.3092,0.500
0.777462,-0.4231,0.0718,-0.3736,0.569
0.781792,-0.2635,-0.0351,-0.3930,0.474
0.786727,-0.3431,-0.0271,-0.1955,0.396
0.792344,-0.1020,-0.0669,-0.1298,0.178
0.796773,-0.2532,-0.0254,-0.0163,0.255
0.801580,0.0138,-0.0102,0.0587,0.061
0.808539,0.3045,-0.0167,0.0140,0.305
0.811777,0.3127,0.0366,0.0125,0.315
0.816628,0.1414,0.0276,0.0252,0.146
0.823380,0.0559,-0.0003,0.0925,0.108
0.827995,0.1065,-0.0663,0.2642,0.292
0.832049,0.0639,-0.1177,0.4379,0.458
0.845279,0.0742,-0.1571,0.5302,0.558
0.846648,0.0491,-0.2132,0.5007,0.546
0.848167,0.1102,-0.2023,0.3688,0.435
0.873527,0.0517,-0.0625,0.0846,0.117
0.875156,0.0193,0.0985,-0.2157,0.238
0.876877,0.3102,-0.0085,-0.4035,0.509
0.878051,0.3696,0.0353,-0.2354,0.440
0.878700,0.4246,0.0359,-0.0991,0.437
0.879284,0.5205,0.0628,-0.0065,0.524
0.882295,0.5115,0.2043,0.1669,0.575
0.885924,0.5408,0.2020,0.1370,0.593
0.891924,0.8169,0.0923,0.0213,0.822
0.896707,0.9742,0.0854,0.0707,0.980
0.903244,1.0200,0.0760,0.1203,1.030
0.909513,0.8995,0.0189,0.1222,0.908
0.913070,0.4569,0.1433,0.0977,0.489
0.917005,0.2830,0.2316,0.2000,0.417
0.923852,0.0599,0.3339,0.4483,0.562
0.926796,-0.0164,0.2209,0.6586,0.695
0.931358,0.0971,-0.1020,0.6567,0.672
0.938525,0.0179,-0.7752,0.3922,0.869
0.947676,0.1112,-0.3721,0.7045,0.805
0.949175,-0.1381,0.0012,0.0519,0.147
0.951084,0.0886,-0.3189,-0.0694,0.338
0.966785,-0.0750,0.0233,0.2041,0.219
0.968426,-0.0401,0.0995,0.2555,0.277
0.968822,-0.0435,0.0035,0.2260,0.230
0.995051,-0.1642,0.0176,0.2352,0.287
0.995854,-0.2587,-0.0328,0.2473,0.359
0.996118,-0.3750,-0.0449,0.2286,0.441
0.996618,-0.3648,-0.0808,0.2460,0.447
0.996897,-0.2904,-0.1094,0.2374,0.391
0.997156,-0.1567,-0.1595,0.2197,0.313
1.002557,0.0221,-0.2286,0.2788,0.361
1.005752,0.1361,-0.2522,0.3021,0.416
1.011932,0.2236,-0.2567,0.2418,0.418
1.015418,0.2848,-0.1967,0.2799,0.445
1.021631,0.2767,-0.0700,0.3878,0.482
1.025248,0.1683,0.0586,0.4628,0.496
1.030340,-0.0042,0.1104,0.4477,0.461
1.034837,-0.1883,0.1214,0.3904,0.450
1.040530,-0.3483,0.1061,0.2764,0.457
1.046045,-0.3887,0.0741,0.1607,0.427
1.050095,-0.3287,-0.0056,0.0549,0.333
1.059700,-0.1494,-0.0326,-0.0147,0.154
1.060641,0.0582,-0.0308,-0.1462,0.160
1.066958,0.0956,0.0306,-0.2297,0.251
1.070603,-0.0732,0.1875,-0.2797,0.345
1.075473,0.1545,0.2199,-0.4110,0.491
1.080193,0.3464,0.1997,-0.3608,0.539
1.085685,0.7276,0.1197,-0.2321,0.773
1.090164,0.9187,-0.0126,-0.0585,0.921
1.097842,0.0681,0.0702,0.1175,0.153
1.099844,0.0984,-0.0717,-0.0435,0.129
1.106548,-0.3351,-0.2108,-0.2065,0.446
1.110148,-0.7041,-0.2396,-0.1851,0.766
1.114611,-0.6095,-0.2635,-0.2378,0.705
1.121456,-0.9034,-0.1392,-0.1352,0.924
1.124600,-0.8443,-0.0964,-0.0615,0.852
1.129919,-0.8651,-0.1348,-0.1005,0.881
1.134317,-0.5208,-0.1253,-0.0226,0.536
1.140145,-0.5263,-0.0513,0.0668,0.533
1.145279,-0.4823,0.0513,0.1632,0.512
1.150188,-0.2718,0.1560,0.1637,0.354
1.156905,0.0454,0.2653,0.0446,0.273
1.160116,0.3810,0.3791,-0.1032,0.547
1.166465,0.5893,0.4664,-0.2509,0.792
1.169027,0.8596,0.4723,-0.3222,1.032
1.177179,0.9752,0.4065,-0.2669,1.090
1.179240,0.9099,0.3169,-0.0495,0.965
1.183974,0.6951,0.1893,-0.0786,0.725
1.195153,0.4814,0.0882,-0.2274,0.540
1.196711,0.2160,0.0495,-0.2900,0.365
1.201104,0.0805,-0.0345,-0.4865,0.494
1.214376,-0.0497,-0.0705,-0.6593,0.665
1.215810,-0.0746,-0.0538,-0.7846,0.790
1.216286,-0.0709,-0.0036,-0.8222,0.825
1.219342,-0.1106,0.0513,-0.7700,0.780
1.225579,-0.2150,0.1110,-0.6664,0.709
1.229816,-0.3171,0.1779,-0.4562,0.583
1.235361,-0.3022,0.2398,-0.2994,0.488
1.240419,-0.3260,0.2180,-0.1501,0.420
1.244119,-0.0940,0.0506,-0.0419,0.115
1.250558,0.0852,-0.1858,-0.0104,0.205
1.255047,0.1162,-0.3332,-0.0007,0.353
1.258926,0.2406,-0.1984,-0.0556,0.317
1.263937,0.0658,-0.2119,-0.1681,0.278
1.269778,0.0081,-0.0916,-0.2375,0.255
1.283877,-0.0760,0.0427,-0.4049,0.414
1.285534,-0.1988,0.0336,-0.4363,0.481
1.286292,-0.3840,-0.0114,-0.2003,0.433
1.303707,-0.5481,-0.0657,0.2098,0.591
1.306258,-0.6220,-0.0626,0.4880,0.793
1.307194,-0.5577,-0.0930,0.6635,0.872
1.309121,-0.4195,-0.1711,0.7749,0.898
1.310260,-0.3626,-0.2946,0.6550,0.804
1.314927,-0.2746,-0.4392,0.3824,0.644
1.320002,-0.1013,-0.2802,0.2895,0.415
1.325186,0.0592,-0.0091,0.1487,0.160
1.331908,0.2691,0.1492,-0.0760,0.317
1.333324,0.3375,0.0181,-0.2914,0.446
1.346422,0.5951,-0.1222,-0.2634,0.662
1.350570,0.5161,-0.2526,-0.0875,0.581
1.351182,0.0096,-0.6790,-0.0149,0.679
1.353490,-0.1013,-1.1427,0.0004,1.147
1.359660,-0.3438,-0.6330,-0.0610,0.723
1.367787,-0.3094,-0.1697,-0.1297,0.376
1.368499,-0.1731,0.7536,0.1315,0.784
1.373410,0.0248,1.3667,0.5104,1.459
1.380594,0.3307,1.4025,0.7107,1.607
1.383581,0.3676,1.0342,0.5726,1.238
1.388364,0.0875,0.4349,0.2634,0.516
1.393436,-0.2068,-0.1774,-0.0356,0.275
1.399689,-0.3219,-0.6138,-0.3250,0.766
1.403190,-0.3109,-0.7841,-0.3683,0.920
1.411817,-0.2860,-0.6242,-0.2280,0.724
1.412492,-0.2427,-0.2735,-0.0236,0.366
1.417152,-0.1686,0.0979,0.1400,0.240
1.427189,-0.0493,0.3276,0.2513,0.416
1.428635,0.1085,0.3512,0.2817,0.463
1.435256,0.2356,0.2671,0.2675,0.445
1.438625,0.2554,0.1425,0.0651,0.300
1.445819,0.3281,0.0348,-0.1750,0.373
1.448844,0.4514,0.0587,-0.3285,0.561
1.453082,0.4673,0.1782,-0.4341,0.662
1.458976,0.3617,0.2783,-0.3412,0.570
1.462740,0.1227,0.3566,-0.2151,0.434
1.467879,-0.1064,0.1696,-0.1754,0.266
1.475342,-0.3208,-0.0146,0.0221,0.322
1.477534,-0.5902,-0.3012,0.0760,0.667
1.482774,-0.4626,-0.6373,-0.0567,0.790
1.487091,-0.3233,-0.6788,-0.1942,0.777
1.494064,-0.2610,-0.6652,-0.2721,0.765
1.499167,-0.1705,-0.6015,-0.2714,0.682
1.502414,-0.0971,-0.5115,-0.3404,0.622
1.508768,-0.0022,-0.4144,-0.3621,0.550
1.515962,0.0160,-0.2937,-0.2958,0.417
1.517045,0.0342,-0.1899,-0.1438,0.241
1.525376,0.1098,-0.0050,-0.0041,0.110
1.529176,0.2213,0.1723,0.1043,0.299
1.534899,0.3042,0.3229,0.1982,0.486
1.537196,0.3708,0.3800,0.2084,0.570
1.548709,0.0813,0.0284,0.0535,0.101
1.550111,-0.3136,-0.0500,0.2619,0.412
1.565587,-0.6855,-0.1689,0.8841,1.131
1.566681,-0.3431,0.2738,0.8277,0.937
1.567047,0.1782,0.7634,0.2560,0.825
1.570159,0.6232,0.8888,-0.6157,1.248
1.572878,0.8825,0.7152,-0.8985,1.448
1.580041,0.6094,0.0904,-0.8253,1.030
1.582999,0.4374,-0.2919,-0.1978,0.562
1.587243,0.1245,-0.1286,-0.1641,0.243
1.591702,-0.0661,-0.0134,-0.3891,0.395
1.596438,-0.1461,0.0778,-0.4662,0.495
1.600941,-0.1686,0.1020,-0.2376,0.309
1.605983,-0.1051,0.0592,-0.0024,0.121
1.611587,0.0564,0.0427,0.0416,0.082
1.616224,0.1464,0.0310,-0.1941,0.245
1.621067,0.1674,0.0146,-0.5325,0.558
1.628286,0.1265,0.0484,-0.7467,0.759
1.631183,0.1167,0.1182,-0.7511,0.769
1.635866,0.1045,0.1639,-0.5505,0.584
1.640982,0.0949,0.1212,-0.3336,0.367
1.646447,0.0114,0.0809,-0.1863,0.203
1.651318,-0.1914,0.0192,-0.2042,0.280
1.655703,-0.3438,-0.1355,-0.2319,0.436
1.661387,-0.4180,0.0088,-0.1688,0.451
1.666408,-0.4499,0.1553,-0.0939,0.485
1.671061,-0.4154,0.1701,-0.0786,0.456
1.688600,-0.3862,0.1538,-0.0537,0.419
1.689931,-0.3239,0.1256,-0.0070,0.347
1.690507,-0.2932,0.0497,-0.0583,0.303
1.691008,-0.2774,-0.0786,0.0028,0.288
1.697053,-0.2332,-0.0991,0.0828,0.267
1.701274,-0.1870,-0.0073,0.2464,0.309
1.705651,-0.1146,0.0724,0.3575,0.382
1.713298,0.0244,0.0778,0.3803,0.389
1.716156,0.1706,0.0402,0.3293,0.373
1.721357,0.2544,-0.0261,0.2260,0.341
1.734216,0.2931,-0.0827,0.1300,0.331
1.735478,0.2816,-0.0867,0.1106,0.315
1.735899,0.2367,-0.0308,0.0625,0.247
1.743077,0.2541,0.0464,0.0835,0.271
1.746736,0.3005,0.1235,0.1689,0.366
1.750621,0.3974,0.1431,0.3259,0.533
1.755320,0.4324,0.0098,0.4585,0.630
1.760730,0.4034,-0.1784,0.4716,0.646
1.765656,0.2959,-0.3567,0.2482,0.526
1.770394,0.1557,-0.5514,-0.0035,0.573
1.777628,-0.0869,-0.7385,-0.3269,0.812
1.781447,-0.3630,-0.6981,-0.5428,0.956
1.785765,-0.5608,-0.4593,-0.6206,0.954
1.801236,-0.6808,-0.1395,-0.5532,0.888
1.802632,-0.7633,0.1345,-0.3453,0.848
1.803414,-0.8298,0.3458,-0.0226,0.899
1.808342,-0.9020,0.3894,0.2095,1.005
1.834563,-0.8172,0.3540,0.2269,0.919
1.835784,-0.4388,0.3138,-0.0183,0.540
1.836495,0.2335,0.3981,-0.4043,0.614
1.837135,1.1838,0.5442,-0.6802,1.470
1.838240,1.7578,0.3387,-1.2841,2.203
1.839571,1.2141,-0.3538,-1.0398,1.637
1.840479,0.1836,-0.8085,0.3322,0.893
1.847488,-0.7300,-0.8632,0.8542,1.417
1.850182,-0.9959,-0.6836,0.5177,1.314
1.856229,-0.7768,-0.3059,0.1340,0.846
1.860522,-0.3598,0.0042,0.0019,0.360
1.865815,-0.0003,-0.1093,-0.0581,0.124
1.870592,-0.2388,-0.0076,0.0067,0.239
1.875882,-0.1621,0.2325,0.1650,0.328
1.879601,0.1338,0.3336,-0.0710,0.366
1.883724,0.3889,0.3891,-0.0486,0.552
1.889295,0.4172,0.3297,0.2729,0.598
1.895632,0.3602,0.2057,0.6498,0.771
1.901148,0.0576,-0.1238,0.7666,0.779
1.904500,-0.3188,-0.6465,0.6665,0.982
1.910098,-0.4659,-0.6998,0.4644,0.960
1.915428,-0.0082,-0.8391,0.1263,0.849
1.920499,0.5907,-0.8537,-0.2360,1.065
1.924137,0.5367,0.3147,-0.0981,0.630
1.932261,0.5984,-0.9806,-0.1810,1.163
1.943553,0.3114,0.2070,0.3701,0.526
1.944514,-0.5362,-0.0438,0.4501,0.701
1.947277,-0.7719,-0.0145,0.4062,0.872
1.957071,-0.7955,-0.0258,0.1640,0.813
1.958744,-0.5420,-0.0634,0.2855,0.616
1.960739,-0.1475,-0.0197,0.5317,0.552
1.965744,0.4146,0.1097,0.6827,0.806
1.969160,0.5105,0.1383,0.7077,0.883
1.973585,0.5925,-0.0150,0.8292,1.019
1.979121,0.8925,0.0684,0.8605,1.242
1.984283,1.1810,0.2590,1.1202,1.648
1.988959,1.3743,0.4203,1.1107,1.816
1.995276,1.3244,0.4089,0.8613,1.632
1.999542,1.0150,0.3615,0.5224,1.197
2.005041,0.4990,0.2281,0.2704,0.612
2.011158,-0.0469,0.0686,-0.0744,0.111
2.014386,-0.5038,-0.1074,-0.1175,0.528
2.019264,-0.7817,-0.2279,-0.0413,0.815
2.029246,-0.9287,-0.2789,-0.0729,0.972
2.031490,-0.8235,-0.2196,-0.1048,0.859
2.033741,-0.5951,-0.0528,-0.2543,0.649
2.038637,-0.3273,0.1426,-0.3778,0.520
2.045630,-0.1107,0.2899,-0.4297,0.530
2.049269,0.0289,0.3319,-0.3267,0.467
2.053590,0.0773,0.3499,-0.1425,0.386
2.065592,0.0731,0.2794,-0.0587,0.295
2.066575,0.0571,0.1732,-0.0679,0.195
2.070991,-0.0835,0.1005,-0.0265,0.133
2.074272,-0.1955,0.0327,-0.1450,0.246
2.089939,-0.2885,-0.0062,-0.3973,0.491
2.091256,-0.3386,0.0267,-0.6474,0.731
2.091752,-0.3840,0.0860,-0.7927,0.885
2.093681,-0.4152,0.1239,-0.8002,0.910
2.100087,-0.3894,0.1068,-0.6864,0.796
2.103183,-0.3854,0.0134,-0.5996,0.713
2.108303,-0.3604,-0.0917,-0.5615,0.673
2.113868,-0.3455,-0.1989,-0.4571,0.607
2.118597,-0.3285,-0.3153,-0.3512,0.575
2.123483,-0.2739,-0.5271,-0.4208,0.728
2.129394,-0.1029,-0.7526,-0.5584,0.943
2.133228,0.1611,-0.7529,-0.4170,0.876
2.137898,0.4516,-0.6766,-0.3004,0.867
2.148330,0.3595,-0.5216,-0.2801,0.693
2.150279,0.2720,-0.4432,-0.5427,0.752
2.153025,0.0188,-0.2523,-0.6770,0.723
2.157845,-0.3232,-0.0878,-0.6639,0.744
2.167994,-0.5621,-0.0094,-0.5105,0.759
2.169864,-0.5207,0.0090,-0.2908,0.596
2.173552,-0.3520,-0.0251,-0.0525,0.357
2.181898,0.0157,-0.0664,0.0062,0.069
2.184148,0.4605,-0.0743,0.0650,0.471
2.188888,0.7888,0.1161,-0.1585,0.813
2.199369,0.8215,0.3826,-0.2690,0.945
2.200959,0.4363,0.6342,-0.3216,0.834
2.204266,0.2068,0.7014,-0.4553,0.861
2.208295,0.2839,0.6442,-0.5483,0.892
2.223266,0.3922,0.4628,-0.4169,0.736
2.225727,0.5703,0.3080,-0.0709,0.652
2.227662,0.4306,0.2132,0.3749,0.609
2.228246,0.1668,0.1186,0.5835,0.618
2.244893,0.0662,-0.0286,0.4456,0.451
2.246099,-0.0317,-0.2210,0.2293,0.320
2.246461,-0.0194,-0.4082,0.0275,0.410
2.248128,0.1890,-0.4493,-0.1937,0.525
2.252652,0.5005,-0.2297,-0.4440,0.707
2.257035,0.4943,0.0350,-0.5511,0.741
2.262283,0.3887,0.2899,-0.6061,0.776
2.266772,0.1476,0.3458,-0.2736,0.465
2.272334,0.0028,0.1314,0.0183,0.133
2.277768,-0.0704,-0.2141,0.2432,0.332
2.283321,0.1526,-0.3248,0.2575,0.442
2.287885,0.2464,-0.2753,0.3964,0.542
2.300940,-0.1816,-0.2641,0.4759,0.574
2.301431,-0.1649,-0.1836,0.2638,0.361
2.301693,0.0646,0.0044,0.1072,0.125
2.306824,0.0742,0.2445,0.1450,0.294
2.318049,0.0507,0.4985,0.1235,0.516
2.322911,-0.0371,0.5583,0.2389,0.608
2.326138,-0.1127,0.5104,0.1562,0.546
2.331019,-0.0134,0.2760,0.1195,0.301
2.331757,-0.1362,0.0013,0.1859,0.230
2.337650,-0.5153,-0.4403,0.2139,0.711
2.342480,-0.1078,-0.8117,0.0811,0.823
2.346977,0.5292,-0.8645,-0.0572,1.015
2.352608,1.3277,-0.4009,-0.1030,1.391
2.356297,1.1524,0.0450,0.3347,1.201
2.368253,0.8985,0.3275,0.2798,0.996
2.368805,0.5817,0.3439,0.2281,0.713
2.371327,0.2971,0.2789,0.2656,0.486
2.376123,-0.1602,0.1472,-0.1538,0.266
2.381778,-0.1559,0.2334,-0.4058,0.493
2.386420,-0.3531,0.2885,-0.3972,0.605
2.391290,-0.3713,0.2144,0.1208,0.445
2.398753,-0.5763,0.2075,-0.2827,0.675
2.401292,-0.7388,0.2725,-0.5333,0.951
2.405914,-0.7300,0.3639,-0.4829,0.948
2.417833,-0.4090,0.3453,-0.0405,0.537
2.418351,-0.1565,0.3721,0.1099,0.418
2.420805,-0.0487,0.4491,0.0740,0.458
2.426227,-0.0783,0.3777,0.1794,0.425
2.433628,-0.2695,0.3114,0.2752,0.495
2.435975,-0.4837,0.5440,-0.0284,0.729
2.440899,-0.5773,0.5229,0.2786,0.827
2.454709,-0.8380,0.5089,0.5793,1.139
2.455221,-0.5835,0.4828,0.3239,0.824
2.455667,-0.4380,0.3012,0.3116,0.616
2.471383,-0.3822,0.2273,0.2477,0.509
2.472127,0.1115,-0.0642,0.0485,0.138
2.472398,0.5247,-0.3889,0.0531,0.655
2.475459,0.6955,-0.6248,0.2490,0.968
2.492134,0.5065,-0.7314,0.3176,0.945
2.492823,0.0405,-0.6153,0.3763,0.722
2.493098,-0.1385,-0.4635,0.2363,0.538
2.495372,0.1707,-0.4266,0.0073,0.460
2.500453,0.4252,-0.2558,-0.1884,0.531
2.505694,0.5512,-0.0374,-0.4535,0.715
2.511987,0.5199,0.1520,-0.6445,0.842
2.516272,0.3771,0.2241,-0.8475,0.954
2.521201,0.1825,0.2243,-0.7111,0.768
2.525427,-0.1553,0.2676,-0.4626,0.557
2.530794,-0.3711,0.1220,-0.2697,0.475
2.535051,-0.3958,0.0173,-0.1897,0.439
2.540307,-0.2727,-0.1134,0.0238,0.296
2.548394,-0.3036,-0.2200,0.2347,0.442
2.550580,-0.4142,-0.1877,0.2757,0.532
2.561456,-0.6596,-0.1053,0.2284,0.706
2.562788,-0.9873,0.1014,0.0908,0.997
2.580399,-1.2015,0.2623,-0.0054,1.230
2.581515,-1.3337,0.4063,-0.1992,1.408
2.581912,-1.4462,0.4163,-0.3878,1.554
2.582247,-1.2348,0.3284,-0.5475,1.390
2.585441,-0.5982,0.1475,-0.4945,0.790
2.590267,0.3827,-0.0164,-0.3656,0.530
2.595703,0.9591,-0.2231,-0.1247,0.993
2.601190,1.6510,-0.3482,-0.1478,1.694
2.606075,2.1587,-0.2795,-0.2431,2.190
2.610586,1.2685,-0.6365,-0.1550,1.428
2.615974,1.7973,-0.2041,-0.1128,1.812
2.621194,1.6791,0.2417,0.0277,1.697
2.626575,0.4990,0.2325,0.0368,0.552
2.629584,-0.1847,0.1562,0.0414,0.245
2.635323,-0.5118,0.0753,-0.0303,0.518
2.639486,-0.9766,-0.0866,-0.0779,0.984
2.644140,-1.6599,-0.5588,-0.2120,1.764
2.650223,-1.8764,-0.9031,-0.2487,2.097
2.655593,-0.4682,-0.3166,-0.2692,0.626
2.660442,-0.5721,0.2785,-0.1773,0.661
2.666848,-1.5970,0.2895,-0.0997,1.626
2.671751,-1.9841,0.2982,-0.0554,2.007
2.676012,-1.8830,0.2495,0.1016,1.902
2.688976,-0.9500,0.1054,0.2445,0.987
2.690052,-0.3554,0.6550,0.2467,0.785
2.690348,0.8189,0.2521,0.2783,0.901
2.695534,1.5945,-0.4541,0.3817,1.701
2.701653,1.7026,-0.7434,0.4754,1.918
