time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.208104,0.0783,-0.9749,0.5861,1.140
0.209030,-0.0382,-0.9541,0.8445,1.275
0.209336,-0.1704,-0.8761,0.8998,1.267
0.214913,-0.0714,-0.8409,1.0675,1.361
0.228870,-0.3909,-0.6785,1.2209,1.450
0.229403,-0.9661,-0.3480,1.2911,1.650
0.229611,-1.1361,-0.0881,1.1758,1.637
0.252447,-1.0936,0.1364,0.9353,1.446
0.253363,-0.9307,0.3477,0.3408,1.050
0.253922,-0.7992,0.5366,-0.0320,0.963
0.254236,-0.8954,0.7564,-0.4416,1.253
0.262238,-0.8381,0.8073,-0.8142,1.420
0.263593,-0.6532,0.7959,-1.5034,1.822
0.264012,-0.9637,0.7369,-1.9410,2.289
0.274314,-1.9334,0.8730,-1.3764,2.529
0.276015,-2.4142,0.7725,-1.1270,2.774
0.278655,-2.5188,0.8876,-1.7238,3.179
0.304258,-2.3066,0.8147,-1.9093,3.103
0.305238,-1.8340,0.7521,-2.3246,3.055
0.305646,-0.8990,0.7218,-2.7326,2.966
0.305970,-0.0874,0.5248,-3.1223,3.167
0.306308,0.2364,0.2264,-2.2216,2.246
0.310285,0.6616,-0.0784,-1.7142,1.839
0.313035,0.8607,-0.2643,-1.3003,1.582
0.325300,0.8267,-0.4474,-0.4255,1.032
0.325886,0.7077,-0.5040,-0.2459,0.903
0.328949,0.4405,-0.3774,-0.1840,0.609
0.342843,0.2501,-0.2669,0.0065,0.366
0.343355,0.0283,-0.0767,0.0221,0.085
0.343566,-0.3420,0.1646,-0.0578,0.384
0.348175,-0.8041,0.3354,-0.0826,0.875
0.359103,-1.1640,0.4557,-0.1240,1.256
0.360008,-1.5619,0.5456,-0.2799,1.678
0.362773,-1.8756,0.5442,-0.5859,2.039
0.377326,-2.2240,0.4692,-0.6240,2.357
0.378864,-2.3999,0.3832,-0.6147,2.507
0.379338,-2.5332,0.1671,-0.0118,2.539
0.403547,-2.0451,-0.2837,1.4724,2.536
0.404511,-1.8035,0.1898,0.6949,1.942
0.404666,-1.3710,0.2138,0.7559,1.580
0.404816,-0.7459,0.1409,0.8481,1.138
0.404955,-0.2577,0.1622,0.8476,0.901
0.409777,0.1032,0.0813,0.9646,0.973
0.413861,0.6328,-0.0390,0.9410,1.135
0.418251,1.2108,-0.2675,0.9776,1.579
0.422977,1.1577,-0.4899,1.1794,1.724
0.427401,0.9007,-0.7713,1.4696,1.888
0.434199,0.8449,-0.9849,1.5044,1.987
0.437427,0.4687,-0.7606,1.1316,1.442
0.444923,-0.2165,-0.5040,1.1807,1.302
0.447951,-0.2240,-0.3822,1.2924,1.366
0.454479,-0.5380,-0.2707,1.5238,1.638
0.458456,-0.6282,-0.1594,1.4258,1.566
0.462734,-0.9067,-0.0912,1.3743,1.649
0.467532,-1.0534,-0.0369,1.2162,1.609
0.473845,-1.2248,0.0111,1.0784,1.632
0.477833,-1.2386,-0.0442,0.9773,1.578
0.482755,-1.1875,-0.1158,0.7863,1.429
0.488438,-1.0746,-0.1958,0.5293,1.214
0.494084,-0.8772,-0.2451,0.1943,0.931
0.498242,-0.5697,-0.3251,-0.1230,0.667
0.507634,-0.2565,-0.4325,-0.2535,0.563
0.509149,0.0519,-0.4830,-0.3433,0.595
0.513182,0.3072,-0.5290,-0.3949,0.728
0.524754,0.2676,-0.5487,-0.3415,0.699
0.525770,0.0968,-0.6374,0.0413,0.646
0.526982,-0.0492,-0.6152,0.0656,0.621
0.532938,-0.1102,-0.5472,0.0334,0.559
0.538642,-0.0611,-0.4457,-0.0118,0.450
0.544912,-0.1109,-0.3715,0.2816,0.479
0.547501,-0.2203,-0.3110,0.5811,0.695
0.554203,-0.3483,-0.2032,0.5195,0.658
0.556966,-0.3912,-0.1272,0.5015,0.649
0.561721,-0.3698,-0.1199,0.4695,0.610
0.568560,-0.3121,-0.1916,0.3085,0.479
0.572113,-0.3414,-0.3146,0.0376,0.466
0.576988,-0.3885,-0.4990,-0.3870,0.741
0.582721,-0.4874,-0.6923,-0.8034,1.167
0.590632,-0.5537,-0.8545,-1.0840,1.487
0.594431,-0.1626,-0.9577,-1.3400,1.655
0.599444,1.1343,-1.0268,-1.3094,2.014
0.603232,2.6703,-1.3620,-1.5372,3.369
0.608445,3.4782,-1.8538,-1.9031,4.377
0.611777,3.9852,-2.3288,-2.2655,5.142
0.616291,4.1497,-2.6144,-2.3712,5.448
0.622054,3.6552,-2.7080,-2.0819,5.003
0.629538,2.9530,-2.5244,-1.4579,4.149
0.632318,2.4757,-2.1959,-0.8954,3.428
0.646551,2.2641,-1.7847,-0.5253,2.930
0.647522,2.2825,-1.3841,0.0261,2.670
0.647753,2.3132,-1.0527,0.6795,2.631
0.654368,2.4857,-0.6887,1.1342,2.818
0.657400,2.6102,-0.2475,1.3232,2.937
0.661304,2.4687,-0.0476,1.4761,2.877
0.665814,2.0716,-0.1202,1.5351,2.581
0.671357,1.6742,-0.1569,1.2826,2.115
0.675931,1.3943,-0.1795,0.9770,1.712
0.681424,1.3654,-0.6295,0.9024,1.754
0.687258,1.2646,-0.9325,0.6713,1.709
0.691935,1.8277,-0.8579,-0.3695,2.053
0.696241,2.0846,-0.6622,-1.1650,2.478
0.702887,2.1369,-0.5979,-1.2832,2.563
0.708051,1.5425,-0.4108,-0.9350,1.850
0.712209,0.7837,-0.0913,-0.4340,0.900
0.716834,0.3423,0.1001,0.0454,0.359
0.722014,-0.0921,0.4359,0.5302,0.693
0.726239,-0.3268,0.5089,0.7668,0.977
0.731148,-0.5070,0.2587,1.2691,1.391
0.739309,-0.3572,0.0363,1.6281,1.667
0.745360,-0.1013,-0.0370,1.6478,1.651
0.746110,-0.0221,0.1477,1.5436,1.551
0.760042,0.0444,0.4655,1.5112,1.582
0.760919,0.3378,0.7196,1.5002,1.698
0.761293,0.6193,0.9218,1.4148,1.799
0.766429,0.9398,0.9933,1.2073,1.824
0.769992,1.0391,0.9394,0.8397,1.633
0.775364,0.9656,0.8614,0.2646,1.321
0.781148,0.7057,0.6603,-0.4175,1.053
0.786228,0.1844,0.3772,-0.8271,0.928
0.790489,-0.2740,0.0063,-1.1653,1.197
0.796092,-0.5382,-0.3323,-1.0685,1.242
0.799894,-0.7195,-0.6244,-0.4127,1.038
0.806075,-0.8937,-0.8213,0.1816,1.227
0.810326,-1.1749,-0.7902,-0.1505,1.424
0.815645,-1.0696,-0.6855,-0.4927,1.363
0.821763,-0.9444,-0.5308,-0.4943,1.191
0.825482,-0.7013,-0.3818,-1.0673,1.333
0.830911,-0.2185,-0.3826,-1.7124,1.768
0.839971,0.3005,-0.4771,-1.0577,1.199
0.841543,0.7278,-0.5479,-0.7819,1.200
0.849267,1.2557,-0.6332,-1.1159,1.795
0.850181,1.5001,-0.6662,-1.2895,2.087
0.854960,1.4438,-0.6710,-1.4347,2.143
0.859928,1.1289,-0.5931,-1.4421,1.925
0.865005,1.0249,-0.5332,-1.3885,1.806
0.874569,0.7683,-0.3507,-1.1570,1.432
0.875612,0.5601,-0.1990,-1.0489,1.206
0.880258,0.4187,-0.0730,-1.0924,1.172
0.890861,0.2783,-0.0272,-1.0027,1.041
0.892253,0.1394,-0.0231,-0.7149,0.729
0.895106,0.1153,-0.0771,-0.3653,0.391
0.899885,0.2168,-0.1821,-0.1496,0.320
0.904940,0.1668,-0.2495,-0.1009,0.317
0.909970,-0.0029,-0.1554,-0.1400,0.209
0.914660,-0.1460,-0.1032,-0.0950,0.202
0.920288,-0.3288,0.0237,0.1199,0.351
0.924955,-0.5015,0.1250,0.9088,1.045
0.929767,-0.5824,0.3012,1.2462,1.408
0.936393,-0.3444,0.3176,1.1287,1.222
0.941314,-0.2512,0.2890,1.1255,1.189
0.944856,-0.4490,0.3159,1.3969,1.501
0.949348,-0.6156,0.4721,1.7491,1.913
0.955149,-0.7008,0.5660,2.0077,2.201
0.962105,-0.5275,0.5163,1.8911,2.030
0.965486,-0.2278,0.1680,1.2944,1.325
0.972039,0.1697,-0.2777,0.4258,0.536
0.977279,0.4612,-0.6610,-0.3073,0.863
0.981222,0.7365,-0.9428,-0.4810,1.289
0.987978,0.8901,-1.1225,-0.1404,1.439
0.995505,1.1874,-1.0647,0.0637,1.596
0.995951,1.2583,-1.0020,0.2533,1.628
0.999097,1.3458,-0.9840,0.3522,1.704
1.009385,1.5684,-0.8621,0.2964,1.814
1.012769,1.6856,-0.6598,0.1056,1.813
1.014926,1.5105,-0.6318,-0.1098,1.641
1.025379,1.3498,-0.5241,-0.3453,1.489
1.026427,1.2419,-0.3868,-0.5674,1.419
1.029397,1.1263,-0.1983,-0.5755,1.280
1.036249,0.8386,0.0324,-0.3525,0.910
1.038910,0.4154,0.2056,-0.2280,0.516
1.044436,0.1901,0.3692,-0.0699,0.421
1.048685,-0.3037,0.3775,0.1768,0.516
1.056404,-0.7248,0.4366,0.3187,0.904
1.062626,-0.9659,0.4942,0.3034,1.127
1.063403,-1.0203,0.5029,0.1073,1.143
1.070298,-0.9920,0.3741,-0.1718,1.074
1.074267,-0.9879,0.2849,-0.4265,1.113
1.078752,-1.0151,0.2565,-0.3392,1.101
1.083967,-1.0697,0.2650,-0.1779,1.116
1.088818,-1.0235,0.1525,0.2178,1.057
1.094600,-0.9366,0.1504,0.5537,1.098
1.098456,-0.8187,0.1649,0.8014,1.157
1.108533,-0.6311,0.1527,0.8773,1.091
1.109699,-0.6766,0.3667,0.8749,1.165
1.136009,-0.2712,0.3876,0.8364,0.961
1.137801,0.0462,0.4034,0.7255,0.831
1.138673,0.4425,0.1939,0.6016,0.772
1.139373,0.4019,0.1528,1.2124,1.286
1.139997,0.3272,0.3099,1.6176,1.679
1.140645,0.2778,0.1058,1.8704,1.894
1.145131,-0.0674,0.1691,2.1128,2.121
1.148200,-0.3366,0.3974,2.2783,2.337
1.153474,-0.6152,0.7425,2.4681,2.650
1.158435,-0.8633,1.0922,2.7567,3.088
1.162982,-0.9875,1.1207,2.4227,2.846
1.167689,-1.2378,1.1418,2.2539,2.814
1.173102,-1.4458,1.0624,1.4856,2.329
1.180181,-1.4926,0.9378,1.3085,2.195
1.184062,-1.4189,0.8525,0.7464,1.816
1.190278,-1.1151,0.7138,0.2897,1.355
1.195010,-0.8883,0.6053,0.1104,1.081
1.198344,-0.6148,0.5396,0.0120,0.818
1.205592,-0.3269,0.4594,-0.0268,0.564
1.209660,0.0643,0.4314,0.0701,0.442
1.214943,0.2681,0.5019,0.4651,0.735
1.218770,0.4420,0.6862,0.8896,1.207
1.224637,0.4314,0.9803,1.1927,1.603
1.231728,0.2342,1.2806,1.2855,1.830
1.237043,0.1749,1.4070,1.0560,1.768
1.243081,0.2809,1.1022,0.6188,1.295
1.244768,0.4809,0.8357,0.3564,1.028
1.247805,0.5849,0.6726,0.2016,0.914
1.258584,0.5945,0.5075,0.2336,0.816
1.259501,0.6657,0.3679,-0.0520,0.762
1.263462,0.1788,0.3340,-0.3991,0.550
1.273518,0.0435,0.1698,-0.5094,0.539
1.274308,-0.0289,-0.1714,-0.3213,0.365
1.277290,-0.5912,-0.3877,-0.1315,0.719
1.282452,-1.3028,-0.5767,0.0703,1.427
1.288099,-2.1539,-0.5658,0.5472,2.293
1.292460,-2.7743,-0.5035,0.9153,2.964
1.297392,-3.0571,-0.6323,1.0867,3.306
1.302137,-2.9828,-0.8295,1.0715,3.276
1.306861,-2.6094,-1.0087,1.0540,2.990
1.312576,-1.9607,-1.1922,0.8336,2.441
1.317066,-1.1604,-1.4473,0.4669,1.913
1.322950,-0.5973,-1.3766,-0.4156,1.557
1.329240,-0.3079,-1.2260,-1.0324,1.632
1.332188,0.0427,-1.5308,-0.8320,1.743
1.338198,0.8015,-1.8169,-0.8732,2.169
1.343295,1.4695,-1.5864,-1.1515,2.450
1.347531,1.6196,-1.2968,-2.4507,3.211
1.351735,1.6548,-1.7972,-2.4185,3.438
1.356968,2.2597,-2.3085,-1.6648,3.634
1.361996,2.4138,-2.2348,-2.3626,4.050
1.366517,2.2193,-2.2983,-2.1430,3.847
1.377292,2.0118,-2.0356,-1.8737,3.421
1.400011,1.7860,-1.6831,-1.6182,2.940
1.402696,1.6030,-1.3937,-1.1703,2.425
1.403504,1.3776,-1.2009,-0.6058,1.925
1.404251,1.0527,-1.0029,-0.4740,1.529
1.404724,-0.3721,0.0348,-0.1548,0.405
1.405122,-0.4104,0.2150,-0.8671,0.983
1.406956,-0.2367,-0.0234,-1.6227,1.640
1.411630,0.2501,-0.0968,-1.9921,2.010
1.416015,0.6626,0.0377,-2.0861,2.189
1.421572,0.6527,0.3182,-2.3067,2.418
1.426762,-0.2328,1.0768,-2.3074,2.557
1.431149,-1.6072,1.9754,-1.9494,3.207
1.437407,-2.9720,2.4631,-1.2326,4.052
1.441412,-4.2525,2.4939,-0.2594,4.937
1.446205,-4.1041,2.4228,0.7527,4.825
1.451205,-2.8289,2.3394,1.6586,4.028
1.457964,-1.7724,1.7911,2.2034,3.347
1.461200,-0.7811,0.9763,2.0810,2.428
1.466066,0.3115,0.2366,1.5160,1.566
1.478534,1.5270,-0.3836,1.1056,1.924
1.479926,2.5060,-0.9238,0.6458,2.748
1.481827,2.5887,-1.2146,-0.0966,2.861
1.499391,2.3884,-1.1982,-0.9580,2.839
1.500901,2.2829,-1.1065,-1.3579,2.877
1.502444,2.2283,-0.9447,-1.4164,2.804
1.503269,1.3806,-0.9303,-0.8774,1.882
1.509862,0.0201,-0.9623,-0.4644,1.069
1.512876,-0.5279,-0.5780,-0.7558,1.088
1.515832,-0.9875,-0.0789,-0.8135,1.282
1.522404,-1.5285,0.0490,-0.1524,1.537
1.525407,-1.4854,0.1984,0.0295,1.499
1.531297,-1.9740,0.1073,0.3071,2.001
1.536238,-1.6229,0.0676,0.3294,1.657
1.540219,-1.0432,0.0582,0.0249,1.045
1.545867,-0.3542,0.1412,-0.2836,0.475
1.550586,0.0841,-0.0251,-0.6921,0.698
1.556591,0.4596,-0.1294,-1.0981,1.197
1.561569,0.5496,-0.2604,-1.4856,1.605
1.565315,0.6094,-0.2957,-2.0036,2.115
1.572471,0.5407,-0.3217,-2.4374,2.517
1.576894,0.6954,-0.4297,-2.7209,2.841
1.581414,0.9800,-0.5247,-2.9215,3.126
1.585237,1.2222,-0.5075,-2.8721,3.162
1.589978,1.3062,-0.3288,-2.6373,2.961
1.595259,1.8555,-0.2047,-2.4181,3.055
1.600078,2.5242,-0.0157,-2.1900,3.342
1.610987,1.7034,-0.0794,-1.7941,2.475
1.612644,1.2063,0.0174,-1.5763,1.985
1.616197,1.0288,0.2151,-1.6123,1.925
1.630070,0.6505,0.3033,-1.3776,1.553
1.631743,0.3321,0.4140,-0.8315,0.986
1.632280,-0.0901,0.5784,-0.3107,0.663
1.642106,-1.0850,0.1760,0.0788,1.102
1.643173,-1.8242,-0.0847,-0.0335,1.826
1.644399,-1.7138,-0.1192,-0.4648,1.780
1.650123,-2.0251,0.3954,-1.9071,2.810
1.655139,-2.7450,0.6874,-1.9970,3.463
1.659521,-1.7116,0.3828,-1.7923,2.508
1.665719,0.7392,-0.7188,1.1096,1.515
1.670243,2.2801,-2.1175,6.4422,7.154
1.676607,1.5365,-1.2422,4.1902,4.633
1.680061,1.4088,-0.1384,-0.1821,1.427
1.684719,1.7984,-0.0492,-1.5768,2.392
1.689540,2.2449,-0.3518,-1.2060,2.572
1.695574,2.3033,-0.4707,-0.6685,2.444
1.699590,2.1051,-0.6495,-0.1929,2.211
1.707923,2.0377,-0.6036,-1.0745,2.381
1.711933,1.8709,-0.6767,-1.6795,2.604
1.716631,1.4683,-1.0879,-1.3968,2.300
1.719400,1.3241,-1.1840,-1.3008,2.202
1.730121,1.2875,-1.0110,-1.2117,2.037
1.732268,1.1680,-0.8547,-1.0547,1.791
1.736105,1.0697,-0.6363,-1.0591,1.634
1.745032,0.8175,-0.4495,-0.3950,1.013
1.745996,0.6266,-0.0378,0.2041,0.660
1.750755,0.2038,0.3757,0.5402,0.689
1.754461,-0.3526,0.7278,0.9491,1.247
1.759138,-0.7028,0.9923,1.3231,1.797
1.764727,-0.9012,1.2089,1.3760,2.041
1.768705,-1.0320,1.3467,1.1224,2.034
1.774075,-1.3536,1.2880,0.9715,2.106
1.778824,-1.6071,1.0431,0.7220,2.047
1.783325,-1.5287,0.7724,0.3401,1.746
1.789388,-1.2060,0.5648,0.0408,1.332
1.793756,-0.8282,0.5251,0.1515,0.992
1.798385,-0.3463,0.5046,0.3729,0.717
1.803275,0.2401,0.4510,-0.0246,0.511
1.810915,0.4105,0.4532,-0.2395,0.657
1.813504,0.5344,0.3986,-0.3152,0.737
1.818376,0.6552,-0.0064,-0.6587,0.929
1.826080,0.5396,-0.3861,-0.5140,0.839
1.829618,0.1737,-0.7120,-0.3816,0.826
1.834841,-0.2107,-0.8703,0.3416,0.958
1.846066,-1.6164,-0.9144,1.3496,2.296
1.847934,-1.6518,-0.8959,2.3751,3.029
1.852435,-1.4831,-0.8959,3.2906,3.719
1.885114,-1.4962,0.5423,2.9352,3.339
1.887162,-1.5560,1.4365,4.2867,4.781
1.888172,-1.5848,0.7376,4.8466,5.152
1.888935,-1.7273,1.0568,4.3002,4.753
1.889636,-2.1701,1.2712,4.0494,4.767
1.890246,-2.8407,1.4458,3.7905,4.953
1.893124,-2.8315,1.3732,2.3889,3.951
1.894847,-2.6417,1.1359,0.9347,3.024
1.896809,-2.4018,0.8027,-0.1219,2.535
1.898105,-2.0551,0.4206,-0.2623,2.114
1.903065,-1.7698,0.1727,-0.9719,2.026
1.908259,-1.9481,-0.2202,0.4675,2.015
1.913764,-2.2796,-0.5088,1.4308,2.739
1.918369,-2.5017,-0.9821,3.1589,4.148
1.926074,-2.0820,-1.1985,2.4365,3.422
1.928743,-0.9053,-0.9796,0.0853,1.337
1.934172,0.4013,-0.4381,-2.6960,2.761
1.939535,0.5090,0.0556,-3.1557,3.197
1.943127,0.5315,0.3065,-2.5760,2.648
1.947379,0.5967,0.5555,-2.4938,2.624
1.952041,0.7051,0.9509,-2.8827,3.116
1.957353,0.4709,1.2750,-3.4694,3.726
1.962985,-0.5364,0.7636,-1.1965,1.517
1.967480,-1.2582,0.5790,-0.5286,1.482
1.974828,-1.5150,0.0887,-1.4485,2.098
1.977389,-2.0167,0.0058,-2.4648,3.185
1.983111,-2.3272,-0.5475,-3.5432,4.274
2.004863,-2.6991,-0.2859,-2.5392,3.717
2.006015,-1.6310,-0.2639,-3.1961,3.598
2.006451,-0.1895,-0.0090,-2.5241,2.531
2.006720,0.5215,-0.1238,-0.8044,0.967
2.006985,0.5549,-0.3962,0.5292,0.863
2.012965,0.8199,-0.3150,1.7274,1.938
2.017911,0.3670,-0.2191,2.0065,2.052
2.024415,-0.2487,0.0447,1.7885,1.806
2.027318,-0.6938,-0.2165,0.9690,1.211
2.032195,-0.3632,-0.5809,0.7016,0.981
2.036853,0.1502,-0.8195,0.7516,1.122
2.043633,0.3646,-1.1913,1.4247,1.893
2.047501,0.1314,-1.3623,1.9137,2.353
2.052363,-0.2078,-1.5479,1.3922,2.092
2.057665,-0.6608,-1.8647,1.2499,2.340
2.063112,-0.7096,-1.9462,0.7313,2.197
2.066862,0.1452,-1.3409,0.2548,1.373
2.073994,0.7220,-0.9054,-0.0389,1.159
2.076964,0.7062,-0.8658,0.0370,1.118
2.082610,0.6101,-0.6320,-0.0062,0.878
2.086798,0.7158,-0.1219,-0.3635,0.812
2.097412,0.5667,0.2426,-1.2824,1.423
2.098659,0.6349,0.6872,-1.9333,2.148
2.102269,0.7413,1.0204,-1.8782,2.262
2.116685,0.8104,1.1035,-1.4818,2.017
2.118066,0.7804,0.9436,-1.7200,2.111
2.118751,0.8696,0.9192,-2.1164,2.466
2.125135,1.1956,1.3229,-2.9559,3.452
2.128025,1.3419,1.5409,-3.4145,3.979
2.132242,1.5479,1.8273,-3.2100,4.005
2.136924,1.7718,1.9243,-2.4139,3.559
2.141713,2.2280,1.9650,-0.9409,3.116
2.146827,2.2645,1.9946,0.6309,3.083
2.151221,2.0449,2.0169,2.0199,3.511
2.157156,1.5925,2.0117,3.0761,4.006
2.163001,1.2499,2.0192,3.8601,4.532
2.168242,1.0462,2.1582,3.6418,4.361
2.171656,0.8773,2.5137,3.4994,4.397
2.177823,0.6022,2.9368,3.1819,4.372
2.182172,0.3784,3.3888,2.4502,4.199
2.186944,0.2175,3.5580,1.8594,4.020
2.194201,0.2429,3.5908,1.3877,3.857
2.198860,0.3624,3.5085,1.0757,3.688
2.203222,0.2327,3.6964,0.6960,3.769
2.223576,0.0126,3.9334,0.3208,3.947
2.225501,-0.1614,4.1458,0.0126,4.149
2.226661,-0.4870,4.3041,-0.3100,4.343
2.227479,-0.7587,4.1718,-1.0110,4.359
2.228086,-0.8866,4.0478,-1.0209,4.268
2.233084,-1.1351,3.4379,-1.0577,3.772
2.236702,-1.3419,2.9550,-1.2192,3.467
2.242492,-1.5304,2.6845,-1.0169,3.253
2.246833,-1.6856,2.1895,-0.2371,2.773
2.251568,-1.5179,1.4113,0.5279,2.139
2.256553,-1.4199,1.1514,0.8202,2.004
2.260381,-1.1315,0.9111,0.5973,1.571
2.265854,-1.0210,0.6741,0.0906,1.227
2.270101,-0.9546,0.3588,-0.3583,1.081
2.275249,-0.9372,0.0104,-0.3328,0.995
2.280926,-0.5828,-0.4529,-0.1469,0.753
2.285237,-0.8929,-0.6711,-0.4099,1.190
2.290190,-1.1946,-1.1041,-0.8156,1.820
2.295561,-1.2610,-1.7542,-1.0321,2.394
2.300303,-1.3446,-2.4660,-1.4711,3.171
2.307749,-1.4652,-3.0675,-2.2417,4.072
2.310775,-1.3916,-3.8834,-3.0148,5.109
2.316447,-1.2953,-4.5241,-3.1861,5.683
2.320365,-1.6575,-4.7264,-3.0822,5.881
2.327302,-2.1037,-4.6610,-3.0253,5.942
2.331358,-2.7638,-4.1019,-2.9981,5.784
2.335638,-2.5767,-2.9159,-2.9427,4.879
2.341270,-2.3453,-1.8620,-3.2974,4.454
2.345891,-2.7243,-1.4834,-3.7137,4.839
2.351009,-3.3002,-1.4095,-4.2732,5.580
2.355325,-3.3911,-1.6700,-4.5749,5.934
2.360377,-3.6129,-1.7621,-4.5015,6.035
2.365897,-4.0380,-1.4312,-4.4730,6.194
2.371243,-3.4984,-1.0431,-3.8873,5.333
2.381478,-2.9334,-0.6997,-2.9736,4.235
2.390927,-2.8745,-0.2493,-1.8795,3.444
2.392245,-2.6232,0.0974,-0.8257,2.752
2.393152,-2.8390,0.3478,0.1394,2.864
2.404370,-2.7529,0.3111,1.1339,2.994
2.405075,-2.6371,0.0522,2.1093,3.377
2.405219,-3.0557,-0.3157,2.4992,3.960
2.409234,-3.9321,-0.7128,2.1877,4.556
2.414673,-4.2178,-1.1672,2.0554,4.835
2.419327,-4.6836,-1.4598,2.0468,5.316
2.425295,-5.3243,-1.6384,1.2254,5.704
2.429667,-5.7042,-1.8123,0.1347,5.987
2.434645,-6.0015,-2.0883,-1.0305,6.437
2.438972,-6.1078,-2.5624,-1.9235,6.897
2.445387,-6.2481,-2.9421,-2.5573,7.364
2.450228,-6.4310,-2.7254,-3.0572,7.624
2.454018,-5.8730,-2.1720,-2.8922,6.897
2.462956,-5.6347,-1.3701,-3.5170,6.782
2.465006,-4.4100,-0.5987,-4.0157,5.994
2.469924,-3.7265,0.2902,-5.0780,6.305
2.478937,-2.9913,0.5091,-4.0785,5.083
2.494461,-2.7766,0.2793,-0.6681,2.869
2.494792,-2.0646,0.0412,1.6374,2.635
2.495027,-1.1025,-0.3237,2.8206,3.046
2.496822,-0.9633,-0.6590,2.8796,3.107
2.500232,-1.1321,-0.7360,2.8437,3.148
2.505233,-1.2804,-0.9854,3.1932,3.579
2.510638,-2.7097,-0.9937,2.9969,4.161
2.514870,-2.7962,-1.4375,3.1032,4.418
2.519257,-3.2033,-1.9271,3.1379,4.881
2.525839,-3.3068,-2.5920,3.3109,5.349
2.529144,-3.6269,-2.9155,3.7037,5.947
2.533844,-4.2349,-3.0495,3.9159,6.524
2.538500,-4.6936,-3.1635,3.6714,6.747
2.546112,-4.6706,-3.0347,3.3442,6.497
2.549560,-4.1253,-2.7378,3.5142,6.072
2.554421,-3.1107,-2.3530,3.9125,5.525
2.560714,-2.1568,-2.2067,4.1667,5.185
2.565076,-1.3975,-2.0427,4.6967,5.309
2.569174,-0.9896,-1.7165,5.1951,5.560
2.597550,-0.8709,-1.3856,5.2948,5.542
2.598630,-1.1657,-0.8821,5.1044,5.310
2.599135,-1.5173,-0.3132,4.7176,4.965
2.599544,-0.9184,-0.0095,4.7385,4.827
2.599953,-0.6328,0.1564,4.6798,4.725
2.600339,-1.1082,0.2485,4.0837,4.239
2.606157,-0.9136,0.1669,3.7589,3.872
2.611411,-1.2945,0.3392,3.5264,3.772
2.612835,-1.5945,0.5610,3.0493,3.486
2.623886,-1.0821,0.5287,3.0366,3.267
2.624407,-0.6983,0.4473,3.7881,3.878
2.628384,-1.3745,0.6141,3.6159,3.917
2.633898,-1.3046,0.7687,3.0132,3.372
2.638850,-0.1482,0.9040,3.0018,3.138
2.644006,1.0695,0.8458,2.7923,3.107
2.647863,1.3591,0.8145,2.1610,2.680
2.652690,1.6468,0.7087,1.4249,2.290
2.657559,3.1354,0.3625,1.0807,3.336
2.662881,3.3715,0.3114,0.7521,3.468
2.667831,2.8644,0.4721,0.5262,2.950
2.679818,2.7231,0.7343,0.9687,2.982
2.681530,1.9722,1.3858,1.3420,2.759
2.684196,1.9875,2.0104,1.8442,3.375
2.688164,1.6254,2.7258,1.8312,3.664
2.703510,1.0514,3.1159,1.3556,3.557
