time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006649,-0.0511,-0.6595,0.3753,0.761
0.007409,0.0917,-0.6181,0.4249,0.756
0.015053,0.0415,-0.5212,0.2720,0.589
0.015897,-0.1190,-0.3216,0.0297,0.344
0.018737,-0.3021,0.0575,-0.0259,0.309
0.031215,-0.4509,0.3042,-0.1861,0.575
0.031865,-0.5103,0.4795,-0.3649,0.790
0.034021,-0.5628,0.5895,-0.5442,0.980
0.048620,-0.5882,0.5972,-0.7033,1.094
0.049297,-0.5790,0.4969,-0.8073,1.111
0.049588,-0.4970,0.3370,-0.8096,1.008
0.053414,-0.3783,0.1941,-0.7139,0.831
0.066131,-0.1531,0.1481,-0.4683,0.514
0.066805,0.0556,0.1929,-0.2515,0.322
0.067069,0.1814,0.2230,-0.0793,0.298
0.081918,0.2641,0.2146,0.0368,0.342
0.082380,0.1642,0.1705,0.0738,0.248
0.082520,0.0307,0.1573,0.1821,0.243
0.093459,-0.0796,0.1196,0.3231,0.354
0.093766,-0.1258,0.1481,0.4757,0.514
0.097084,-0.0719,0.1660,0.7257,0.748
0.101997,0.0588,0.1609,0.9470,0.962
0.138504,0.2608,0.1424,1.0999,1.139
0.139201,0.4488,0.1481,1.1189,1.215
0.139478,0.6497,0.2092,0.8740,1.109
0.139742,0.8659,0.2094,0.8439,1.227
0.140006,1.0335,0.1066,0.8773,1.360
0.140491,1.1285,-0.0181,0.7053,1.331
0.140757,1.1025,-0.1356,0.4337,1.192
0.151265,1.0826,-0.2766,0.2220,1.139
0.151920,1.1162,-0.3337,0.0076,1.165
0.152191,1.1721,-0.3810,-0.1409,1.240
0.162048,1.2862,-0.4115,-0.1364,1.357
0.162411,1.3911,-0.4641,-0.1417,1.473
0.166639,1.4636,-0.5132,-0.2445,1.570
0.180871,1.4000,-0.4751,-0.3546,1.520
0.181441,1.1670,-0.4142,-0.2416,1.262
0.181722,0.8590,-0.3235,-0.0232,0.918
0.205310,0.5147,-0.2128,0.1936,0.590
0.206489,0.2342,-0.0965,0.4474,0.514
0.207119,0.0182,-0.0006,0.6764,0.677
0.207656,-0.1113,0.0821,0.9237,0.934
0.208380,-0.2346,0.1543,1.1159,1.151
0.218460,-0.3478,0.2353,1.2250,1.295
0.219372,-0.4586,0.2939,1.2896,1.400
0.232052,-0.5141,0.2679,1.3440,1.464
0.232865,-0.4452,0.2022,1.1149,1.217
0.233207,-0.4034,0.2239,0.6676,0.812
0.251456,-0.4333,0.2445,0.3623,0.616
0.252548,-0.4917,0.2432,0.1072,0.559
0.253100,-0.4049,0.2417,-0.0506,0.474
0.253628,-0.2833,0.2710,-0.1573,0.422
0.268389,-0.1576,0.2691,-0.1728,0.357
0.269368,-0.0138,0.2504,-0.1668,0.301
0.269855,0.1387,0.1603,-0.1179,0.243
0.284841,0.2286,0.0516,-0.0882,0.250
0.286154,0.1898,-0.0423,-0.0490,0.201
0.287050,-0.0078,-0.1215,-0.0505,0.132
0.287588,-0.2371,-0.1575,-0.1185,0.308
0.303407,-0.4148,-0.1882,-0.2503,0.520
0.304512,-0.4558,-0.1611,-0.3578,0.601
0.305137,-0.3945,-0.1218,-0.4936,0.643
0.305727,-0.3076,-0.0821,-0.5171,0.607
0.325360,-0.2974,-0.0279,-0.4577,0.547
0.326539,-0.3970,0.0716,-0.4132,0.577
0.327145,-0.5107,0.1755,-0.4120,0.679
0.327656,-0.5338,0.2386,-0.3278,0.670
0.337404,-0.3980,0.2609,-0.2345,0.531
0.338639,-0.2042,0.2426,-0.1822,0.366
0.349023,0.0264,0.2005,-0.1658,0.262
0.349921,0.2318,0.1563,-0.2018,0.345
0.350299,0.3220,0.0789,-0.2018,0.388
0.363909,0.2932,0.0376,-0.2400,0.381
0.364768,0.2078,0.0133,-0.2376,0.316
0.365404,0.1424,0.0012,-0.2378,0.277
0.381698,0.1325,-0.0181,-0.1214,0.181
0.382862,0.1347,-0.0255,-0.0224,0.139
0.383257,0.0893,-0.0283,0.0215,0.096
0.385384,0.0036,-0.0027,-0.0062,0.008
0.398098,-0.0863,-0.0082,-0.1098,0.140
0.399999,-0.1614,-0.0111,-0.2296,0.281
0.400567,-0.2312,0.0150,-0.2918,0.373
0.417407,-0.2745,0.0199,-0.3516,0.447
0.420178,-0.2463,-0.0010,-0.4042,0.473
0.421005,-0.1804,-0.0021,-0.4212,0.458
0.421697,-0.0579,0.0233,-0.4240,0.429
0.427138,0.0042,0.0515,-0.4558,0.459
0.431376,0.0276,0.0539,-0.5211,0.525
0.437165,-0.0491,0.0474,-0.6555,0.659
0.449819,-0.1208,0.0276,-0.7613,0.771
0.452157,-0.1682,0.0233,-0.8696,0.886
0.453459,-0.1655,-0.0203,-0.9591,0.973
0.455244,-0.1268,-0.0481,-1.0205,1.030
0.469267,-0.1477,-0.0434,-1.0542,1.065
0.470255,-0.2487,0.0032,-1.1532,1.180
0.470717,-0.2934,-0.0062,-1.1553,1.192
0.476830,-0.1505,-0.0813,-1.0536,1.067
0.479482,0.1126,-0.2036,-1.1321,1.156
0.488161,0.0175,-0.2030,-1.5046,1.518
0.491269,-0.1246,-0.1582,-1.7534,1.765
0.494731,-0.2348,-0.1191,-1.8101,1.829
0.500847,-0.2420,-0.1027,-1.7184,1.738
0.505076,-0.1255,-0.0948,-1.6121,1.620
0.510233,-0.0189,-0.0530,-1.5530,1.554
0.515244,0.0949,-0.0390,-1.4290,1.433
0.520467,0.1013,-0.0081,-1.2565,1.261
0.524792,-0.0148,0.0565,-1.0095,1.011
0.530173,-0.1740,0.2144,-0.4255,0.507
0.534152,-0.2048,0.3069,0.3539,0.511
0.540511,-0.1408,0.2804,1.0858,1.130
0.545115,-0.1248,0.1394,1.4898,1.502
0.549041,-0.1139,-0.0871,1.4035,1.411
0.559249,-0.1020,-0.2876,1.2073,1.245
0.562126,-0.0074,-0.4999,1.1946,1.295
0.564261,0.2197,-0.7385,1.1834,1.412
0.569583,0.2598,-0.7838,1.1067,1.381
0.574504,0.1706,-0.6744,1.1313,1.328
0.579674,-0.0067,-0.4268,1.2706,1.340
0.583901,0.2228,-0.1702,2.4702,2.486
0.590204,-0.4038,0.4506,2.5500,2.621
0.594115,-0.9982,0.7875,2.3314,2.656
0.599619,-1.6151,1.0385,1.8471,2.664
0.605346,-1.9331,1.0877,1.8413,2.883
0.609630,-1.8939,0.9670,1.6901,2.716
0.614046,-1.7483,0.8015,1.2672,2.303
0.618962,-1.6017,0.6423,0.8404,1.919
0.625617,-1.4775,0.4376,0.4426,1.603
0.630119,-1.2592,0.1999,0.2973,1.309
0.633849,-1.2258,0.0272,0.1150,1.232
0.641838,-1.0905,-0.1065,-0.1213,1.102
0.646345,-0.6202,-0.2417,0.0153,0.666
0.649565,-0.3208,-0.3522,-0.0684,0.481
0.654310,0.1832,-0.4715,-0.0041,0.506
0.661996,0.6741,-0.5162,0.0311,0.850
0.664901,0.8798,-0.5012,-0.0627,1.015
0.669551,1.0997,-0.5406,-0.2350,1.248
0.678759,1.5689,-0.5679,0.0010,1.669
0.681172,1.7123,-0.5070,-0.0454,1.786
0.684247,1.7840,-0.4419,0.0230,1.838
0.693837,1.6525,-0.3465,0.0866,1.691
0.695613,1.3992,-0.2139,-0.0379,1.416
0.699350,1.1223,-0.0393,-0.2878,1.159
0.703958,1.1386,0.0916,-0.5055,1.249
0.718219,1.0755,0.2883,-0.3426,1.165
0.719303,0.6452,0.6164,-0.1763,0.910
0.719720,0.1900,0.7385,0.0400,0.764
0.724450,-0.0529,0.6209,0.4171,0.750
0.728680,-0.1895,0.3595,0.9221,1.008
0.733478,0.1125,-0.0300,1.8579,1.862
0.738108,0.3435,-0.5269,2.8137,2.883
0.743348,0.9894,-1.1714,4.4209,4.679
0.749009,1.2256,-1.5941,4.7054,5.117
0.752697,0.3662,-1.5172,2.1197,2.632
0.758031,-0.6198,-1.5158,0.7469,1.800
0.763220,-1.7181,-1.3680,-0.1873,2.204
0.767706,-2.0759,-1.2367,-0.7666,2.535
0.774639,-2.3348,-0.8641,-1.2154,2.770
0.780401,-2.1693,-0.5828,-1.3958,2.645
0.783328,-2.2501,-0.3911,-1.7049,2.850
0.788147,-1.8924,-0.1740,-1.5818,2.473
0.792956,-1.2082,0.0018,-0.7747,1.435
0.798657,-0.8491,0.0647,-0.0330,0.852
0.802604,-0.0763,-0.0059,1.1080,1.111
0.809727,-1.2413,0.2486,-0.1699,1.277
0.813133,-0.9530,0.1445,-0.5686,1.119
0.817367,-0.7143,0.0321,-0.1760,0.736
0.830282,-1.0612,0.0243,-0.7080,1.276
0.831621,-0.6164,-0.1206,0.0956,0.635
0.849016,2.0862,-0.7089,2.4908,3.325
0.850503,1.2389,-0.2586,0.3480,1.313
0.851036,1.1905,-0.1907,-0.8936,1.501
0.851381,0.8758,-0.1698,-1.3929,1.654
0.853652,1.0370,-0.3895,-0.9258,1.444
0.859872,1.1253,-0.6377,-0.6234,1.436
0.866225,1.0727,-0.5828,-1.0000,1.578
0.867163,1.0677,-0.5596,-0.9424,1.530
0.873724,0.9996,-0.8106,-1.3088,1.836
0.877001,1.0555,-0.8402,-1.6077,2.099
0.882234,0.8814,-0.6115,-2.2178,2.464
0.887025,0.7087,-0.4917,-2.3999,2.550
0.892786,0.6382,-0.6653,-1.6773,1.914
0.898055,0.3953,-0.6768,-1.8316,1.992
0.902113,0.3638,-0.7554,-1.9367,2.110
0.908243,0.5075,-0.6959,-1.4226,1.663
0.914981,0.3344,-0.4076,-1.7830,1.859
0.917260,0.5118,-0.0200,-1.7412,1.815
0.922179,0.4727,0.5174,-1.5879,1.736
0.927304,0.2917,0.9039,-1.6269,1.884
0.932933,0.1313,1.1472,-1.3666,1.789
0.937142,0.0523,1.2001,-1.2970,1.768
0.941833,0.1623,1.1251,-0.9428,1.477
0.948938,0.1868,1.0086,-0.7607,1.277
0.951730,0.1442,0.8554,-0.5282,1.016
0.962152,0.2230,0.6966,-0.3983,0.833
0.963450,0.3462,0.7587,-0.4207,0.934
0.968006,0.6040,0.9028,-0.6951,1.290
0.971646,1.0844,1.0695,-0.9637,1.802
0.984486,1.7892,1.3052,-1.1708,2.505
0.985514,2.1202,1.4280,-1.0496,2.763
0.987267,2.3103,1.3899,-1.3450,3.013
0.996319,2.5352,1.2861,-2.1899,3.588
0.997898,2.7109,1.0917,-3.0295,4.209
1.001912,2.4850,0.8102,-3.3277,4.231
1.006628,1.9141,0.1829,-2.7749,3.376
1.012556,1.5914,-0.2225,-3.7889,4.115
1.017407,1.6037,-0.1746,-3.8359,4.161
1.021864,1.4595,-0.5450,-3.8239,4.129
1.027964,1.2972,-0.7203,-3.2197,3.545
1.031138,1.1512,-0.8931,-2.7685,3.128
1.035599,0.9841,-0.9836,-2.3301,2.714
1.042299,0.8276,-0.8965,-1.9404,2.292
1.050050,0.6399,-0.7777,-1.5705,1.866
1.051957,0.3348,-0.7280,-1.2028,1.445
1.059671,-0.0007,-0.6881,-1.1698,1.357
1.062136,-0.5026,-0.5861,-1.3623,1.566
1.066519,-1.0458,-0.4626,-1.1510,1.623
1.071021,-1.7221,-0.3189,-0.8145,1.932
1.077150,-2.8675,-0.7689,4.0176,4.995
1.081295,-3.0382,-1.6060,15.4365,15.814
1.086596,0.3984,-1.5080,14.8629,14.944
1.104881,1.8568,0.2580,6.2198,6.496
1.106385,-0.2851,1.5937,2.1737,2.710
1.107179,-1.6647,1.9252,0.1266,2.548
1.108347,-2.4681,1.8215,-0.7889,3.167
1.136227,-2.9746,1.5194,-0.9101,3.462
1.137665,-3.1549,1.2193,-1.1340,3.567
1.139352,-3.0679,1.0963,-1.2269,3.481
1.140426,-2.7667,1.1573,-1.3136,3.274
1.141706,-2.3603,1.3165,-1.4374,3.061
1.142405,-1.6591,1.2103,-1.3544,2.460
1.143036,-0.7114,0.8697,-0.8617,1.416
1.152232,0.5052,0.2642,0.1960,0.603
1.153091,1.4942,-0.4626,1.6586,2.280
1.156530,2.1653,-1.1243,3.1615,3.993
1.160944,2.2928,-1.5100,4.1416,4.969
1.165168,1.4988,-1.4676,4.4431,4.913
1.170213,-0.5937,-0.8698,3.8617,4.003
1.175138,-2.7709,-0.0595,2.8092,3.946
1.180399,-3.6673,0.3999,1.9681,4.181
1.185772,-3.9812,0.7110,1.6784,4.379
1.190628,-4.0120,0.9388,1.5829,4.414
1.195763,-3.7377,1.1280,1.7462,4.277
1.200100,-2.7001,1.2345,2.0821,3.626
1.204618,-1.1861,1.1286,2.5840,3.059
1.210814,0.2815,0.6857,3.0443,3.133
1.214910,1.3264,0.1186,3.4160,3.666
1.220259,1.8842,-0.3718,3.4131,3.916
1.226137,1.7974,-0.5677,3.0483,3.584
1.231067,1.2305,-0.3993,2.2600,2.604
1.235389,0.6763,-0.0934,1.3928,1.551
1.244192,0.4154,0.0568,0.5848,0.720
1.248160,0.3690,0.0065,-0.1264,0.390
1.251029,1.9190,-0.5494,-0.7727,2.140
1.255601,4.4392,-1.5433,-1.5579,4.951
1.272108,2.9209,-1.6971,-1.6272,3.750
1.273367,2.6017,-1.7581,-1.6422,3.544
1.274446,2.3200,-1.6600,-1.6556,3.298
1.275329,2.2895,-1.7400,-1.8064,3.396
1.279762,2.1608,-1.8020,-1.9343,3.414
1.284668,1.8676,-1.7240,-1.9873,3.226
1.290406,1.5262,-1.5732,-1.8223,2.850
1.294960,1.3167,-1.3927,-1.4375,2.396
1.299495,1.2948,-1.3098,-0.9806,2.086
1.304839,0.8806,-1.3278,-0.1332,1.599
1.309539,0.3987,-1.4126,1.4487,2.062
1.314487,-0.0871,-0.9355,1.2705,1.580
1.319892,-0.4559,-0.4765,0.7521,1.000
1.327424,-0.8418,-0.3725,0.2544,0.955
1.330667,-1.2456,-0.5972,0.0064,1.381
1.334451,-0.8097,-0.9035,0.3084,1.252
1.339846,-1.2372,-1.3601,4.1799,4.566
1.345790,-1.4819,-0.7815,3.9336,4.275
1.350352,-0.5371,-0.5157,-1.6062,1.770
1.355018,-0.2489,-0.5343,-2.5390,2.607
1.360887,-0.2681,-0.2222,-0.9628,1.024
1.364508,-0.6272,0.4649,0.6202,0.997
1.369329,-1.1394,1.2791,1.2131,2.099
1.375382,-1.6027,1.6868,1.5977,2.823
1.381985,-1.9840,1.8379,2.5723,3.732
1.383632,-2.3418,1.8235,3.4449,4.547
1.388652,-3.0613,1.3913,3.8835,5.137
1.398223,-4.7279,0.8538,4.2319,6.402
1.400733,-5.9607,0.0259,3.4247,6.874
1.423754,-6.9601,-0.7015,1.6334,7.184
1.425640,-6.4839,-0.9322,-0.4503,6.566
1.426330,-5.3810,-1.1369,-1.8695,5.809
1.426967,-3.6271,-1.2356,-3.0380,4.890
1.427506,-1.1866,-1.3427,-4.4870,4.832
1.429942,0.8619,-1.1476,-5.5789,5.761
1.433680,0.6523,-0.3808,-5.5132,5.565
1.439233,2.5930,-0.2160,-6.6866,7.175
1.446246,4.7894,-0.3145,-8.5939,9.843
1.449888,5.7172,-0.3830,-8.4487,10.209
1.454567,5.6519,-0.1389,-8.3122,10.053
1.465014,5.0652,0.0819,-6.9591,8.608
1.466587,3.4119,0.2670,-4.7924,5.889
1.469284,1.5714,0.8398,-4.5185,4.857
1.485365,0.3615,1.2012,-4.0309,4.222
1.486090,-0.5796,1.2481,-3.4578,3.722
1.486375,-0.9863,1.1394,-2.6534,3.051
1.490572,-0.8306,1.0170,-1.8276,2.250
1.506344,-0.4846,0.9387,-0.9242,1.404
1.507140,-0.2379,0.8947,0.1850,0.944
1.507403,0.0190,0.8107,1.1641,1.419
1.510703,0.2404,0.4214,2.3054,2.356
1.514408,0.3631,0.0973,2.8890,2.913
1.518865,0.2280,-0.2036,2.4871,2.506
1.523517,0.1732,-0.3035,1.8046,1.838
1.527917,0.3991,-0.4144,1.2877,1.410
1.540631,0.7110,-0.3952,1.0416,1.322
1.541121,1.0618,-0.5168,1.3333,1.781
1.543834,1.5343,-0.5390,1.7436,2.384
1.547501,1.9827,-0.6617,1.9995,2.893
1.552777,2.3125,-0.7324,1.7420,2.986
1.558257,2.2839,-0.6486,1.1355,2.632
1.564517,1.6861,-0.5556,0.8414,1.965
1.567449,0.7133,-0.4386,0.9066,1.234
1.573191,-0.1953,-0.3165,1.1968,1.253
1.578375,-0.7277,-0.1287,1.1763,1.389
1.582695,-1.2012,-0.0608,0.9698,1.545
1.587416,-1.0806,-0.0447,0.9004,1.407
1.598601,-0.7265,-0.0777,0.6263,0.962
1.600115,-0.3682,-0.1398,0.3240,0.510
1.602905,-0.2931,-0.0780,0.1501,0.338
1.609606,-0.4197,0.0025,0.2715,0.500
1.612945,-0.7867,0.1400,0.5494,0.970
1.617695,-0.8861,0.2461,0.6851,1.147
1.622852,-0.7478,0.3588,0.7657,1.129
1.628313,-0.4573,0.4829,0.7797,1.025
1.632446,-0.1784,0.5414,0.7639,0.953
1.638790,-0.1024,0.5684,0.4579,0.737
1.644035,0.0519,0.8521,-0.3069,0.907
1.647555,-0.0663,1.0725,-0.3718,1.137
1.653577,-0.3221,0.7451,0.3421,0.881
1.657181,-0.3893,0.2996,0.3482,0.602
1.665983,-0.2120,-0.1298,-0.4385,0.504
1.669642,0.0182,-0.3799,-1.3778,1.429
1.673525,0.2151,-0.6686,-1.8544,1.983
1.679914,0.3373,-0.7045,-1.9293,2.081
1.683273,0.2460,-0.5006,-1.6915,1.781
1.688198,0.2525,-0.4500,-1.4754,1.563
1.694770,0.0730,-0.5095,-1.3814,1.474
1.699278,-0.3590,-0.4135,-1.5624,1.656
1.703300,-0.6525,-0.1405,-1.5882,1.723
1.707952,-0.4786,-0.0071,-1.0787,1.180
1.714664,-0.4443,-0.0702,-0.4308,0.623
1.718381,-0.3533,-0.3674,0.0049,0.510
1.723341,-0.1073,-0.8685,0.2384,0.907
1.730389,0.2099,-0.7920,0.7477,1.109
1.734629,0.4517,-0.4325,0.9499,1.137
1.742229,0.5429,-0.0602,1.0370,1.172
1.749243,0.3442,0.4566,1.3104,1.430
1.750629,0.0402,0.6843,1.7107,1.843
1.751665,-0.1888,0.6754,1.8700,1.997
1.759418,-0.4216,0.5137,1.6712,1.798
1.768914,-0.4525,-0.4516,1.4781,1.610
1.769955,-0.3231,-1.4440,1.2963,1.967
1.773258,-0.1720,-1.8179,1.1654,2.166
1.782573,0.1266,-1.7427,0.7363,1.896
1.783352,0.4594,-1.0606,0.1706,1.168
1.786176,0.7352,-0.3038,-0.2186,0.825
1.790913,0.9523,0.2756,-0.2061,1.013
1.796376,1.1338,0.5519,-0.0773,1.263
1.801011,1.2081,0.5620,-0.1551,1.341
1.806142,1.3254,0.3971,-0.0756,1.386
1.812996,1.3464,0.2697,-0.0750,1.375
1.815871,1.2422,0.3731,-0.1552,1.306
1.821498,1.1563,0.4844,-0.1031,1.258
1.826190,1.0341,0.5530,0.0787,1.175
1.830645,0.7807,0.6860,0.2826,1.077
1.835472,0.4557,0.5908,0.4739,0.884
1.840892,0.2249,0.6021,0.4040,0.759
1.846419,0.0906,0.8343,0.3076,0.894
1.851424,-0.0748,1.1031,0.3452,1.158
1.856016,-0.4677,1.2421,0.1076,1.332
1.862476,-0.5874,1.1658,-0.1104,1.310
1.865939,-0.5327,0.8252,-0.2973,1.026
1.871066,-0.3155,0.6921,-0.6233,0.983
1.877359,-0.2180,0.6333,-1.0987,1.287
1.886054,-0.5763,0.5251,-1.6429,1.819
1.887122,-1.1214,0.5453,-1.9776,2.338
1.890793,-1.2261,0.5385,-2.0796,2.473
1.895636,-1.2015,0.5765,-2.2342,2.601
1.901238,-0.7057,0.4148,-2.3215,2.462
1.905534,-0.2389,0.1632,-2.2145,2.233
1.911741,-0.2409,0.2203,-2.1375,2.162
1.915775,-0.5940,0.3826,-2.1455,2.259
1.921127,-0.7158,0.3382,-2.0369,2.185
1.928032,-1.0537,0.2833,-1.8786,2.172
1.933378,-1.4292,0.2172,-1.6432,2.189
1.936096,-1.5598,0.0395,-1.3415,2.058
1.940194,-1.4828,-0.0429,-0.9456,1.759
1.945854,-1.1486,0.0412,-0.7277,1.360
1.951773,-0.7150,0.9594,-0.4833,1.290
1.955127,0.7230,4.0466,0.7670,4.182
1.961662,-0.0946,3.4722,3.3082,4.797
1.966610,-1.7840,0.9823,-1.1225,2.325
1.970629,-2.0003,-0.0214,-2.4237,3.143
1.975002,-1.5684,-1.0631,-3.0192,3.565
1.983081,-1.0027,-1.8717,-3.0490,3.715
1.986765,-0.8266,-2.7413,-2.9835,4.135
1.990334,-0.9148,-3.4714,-2.8669,4.594
2.000555,-1.3270,-3.8273,-2.8014,4.925
2.006272,-1.7845,-4.0625,-3.1358,5.433
2.007177,-2.0944,-3.9298,-2.2617,4.994
2.019853,-2.3794,-3.0654,-1.7792,4.269
2.020753,-2.4859,-2.3288,-1.8027,3.854
2.021314,-2.1559,-1.4769,-1.4391,2.983
2.025043,-1.6160,-0.6151,-1.4371,2.248
2.031068,-1.1077,-0.2247,-1.8465,2.165
2.034367,-0.4522,-0.4397,-2.1912,2.280
2.039992,-0.2989,-0.7054,-2.1928,2.323
2.045650,-0.5417,-1.0684,-2.0164,2.345
2.049469,-0.7775,-1.6901,-2.2736,2.938
2.054558,-0.8230,-2.3369,-2.6951,3.661
2.060933,-0.7895,-3.0687,-3.4583,4.690
2.064150,-0.7503,-3.6443,-3.9920,5.457
2.069716,-0.7505,-3.8681,-3.8569,5.514
2.074572,-1.0022,-3.4643,-2.9542,4.662
2.079710,-1.8475,-2.4088,-1.5632,3.415
2.084497,-2.5748,-1.5112,-0.2524,2.996
2.090325,-3.0164,-0.9026,1.0051,3.305
2.095011,-3.2451,-0.5180,2.0321,3.864
2.100293,-3.3311,-0.4583,2.7258,4.329
2.105362,-3.4057,-0.4427,2.5580,4.282
2.110226,-3.2239,-0.4334,2.7585,4.265
2.114830,-3.1910,-0.3715,2.1991,3.893
2.120751,-2.8924,-0.3589,1.5424,3.298
2.125118,-2.5486,-0.3643,1.9332,3.220
2.137295,-2.6775,-0.3099,1.6639,3.168
2.140435,-2.7593,-0.1821,1.8677,3.337
2.141053,-2.5651,-0.3699,2.0939,3.332
2.144204,-2.1408,-0.7189,1.4994,2.711
2.149149,-1.5096,-0.9048,0.3137,1.788
2.153431,-0.4649,-0.8563,-1.0864,1.459
2.158400,0.5548,-0.5312,-1.6573,1.827
2.163708,1.6240,-0.2646,-1.9274,2.534
2.168412,2.3630,0.2587,-1.7778,2.968
2.173109,2.6799,0.4697,-1.2973,3.014
2.179177,2.9151,0.2535,-0.1914,2.932
2.185377,3.3264,-0.1969,1.0119,3.482
2.189064,2.8347,-0.7005,2.0387,3.561
2.195057,1.7843,-1.1403,2.3820,3.187
2.199748,1.0059,-1.2935,2.3092,2.832
2.204068,0.3808,-1.1789,2.0421,2.389
2.208517,0.0393,-0.7996,1.6364,1.822
2.214282,-0.0680,-0.2076,1.4830,1.499
2.219546,-0.2233,0.1080,1.2433,1.268
2.223794,-0.3292,0.0483,1.0355,1.088
2.233257,-0.2599,-0.0673,0.6930,0.743
2.238654,-0.2596,-0.4025,0.2473,0.539
2.239423,-0.2997,-0.7083,0.1983,0.794
2.244229,-0.4462,-1.1456,0.5269,1.338
2.250611,0.0231,-2.1166,1.4163,2.547
2.252955,0.6611,-3.1135,3.0035,4.376
2.258025,1.1043,-3.7405,4.2152,5.743
2.263664,1.1088,-4.1881,4.4804,6.232
2.270562,0.0987,-2.7562,4.2745,5.087
2.273820,-1.2903,-0.8541,5.5077,5.721
2.279005,-2.8063,0.9717,7.0805,7.678
2.283393,-4.1429,2.8990,7.6022,9.130
2.289304,-4.8440,4.6547,7.2856,9.910
2.293562,-3.8767,4.6587,5.5672,8.230
2.299638,-2.0047,4.1026,2.6794,5.294
2.302691,0.5035,4.2312,-0.2130,4.266
2.307540,3.2378,4.9126,-1.6925,6.122
2.312948,5.2613,5.0207,-0.3739,7.282
2.317642,5.9080,3.8162,1.1014,7.119
2.322988,4.4624,2.7304,-0.2135,5.236
2.329691,2.2613,2.0085,-1.2170,3.260
2.336880,1.1261,1.2881,-0.8550,1.913
2.337720,0.9242,0.5343,0.1859,1.084
2.342782,1.4266,-0.0129,1.2892,1.923
2.348322,1.8826,-0.1472,1.9351,2.704
2.352605,1.9891,-0.1549,2.1183,2.910
2.357050,1.7973,-0.1541,1.8903,2.613
2.363982,1.5623,-0.1816,1.6267,2.263
2.370787,1.5474,-0.4005,1.6326,2.285
2.372542,1.4610,-0.7902,2.1559,2.722
2.382569,1.3369,-0.8297,1.8341,2.417
2.384689,0.7877,-0.4382,1.6295,1.862
2.388624,0.2678,0.2548,1.7851,1.823
2.392535,0.2004,0.6405,1.8796,1.996
2.408277,0.4722,0.6276,1.5447,1.733
2.410142,0.9021,0.3054,0.6679,1.163
2.413273,1.0809,-0.0205,-0.2038,1.100
2.414097,0.3572,0.3381,-0.1885,0.527
2.418750,0.3215,0.3427,-1.3897,1.467
2.422244,1.0701,0.0551,-1.6695,1.984
2.429666,2.7674,-0.0271,-0.5478,2.821
2.432357,4.5018,0.1851,1.0858,4.635
2.437237,5.4657,0.4477,1.8559,5.789
2.441847,5.1736,0.3109,2.1763,5.621
2.449647,4.0789,0.0753,2.3501,4.708
2.452176,3.0175,-0.1168,1.9124,3.574
2.456571,2.6318,-0.2191,1.3996,2.989
2.464076,2.3506,-0.1589,0.9435,2.538
2.467174,2.1029,0.0786,0.4064,2.143
2.472439,1.6797,0.5514,-0.2042,1.780
2.478321,1.2753,0.7139,0.3722,1.508
2.485606,0.2154,0.9812,1.7069,1.981
2.489256,-0.1221,1.2601,1.4023,1.889
2.491696,-0.0376,1.0729,1.4015,1.765
2.499037,0.3724,0.8032,0.9906,1.329
2.501906,1.0104,0.3868,0.5276,1.204
2.506459,1.5251,-0.0110,0.3782,1.571
2.519548,1.5564,-0.3329,0.4070,1.643
2.520877,1.6184,-0.4427,-0.0065,1.678
2.522432,1.5401,-0.4554,-0.5740,1.706
2.526977,1.9995,-0.3858,-0.8743,2.216
2.534076,3.1070,1.1417,-4.6392,5.699
2.536548,3.6554,2.5027,-3.2869,5.516
2.541634,2.7566,2.1681,1.0090,3.649
2.546816,1.4605,2.3401,0.7753,2.865
2.550868,0.4833,1.9919,1.9763,2.847
2.557074,0.1968,2.5022,3.1763,4.048
2.562409,0.3858,2.7863,3.2436,4.293
2.566203,1.1741,2.9926,2.8592,4.302
2.570682,2.0737,3.2722,2.4559,4.587
2.576050,2.0020,2.9985,1.2419,3.813
2.582048,1.4012,2.7619,1.2623,3.344
2.586606,1.0376,1.8249,0.5990,2.183
2.590903,0.8858,1.1092,0.1076,1.424
2.598965,1.0427,0.3774,-0.1987,1.127
2.601384,0.9345,-0.3205,-0.4658,1.092
2.605985,1.0575,-0.3731,-0.7814,1.367
2.612600,1.0161,0.3176,-0.2803,1.101
2.617727,1.1152,-0.0526,0.2457,1.143
2.621493,1.8312,-0.1330,1.2597,2.227
2.626023,2.3564,-0.1924,1.6686,2.894
2.646734,2.6106,-0.6326,1.8463,3.260
2.648702,2.2558,-1.4885,2.2938,3.545
2.649435,1.7137,-2.3266,2.8862,4.084
2.650742,1.0188,-2.8004,3.1671,4.349
2.651673,0.1865,-3.0316,2.9264,4.218
2.656224,-0.4865,-3.1987,2.8190,4.291
2.660789,-0.8473,-3.1310,2.7384,4.245
2.666711,-1.2596,-2.6172,1.9237,3.484
2.670286,-1.9325,-1.8882,0.7632,2.808
2.675473,-2.5692,-1.1701,-0.1278,2.826
2.683113,-2.9760,-0.6506,-1.2930,3.309
2.685433,-2.8590,-0.4362,-2.5559,3.860
2.690227,-2.1280,-0.3808,-3.7428,4.322
2.695395,-1.0688,-0.3420,-4.4567,4.596
2.699652,-0.1164,0.0808,-4.7841,4.786
2.705800,0.4630,0.5178,-5.1113,5.158
